model,seed,case_id,prediction_path,prediction_sha256,checkpoint_sha256,input_sha256,macro_auroc,macro_ap,macro_f1,micro_auroc,micro_ap,micro_f1,brier,ece,mean_loss,mean_confidence,mean_entropy,clean_agreement,probability_shift,auroc_NORM,ap_NORM,f1_NORM,auroc_MI,ap_MI,f1_MI,auroc_STTC,ap_STTC,f1_STTC,auroc_CD,ap_CD,f1_CD,auroc_HYP,ap_HYP,f1_HYP
resnet,43,band_0p5_40__n8128__independent_rms__snr10,methodology_supplement/results/predictions/smoke/resnet/seed_43/band_0p5_40__n8128__independent_rms__snr10.npz,40124d337804d3d75fde94ed77407e0ed66068c22c5e6a7b107f2dfbf87d8a52,d2486cf1fdf7bdb8e580e1e920522c530883a8da5246b52e2bdfa2a2d90b6cbd,e6ebe8a8ddbf80877ff2a895eab478140365d55a62242ac0bb2ab53c10731544,0.9184778437482459,0.8008407714415464,0.7298652035494141,0.929471617656372,0.8342098078353922,0.7647058823529411,0.09181291610002518,0.08235196613892913,0.2911328315952854,0.8603987097740173,0.3129401292206047,0.95,0.047603171318769455,0.9128863910076276,0.9074928909650593,0.8648648648648649,0.8861607142857142,0.6212088073358231,0.5333333333333333,0.9497716894977168,0.8733741535357766,0.8,0.8824593128390597,0.7770478120034039,0.7142857142857143,0.961111111111111,0.8250801933676696,0.7368421052631579
resnet,17,band_15_40__n101__electrode__snr10,methodology_supplement/results/predictions/smoke/resnet/seed_17/band_15_40__n101__electrode__snr10.npz,b06feedd477b2c51cff5d67e74d079cb6abfd6c4760f126504d603af3ac66aba,ae1af3b6f26199f28384c78976613cac3bbf3b73d74995a9807710c0bc2f274f,d9d30d2339dd3424941ce356ff37e143c4f7d0480621f11aa2c34b9e28795f6c,0.9005398226470648,0.7921353804472514,0.6790907743737933,0.9148001942116485,0.8062650104522502,0.7211895910780669,0.09787210822105408,0.10216860373318198,0.31117553058546077,0.8708704710006714,0.301355718117695,0.942,0.05191288888454437,0.9084704937775994,0.8934905316954325,0.8269230769230769,0.8943452380952381,0.6675223631262241,0.5777777777777777,0.9315068493150684,0.8696355539731886,0.7547169811320755,0.8161543098251959,0.7460536313286583,0.7027027027027027,0.9522222222222222,0.7839748221127532,0.5333333333333333
resnet,29,band_15_40__n101__electrode__snr10,methodology_supplement/results/predictions/smoke/resnet/seed_29/band_15_40__n101__electrode__snr10.npz,d399dcdd86a8c67c167b7bbcc05410f45dffb0ca157a6d8b8e660092a6a46979,d88f9588b099e1dd5dddb32a3258f043ae873f62694eb9af5bcc9755ac8d2f5a,d9d30d2339dd3424941ce356ff37e143c4f7d0480621f11aa2c34b9e28795f6c,0.9230940202046856,0.8254304110770464,0.7191880328800657,0.9400477085136476,0.8461199026409167,0.7553956834532374,0.08157864958047867,0.08813964990340176,0.26939864326876967,0.8751752376556396,0.29283084569442097,0.952,0.045591872185468674,0.9064632677639503,0.8879806117349744,0.8440366972477065,0.898809523809524,0.608384848582217,0.6086956521739131,0.9644850329781837,0.9191148630701249,0.7796610169491526,0.8601567209162145,0.7952828431090264,0.7428571428571429,0.9855555555555555,0.9163888888888888,0.6206896551724138
resnet,43,band_15_40__n101__electrode__snr10,methodology_supplement/results/predictions/smoke/resnet/seed_43/band_15_40__n101__electrode__snr10.npz,780d538814440087d5919ec15775e6dd70e30da3f9f4eb4d60ad8ac6694c7c92,d2486cf1fdf7bdb8e580e1e920522c530883a8da5246b52e2bdfa2a2d90b6cbd,d9d30d2339dd3424941ce356ff37e143c4f7d0480621f11aa2c34b9e28795f6c,0.92257157392167,0.8097282115973403,0.7165903129917818,0.9321948027274071,0.8450143368425613,0.7591240875912408,0.0900944247841835,0.08838936163857578,0.2848880637713145,0.8640282154083252,0.30412014369964596,0.958,0.042558539658784866,0.923323966278603,0.9233326491443503,0.8771929824561403,0.896577380952381,0.6404354484941633,0.5581395348837209,0.9538305428716387,0.882367642456696,0.7857142857142857,0.8824593128390598,0.7783586312448052,0.6,0.9566666666666668,0.8241466866466866,0.7619047619047619
resnet,17,band_15_40__n101__independent_rms__snr10,methodology_supplement/results/predictions/smoke/resnet/seed_17/band_15_40__n101__independent_rms__snr10.npz,8bc6e6a0da539e4d96708fb1bdc02bc31a105d9a4d4c538d3001cfefe9676bc2,ae1af3b6f26199f28384c78976613cac3bbf3b73d74995a9807710c0bc2f274f,707193667f3a4e56ed193e03c06c5414d24b40caf63d3657261e860a0ca0bfdb,0.9067504250569671,0.7940123754336548,0.6995699370699371,0.9189166367608874,0.8117338005472393,0.7380073800738007,0.09688081592321396,0.10722627636790277,0.3061004033342823,0.8704342246055603,0.298620475662611,0.942,0.047536056488752365,0.9112806101967081,0.9006928893362901,0.8269230769230769,0.9047619047619049,0.6662156851659824,0.5909090909090909,0.9365804160324709,0.8721758031532423,0.8148148148148148,0.83001808318264,0.7509269944622539,0.7027027027027027,0.9511111111111111,0.7800505050505051,0.5625
resnet,29,band_15_40__n101__independent_rms__snr10,methodology_supplement/results/predictions/smoke/resnet/seed_29/band_15_40__n101__independent_rms__snr10.npz,bd27335483a2d9cae03d990cd9698c7877e1bfb8e6d0effbf32bc34eca668bfb,d88f9588b099e1dd5dddb32a3258f043ae873f62694eb9af5bcc9755ac8d2f5a,707193667f3a4e56ed193e03c06c5414d24b40caf63d3657261e860a0ca0bfdb,0.9192024396322186,0.8249812686265775,0.7204209583519928,0.9369867640539571,0.8398547236288066,0.7608695652173914,0.08357896655797958,0.08134277203306557,0.27503385241603706,0.876627504825592,0.2937397078437799,0.956,0.04491555318236351,0.9012444801284625,0.8833594066282732,0.8545454545454545,0.8973214285714286,0.6264429189543518,0.5909090909090909,0.9563673262303398,0.9023805422779954,0.7931034482758621,0.8577456298975287,0.7903563255138131,0.7428571428571429,0.9833333333333334,0.9223671497584541,0.6206896551724138
resnet,43,band_15_40__n101__independent_rms__snr10,methodology_supplement/results/predictions/smoke/resnet/seed_43/band_15_40__n101__independent_rms__snr10.npz,9d058e7dafab5bae241a213a0ed4b61f613be51a6564ff01e1af7b1c12f47423,d2486cf1fdf7bdb8e580e1e920522c530883a8da5246b52e2bdfa2a2d90b6cbd,707193667f3a4e56ed193e03c06c5414d24b40caf63d3657261e860a0ca0bfdb,0.9144897250772474,0.7790839798795548,0.7170000263134227,0.9310759747524857,0.836247323780376,0.7703703703703704,0.09036819636821747,0.07995431510359045,0.28751274958084666,0.8685644865036011,0.29835449749196685,0.962,0.03701023384928703,0.9144921718185467,0.9035858178729901,0.8849557522123894,0.8809523809523809,0.5325331837280366,0.5238095238095238,0.9523084728564181,0.8843654611642062,0.8275862068965517,0.8613622664255576,0.7560772115243162,0.6486486486486487,0.9633333333333334,0.818858225108225,0.7
resnet,17,band_15_40__n202__electrode__snr10,methodology_supplement/results/predictions/smoke/resnet/seed_17/band_15_40__n202__electrode__snr10.npz,36f27141da1e312d763bfc8549ae4422ff978ad08e655596a83e2ac305d92387,ae1af3b6f26199f28384c78976613cac3bbf3b73d74995a9807710c0bc2f274f,69c616f784684d5cf9fec3f68ccc49bb58540a752ef62f132a45b72f060cb445,0.8983743958142206,0.7925266701187162,0.6754374307862678,0.9106626417006185,0.8030124184632613,0.7211895910780669,0.0994315966963768,0.1009143141210079,0.3158897028623714,0.863787829875946,0.30667008131020906,0.938,0.05542486160993576,0.9036531513448414,0.8870599627037331,0.819047619047619,0.8891369047619048,0.655262147766468,0.5581395348837209,0.9365804160324709,0.8671735462112511,0.8,0.8191681735985533,0.768280996555432,0.6666666666666666,0.9433333333333334,0.7848566973566973,0.5333333333333333
resnet,29,band_15_40__n202__electrode__snr10,methodology_supplement/results/predictions/smoke/resnet/seed_29/band_15_40__n202__electrode__snr10.npz,16054e67bb3a0ec94bc46af27a74f53b2c88c52b99d618dd9d2b86626ce6875b,d88f9588b099e1dd5dddb32a3258f043ae873f62694eb9af5bcc9755ac8d2f5a,69c616f784684d5cf9fec3f68ccc49bb58540a752ef62f132a45b72f060cb445,0.9176642376886773,0.8210741492970257,0.7454083128815672,0.9375567330223133,0.8426946074345344,0.7765567765567766,0.08173773437738419,0.09612683704122903,0.272013397067371,0.8779228329658508,0.29117168953323486,0.958,0.04420400410890579,0.909273384183059,0.883211784278421,0.8623853211009175,0.8965773809523809,0.6280999189081087,0.6086956521739131,0.9568746829020802,0.902002821631672,0.7931034482758621,0.8444846292947559,0.7840006661113714,0.7428571428571429,0.981111111111111,0.9080555555555555,0.72
resnet,43,band_15_40__n202__electrode__snr10,methodology_supplement/results/predictions/smoke/resnet/seed_43/band_15_40__n202__electrode__snr10.npz,69c13b0fdceef564650e1473bde006ee35e07ca840edbc1b1dc35203c2b4f309,d2486cf1fdf7bdb8e580e1e920522c530883a8da5246b52e2bdfa2a2d90b6cbd,69c616f784684d5cf9fec3f68ccc49bb58540a752ef62f132a45b72f060cb445,0.9182580000104364,0.8018185182953477,0.7306015037593985,0.9317937134533787,0.835773716719007,0.7720588235294118,0.0896887257695198,0.08991534324362872,0.28831233676249096,0.8647190928459167,0.3022252429107863,0.954,0.042013078927993774,0.9169008430349257,0.9068564913110203,0.8771929824561403,0.882440476190476,0.5907975386749342,0.5333333333333333,0.9492643328259767,0.880997219166086,0.8214285714285714,0.8782399035563593,0.7835041128874682,0.6842105263157895,0.9644444444444444,0.8469372294372294,0.7368421052631579
