analysis,phase,model,strategy,source_id,matrix_family,band_id,snr,metric,outcome,seed,value,n_noise,n_matrices
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,ece,electrode_drop,29,-0.08015062705452343,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,ece,electrode_drop,43,-0.09877536044522113,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,ece,independent_rms_absolute,17,0.18008908537882962,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,ece,independent_rms_absolute,29,0.16453455853287596,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,ece,independent_rms_absolute,43,0.17555615436064356,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,ece,independent_rms_drop,17,-0.08710170335704515,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,ece,independent_rms_drop,29,-0.08080864366444393,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,ece,independent_rms_drop,43,-0.09598548950131713,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,ece,structure_effect,17,0.0016155202913699558,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,ece,structure_effect,29,-0.0006580166099204865,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,ece,structure_effect,43,0.002789870943904015,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_auroc,electrode_absolute,17,0.852767624490053,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_auroc,electrode_absolute,29,0.8786966890152743,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_auroc,electrode_absolute,43,0.8698402178030437,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_auroc,electrode_drop,17,0.06343387184595417,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_auroc,electrode_drop,29,0.0475725378313113,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_auroc,electrode_drop,43,0.05660330360905402,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_auroc,independent_rms_absolute,17,0.85826606530068,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_auroc,independent_rms_absolute,29,0.8823887786391094,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_auroc,independent_rms_absolute,43,0.8668362631772139,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_auroc,independent_rms_drop,17,0.05793543103532708,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_auroc,independent_rms_drop,29,0.043880448207476164,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_auroc,independent_rms_drop,43,0.05960725823488381,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_auroc,structure_effect,17,-0.005498440810627096,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_auroc,structure_effect,29,-0.003692089623835141,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_auroc,structure_effect,43,0.003003954625829789,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_f1,electrode_absolute,17,0.5655285718322319,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_f1,electrode_absolute,29,0.5511238625066289,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_f1,electrode_absolute,43,0.5566181402506316,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_f1,electrode_drop,17,0.169552441163379,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_f1,electrode_drop,29,0.20205989903626573,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_f1,electrode_drop,43,0.1804598775170414,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_f1,independent_rms_absolute,17,0.5716455623453744,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_f1,independent_rms_absolute,29,0.5770571927104048,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_f1,independent_rms_absolute,43,0.5683285085476705,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_f1,independent_rms_drop,17,0.1634354506502364,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_f1,independent_rms_drop,29,0.17612656883249,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_f1,independent_rms_drop,43,0.1687495092200025,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_f1,structure_effect,17,-0.006116990513142628,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_f1,structure_effect,29,-0.02593333020377575,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_f1,structure_effect,43,-0.01171036829703892,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,electrode_absolute,17,0.09713009491106883,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,electrode_absolute,29,0.08977602360814989,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,electrode_absolute,43,0.09733293161386997,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,electrode_drop,17,-0.004142712889284361,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,electrode_drop,29,-0.006050108739717866,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,electrode_drop,43,-0.017762266754543534,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,independent_rms_absolute,17,0.10158235977494162,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,independent_rms_absolute,29,0.08729353186206686,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,independent_rms_absolute,43,0.0951033666518608,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,independent_rms_drop,17,-0.008594977753157157,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,independent_rms_drop,29,-0.003567616993634825,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,independent_rms_drop,43,-0.015532701792534367,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,structure_effect,17,-0.0044522648638727945,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,structure_effect,29,0.002482491746083041,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,structure_effect,43,0.002229564962009168,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,electrode_absolute,17,0.9075383514781695,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,electrode_absolute,29,0.9183814131782674,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,electrode_absolute,43,0.9200826957290836,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,electrode_drop,17,0.008663144857837405,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,electrode_drop,29,0.007887813668318052,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,electrode_drop,43,0.006360825683013956,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,independent_rms_absolute,17,0.9047197144339973,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,independent_rms_absolute,29,0.9192813062886294,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,independent_rms_absolute,43,0.9195338015056144,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,independent_rms_drop,17,0.011481781902009713,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,independent_rms_drop,29,0.006987920557956199,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,independent_rms_drop,43,0.006909719906483203,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,structure_effect,17,0.0028186370441723083,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,structure_effect,29,-0.0008998931103618527,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,structure_effect,43,0.0005488942234692465,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,electrode_absolute,17,0.6930162509532646,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,electrode_absolute,29,0.7256380563160548,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,electrode_absolute,43,0.7267194038599656,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,electrode_drop,17,0.04206476204234635,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,electrode_drop,29,0.027545705226839984,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,electrode_drop,43,0.01035861390770737,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,independent_rms_absolute,17,0.6899506405852248,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,independent_rms_absolute,29,0.7234229697407603,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,independent_rms_absolute,43,0.7255094547107169,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,independent_rms_drop,17,0.04513037241038612,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,independent_rms_drop,29,0.02976079180213444,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,independent_rms_drop,43,0.011568563056956083,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,structure_effect,17,0.0030656103680397804,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,structure_effect,29,0.002215086575294456,6,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,structure_effect,43,0.0012099491492487124,6,1
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,electrode_absolute,17,0.19047120869293674,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,electrode_absolute,29,0.18505922504497377,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,electrode_absolute,43,0.17690583461758647,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,electrode_drop,17,-0.09748382667115228,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,electrode_drop,29,-0.10133331017654178,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,electrode_drop,43,-0.09733516975826002,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,independent_rms_absolute,17,0.18825425722422853,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,independent_rms_absolute,29,0.17601161703895005,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,independent_rms_absolute,43,0.18221737636957477,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,independent_rms_drop,17,-0.09526687520244408,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,independent_rms_drop,29,-0.09228570217051797,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,independent_rms_drop,43,-0.10264671151024833,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,structure_effect,17,0.002216951468708192,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,structure_effect,29,0.0090476080060238,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,structure_effect,43,-0.00531154175198829,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,electrode_absolute,17,0.8435111831670629,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,electrode_absolute,29,0.8603680928975018,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,electrode_absolute,43,0.8570022984382334,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,electrode_drop,17,0.0726903131689442,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,electrode_drop,29,0.06590113394908369,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,electrode_drop,43,0.06944122297386425,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,independent_rms_absolute,17,0.8521805402390111,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,independent_rms_absolute,29,0.8721152018633432,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,independent_rms_absolute,43,0.8617000958880303,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,independent_rms_drop,17,0.06402095609699589,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,independent_rms_drop,29,0.05415402498324231,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,independent_rms_drop,43,0.06474342552406735,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,structure_effect,17,-0.008669357071948306,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,structure_effect,29,-0.011747108965841377,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,structure_effect,43,-0.004697797449796907,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_f1,electrode_absolute,17,0.5267192900800911,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_f1,electrode_absolute,29,0.5096331812191893,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_f1,electrode_absolute,43,0.5652336781011892,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_f1,electrode_drop,17,0.20836172291551977,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_f1,electrode_drop,29,0.24355058032370538,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_f1,electrode_drop,43,0.1718443396664838,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_f1,independent_rms_absolute,17,0.5441281483891446,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_f1,independent_rms_absolute,29,0.5404995353167273,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_f1,independent_rms_absolute,43,0.5771490191698964,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_f1,independent_rms_drop,17,0.1909528646064663,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_f1,independent_rms_drop,29,0.21268422622616737,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_f1,independent_rms_drop,43,0.15992899859777673,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_f1,structure_effect,17,-0.017408858309053515,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_f1,structure_effect,29,-0.030866354097538018,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_f1,structure_effect,43,-0.011915341068707045,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,10,ece,electrode_absolute,17,0.10301149689932876,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,10,ece,electrode_absolute,29,0.09410393379504141,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,10,ece,electrode_absolute,43,0.09755325045433828,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,10,ece,electrode_drop,17,-0.010024114877544281,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,10,ece,electrode_drop,29,-0.010378018926609391,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,10,ece,electrode_drop,43,-0.01798258559501185,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,10,ece,independent_rms_absolute,17,0.10450148643928102,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,10,ece,independent_rms_absolute,29,0.09506888482327423,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,10,ece,independent_rms_absolute,43,0.09628717207919862,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,10,ece,independent_rms_drop,17,-0.011514104417496548,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,10,ece,independent_rms_drop,29,-0.01134296995484218,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,10,ece,independent_rms_drop,43,-0.016716507219872192,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,10,ece,structure_effect,17,-0.0014899895399522675,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,10,ece,structure_effect,29,-0.0009649510282327897,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,10,ece,structure_effect,43,0.0012660783751396616,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,10,macro_auroc,electrode_absolute,17,0.9057030017250457,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,10,macro_auroc,electrode_absolute,29,0.9179604251678158,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,10,macro_auroc,electrode_absolute,43,0.9162740953256273,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,10,macro_auroc,electrode_drop,17,0.010498494610961362,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,10,macro_auroc,electrode_drop,29,0.008308801678769573,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,10,macro_auroc,electrode_drop,43,0.010169426086470442,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,10,macro_auroc,independent_rms_absolute,17,0.9062561080585625,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,10,macro_auroc,independent_rms_absolute,29,0.9166145814972185,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,10,macro_auroc,independent_rms_absolute,43,0.9184973682689331,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,10,macro_auroc,independent_rms_drop,17,0.009945388277444586,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,10,macro_auroc,independent_rms_drop,29,0.00965464534936696,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,10,macro_auroc,independent_rms_drop,43,0.00794615314316451,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,10,macro_auroc,structure_effect,17,-0.0005531063335167766,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,10,macro_auroc,structure_effect,29,0.001345843670597387,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,10,macro_auroc,structure_effect,43,-0.0022232729433059317,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,10,macro_f1,electrode_absolute,17,0.6800226851790874,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,10,macro_f1,electrode_absolute,29,0.7141066232012139,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,10,macro_f1,electrode_absolute,43,0.7322517755860471,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,10,macro_f1,electrode_drop,17,0.05505832781652351,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,10,macro_f1,electrode_drop,29,0.03907713834168088,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,10,macro_f1,electrode_drop,43,0.00482624218162588,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,10,macro_f1,independent_rms_absolute,17,0.6782751985112152,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,10,macro_f1,independent_rms_absolute,29,0.7114418315394545,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,10,macro_f1,independent_rms_absolute,43,0.7203278126990527,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,10,macro_f1,independent_rms_drop,17,0.05680581448439581,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,10,macro_f1,independent_rms_drop,29,0.04174193000344004,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,10,macro_f1,independent_rms_drop,43,0.01675020506862031,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,10,macro_f1,structure_effect,17,0.0017474866678722962,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,10,macro_f1,structure_effect,29,0.002664791661759166,6,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,10,macro_f1,structure_effect,43,0.011923962886994433,6,5
matrix,phase1,resnet,clean_only,standard,standard,legacy_0p5_40,0,ece,electrode_absolute,17,0.2125142302346309,6,1
matrix,phase1,resnet,clean_only,standard,standard,legacy_0p5_40,0,ece,electrode_absolute,29,0.1837480645273851,6,1
matrix,phase1,resnet,clean_only,standard,standard,legacy_0p5_40,0,ece,electrode_absolute,43,0.2146986733937486,6,1
matrix,phase1,resnet,clean_only,standard,standard,legacy_0p5_40,0,ece,electrode_drop,17,-0.11952684821284643,6,1
matrix,phase1,resnet,clean_only,standard,standard,legacy_0p5_40,0,ece,electrode_drop,29,-0.10002214965895306,6,1
matrix,phase1,resnet,clean_only,standard,standard,legacy_0p5_40,0,ece,electrode_drop,43,-0.13512800853442217,6,1
matrix,phase1,resnet,clean_only,standard,standard,legacy_0p5_40,0,ece,independent_rms_absolute,17,0.18820254423478036,6,1
matrix,phase1,resnet,clean_only,standard,standard,legacy_0p5_40,0,ece,independent_rms_absolute,29,0.17689356436357287,6,1
matrix,phase1,resnet,clean_only,standard,standard,legacy_0p5_40,0,ece,independent_rms_absolute,43,0.1832813240124189,6,1
matrix,phase1,resnet,clean_only,standard,standard,legacy_0p5_40,0,ece,independent_rms_drop,17,-0.0952151622129959,6,1
matrix,phase1,resnet,clean_only,standard,standard,legacy_0p5_40,0,ece,independent_rms_drop,29,-0.09316764949514085,6,1
matrix,phase1,resnet,clean_only,standard,standard,legacy_0p5_40,0,ece,independent_rms_drop,43,-0.10371065915309247,6,1
matrix,phase1,resnet,clean_only,standard,standard,legacy_0p5_40,0,ece,structure_effect,17,0.024311685999850546,6,1
matrix,phase1,resnet,clean_only,standard,standard,legacy_0p5_40,0,ece,structure_effect,29,0.006854500163812195,6,1
matrix,phase1,resnet,clean_only,standard,standard,legacy_0p5_40,0,ece,structure_effect,43,0.0314173493813297,6,1
matrix,phase1,resnet,clean_only,standard,standard,legacy_0p5_40,0,macro_auroc,electrode_absolute,17,0.8255450102646987,6,1
matrix,phase1,resnet,clean_only,standard,standard,legacy_0p5_40,0,macro_auroc,electrode_absolute,29,0.840949286990174,6,1
matrix,phase1,resnet,clean_only,standard,standard,legacy_0p5_40,0,macro_auroc,electrode_absolute,43,0.8493086375797948,6,1
matrix,phase1,resnet,clean_only,standard,standard,legacy_0p5_40,0,macro_auroc,electrode_drop,17,0.0906564860713084,6,1
matrix,phase1,resnet,clean_only,standard,standard,legacy_0p5_40,0,macro_auroc,electrode_drop,29,0.08531993985641144,6,1
matrix,phase1,resnet,clean_only,standard,standard,legacy_0p5_40,0,macro_auroc,electrode_drop,43,0.07713488383230277,6,1
matrix,phase1,resnet,clean_only,standard,standard,legacy_0p5_40,0,macro_auroc,independent_rms_absolute,17,0.852257548236392,6,1
matrix,phase1,resnet,clean_only,standard,standard,legacy_0p5_40,0,macro_auroc,independent_rms_absolute,29,0.8723196419835278,6,1
matrix,phase1,resnet,clean_only,standard,standard,legacy_0p5_40,0,macro_auroc,independent_rms_absolute,43,0.8621785257334332,6,1
matrix,phase1,resnet,clean_only,standard,standard,legacy_0p5_40,0,macro_auroc,independent_rms_drop,17,0.06394394809961507,6,1
matrix,phase1,resnet,clean_only,standard,standard,legacy_0p5_40,0,macro_auroc,independent_rms_drop,29,0.05394958486305762,6,1
matrix,phase1,resnet,clean_only,standard,standard,legacy_0p5_40,0,macro_auroc,independent_rms_drop,43,0.06426499567866444,6,1
matrix,phase1,resnet,clean_only,standard,standard,legacy_0p5_40,0,macro_auroc,structure_effect,17,-0.026712537971693335,6,1
matrix,phase1,resnet,clean_only,standard,standard,legacy_0p5_40,0,macro_auroc,structure_effect,29,-0.03137035499335381,6,1
matrix,phase1,resnet,clean_only,standard,standard,legacy_0p5_40,0,macro_auroc,structure_effect,43,-0.01286988815363834,6,1
matrix,phase1,resnet,clean_only,standard,standard,legacy_0p5_40,0,macro_f1,electrode_absolute,17,0.484176229585209,6,1
matrix,phase1,resnet,clean_only,standard,standard,legacy_0p5_40,0,macro_f1,electrode_absolute,29,0.4788951312273367,6,1
