analysis,phase,model,strategy,source_id,matrix_family,band_id,snr,metric,outcome,seed,value,n_noise,n_matrices,matrix_id,replicate
matrix_instance,phase1,resnet,clean_only,random_00,randomized,legacy_0p5_40,0,macro_f1,independent_rms_absolute,17,0.545421622043219,6,1,random_00,0
matrix_instance,phase1,resnet,clean_only,random_00,randomized,legacy_0p5_40,0,macro_f1,independent_rms_absolute,29,0.5390204464302228,6,1,random_00,0
matrix_instance,phase1,resnet,clean_only,random_00,randomized,legacy_0p5_40,0,macro_f1,independent_rms_absolute,43,0.5782006714572795,6,1,random_00,0
matrix_instance,phase1,resnet,clean_only,random_00,randomized,legacy_0p5_40,0,macro_f1,independent_rms_drop,17,0.18965939095239195,6,1,random_00,0
matrix_instance,phase1,resnet,clean_only,random_00,randomized,legacy_0p5_40,0,macro_f1,independent_rms_drop,29,0.21416331511267184,6,1,random_00,0
matrix_instance,phase1,resnet,clean_only,random_00,randomized,legacy_0p5_40,0,macro_f1,independent_rms_drop,43,0.15887734631039338,6,1,random_00,0
matrix_instance,phase1,resnet,clean_only,random_00,randomized,legacy_0p5_40,0,macro_f1,structure_effect,17,0.012706567661983664,6,1,random_00,0
matrix_instance,phase1,resnet,clean_only,random_00,randomized,legacy_0p5_40,0,macro_f1,structure_effect,29,-0.003522517556385718,6,1,random_00,0
matrix_instance,phase1,resnet,clean_only,random_00,randomized,legacy_0p5_40,0,macro_f1,structure_effect,43,-0.009892320223308179,6,1,random_00,0
matrix_instance,phase1,resnet,clean_only,random_00,randomized,legacy_0p5_40,10,ece,electrode_absolute,17,0.09728667630522007,6,1,random_00,0
matrix_instance,phase1,resnet,clean_only,random_00,randomized,legacy_0p5_40,10,ece,electrode_absolute,29,0.09215346077832436,6,1,random_00,0
matrix_instance,phase1,resnet,clean_only,random_00,randomized,legacy_0p5_40,10,ece,electrode_absolute,43,0.10070374236809641,6,1,random_00,0
matrix_instance,phase1,resnet,clean_only,random_00,randomized,legacy_0p5_40,10,ece,electrode_drop,17,-0.0042992942834356035,6,1,random_00,0
matrix_instance,phase1,resnet,clean_only,random_00,randomized,legacy_0p5_40,10,ece,electrode_drop,29,-0.008427545909892307,6,1,random_00,0
matrix_instance,phase1,resnet,clean_only,random_00,randomized,legacy_0p5_40,10,ece,electrode_drop,43,-0.02113307750876998,6,1,random_00,0
matrix_instance,phase1,resnet,clean_only,random_00,randomized,legacy_0p5_40,10,ece,independent_rms_absolute,17,0.10443370517166113,6,1,random_00,0
matrix_instance,phase1,resnet,clean_only,random_00,randomized,legacy_0p5_40,10,ece,independent_rms_absolute,29,0.09594425529725398,6,1,random_00,0
matrix_instance,phase1,resnet,clean_only,random_00,randomized,legacy_0p5_40,10,ece,independent_rms_absolute,43,0.09664674637564195,6,1,random_00,0
matrix_instance,phase1,resnet,clean_only,random_00,randomized,legacy_0p5_40,10,ece,independent_rms_drop,17,-0.011446323149876661,6,1,random_00,0
matrix_instance,phase1,resnet,clean_only,random_00,randomized,legacy_0p5_40,10,ece,independent_rms_drop,29,-0.012218340428821944,6,1,random_00,0
matrix_instance,phase1,resnet,clean_only,random_00,randomized,legacy_0p5_40,10,ece,independent_rms_drop,43,-0.01707608151631551,6,1,random_00,0
matrix_instance,phase1,resnet,clean_only,random_00,randomized,legacy_0p5_40,10,ece,structure_effect,17,-0.0071470288664410575,6,1,random_00,0
matrix_instance,phase1,resnet,clean_only,random_00,randomized,legacy_0p5_40,10,ece,structure_effect,29,-0.0037907945189296376,6,1,random_00,0
