scope,source_id,noise_seed,condition,family,band_id,n_records,achieved_snr_0,achieved_snr_0_min,achieved_snr_0_max,achieved_snr_0_n_defined,max_snr_abs_error_db,max_snr_abs_error_db_min,max_snr_abs_error_db_max,max_snr_abs_error_db_n_defined,max_scaled_noise_snr_abs_error_db,max_scaled_noise_snr_abs_error_db_min,max_scaled_noise_snr_abs_error_db_max,max_scaled_noise_snr_abs_error_db_n_defined,max_lead_rms_relative_error,max_lead_rms_relative_error_min,max_lead_rms_relative_error_max,max_lead_rms_relative_error_n_defined,max_scaled_lead_rms_relative_error,max_scaled_lead_rms_relative_error_min,max_scaled_lead_rms_relative_error_max,max_scaled_lead_rms_relative_error_n_defined,effective_cross_lead_correlation,effective_cross_lead_correlation_min,effective_cross_lead_correlation_max,effective_cross_lead_correlation_n_defined,active_lead_count,active_lead_count_min,active_lead_count_max,active_lead_count_n_defined,power_fraction_0_5,power_fraction_0_5_min,power_fraction_0_5_max,power_fraction_0_5_n_defined,power_fraction_5_15,power_fraction_5_15_min,power_fraction_5_15_max,power_fraction_5_15_n_defined,power_fraction_15_40,power_fraction_15_40_min,power_fraction_15_40_max,power_fraction_15_40_n_defined,power_fraction_40_50,power_fraction_40_50_min,power_fraction_40_50_max,power_fraction_40_50_n_defined,crop_mean_removed_rms,crop_mean_removed_rms_min,crop_mean_removed_rms_max,crop_mean_removed_rms_n_defined,crop_to_long_source_power_ratio,crop_to_long_source_power_ratio_min,crop_to_long_source_power_ratio_max,crop_to_long_source_power_ratio_n_defined,crop_demeaning_retained_power_fraction,crop_demeaning_retained_power_fraction_min,crop_demeaning_retained_power_fraction_max,crop_demeaning_retained_power_fraction_n_defined,source_fft_df_hz,source_fft_df_hz_min,source_fft_df_hz_max,source_fft_df_hz_n_defined,source_lowest_retained_hz,source_lowest_retained_hz_min,source_lowest_retained_hz_max,source_lowest_retained_hz_n_defined
source_seed_condition,band_0p5_40,8128,electrode,standard,band_0p5_40,100,1.344191059014488e-10,-1.6736242175384703e-08,1.3471113699148074e-08,100,5.88368399156991e-08,3.849174845527159e-08,8.816643770614974e-08,100,5.8496630543913855e-08,4.421255361819476e-08,6.963741761012443e-08,100,1.0814552839724804e-08,5.19668660714944e-09,2.2062201971974897e-08,100,5.434902581898396e-09,1.922674032865627e-09,8.915064718269849e-09,100,0.19779942993662758,0.18460342736347413,0.21190204863737339,100,12.0,12.0,12.0,100,0.11350830593823691,0.09494105827358862,0.130366577628957,100,0.2543138300596516,0.23464365035455506,0.28117270707391395,100,0.630150732599603,0.6058599998049383,0.657611005709598,100,0.0020271314025084412,0.0008590815897576537,0.00468954475355317,100,0.005401978675823078,0.0023053199347283157,0.009604664903739315,100,1.0008556361838759,0.9494761992087535,1.064113600736897,100,0.9999741649536585,0.9999250733134084,0.9999955580916949,100,0.010000000000000007,0.01,0.01,100,0.5,0.5,0.5,100
source_seed_condition,band_0p5_40,8128,independent_rms,standard,band_0p5_40,100,-1.576995770935851e-09,-1.6523411727555298e-08,1.4357097270825089e-08,100,5.7392030345937426e-08,4.0814668977873225e-08,8.027132558652283e-08,100,5.801421361084636e-08,4.3228942203654697e-08,7.190029194248382e-08,100,1.0814552839724804e-08,5.19668660714944e-09,2.2062201971974897e-08,100,5.434902581898396e-09,1.922674032865627e-09,8.915064718269849e-09,100,0.028261148504576967,0.022424983608498462,0.03592960875087861,100,12.0,12.0,12.0,100,0.11260359896258143,0.10143123413761859,0.12373330825870524,100,0.2527810887465287,0.2382843176763483,0.2671359851793233,100,0.6324992088676277,0.6187444116939836,0.6452503042479188,100,0.0021161034232622593,0.0011268127700025388,0.0033570415273455542,100,0.004247818673600143,0.002339928646398601,0.006692885281599945,100,0.9994655638326345,0.9593515071253661,1.038353040602371,100,0.9999760993280978,0.9999436479956368,0.9999931573213736,100,0.010000000000000007,0.01,0.01,100,0.5,0.5,0.5,100
source_seed_condition,standard,101,electrode,standard,legacy_0p5_40,100,7.656694173378086e-11,-1.32982734712604e-08,1.2605825558989994e-08,100,1.516286156455493e-07,1.0460192978456462e-07,2.0480833740066373e-07,100,1.490896006473008e-07,1.368923783218179e-07,1.6099959054827195e-07,100,2.6828009205816794e-08,1.3782999697562818e-08,5.254828648646558e-08,100,6.735006965529602e-09,3.8944786783565905e-09,1.1310919676614853e-08,100,0.19811785664966464,0.18575132055991503,0.21078633946428138,100,12.0,12.0,12.0,100,0.11250420745480767,0.09371607393901964,0.12866651658877745,100,0.2516888106564464,0.22642803543626344,0.27645840041319114,100,0.6331134692287439,0.6062956535434952,0.6600401909981408,100,0.002693512660002012,0.0008400638656879295,0.006602462566294943,100,7.26375943396254e-18,4.066104991912658e-18,1.238483517286001e-17,100,1.0,1.0,1.0,100,1.0,1.0,1.0,100,0.09999999999999981,0.1,0.1,100,0.5,0.5,0.5,100
source_seed_condition,standard,101,independent_rms,standard,legacy_0p5_40,100,4.1881023023593183e-10,-1.3581738977422173e-08,1.3321014200787114e-08,100,1.4765790826487546e-07,1.0209752687728724e-07,1.9959314201400957e-07,100,1.4833836583960647e-07,1.3626837969127337e-07,1.6127099300433656e-07,100,2.6828009205816794e-08,1.3782999697562818e-08,5.254828648646558e-08,100,6.735006965529602e-09,3.8944786783565905e-09,1.1310919676614853e-08,100,0.02805502580134982,0.022276568736492586,0.03447463967579935,100,12.0,12.0,12.0,100,0.1131509702488019,0.10221827596378216,0.12276346021742034,100,0.25271014624031407,0.23858591184570757,0.2764157914817498,100,0.6315348605524054,0.6111321716875013,0.6441909027215361,100,0.002604022958478867,0.0009875688640880822,0.006306165452668049,100,5.294434462099909e-18,3.1310126489029522e-18,8.854913159287908e-18,100,1.0,1.0,1.0,100,1.0,1.0,1.0,100,0.09999999999999981,0.1,0.1,100,0.5,0.5,0.5,100
source_seed_condition,limb_only,101,electrode,limb_only,legacy_0p5_40,100,-8.853723834131357e-11,-2.1874867469834303e-08,1.337284198031774e-08,100,5.88176197879875e-08,3.277573767945796e-08,8.075750734803933e-08,100,5.816958424276208e-08,4.4924837183657473e-08,7.196902629402757e-08,100,1.4401345238979019e-08,7.113215103478018e-09,3.701772136118012e-08,100,5.3850718424615355e-09,3.0735300413758115e-09,9.54335177626876e-09,100,0.36812265658014454,0.35284833400200044,0.38784966751034317,100,12.0,12.0,12.0,100,0.1119864911980061,0.0913100969641282,0.1286933431932465,100,0.2519540563568629,0.22348174553605918,0.2783528768846183,100,0.6333233082500707,0.5955135285358292,0.6671684648757088,100,0.0027361441950601016,0.0006094523751111262,0.007803282148636786,100,5.784184185799152e-18,1.907947689416858e-18,1.1601697804775609e-17,100,1.0,1.0,1.0,100,1.0,1.0,1.0,100,0.09999999999999981,0.1,0.1,100,0.5,0.5,0.5,100
source_seed_condition,limb_only,101,independent_rms,limb_only,legacy_0p5_40,100,-9.631338420924682e-10,-1.6587956575956426e-08,1.5840926260673704e-08,100,5.6407446216155675e-08,3.2936105398562177e-08,8.234028214815226e-08,100,5.716257227561527e-08,3.856771790822222e-08,7.037734128800821e-08,100,1.4401345238979019e-08,7.113215103478018e-09,3.701772136118012e-08,100,5.3850718424615355e-09,3.0735300413758115e-09,9.54335177626876e-09,100,0.02805502577719404,0.022276569344304317,0.03447463963791338,100,12.0,12.0,12.0,100,0.11302085857688164,0.10066152724886693,0.12811799524173487,100,0.25265845788285723,0.2346160402238605,0.2788929497486129,100,0.6316822314766379,0.6093171935515129,0.6535709240371849,100,0.002638452063623198,0.0008690836200136446,0.007686457464916456,100,5.294434462099909e-18,3.1310126489029522e-18,8.854913159287908e-18,100,1.0,1.0,1.0,100,1.0,1.0,1.0,100,0.09999999999999981,0.1,0.1,100,0.5,0.5,0.5,100
source_seed_condition,precordial_only,101,electrode,precordial_only,legacy_0p5_40,100,-1.003249668816445e-09,-2.3571424702021422e-08,1.5175406269610583e-08,100,5.780473657068797e-08,3.497964939924714e-08,8.553806729594271e-08,100,5.8298632730213737e-08,4.3318932441138713e-08,7.408865521085772e-08,100,8.11228874118394e-09,3.2684183570659952e-09,1.633876002597112e-08,100,4.640640505619032e-09,1.8962902087343514e-09,8.527186911833953e-09,100,0.028538298045047684,0.016715917028848778,0.041016594065146884,100,6.0,6.0,6.0,100,0.11380721241524838,0.0986797743090152,0.1355219271076875,100,0.2517089530510386,0.23456911301483477,0.2807957603360818,100,0.6317435623421104,0.6085670726505105,0.6572005452326316,100,0.0027402721916025352,0.0009152176614029029,0.0067334093983314,100,3.6675597512485885e-18,1.362758249913681e-18,6.6217458912687506e-18,100,1.0,1.0,1.0,100,1.0,1.0,1.0,100,0.09999999999999981,0.1,0.1,100,0.5,0.5,0.5,100
source_seed_condition,precordial_only,101,independent_rms,precordial_only,legacy_0p5_40,100,6.910021796139764e-11,-1.646930909916629e-08,1.850855014248793e-08,100,5.842084307872142e-08,2.4148263833012606e-08,8.498632553255447e-08,100,5.901207082104065e-08,4.561741206998704e-08,7.417514424901128e-08,100,8.11228874118394e-09,3.2684183570659952e-09,1.633876002597112e-08,100,4.640640505619032e-09,1.8962902087343514e-09,8.527186911833953e-09,100,0.028424649374935624,0.019239843336139182,0.050562769104253086,100,6.0,6.0,6.0,100,0.11341505211304143,0.10021586247398026,0.1278407220260042,100,0.2528472387855867,0.23372392343904372,0.2740340469287105,100,0.6311996739873117,0.6050590967992674,0.6537241958342721,100,0.0025380351140602262,0.0009655641855251313,0.006380258679536254,100,5.294434462099909e-18,3.1310126489029522e-18,8.854913159287908e-18,100,1.0,1.0,1.0,100,1.0,1.0,1.0,100,0.09999999999999981,0.1,0.1,100,0.5,0.5,0.5,100
source_seed_condition,random_00,101,electrode,randomized,legacy_0p5_40,100,1.3644487458625532e-11,-1.3563323697899586e-08,1.140609708222047e-08,100,5.893693412417633e-08,2.6190360102873456e-08,8.546082774785191e-08,100,5.868199304259747e-08,4.4788055930666815e-08,6.820018683129092e-08,100,1.1291553411535839e-08,4.6219537266780216e-09,2.0717115778163917e-08,100,5.392842927491831e-09,2.9415063845735826e-09,8.256477808988262e-09,100,0.2510495934228642,0.23578510277792225,0.2659605726441971,100,12.0,12.0,12.0,100,0.1125960218315811,0.09595044426272817,0.13374745131108315,100,0.25156222924675065,0.22943529676798324,0.27547414997425995,100,0.6331579832938431,0.6081785394122531,0.6602401585166723,100,0.002683765627824987,0.0009632615762800963,0.0070129021224316,100,7.258005089426554e-18,3.4708159569202936e-18,1.3076146267408236e-17,100,1.0,1.0,1.0,100,1.0,1.0,1.0,100,0.09999999999999981,0.1,0.1,100,0.5,0.5,0.5,100
source_seed_condition,random_00,101,independent_rms,randomized,legacy_0p5_40,100,-2.3306040034399003e-10,-1.1621186979015689e-08,1.1957251693954236e-08,100,5.99929887634687e-08,3.4153988082152864e-08,7.865234863402293e-08,100,5.854427030271836e-08,4.7106194500656784e-08,7.513630428945817e-08,100,1.1291553411535839e-08,4.6219537266780216e-09,2.0717115778163917e-08,100,5.392842927491831e-09,2.9415063845735826e-09,8.256477808988262e-09,100,0.02805502578276883,0.022276568948895226,0.03447463955920577,100,12.0,12.0,12.0,100,0.11316690860993157,0.10283877245259157,0.12285080297637115,100,0.2527478423023039,0.2389523767251873,0.2775017351176757,100,0.6314727494372085,0.6106022530129578,0.6439913026135207,100,0.0026124996505558547,0.0010107241409674699,0.0061987375646544475,100,5.294434462099909e-18,3.1310126489029522e-18,8.854913159287908e-18,100,1.0,1.0,1.0,100,1.0,1.0,1.0,100,0.09999999999999981,0.1,0.1,100,0.5,0.5,0.5,100
source_seed_condition,random_01,101,electrode,randomized,legacy_0p5_40,100,3.716170428872544e-10,-1.4636068094181538e-08,1.4055896337924714e-08,100,5.8290872395616586e-08,2.983040303661255e-08,8.32560491659251e-08,100,5.88869747097931e-08,4.5780769397651966e-08,7.522208811394648e-08,100,1.1454540893656099e-08,5.75016400566655e-09,2.902671386294797e-08,100,5.661152149388862e-09,3.2153458817560034e-09,1.0788756929925615e-08,100,0.26442794037189704,0.24968423041763754,0.28193869963673,100,12.0,12.0,12.0,100,0.11354692884193066,0.09634644529276243,0.12767008074006364,100,0.25174656119827543,0.22841416680872417,0.2750948062214994,100,0.6321902406386223,0.6032032629173637,0.6642226129119797,100,0.0025162693211716386,0.0007544425624872112,0.006432003141530426,100,7.689643439859407e-18,3.527179306389603e-18,1.3176933336690412e-17,100,1.0,1.0,1.0,100,1.0,1.0,1.0,100,0.09999999999999981,0.1,0.1,100,0.5,0.5,0.5,100
source_seed_condition,random_01,101,independent_rms,randomized,legacy_0p5_40,100,-2.9049008475467e-10,-1.4537143042856643e-08,1.1260496171407945e-08,100,5.799279970020166e-08,3.959640082484839e-08,8.10350080371336e-08,100,5.831365635700081e-08,4.299779909899826e-08,6.946689978803988e-08,100,1.1454540893656099e-08,5.75016400566655e-09,2.902671386294797e-08,100,5.661152149388862e-09,3.2153458817560034e-09,1.0788756929925615e-08,100,0.02805502578601328,0.02227656899126893,0.034474639812807205,100,12.0,12.0,12.0,100,0.11316710013641519,0.10264533845700437,0.12301144590182679,100,0.2527410961664043,0.23874555603643038,0.27662309791142586,100,0.6314791347826977,0.6103171791881165,0.6441610060814723,100,0.002612668914482717,0.001004600850843573,0.006198887065769146,100,5.294434462099909e-18,3.1310126489029522e-18,8.854913159287908e-18,100,1.0,1.0,1.0,100,1.0,1.0,1.0,100,0.09999999999999981,0.1,0.1,100,0.5,0.5,0.5,100
source_seed_condition,random_02,101,electrode,randomized,legacy_0p5_40,100,-2.0190321476317556e-11,-1.3038909401560988e-08,1.879637006721154e-08,100,5.736066093220415e-08,3.735657472248022e-08,8.218199809562066e-08,100,5.7708736829198416e-08,4.306310330548513e-08,6.83668197609677e-08,100,1.1288558373983343e-08,6.0445052159562304e-09,2.8751894880024117e-08,100,5.768071976795406e-09,3.1048914014298318e-09,9.547272812389462e-09,100,0.29504243612823594,0.27925743944818304,0.32089393616614414,100,12.0,12.0,12.0,100,0.11275678834448376,0.09659184293191962,0.1314275199468564,100,0.25117783876317645,0.23119610288250733,0.2801974241870265,100,0.6332831039889608,0.6085619629870365,0.6584755648507231,100,0.0027822689033788046,0.0005706635386254881,0.007003333356787405,100,7.271683466961256e-18,3.386938489268572e-18,1.2097525884274429e-17,100,1.0,1.0,1.0,100,1.0,1.0,1.0,100,0.09999999999999981,0.1,0.1,100,0.5,0.5,0.5,100
source_seed_condition,random_02,101,independent_rms,randomized,legacy_0p5_40,100,-1.579453103528224e-09,-1.593066711498305e-08,1.086406018659022e-08,100,5.818117685407742e-08,3.654976943323618e-08,7.878871599587001e-08,100,5.761527825498547e-08,4.391136698700393e-08,6.783063177806525e-08,100,1.1288558373983343e-08,6.0445052159562304e-09,2.8751894880024117e-08,100,5.768071976795406e-09,3.1048914014298318e-09,9.547272812389462e-09,100,0.028055025762738293,0.022276568834954835,0.03447463969543077,100,12.0,12.0,12.0,100,0.11314104826065692,0.10282291039113417,0.12264244006530653,100,0.2527490895471268,0.2389990497447372,0.27708099145650117,100,0.6315003024729635,0.6110047134079921,0.6441205195107703,100,0.002609559719252622,0.0010061514247737685,0.006172395529549891,100,5.294434462099909e-18,3.1310126489029522e-18,8.854913159287908e-18,100,1.0,1.0,1.0,100,1.0,1.0,1.0,100,0.09999999999999981,0.1,0.1,100,0.5,0.5,0.5,100
source_seed_condition,random_03,101,electrode,randomized,legacy_0p5_40,100,-1.1264273830075172e-10,-1.4752825006916992e-08,1.641230860470668e-08,100,5.923914217831338e-08,3.7550670128894126e-08,7.768311149902729e-08,100,5.8216684202250235e-08,4.759286476030411e-08,7.295578186017337e-08,100,1.0454653130910965e-08,4.943013262869339e-09,2.335841271334015e-08,100,5.5589050116736425e-09,3.2398856030005426e-09,9.422277710138788e-09,100,0.29259595415402334,0.2768811696551051,0.3162224957179691,100,12.0,12.0,12.0,100,0.11218099009932386,0.09481537519606803,0.12909464076705685,100,0.25184428898068906,0.22245711618784983,0.27702454342242844,100,0.6332300644536291,0.6009241056395619,0.6680535654724898,100,0.002744656466358153,0.0006081764441763432,0.007440025847214887,100,7.300619841958405e-18,3.071394090355051e-18,1.1498537934688914e-17,100,1.0,1.0,1.0,100,1.0,1.0,1.0,100,0.09999999999999981,0.1,0.1,100,0.5,0.5,0.5,100
source_seed_condition,random_03,101,independent_rms,randomized,legacy_0p5_40,100,-1.2514024287080848e-09,-1.4731626678311527e-08,1.1071572849266294e-08,100,5.713517879257779e-08,3.8000253610448453e-08,8.022410113994738e-08,100,5.766136876417249e-08,4.4536562882058206e-08,7.012632075031888e-08,100,1.0454653130910965e-08,4.943013262869339e-09,2.335841271334015e-08,100,5.5589050116736425e-09,3.2398856030005426e-09,9.422277710138788e-09,100,0.028055025823107246,0.02227656943157016,0.0344746394354071,100,12.0,12.0,12.0,100,0.11312039940121446,0.102685042789603,0.12273465352601136,100,0.2527594903829314,0.23893903294823193,0.27691546370971765,100,0.6315135026990365,0.6110579822019606,0.6444254509610162,100,0.0026066075168177916,0.0009871831701364568,0.006261000833661318,100,5.294434462099909e-18,3.1310126489029522e-18,8.854913159287908e-18,100,1.0,1.0,1.0,100,1.0,1.0,1.0,100,0.09999999999999981,0.1,0.1,100,0.5,0.5,0.5,100
source_seed_condition,random_04,101,electrode,randomized,legacy_0p5_40,100,-4.183462469799908e-10,-1.2051992079089053e-08,1.3742281617565808e-08,100,5.869843054284729e-08,3.602472631314413e-08,7.859320128034142e-08,100,5.896112790892971e-08,4.6559469168983014e-08,7.478467800581257e-08,100,1.1311195352883993e-08,5.95248327569358e-09,2.1551498129066783e-08,100,5.446284769859782e-09,2.8847400470104325e-09,9.849484978218131e-09,100,0.2575894168467804,0.24151306513366935,0.27097466985361973,100,12.0,12.0,12.0,100,0.11294450626861442,0.0943828791809208,0.1327483995586,100,0.25209107275445836,0.2262403756734644,0.2807378654655878,100,0.6323537217513898,0.6038689294979928,0.6606360948574717,100,0.0026106992255373104,0.0008349368762121499,0.007582692056962217,100,7.604612584315713e-18,4.315136647158963e-18,1.198012441269488e-17,100,1.0,1.0,1.0,100,1.0,1.0,1.0,100,0.09999999999999981,0.1,0.1,100,0.5,0.5,0.5,100
source_seed_condition,random_04,101,independent_rms,randomized,legacy_0p5_40,100,-1.692656931395373e-10,-1.0507886827446758e-08,1.2690375862356214e-08,100,5.992949404287629e-08,3.893672761989819e-08,8.442425247778829e-08,100,5.9081063810140224e-08,4.6397479636084427e-08,6.939308505593544e-08,100,1.1311195352883993e-08,5.95248327569358e-09,2.1551498129066783e-08,100,5.446284769859782e-09,2.8847400470104325e-09,9.849484978218131e-09,100,0.028055025802952674,0.022276569365590772,0.03447463926628933,100,12.0,12.0,12.0,100,0.11313550397822515,0.10306879766960306,0.12304586668593435,100,0.25279509896214675,0.2390262385197535,0.2772165697930445,100,0.6314555215260415,0.6101265761740018,0.6443109169578546,100,0.0026138755335866244,0.0010025752024775767,0.00622231847728581,100,5.294434462099909e-18,3.1310126489029522e-18,8.854913159287908e-18,100,1.0,1.0,1.0,100,1.0,1.0,1.0,100,0.09999999999999981,0.1,0.1,100,0.5,0.5,0.5,100
source_seed_condition,band_0p05_5,101,electrode,standard,band_0p05_5,100,-2.7184190583899913e-10,-1.6829375958136858e-08,1.2016922348764922e-08,100,5.996774069316757e-08,3.448796803695586e-08,8.027837772317525e-08,100,5.889175065831864e-08,4.430389211051988e-08,6.902052973600803e-08,100,1.0635191562644163e-08,5.66607212604746e-09,2.918816454471268e-08,100,5.39133521507547e-09,2.9102327049520266e-09,9.162620114905337e-09,100,0.22758117277090203,0.1979781533932736,0.2602201160616245,100,12.0,12.0,12.0,100,0.9848209092385691,0.9703181064409513,0.9941916578157273,100,0.014554498530876876,0.005529292873267613,0.028804195751471497,100,0.0005243134933981963,4.238923751489604e-05,0.0017099822306389215,100,0.00010027873715620269,5.449150847850696e-06,0.0003278829206012377,100,0.019050172238177152,0.006290171130250246,0.041952375636936524,100,1.0071843303622767,0.860166907360399,1.1539029215312087,100,0.9973717108400315,0.9882230321851002,0.9997385315141794,100,0.010000000000000007,0.01,0.01,100,0.049999999999999906,0.05,0.05,100
source_seed_condition,band_0p05_5,101,independent_rms,standard,band_0p05_5,100,3.2468886732852025e-10,-1.1570207325196499e-08,1.2726500533475058e-08,100,5.8597954701866685e-08,3.063798992286593e-08,7.56879963148549e-08,100,5.816127503166513e-08,4.8181298950567e-08,7.120966749596391e-08,100,1.0635191562644163e-08,5.66607212604746e-09,2.918816454471268e-08,100,5.39133521507547e-09,2.9102327049520266e-09,9.162620114905337e-09,100,0.08028254228496792,0.05488888372490919,0.10815810178483119,100,12.0,12.0,12.0,100,0.9830481512692725,0.9690545947716229,0.9904417225648163,100,0.016263204589897565,0.008743250679297179,0.030220759124483756,100,0.0005782901618674489,0.00016634193577184329,0.0013282570529772342,100,0.00011035397896277744,3.110580618055129e-05,0.00025395375075229476,100,0.01594871518751877,0.008279279879491024,0.02744393087696375,100,1.0002704134090292,0.917724787479569,1.1055693011345757,100,0.9973385084548183,0.9923896506750831,0.9992821963730046,100,0.010000000000000007,0.01,0.01,100,0.049999999999999906,0.05,0.05,100
source_seed_condition,band_5_15,101,electrode,standard,band_5_15,100,1.209383770922601e-09,-1.3173534337935434e-08,1.3203052843801201e-08,100,5.824264709630711e-08,3.93779604479505e-08,7.874749741176856e-08,100,5.9110876566847993e-08,4.7873244923835045e-08,6.867195168069884e-08,100,1.0702215312069892e-08,5.368587551371306e-09,2.3153060259326073e-08,100,5.4142611847453645e-09,3.2849385712666344e-09,9.350922206308209e-09,100,0.2126496328086702,0.18670884773862217,0.24052287497872804,100,12.0,12.0,12.0,100,0.0022700901380949385,0.00088380358495118,0.005773693172806847,100,0.9891038922200036,0.9763533185926611,0.9938615997860448,100,0.008492826886624954,0.0037186068527503674,0.02081338231661876,100,0.00013319075527697886,2.9092806848334512e-05,0.0004719413163967472,100,0.0014021190176300062,0.0005354909991819228,0.002825649115395304,100,1.0068959499550278,0.8882187678364974,1.1405408111839228,100,0.9999931262280484,0.9999737502693294,0.9999991150749862,100,0.010000000000000007,0.01,0.01,100,5.0,5.0,5.0,100
source_seed_condition,band_5_15,101,independent_rms,standard,band_5_15,100,-5.343881199464248e-10,-1.3112195878421022e-08,1.3682060331797161e-08,100,5.81356081319484e-08,4.185687174640407e-08,8.259272199495626e-08,100,5.7693405590697463e-08,4.753602311780014e-08,6.725710832711229e-08,100,1.0702215312069892e-08,5.368587551371306e-09,2.3153060259326073e-08,100,5.4142611847453645e-09,3.2849385712666344e-09,9.350922206308209e-09,100,0.05630330293329507,0.042219033655601604,0.07065705060406856,100,12.0,12.0,12.0,100,0.002281309792629835,0.000954997670286337,0.004360187669071201,100,0.9891185311702351,0.9815768790488079,0.9939012090769371,100,0.008471414877626458,0.004432121868232282,0.014823350865882382,100,0.00012874415950844367,3.412765372376403e-05,0.00030258739364518757,100,0.001126152304032301,0.0005478543704598986,0.0017715931544739197,100,0.9967900743741294,0.9529184479338807,1.0715614590288487,100,0.9999933224896176,0.9999844413766844,0.9999985117011554,100,0.010000000000000007,0.01,0.01,100,5.0,5.0,5.0,100
source_seed_condition,band_15_40,101,electrode,standard,band_15_40,100,1.647152330806983e-10,-1.2251094360846731e-08,1.354226563671896e-08,100,5.748363900437425e-08,3.534300141438962e-08,7.801012280594932e-08,100,5.8618722160730386e-08,4.591363378381175e-08,7.38900638452833e-08,100,1.1156121336613727e-08,6.137409614610103e-09,2.378435951503573e-08,100,5.399124153840433e-09,2.891896120291562e-09,1.0261531496914761e-08,100,0.20242002847851606,0.1834687976609452,0.221233762870609,100,12.0,12.0,12.0,100,0.00010771094072273204,2.0715029091260766e-05,0.0004099238244334239,100,0.0010078562492566257,0.0003288127061306805,0.002645198435996338,100,0.9954237983103127,0.9897716177039361,0.9982443899694085,100,0.0034606344997082494,0.0012547144125359159,0.009378520418070567,100,0.0008497009986759989,0.0003898945224615135,0.0017948792555738554,100,0.9990100149862283,0.9381079129712153,1.0559991034793517,100,0.9999989501700829,0.9999960024307448,0.9999998051259297,100,0.010000000000000007,0.01,0.01,100,15.0,15.0,15.0,100
source_seed_condition,band_15_40,101,independent_rms,standard,band_15_40,100,3.589290637356512e-11,-1.4350852815757106e-08,1.5394910344084756e-08,100,5.8438723709031136e-08,3.311605567546394e-08,8.065367396170586e-08,100,5.835326719605405e-08,4.8905652860753435e-08,6.729777624059352e-08,100,1.1156121336613727e-08,6.137409614610103e-09,2.378435951503573e-08,100,5.399124153840433e-09,2.891896120291562e-09,1.0261531496914761e-08,100,0.035209937964761386,0.027392046180996783,0.04630529621420277,100,12.0,12.0,12.0,100,0.00010892932026781317,3.641255681832492e-05,0.0002951110175035161,100,0.0010734666383655335,0.0006272686652598929,0.0018135062105789123,100,0.9955040185157678,0.9929957385972971,0.9973924306039084,100,0.003313585525599333,0.001680069526706831,0.005588794270934786,100,0.0007136757314645859,0.000397684821586049,0.0011562983337191763,100,0.9974037685724387,0.9462024058509991,1.039124106299389,100,0.9999989429170362,0.999997272956348,0.9999996830148822,100,0.010000000000000007,0.01,0.01,100,15.0,15.0,15.0,100
source_seed_condition,band_0p5_40,101,electrode,standard,band_0p5_40,100,-6.28293803867817e-10,-1.328354047618131e-08,1.8424946808803118e-08,100,5.6907445529219556e-08,2.6279096232428856e-08,7.996344564276114e-08,100,5.720149232502081e-08,4.38792966406254e-08,7.348623043412772e-08,100,1.1311337239459466e-08,6.103368685976006e-09,2.7051183727024757e-08,100,5.715944954135503e-09,3.244748579651471e-09,1.0836635678296277e-08,100,0.19790304556447844,0.1865967872088673,0.20996743940041093,100,12.0,12.0,12.0,100,0.11316024741974046,0.09906927696453119,0.13660527292138866,100,0.2546460587230821,0.23056299711960904,0.27831406777502393,100,0.6299610217707771,0.6049853666909617,0.652891620261987,100,0.002232672086400302,0.0007863852826741443,0.005547537485821735,100,0.005327246300400962,0.002228094430333974,0.009297411308439378,100,1.002088155301175,0.9489592400316302,1.0431861407452498,100,0.9999743554204776,0.9999288562360285,0.9999958991448352,100,0.010000000000000007,0.01,0.01,100,0.5,0.5,0.5,100
source_seed_condition,band_0p5_40,101,independent_rms,standard,band_0p5_40,100,4.765775017863585e-10,-1.2513819111729715e-08,1.3878785063004745e-08,100,5.8339367345894287e-08,3.4870627274585786e-08,8.740574131138601e-08,100,5.853865243210521e-08,4.507670325892832e-08,7.267746227057614e-08,100,1.1311337239459466e-08,6.103368685976006e-09,2.7051183727024757e-08,100,5.715944954135503e-09,3.244748579651471e-09,1.0836635678296277e-08,100,0.02828648313702372,0.01976968699181337,0.039510452142606685,100,12.0,12.0,12.0,100,0.11282726709627523,0.10320927296288453,0.1245085101546595,100,0.25304675731496634,0.23984734187342652,0.26678499779670395,100,0.6319890278074418,0.6174786406941882,0.6476351709591385,100,0.0021369477813167246,0.0012017325066201198,0.003582309976714002,100,0.004155441108627167,0.002202240574933093,0.006608591531770776,100,0.9972904913537803,0.9615879464452909,1.0328576055117176,100,0.9999771593285363,0.9999451193320151,0.9999937967653745,100,0.010000000000000007,0.01,0.01,100,0.5,0.5,0.5,100
