epoch,train_loss,val_loss,val_macro_auroc,val_macro_ap,val_macro_f1_at_0p5,clean_count,clean_fraction,independent_count,independent_fraction,electrode_count,electrode_fraction,snr_20_count,snr_10_count,combo_RA_LA_LL_count,combo_V1_count,combo_V2_count,combo_V3_count,combo_V4_count,combo_V5_count,combo_V6_count,combo_RA_LA_count,combo_LA_LL_count,combo_RA_LL_count,actual_snr_db_count,actual_snr_db_mean,actual_snr_db_std,actual_snr_db_min,actual_snr_db_max,actual_snr_error_db_count,actual_snr_error_db_mean,actual_snr_error_db_std,actual_snr_error_db_min,actual_snr_error_db_max,rms_match_relative_error_count,rms_match_relative_error_mean,rms_match_relative_error_std,rms_match_relative_error_min,rms_match_relative_error_max,exposure_count,unique_records,exposure_min,exposure_max,order_sha256,epoch_seconds,elapsed_seconds
1,0.4788452968458414,0.40415886619439884,0.8398528557481116,0.6310164455974274,0.482672214520205,8595,0.5031023179583236,0,0.0,8489,0.49689768204167645,4189,4300,2080,681,767,695,709,718,680,725,738,696,8489,14.934621230274388,4.999572440180362,10.000000001959473,19.999999905860673,8489,-4.431625933534111e-08,1.0457637929784571e-07,-2.1007237194226036e-07,1.1121854370799156e-07,0,,,,,17084,17084,1,1,e499188b7a93ebbfebed6f27f4f53be191601e228469a404b857c68505c0273d,38.992915499955416,39.03284999995958
2,0.3635596677824921,0.3890729102983946,0.8768939627611194,0.7056053717486461,0.561904851808525,8456,0.49496605010536177,0,0.0,8628,0.5050339498946382,4311,4317,2140,688,721,736,697,772,743,705,701,725,8628,14.996522903115165,4.99999868718322,9.999999998767779,19.999999916155964,8628,-4.5424472070873386e-08,1.0464440661138119e-07,-2.0161543901053847e-07,1.1975084213133869e-07,0,,,,,17084,17084,1,1,c6b3aa981fbd5703f92ec516d130d39600a1e28fb3c4054a50c5af80acf0c0fb,39.718331999960355,78.89485759998206
3,0.33777729747195456,0.34483089673663564,0.8893177625752784,0.7354370153742014,0.6235998577316242,8581,0.5022828377429174,0,0.0,8503,0.4977171622570826,4239,4264,2130,744,673,726,697,728,721,713,689,682,8503,14.985299261206533,4.99997828478533,10.000000006184722,19.99999990704328,8503,-4.492071553921236e-08,1.0492277788158827e-07,-2.1138136219178705e-07,1.1479650829926413e-07,0,,,,,17084,17084,1,1,26c8edf45956229763fa05c4a72b0f61c4b304979d94cdc31f2d004586cce9ea,39.875073899980634,118.93945329997223
4,0.3187892441307457,0.3360465944424369,0.894569087209749,0.7492637460018188,0.6468315323671525,8398,0.49157106064153594,0,0.0,8686,0.508428939358464,4337,4349,2226,699,710,705,740,723,712,764,700,707,8686,14.993092287119955,4.999995124607785,10.000000002906177,19.99999990651322,8686,-4.5369106982492086e-08,1.0458143076227606e-07,-2.0498540109770147e-07,1.1189634818720151e-07,0,,,,,17084,17084,1,1,57383241e96086e404c866307f8688485947dc86097d70e734d79252f2eabaac,40.467759200022556,159.58098329999484
5,0.30982944845902055,0.33938381211955415,0.8991650234682498,0.7592207905151349,0.6500540295239546,8619,0.5045071411847343,0,0.0,8465,0.4954928588152657,4192,4273,2036,711,757,719,702,698,721,680,725,716,8465,14.952155891643683,4.999770985338883,9.999999996968205,19.99999989959959,8465,-4.456423333377273e-08,1.0478083261089168e-07,-2.0487582474970623e-07,1.1354463325119468e-07,0,,,,,17084,17084,1,1,ede9a333efa8c2a00ea55edf84cffca1eac09dc3ba5b6f0ff30c1222e12cb9ab,39.911605699919164,199.64980709995143
6,0.3055115200490199,0.32271470789140555,0.9010500079281369,0.7671834494639161,0.6776030410502519,8531,0.4993561226878951,0,0.0,8553,0.5006438773121049,4238,4315,2129,735,733,706,694,735,705,667,705,744,8553,14.954986509932827,4.9997972709987435,10.000000000757678,19.999999920728257,8553,-4.449252116184135e-08,1.0466891328128836e-07,-2.0186142535294493e-07,1.217442182621653e-07,0,,,,,17084,17084,1,1,891201ba470dfdaba32dc49702b5bbde1655841052bf2e7be6d1e566028d9438,40.03876839997247,239.84783280000556
7,0.2963357101667963,0.353077792638057,0.9024353581209666,0.7691365598693045,0.6404638893960065,8573,0.5018145633341138,0,0.0,8511,0.4981854366658862,4272,4239,2063,722,712,690,743,718,703,714,710,736,8511,15.019386630058808,4.999962311992183,10.000000007192085,19.99999990789496,8511,-4.600745911101098e-08,1.0429742304426414e-07,-2.0699254577039028e-07,1.2364235502104748e-07,0,,,,,17084,17084,1,1,dbd9451b423ec78a6c3b0b6e62e5df6de2f67440b8d9d9861eade3188150a18d,39.98244040005375,279.9926785000134
8,0.29360327890063864,0.33906440793745785,0.9039414974584339,0.7735810334986104,0.6697193860593708,8513,0.4983025052680871,0,0.0,8571,0.5016974947319129,4256,4315,2163,713,715,712,722,675,701,704,711,755,8571,14.96558156774583,4.999881431930501,9.999999995404103,19.999999909694903,8571,-4.466812514580545e-08,1.0491243208729369e-07,-2.114256467677933e-07,1.3456291902969042e-07,0,,,,,17084,17084,1,1,e8619dc843fb5356a82addbec01a265e89170905a4ef0dd9a042a6d9711690a8,40.49856929993257,320.66963609994855
9,0.28848801092363524,0.3113656256205549,0.9080842068089232,0.7811361577158256,0.6800032927844055,8649,0.5062631702177476,0,0.0,8435,0.4937368297822524,4198,4237,2055,713,684,730,685,731,680,704,721,732,8435,14.976881994180841,4.999946451889446,10.000000003342578,19.999999902718326,8435,-4.494186242254593e-08,1.0460804622468217e-07,-2.0879214446267724e-07,1.1664883459161501e-07,0,,,,,17084,17084,1,1,a19d2b38422d7b32d5c5b41f778843e4832cc38d8d02347a2cb8efb818633987,40.104272500029765,360.94375229999423
10,0.28582088343294965,0.341845904042092,0.9061169043010133,0.7784701897900232,0.6665793497130597,8640,0.5057363615078436,0,0.0,8444,0.4942636384921564,4210,4234,2114,683,779,710,717,654,708,701,689,689,8444,14.985788680373924,4.999979700261713,10.000000008864951,19.99999991624754,8444,-4.5348482854441076e-08,1.044940453728782e-07,-2.035950110723661e-07,1.1847482284110811e-07,0,,,,,17084,17084,1,1,020424ff520efd0d375aa3ce70db07b3d49c93c139327043511f7c765d309c16,40.20987179991789,401.314767899923
11,0.27982540554588337,0.33565477208900096,0.9085355312763816,0.7838653015521595,0.6747152947459483,8591,0.5028681807539218,0,0.0,8493,0.4971318192460782,4273,4220,2155,694,716,696,714,712,690,738,693,685,8493,15.031202120432225,4.999902537826798,9.999999999788718,19.999999908522707,8493,-4.60578255336297e-08,1.0449760925377661e-07,-2.1084148826844284e-07,1.2154553097332155e-07,0,,,,,17084,17084,1,1,f377abbe9b3c226a16fb84ecebca9bdf7e6ace167f95ddc10728a021f698f6e7,40.047885600011796,441.49718730000313
12,0.27950940771868793,0.3245996175974413,0.9113999616943124,0.7886019790172644,0.681615290151151,8551,0.500526808709904,0,0.0,8533,0.499473191290096,4236,4297,2050,713,710,719,725,728,681,702,755,750,8533,14.964256371579078,4.999872134231887,10.00000000166522,19.999999905453738,8533,-4.468718419250032e-08,1.0455879577660181e-07,-2.1183237919331077e-07,1.1428430113369359e-07,0,,,,,17084,17084,1,1,cfb359e38f53cff1f5da5d4f7722fe6c1b33a18c7db9461b8e69c1ca6916d74c,39.999594699940644,481.66405799996573
13,0.2732579465480131,0.33408058053516165,0.912277004276274,0.791030946974453,0.6779851440660719,8481,0.49642940763287285,0,0.0,8603,0.5035705923671271,4353,4250,2109,743,714,704,730,712,749,689,753,700,8603,15.059862791599954,4.999641527307793,9.999999998507315,19.999999904402095,8603,-4.694473876371112e-08,1.0472143344421109e-07,-2.0729609317982067e-07,1.1418941525676019e-07,0,,,,,17084,17084,1,1,38d86802457d596c0c1cc291f488ec53ba926fdd565c27129ad9b23b29c0dd92,40.58810850000009,522.4118083999492
14,0.27286889188268987,0.30215706793593117,0.9145428391737118,0.7958904603755059,0.7006249248816875,8617,0.5043900725825333,0,0.0,8467,0.4956099274174666,4210,4257,2096,667,697,715,717,766,710,725,671,703,8467,14.972245142381263,4.999922862481074,10.00000000443313,19.999999911238046,8467,-4.4816093136361725e-08,1.0477401673675099e-07,-2.2619913764287958e-07,1.1687854239994522e-07,0,,,,,17084,17084,1,1,8464c0c021447329c87c5a41bd2695f9bcab464f7afb7103c97dc96678eb1b13,40.14055630005896,562.7005722000031
15,0.27046006426016306,0.360474780132475,0.9098902449876206,0.7884293706991645,0.6566723838816559,8465,0.4954928588152657,0,0.0,8619,0.5045071411847343,4319,4300,2130,726,785,706,717,708,714,699,725,709,8619,15.011022114629414,4.999987747330114,9.999999991326119,19.999999905269433,8619,-4.571401306386296e-08,1.0466127894080244e-07,-2.1350783185880573e-07,1.1394134702413794e-07,0,,,,,17084,17084,1,1,8439e1a182e661d141867015a81eef7aae9bb7e18d650b5b4d5d8e01118ffe03,39.93539719993714,602.7889937999425
