epoch,train_loss,val_loss,val_macro_auroc,val_macro_ap,val_macro_auroc_defined_classes,val_macro_ap_defined_classes,auroc_class_count,selection_metric,selection_score,epoch_compute_seconds,elapsed_seconds
1,0.46154826497116125,0.4119199723533015,0.8365699012079599,0.6212269887426572,0.8365699012079599,0.6212269887426572,5,macro_auroc,0.8365699012079599,26.84973210003227,26.883703600033186
2,0.3681796454512467,0.36198765325524046,0.8711491451193207,0.6958422393183663,0.8711491451193207,0.6958422393183663,5,macro_auroc,0.8711491451193207,26.631864900002256,53.554393899976276
3,0.3376582330003384,0.4012134303195612,0.8852575392119066,0.7291461797234506,0.8852575392119066,0.7291461797234506,5,macro_auroc,0.8852575392119066,26.959805999998935,80.55921970005147
4,0.3158229144067235,0.35149352720488153,0.8967962120918747,0.7565586308400227,0.8967962120918747,0.7565586308400227,5,macro_auroc,0.8967962120918747,26.880602900055237,107.48225120001007
5,0.3039044761052039,0.3629546752347084,0.8986663827397512,0.7631452158196053,0.8986663827397512,0.7631452158196053,5,macro_auroc,0.8986663827397512,26.93551270000171,134.46642399998382
6,0.2965398353998345,0.32554301250125356,0.9040830566201284,0.771969260719978,0.9040830566201284,0.771969260719978,5,macro_auroc,0.9040830566201284,27.235987899941392,161.74400159996003
7,0.29251394264035413,0.32878915239247003,0.9061809897998347,0.7776210995603468,0.9061809897998347,0.7776210995603468,5,macro_auroc,0.9061809897998347,26.876586999977008,188.6646017000312
8,0.2838095863511316,0.350628006630486,0.9069628764830249,0.7793098503278366,0.9069628764830249,0.7793098503278366,5,macro_auroc,0.9069628764830249,27.16869520000182,215.88563629996497
9,0.2834721099601867,0.36397038770966295,0.9068686474323908,0.7811845645323874,0.9068686474323908,0.7811845645323874,5,macro_auroc,0.9068686474323908,27.42770300002303,243.36046120000537
10,0.27757897320633274,0.33183900252304005,0.9108362164048,0.786959864429709,0.9108362164048,0.786959864429709,5,macro_auroc,0.9108362164048,28.161990199936554,271.54927329998463
11,0.2738317074736062,0.3117561854720671,0.9157455579619412,0.7955887617712389,0.9157455579619412,0.7955887617712389,5,macro_auroc,0.9157455579619412,27.253320100018755,298.85129570006393
12,0.2673614401918919,0.34769004230619255,0.9125598085779343,0.7910150398304787,0.9125598085779343,0.7910150398304787,5,macro_auroc,0.9125598085779343,27.141648399992846,326.035380300018
13,0.2669954431807791,0.3021804508436315,0.9168523950764091,0.7978434156265392,0.9168523950764091,0.7978434156265392,5,macro_auroc,0.9168523950764091,27.007393599953502,353.06733370001893
14,0.2650414445212674,0.30712854359489894,0.9186796635113763,0.7997677180812767,0.9186796635113763,0.7997677180812767,5,macro_auroc,0.9186796635113763,27.06747200002428,380.1769693000242
15,0.26374797548141893,0.36268083794252515,0.9123027264289515,0.7879373130882852,0.9123027264289515,0.7879373130882852,5,macro_auroc,0.9123027264289515,26.984769400092773,407.2077661000658
16,0.2602448479907626,0.33265931153008566,0.9177837151833559,0.7995097554956799,0.9177837151833559,0.7995097554956799,5,macro_auroc,0.9177837151833559,27.03805149998516,434.26797409995925
17,0.258880765243817,0.329583964387835,0.9174338671197152,0.7966092970070224,0.9174338671197152,0.7966092970070224,5,macro_auroc,0.9174338671197152,27.48153570003342,461.77212690003216
18,0.25352106610580394,0.31853749775930973,0.9185089500547722,0.7982858295506647,0.9185089500547722,0.7982858295506647,5,macro_auroc,0.9185089500547722,26.869564699940383,488.6639530999819
19,0.2507856777877669,0.3507034452241487,0.917074997112772,0.7980081345045055,0.917074997112772,0.7980081345045055,5,macro_auroc,0.917074997112772,26.85222159989644,515.5393173999619
20,0.25002505893842364,0.3550269901196977,0.9158499290393619,0.7929419421280028,0.9158499290393619,0.7929419421280028,5,macro_auroc,0.9158499290393619,27.067805699887685,542.6369803999551
21,0.24986708152352774,0.3560882920654489,0.9154705467633099,0.7951887933881627,0.9154705467633099,0.7951887933881627,5,macro_auroc,0.9154705467633099,27.270581000018865,569.9324053999735
22,0.2510497705931129,0.31774599826569216,0.9187917338751801,0.7987285090840622,0.9187917338751801,0.7987285090840622,5,macro_auroc,0.9187917338751801,29.26829910010565,599.231662599952
23,0.24685100858341585,0.35925644194535417,0.9174163902023027,0.7974806746662709,0.9174163902023027,0.7974806746662709,5,macro_auroc,0.9174163902023027,26.945469899917953,626.2157360999845
24,0.24571077750999681,0.32722122685329336,0.9182490548064749,0.7977880117204145,0.9182490548064749,0.7977880117204145,5,macro_auroc,0.9182490548064749,27.166461399989203,653.4092063000426
25,0.24340774189376407,0.29510817234469483,0.9227586471464834,0.8052435931260762,0.9227586471464834,0.8052435931260762,5,macro_auroc,0.9227586471464834,27.289322800002992,680.7210302000167
