epoch,train_loss,val_loss,val_macro_auroc,val_macro_ap,val_macro_f1_at_0p5,clean_count,clean_fraction,independent_count,independent_fraction,electrode_count,electrode_fraction,snr_20_count,snr_10_count,combo_RA_LA_LL_count,combo_V1_count,combo_V2_count,combo_V3_count,combo_V4_count,combo_V5_count,combo_V6_count,combo_RA_LA_count,combo_LA_LL_count,combo_RA_LL_count,actual_snr_db_count,actual_snr_db_mean,actual_snr_db_std,actual_snr_db_min,actual_snr_db_max,actual_snr_error_db_count,actual_snr_error_db_mean,actual_snr_error_db_std,actual_snr_error_db_min,actual_snr_error_db_max,rms_match_relative_error_count,rms_match_relative_error_mean,rms_match_relative_error_std,rms_match_relative_error_min,rms_match_relative_error_max,exposure_count,unique_records,exposure_min,exposure_max,order_sha256,epoch_seconds,elapsed_seconds
1,0.4579067611144483,0.4112999493122545,0.8491692527565983,0.6519511921087824,0.48816480982662724,8488,0.49683914774057597,8596,0.503160852259424,0,0.0,4294,4302,2111,745,689,737,749,710,687,726,692,750,8596,14.995346627474753,4.999997730563506,10.000000010785664,19.999999912377557,8596,-4.539635039112353e-08,1.0488512644989621e-07,-2.04568614492473e-07,1.1462587323762818e-07,8596,3.730436760964105e-09,2.193670421854933e-09,2.6686439742028666e-12,1.2088719520217354e-08,17084,17084,1,1,dd79ddcdd88e1eb2b42f54e9f26c7097f048086111c95340d588a7cf5423f0bb,51.02402530005202,51.065775600029156
2,0.36196777061957214,0.3877798780479502,0.8749355056636603,0.7050759470942443,0.5821976984439932,8495,0.4972488878482791,8589,0.5027511121517209,0,0.0,4232,4357,2141,698,699,690,765,727,731,709,710,719,8589,14.92723246266723,4.999470357274694,10.000000002087845,19.999999901038002,8589,-4.4027378572020516e-08,1.0465263813382533e-07,-1.995876424132348e-07,1.2316326447603387e-07,8589,3.713526800809537e-09,2.1783345817917146e-09,1.2863704516571246e-12,1.1787778787611204e-08,17084,17084,1,1,6a76c8291ac70284f98b9e46a2f5fb72b97a5fbf1826ddf1a52c7a26e0506abe,50.96881409990601,102.19842329993844
3,0.3360369261506848,0.34359211026788977,0.8895585570694322,0.7333587074102802,0.6412011352353378,8441,0.49408803558885506,8643,0.5059119644111449,0,0.0,4281,4362,2156,694,735,693,730,713,744,697,740,741,8643,14.953141225806348,4.999780317444406,9.99999998768525,19.99999991611839,8643,-4.458587547381231e-08,1.0446214429852228e-07,-2.1303538844108516e-07,1.1148944878414113e-07,8643,3.763792324236539e-09,2.1715303448527747e-09,9.01577653779829e-13,1.26898336587909e-08,17084,17084,1,1,1783fa2800479d5691fa2e1ad7a94ef1c02888e21ebb050454b58e6161168133,50.07837930007372,152.44412380002905
4,0.31786143878142076,0.34874990668567896,0.8930677798969413,0.7456992039263817,0.6338604437088822,8566,0.5014048232264107,8518,0.49859517677358933,0,0.0,4282,4236,2109,730,724,733,675,709,739,724,654,721,8518,15.027001597753667,4.9999269867075204,10.000000003562155,19.99999990722869,8518,-4.582463849801601e-08,1.0469847120779628e-07,-2.1495939606097636e-07,1.202881918516141e-07,8518,3.722754615934589e-09,2.1744414026603678e-09,9.056941425360585e-14,1.2807890276187476e-08,17084,17084,1,1,2dcbe16aea3bd2265a2a0eb3d0e3d161422c8e6c646ea7e681b45c0ece09ee39,49.05271720001474,201.65329629997723
5,0.31047578304273354,0.34832742590828686,0.9006502696842629,0.7624168603800373,0.6428606610502394,8625,0.5048583469913369,8459,0.4951416530086631,0,0.0,4207,4252,2071,740,741,723,665,732,689,698,689,711,8459,14.973401066375828,4.999929145575709,10.000000000490996,19.999999909539913,8459,-4.4866634414812684e-08,1.0462882673986326e-07,-2.0343669149269772e-07,1.1661757071124157e-07,8459,3.739513222987618e-09,2.1587892077302124e-09,2.377110133163103e-12,1.2548664423293935e-08,17084,17084,1,1,dcc0598f3e03e4af9d5c3e1a5c95db8fa32ce607b7ddf7bd189a73a45dd45360,49.01753539999481,250.8290590000106
6,0.301623280650976,0.3435778578974216,0.9029143389000793,0.7667148899859163,0.650179640840258,8454,0.49484898150316087,8630,0.5051510184968392,0,0.0,4270,4360,2222,649,703,734,757,712,685,718,725,725,8630,14.947856270812037,4.999727992192926,9.999999991079726,19.99999991202976,8630,-4.436756891952385e-08,1.0482087015462822e-07,-2.0500323927308273e-07,1.1971311941749718e-07,8630,3.7583963867046965e-09,2.1819426927017685e-09,1.682915370908131e-12,1.213463638027292e-08,17084,17084,1,1,4dbb1608aa1c1c0bc4634da88bc3d11895ac610286a05df7e3ee477618e99e40,49.17800640000496,300.15114309999626
7,0.2942559937142957,0.3158010434626644,0.908307998436532,0.779742890934874,0.671668505996012,8527,0.49912198548349335,8557,0.5008780145165067,0,0.0,4135,4422,2106,716,724,723,716,754,713,704,690,711,8557,14.83230099829592,4.997186810737855,10.00000000218371,19.999999907238703,8557,-4.178822247357182e-08,1.0458354234117897e-07,-2.168856099160621e-07,1.3163265322191364e-07,8557,3.7189051354962454e-09,2.1822539674652184e-09,3.305702588018807e-13,1.2751004708007892e-08,17084,17084,1,1,49d77b004f52c6c2ab646dba123426d5699ef78ed9cfbcca1ab1f13218b355f7,49.6866540000774,349.99410380003974
8,0.2908719852235272,0.33091713247850246,0.9087707937151717,0.7785185786977623,0.6621906855573856,8657,0.5067314446265512,8427,0.4932685553734488,0,0.0,4202,4225,2034,697,727,730,721,658,701,692,731,736,8427,14.986353342698816,4.999981273386888,10.00000000738937,19.9999999052751,8427,-4.522096407729525e-08,1.0436067636482136e-07,-1.9661439765172872e-07,1.1604501892747976e-07,8427,3.7067719443475087e-09,2.1738879032990953e-09,8.088580226471464e-13,1.125078016180665e-08,17084,17084,1,1,8606379c14dfff0d34406773ec0ead6d95f8abfe76dc76a6687ff197837dd3d7,50.965558400028385,401.11375050002243
9,0.28744735767455604,0.327709663280903,0.9103683327951076,0.782973628289587,0.6773799603610552,8647,0.5061461016155467,8437,0.4938538983844533,0,0.0,4260,4177,2077,704,662,695,714,668,759,728,738,692,8437,15.049188053555767,4.999757943197048,9.999999998540508,19.99999991875004,8437,-4.647979084191218e-08,1.0481100150966949e-07,-2.052574181732325e-07,1.1796057819424277e-07,8437,3.742991341688193e-09,2.178903523024877e-09,2.2366370982724215e-14,1.1445327222248157e-08,17084,17084,1,1,15deecc79ec03946693b6d73a2960e377133ce35cbb79f885dfca75ab1256ed0,48.845604199916124,450.1182505999459
10,0.2810136862003226,0.3297033939868184,0.9106276857648175,0.7823137459173825,0.6795419618132732,8425,0.4931514867712479,8659,0.506848513228752,0,0.0,4300,4359,2199,712,675,723,752,731,657,702,732,776,8659,14.965931356236391,4.999883827831554,10.000000008672458,19.99999990498617,8659,-4.461821014197782e-08,1.046343131765756e-07,-2.1351220169663065e-07,1.1473489891500321e-07,8659,3.730667291065109e-09,2.176431459960608e-09,2.360690735012236e-13,1.2871857209248291e-08,17084,17084,1,1,3ae9bff607737790c290ba9f84d7fbb09ab02dfea0ea60b3438005e0e5cc3904,49.27314770000521,499.54919039993547
