epoch,train_loss,val_loss,val_macro_auroc,val_macro_ap,val_macro_f1_at_0p5,clean_count,clean_fraction,independent_count,independent_fraction,electrode_count,electrode_fraction,snr_20_count,snr_10_count,combo_RA_LA_LL_count,combo_V1_count,combo_V2_count,combo_V3_count,combo_V4_count,combo_V5_count,combo_V6_count,combo_RA_LA_count,combo_LA_LL_count,combo_RA_LL_count,actual_snr_db_count,actual_snr_db_mean,actual_snr_db_std,actual_snr_db_min,actual_snr_db_max,actual_snr_error_db_count,actual_snr_error_db_mean,actual_snr_error_db_std,actual_snr_error_db_min,actual_snr_error_db_max,rms_match_relative_error_count,rms_match_relative_error_mean,rms_match_relative_error_std,rms_match_relative_error_min,rms_match_relative_error_max,exposure_count,unique_records,exposure_min,exposure_max,order_sha256,epoch_seconds,elapsed_seconds
11,0.20117518138659415,0.3409890920229305,0.9042525342049771,0.7721703426301592,0.703886134709365,8478,0.49625380472957153,0,0.0,8606,0.5037461952704285,4327,4279,2156,755,727,699,724,702,693,716,714,720,8606,15.027887474258751,4.999922124050697,10.00000000094474,19.999999912517453,8606,-4.607589865470376e-08,1.047796685301201e-07,-2.138019468134189e-07,1.0925746707357575e-07,0,,,,,17084,17084,1,1,88a93b5ea0353976849c43c2a4ba4065642222ecd9d1b6e666b96292fc431050,64.71060990006663,713.6119836000726
12,0.1853613705140761,0.3774155313626473,0.9036564843571975,0.7701419072411764,0.6909503022109014,8523,0.49888784827909155,0,0.0,8561,0.5011121517209085,4224,4337,2164,713,712,673,743,665,752,731,695,713,8561,14.93400299280852,4.99956431708047,10.00000000162101,19.999999909253432,8561,-4.421986405842052e-08,1.0483898524809178e-07,-2.122175501995116e-07,1.2287298289948012e-07,0,,,,,17084,17084,1,1,9a2566e82306804b6e2ffe90b184ce2e448f968914d1fea2eaf4e4c564dac89a,64.56780260009691,778.3426152000902
13,0.17689203170026335,0.3762332945923214,0.8992489229535059,0.7627415333045408,0.6906422177730838,8496,0.49730742214937956,0,0.0,8588,0.5026925778506205,4294,4294,2143,712,720,752,741,745,677,676,707,715,8588,14.999999954491086,4.999999896201757,10.00000000242606,19.999999904928107,8588,-4.550891272271711e-08,1.0460791042969878e-07,-2.1737357513984534e-07,1.1444396719184624e-07,0,,,,,17084,17084,1,1,92692ad88ef42c9e5f3a2c7913adec10ff5438cb0395745bd6c625bc60786d80,64.46213210001588,842.9588927000295
14,0.1648387185752992,0.3986775949527922,0.9017231020836214,0.7621687810078945,0.6795377564160889,8555,0.5007609459143058,0,0.0,8529,0.4992390540856942,4369,4160,2115,713,696,714,707,743,723,713,683,722,8529,15.12252310823484,4.998498478398178,10.000000000182297,19.999999907440746,8529,-4.8055461640244836e-08,1.0459902016101778e-07,-2.0443907544631656e-07,1.1078128814290267e-07,0,,,,,17084,17084,1,1,105d3d5f15549c0cd36e10ae45564914a52819ec203428c987ac248251dbc7f5,64.36030259996187,907.4538368000649
15,0.15340261565867197,0.4220243843492791,0.9025268550883281,0.772193854948054,0.6780387202013101,8594,0.5030437836572231,0,0.0,8490,0.49695621634277687,4287,4203,2068,720,747,709,676,696,716,749,676,733,8490,15.049469918008095,4.999755162536437,10.00000000550751,19.999999904879463,8490,-4.665621791907538e-08,1.0452743633566349e-07,-2.0229301611607298e-07,1.1173772307415675e-07,0,,,,,17084,17084,1,1,ddc24e28ad6aa32902fbbfd441e2478c7e93ced1ab24d38ba5813ebadee6b93e,64.30799250002019,971.9082135000499
16,0.13419225676065025,0.46332904907552747,0.895521587030708,0.7554180769055084,0.6662765155944719,8466,0.4955513931163662,0,0.0,8618,0.5044486068836338,4365,4253,2137,686,726,744,750,702,735,750,673,715,8618,15.0649802270528,4.999577634480681,9.999999996460012,19.99999990454866,8618,-4.679263749625818e-08,1.0487109861272207e-07,-2.0524663923993103e-07,1.1203624517008848e-07,0,,,,,17084,17084,1,1,9be9542dce39f234d820137f04ca88f7f0b4916612013e203fdd74523e3f65f9,64.36176779994275,1036.4254682000028
17,0.12998430463684943,0.4171840319373512,0.8964021245852981,0.7543307408075053,0.6799184769819617,8565,0.5013462889253102,0,0.0,8519,0.49865371107468975,4186,4333,2186,698,672,677,700,743,751,698,711,683,8519,14.91372222397917,4.999255456124974,10.000000001163212,19.999999916542915,8519,-4.389264700152252e-08,1.04545712043375e-07,-2.0539928868856805e-07,1.1672650757077463e-07,0,,,,,17084,17084,1,1,cf554178a4615bbb57c6eefb7f59daa3184384bad36a2f1fd667aa755d3fc4ba,64.45323960005771,1101.0189682000782
18,0.12038765219765256,0.44997463796812026,0.8972113937235594,0.7540216178908855,0.6642496296186133,8511,0.4981854366658862,0,0.0,8573,0.5018145633341138,4320,4253,2071,732,693,723,760,768,733,704,704,685,8573,15.039076123348872,4.999847199204626,9.999999997510995,19.999999900810288,8573,-4.602007659814478e-08,1.0455169036086596e-07,-2.0388668886539563e-07,1.1184144810272301e-07,0,,,,,17084,17084,1,1,ac4ebf86deb53cbd4adf2c35d414c5ab2849f307ac6c63e658323171fce69778,65.96719040011521,1167.1707120999927
19,0.10352611766434251,0.4716330632247996,0.8939125757269819,0.7547666118150156,0.6803987821315938,8648,0.5062046359166471,0,0.0,8436,0.49379536408335284,4200,4236,2127,737,703,721,687,675,682,708,650,746,8436,14.978662828090023,4.999954368691381,10.000000002561972,19.99999990585959,8436,-4.5309693923569744e-08,1.0460230262490954e-07,-2.0884111151531215e-07,1.1654570641894679e-07,0,,,,,17084,17084,1,1,c1e923e91119c96023f2b69364f32fe61fb4b3e80c616ee0efebf311aa364560,64.46889789996203,1231.780826900038
20,0.10139910550973394,0.4790167940185099,0.8891423767169467,0.7421094563283316,0.6711307630211462,8479,0.49631233903067196,0,0.0,8605,0.503687660969328,4262,4343,2135,726,699,705,728,689,697,735,704,787,8605,14.952934295985235,4.9997783735716155,9.999999996272713,19.999999909371557,8605,-4.4514474736916106e-08,1.0466641167267675e-07,-2.0545817847050785e-07,1.186283409282396e-07,0,,,,,17084,17084,1,1,ee31aee25f2b1c26c1c38f354cde4d50069246c94fcab21a905f4df51b031fb6,64.55354370002169,1296.4810356000671
21,0.09361010007656198,0.5311627089699517,0.8865699130580611,0.7399366925922931,0.6612136713061394,8555,0.5007609459143058,0,0.0,8529,0.4992390540856942,4250,4279,2087,731,700,731,698,702,695,696,739,750,8529,14.982999134254355,4.9999709932411776,9.999999996451589,19.99999991230363,8529,-4.5016369171207e-08,1.0466969462096287e-07,-2.066429090064048e-07,1.1383150777533046e-07,0,,,,,17084,17084,1,1,acf4c49a4cae1768a4890c163868ad8a191fb0a924d12219668a47b9f1dc6476,64.88361210003495,1361.5206155000487
22,0.08337914559042055,0.5586914239869647,0.8854733288449076,0.7372585171451111,0.6789045657819825,8532,0.49941465698899556,0,0.0,8552,0.5005853430110044,4271,4281,2147,749,671,696,727,701,741,666,733,721,8552,14.994153369103383,4.999996477737399,9.999999997299355,19.99999990851351,8552,-4.530260464882062e-08,1.0480948509083834e-07,-2.1132686356395425e-07,1.1803211030780858e-07,0,,,,,17084,17084,1,1,d57decce2fa88526404db66f8a95dff32836224840a9f3648a3500ee7f63811f,64.44557840004563,1426.1189515000442
23,0.07836534536797558,0.5633843928881038,0.8881727408676511,0.7388773123088367,0.6557190517926699,8667,0.5073167876375556,0,0.0,8417,0.4926832123624444,4242,4175,2029,691,668,723,772,743,667,728,709,687,8417,15.039800357416196,4.999841486393217,10.000000000379705,19.999999906417283,8417,-4.652820308151205e-08,1.0468667646801907e-07,-2.0802655953389149e-07,1.1472780236942981e-07,0,,,,,17084,17084,1,1,7f97f395137fd2168a25f3a8b38ac482541dec9f5fa6e78846172fdba5ad6e86,65.76195840002038,1492.0272622000193
24,0.07059856113268827,0.5636901404406574,0.8875207884132934,0.7378805190905339,0.674425590675269,8509,0.4980683680636853,0,0.0,8575,0.5019316319363146,4383,4192,2196,694,696,726,741,675,705,710,731,701,8575,15.111370214473157,4.998759408872093,10.000000004127635,19.99999990689676,8575,-4.7917515236990594e-08,1.0450402279594907e-07,-2.0482573503954882e-07,1.1394261889563495e-07,0,,,,,17084,17084,1,1,ee85b07b6819981e3f591abe13bb24b9540aca52521645a0f2dba87a0f4093a5,64.62851959990803,1556.8378351000138
25,0.06336536240316727,0.6088544471399426,0.8902680882368188,0.7451860860758127,0.6784576238053799,8506,0.497892765160384,0,0.0,8578,0.5021072348396161,4356,4222,2186,709,735,692,725,706,711,710,720,684,8578,15.078106737865607,4.999389791763352,9.999999998576344,19.999999908445943,8578,-4.6932713891798717e-08,1.0483023680933956e-07,-2.1421870144422428e-07,1.1177454339872384e-07,0,,,,,17084,17084,1,1,89fc5ecdbe365bbd4d89fb8ec7996917b7b55d11c1a66a82d19a87d4ec5a19bb,64.50787670002319,1621.4803526999895
