analysis,phase,model,strategy,source_id,matrix_family,band_id,snr,metric,outcome,estimate,seed_sd,seed_n,patient_ci_low,patient_ci_high,n_bootstrap,n_invalid,noise_sd,random_matrix_sd
snr,phase2,resnet,mixed,standard,standard,legacy_0p5_40,5,macro_auroc,structure_effect,-0.0035049181308938636,0.0016085830403703286,5,-0.0044768193149847466,-0.0025243908406736774,2000,0,0.0009647373545225555,
snr,phase2,resnet,mixed,standard,standard,legacy_0p5_40,5,macro_f1,structure_effect,-0.008813089361957571,0.002728136523316223,5,-0.011140662575813066,-0.0062642337776749,2000,0,0.0028145485194760638,
snr,phase2,resnet,mixed,standard,standard,legacy_0p5_40,5,ece,structure_effect,-0.00028977861363698734,0.008393177084925447,5,-0.0016194235941621882,0.0014895092978399725,2000,0,0.0005491813665637615,
snr,phase2,resnet,mixed,standard,standard,legacy_0p5_40,0,macro_auroc,structure_effect,-0.013514956482814333,0.005072442493498557,5,-0.015209312320971728,-0.011769073638136252,2000,0,0.0005267320615002228,
snr,phase2,resnet,mixed,standard,standard,legacy_0p5_40,0,macro_f1,structure_effect,-0.03168718201060026,0.012257692369798553,5,-0.03531180785801776,-0.0282607713744588,2000,0,0.0023198295168078225,
snr,phase2,resnet,mixed,standard,standard,legacy_0p5_40,0,ece,structure_effect,0.008719274964065958,0.013378201748859803,5,0.006267203034501628,0.011132464328906704,2000,0,0.0010042934252969518,
snr,phase2,tcn,clean_only,standard,standard,legacy_0p5_40,20,macro_auroc,structure_effect,-1.895524224033718e-05,9.736550785149252e-05,5,-0.00021536542374247847,0.00017631943068639787,2000,0,9.519255113345514e-05,
snr,phase2,tcn,clean_only,standard,standard,legacy_0p5_40,20,macro_f1,structure_effect,0.0001129956785719477,0.0010736912113781232,5,-0.0007226536321645144,0.001020280812847852,2000,0,0.0010116425225688507,
snr,phase2,tcn,clean_only,standard,standard,legacy_0p5_40,20,ece,structure_effect,-0.0009539700336396687,0.000757396131841067,5,-0.0013438527725040048,-0.00020752083809832784,2000,0,0.00040916909742589344,
snr,phase2,tcn,clean_only,standard,standard,legacy_0p5_40,15,macro_auroc,structure_effect,-0.00017187633143473936,0.00013223580564086971,5,-0.0005410416852182448,0.00018972585869428456,2000,0,0.00016384311294415083,
snr,phase2,tcn,clean_only,standard,standard,legacy_0p5_40,15,macro_f1,structure_effect,-0.0012035201410564912,0.000993734213416445,5,-0.002447145725082741,1.5583721517501317e-05,2000,0,0.0012950898025458452,
snr,phase2,tcn,clean_only,standard,standard,legacy_0p5_40,15,ece,structure_effect,-0.0023655443778767007,0.0017462717773207347,5,-0.003053009037502817,-0.0014606037818210179,2000,0,0.00043153978893788804,
snr,phase2,tcn,clean_only,standard,standard,legacy_0p5_40,10,macro_auroc,structure_effect,-0.0011071879146266727,0.0004493295026373976,5,-0.0017620797966843458,-0.0004685053101276261,2000,0,0.00018487575008472316,
snr,phase2,tcn,clean_only,standard,standard,legacy_0p5_40,10,macro_f1,structure_effect,-0.00837666188632009,0.003408763030280306,5,-0.010741083060066521,-0.006008627574588875,2000,0,0.0008823248938613673,
snr,phase2,tcn,clean_only,standard,standard,legacy_0p5_40,10,ece,structure_effect,-0.0025410135211739694,0.004567158366520648,5,-0.0039889548197478445,-0.0006356100940041766,2000,0,0.00031466778239040314,
snr,phase2,tcn,clean_only,standard,standard,legacy_0p5_40,5,macro_auroc,structure_effect,-0.005031769415391185,0.0025400724873423175,5,-0.006223530392503907,-0.003914195956821472,2000,0,0.0001758287034817394,
snr,phase2,tcn,clean_only,standard,standard,legacy_0p5_40,5,macro_f1,structure_effect,-0.040375086630095945,0.020941441695579016,5,-0.04439270066146506,-0.036080040524943714,2000,0,0.0017104270857826536,
snr,phase2,tcn,clean_only,standard,standard,legacy_0p5_40,5,ece,structure_effect,0.026148059848393145,0.016259558401048164,5,0.02119683378401784,0.028304282235960137,2000,0,0.0009094209987919518,
snr,phase2,tcn,clean_only,standard,standard,legacy_0p5_40,0,macro_auroc,structure_effect,-0.01890139878476982,0.009132985817211703,5,-0.02114365144786188,-0.01672831297255799,2000,0,0.0005099044265278849,
snr,phase2,tcn,clean_only,standard,standard,legacy_0p5_40,0,macro_f1,structure_effect,-0.1129574831867668,0.039445596029958875,5,-0.11784139996959886,-0.10798422934593534,2000,0,0.0013901948272430848,
snr,phase2,tcn,clean_only,standard,standard,legacy_0p5_40,0,ece,structure_effect,0.07455592543466522,0.028194106451728273,5,0.07135157146166411,0.07658677264197551,2000,0,0.0003300177670313131,
snr,phase2,tcn,independent_rms,standard,standard,legacy_0p5_40,20,macro_auroc,structure_effect,5.61417378934781e-06,9.649344325060622e-05,5,-0.0001841635063931146,0.00019309833107657376,2000,0,0.0001164092785612761,
snr,phase2,tcn,independent_rms,standard,standard,legacy_0p5_40,20,macro_f1,structure_effect,9.039813989326628e-05,0.0005938844133342251,5,-0.0006398477358419524,0.0008973423383620712,2000,0,0.0009350638376602039,
snr,phase2,tcn,independent_rms,standard,standard,legacy_0p5_40,20,ece,structure_effect,-0.0006175052038288386,0.0003341053383576958,5,-0.0011850723787573127,-0.00010264907201168604,2000,0,0.0004301821634199352,
snr,phase2,tcn,independent_rms,standard,standard,legacy_0p5_40,15,macro_auroc,structure_effect,-0.00013059821728462763,0.00019157855478205558,5,-0.00047596006683576277,0.00021452167998561584,2000,0,0.00017207621913826305,
snr,phase2,tcn,independent_rms,standard,standard,legacy_0p5_40,15,macro_f1,structure_effect,-0.0006963378215088855,0.001638758501215232,5,-0.0018563491966713274,0.0005362988735823878,2000,0,0.0007818185608027497,
snr,phase2,tcn,independent_rms,standard,standard,legacy_0p5_40,15,ece,structure_effect,-0.0020784154282657077,0.00040895730816979653,5,-0.002678947615836522,-0.0012189883897915736,2000,0,0.00023493829285895523,
snr,phase2,tcn,independent_rms,standard,standard,legacy_0p5_40,10,macro_auroc,structure_effect,-0.0007967623505974019,0.0003301898074010615,5,-0.0014443806996475561,-0.00018470304933982255,2000,0,0.00028229723582224984,
snr,phase2,tcn,independent_rms,standard,standard,legacy_0p5_40,10,macro_f1,structure_effect,-0.003840995232528166,0.0018982624821282318,5,-0.005938785823001924,-0.001524967758519425,2000,0,0.0013224006818825377,
snr,phase2,tcn,independent_rms,standard,standard,legacy_0p5_40,10,ece,structure_effect,-0.004773051821675622,0.0033960038267421703,5,-0.0055310030491690886,-0.0031215661886776188,2000,0,0.0008846762636052943,
snr,phase2,tcn,independent_rms,standard,standard,legacy_0p5_40,5,macro_auroc,structure_effect,-0.0037075038446610755,0.0009506240364434084,5,-0.004868578224309654,-0.0025815406337222025,2000,0,0.00031078369622044156,
snr,phase2,tcn,independent_rms,standard,standard,legacy_0p5_40,5,macro_f1,structure_effect,-0.02253097689773449,0.006849484080690125,5,-0.026758721419553218,-0.018043542717411837,2000,0,0.001251696104909557,
