model,seed,case_id,prediction_path,prediction_sha256,checkpoint_sha256,input_sha256,macro_auroc,macro_ap,macro_f1,micro_auroc,micro_ap,micro_f1,brier,ece,mean_loss,mean_confidence,mean_entropy,clean_agreement,probability_shift,auroc_NORM,ap_NORM,f1_NORM,auroc_MI,ap_MI,f1_MI,auroc_STTC,ap_STTC,f1_STTC,auroc_CD,ap_CD,f1_CD,auroc_HYP,ap_HYP,f1_HYP
resnet,29,random_00__n101__electrode__snr10,methodology_supplement/results/predictions/full/resnet/seed_29/random_00__n101__electrode__snr10.npz,ec2d151c0bfe3a48ec5157bb8c5179cd30ad558aa6226bcafc2b8b91fc8d2f1f,d88f9588b099e1dd5dddb32a3258f043ae873f62694eb9af5bcc9755ac8d2f5a,cf44c1eb4e55308f1cbce4ad69b7dfe0bee9a688b050e142a5ecc517b8cc8215,0.8997162743745551,0.7787805400092611,0.702211548688768,0.9131220170730362,0.8078774033092496,0.7269415466136777,0.09722279012203217,0.03323704096056224,0.31631101462256567,0.8610104322433472,0.32390306303284205,0.9485634847080631,0.049221474677324295,0.9212459321245933,0.883280860818582,0.8301119023397762,0.8736425825418364,0.7404715446548692,0.6558139534883721,0.9211480670718053,0.8122697323289408,0.71334431630972,0.8924185299483716,0.7992329579531772,0.7139784946236559,0.8901262601861695,0.6586476042907364,0.5978090766823161
resnet,43,random_00__n101__electrode__snr10,methodology_supplement/results/predictions/full/resnet/seed_43/random_00__n101__electrode__snr10.npz,20ffdb722c2ffd528037dbd0e4576961a34e08c6281546468c4bf5c3a52e62b4,d2486cf1fdf7bdb8e580e1e920522c530883a8da5246b52e2bdfa2a2d90b6cbd,cf44c1eb4e55308f1cbce4ad69b7dfe0bee9a688b050e142a5ecc517b8cc8215,0.9023122227268798,0.7746289224359946,0.7109998738406337,0.9074308109620528,0.800434379706837,0.7408913743433316,0.1024240031838417,0.0593300089776944,0.3292823504160749,0.8599793910980225,0.31951739891184955,0.9537534754402224,0.04980655387043953,0.9272974534774089,0.90006827220993,0.8356713426853707,0.8908061962912709,0.7692858796666079,0.6860739575137687,0.9167629095402972,0.7910477464548562,0.7261698440207972,0.8909628411164162,0.7973447675452284,0.7154811715481172,0.8857317132090058,0.6153979463033501,0.5916030534351145
resnet,17,random_00__n101__independent_rms__snr10,methodology_supplement/results/predictions/full/resnet/seed_17/random_00__n101__independent_rms__snr10.npz,5fa67cbea9c6d81ca9bec053c36fdd3d65d80e74c07bdf292f256f375af4bba9,ae1af3b6f26199f28384c78976613cac3bbf3b73d74995a9807710c0bc2f274f,0efee04c1197ac479e6023442fc594281bd358c9ad6e6b5e91e5afc4438897be,0.8948682342333176,0.7608704602657621,0.6881254578172288,0.8935365557005297,0.7695733254510484,0.7151103565365026,0.10959412902593613,0.06773250614387,0.3497075259177495,0.8637478947639465,0.31540329867869177,0.9439295644114921,0.05371469259262085,0.9261199963503175,0.8923940502385789,0.8220924057355284,0.872892356399819,0.7236894794343662,0.6594427244582043,0.9039990526183728,0.778800237580922,0.7055702917771883,0.8925653119055936,0.7996230653635118,0.7047413793103449,0.8787644538924856,0.6098454687114315,0.5487804878048781
resnet,29,random_00__n101__independent_rms__snr10,methodology_supplement/results/predictions/full/resnet/seed_29/random_00__n101__independent_rms__snr10.npz,79007304a95a195fe8a945c2361178486ee9c184a7ce273b8cee61db13e67dbd,d88f9588b099e1dd5dddb32a3258f043ae873f62694eb9af5bcc9755ac8d2f5a,0efee04c1197ac479e6023442fc594281bd358c9ad6e6b5e91e5afc4438897be,0.8995641389538427,0.7777846611090469,0.6983008815035205,0.9129869546541363,0.8076460522667099,0.7241721854304636,0.09699736535549164,0.03807907232046264,0.3162930097013577,0.8595681190490723,0.3271443800110438,0.9427247451343836,0.05091199651360512,0.9205290301837441,0.880040879020693,0.831275720164609,0.8761318407960199,0.7478640382054885,0.6555386949924128,0.920140887841975,0.8105908156267567,0.7142857142857143,0.8915912134622102,0.7958990996966073,0.7016042780748664,0.8894277224852642,0.654528472995689,0.5888
resnet,43,random_00__n101__independent_rms__snr10,methodology_supplement/results/predictions/full/resnet/seed_43/random_00__n101__independent_rms__snr10.npz,be1127fb0d9bf64361ba49cf2cea86d2f77987c16efb65a1c586b444614bc215,d2486cf1fdf7bdb8e580e1e920522c530883a8da5246b52e2bdfa2a2d90b6cbd,0efee04c1197ac479e6023442fc594281bd358c9ad6e6b5e91e5afc4438897be,0.9013871435001622,0.7750049363200746,0.7070749112814592,0.9069860140536566,0.8004605783766197,0.7389899676925693,0.10242893546819687,0.057853600651757715,0.3296087515264065,0.8599852919578552,0.3197358656293167,0.9517145505097312,0.049804821610450745,0.9278231815673649,0.8995332566059154,0.8369292523833417,0.8890275893260968,0.7679155249497387,0.6871552403467297,0.9135092164520792,0.7913060013545298,0.7188859878154917,0.8914177438764023,0.7993136338478,0.7148846960167715,0.8851579862788674,0.6169562648423892,0.5775193798449613
resnet,17,random_00__n202__electrode__snr10,methodology_supplement/results/predictions/full/resnet/seed_17/random_00__n202__electrode__snr10.npz,920d48c6e55f1fd2c59e6d7a85d9f1309e8148b55cdbf2f19ebd5a341d13066d,ae1af3b6f26199f28384c78976613cac3bbf3b73d74995a9807710c0bc2f274f,c2e144303833b2faba91c373032ec112963e4b3d1c678c534e825dd972e3ed13,0.8961308448582377,0.763065344222411,0.6890820618695495,0.8972472344447144,0.7785566377019439,0.7164887307236062,0.10751859098672867,0.06239938891481563,0.3438115827273511,0.8673127889633179,0.3090724300318732,0.9471733086190918,0.04927937686443329,0.9266978627632442,0.8950244957393122,0.8240252897787145,0.8756467661691543,0.730010058990843,0.665086887835703,0.907447381040877,0.7831021374718283,0.7059843885516045,0.8925386242770078,0.7984259181180912,0.6918918918918919,0.8783235900409057,0.6087641107919805,0.5584218512898331
resnet,29,random_00__n202__electrode__snr10,methodology_supplement/results/predictions/full/resnet/seed_29/random_00__n202__electrode__snr10.npz,4858a66104cfa7362c2b2944a9f292dfdee2f2e56f52104f546318289c64cd30,d88f9588b099e1dd5dddb32a3258f043ae873f62694eb9af5bcc9755ac8d2f5a,c2e144303833b2faba91c373032ec112963e4b3d1c678c534e825dd972e3ed13,0.8988026344824103,0.7763779149206111,0.7013982303004123,0.912141538249892,0.8053000374215795,0.7251655629139073,0.09763787686824799,0.03546635079956282,0.3177756411741745,0.8616634607315063,0.32264845867932124,0.9471733086190918,0.048647716641426086,0.9200658680813532,0.881181548466569,0.8246059989832232,0.871351198552691,0.7385632581830515,0.653816499614495,0.919913422451303,0.8126488031078911,0.714872637633525,0.8923712200613331,0.7996746940358304,0.7121212121212122,0.8903114632653719,0.649821270809714,0.6015748031496063
resnet,43,random_00__n202__electrode__snr10,methodology_supplement/results/predictions/full/resnet/seed_43/random_00__n202__electrode__snr10.npz,2df64b0a034f2d2b8a7e70d92191b455e5514c51d761357ad303a4ec0435f668,d2486cf1fdf7bdb8e580e1e920522c530883a8da5246b52e2bdfa2a2d90b6cbd,c2e144303833b2faba91c373032ec112963e4b3d1c678c534e825dd972e3ed13,0.8999632062390255,0.7693194322254164,0.7057843736171112,0.9051184268130069,0.7955509615025558,0.7367350398372605,0.10418573021888733,0.05974096103258037,0.33349259293114436,0.860602617263794,0.3192961236681395,0.9528266913809083,0.0497111938893795,0.9279083408282173,0.8996145568834807,0.8366013071895425,0.8881162369968341,0.7597595347990179,0.6854901960784314,0.9115792781374102,0.784077382519054,0.7166521360069747,0.8899208105275418,0.7925840383095105,0.7063740856844305,0.8822913647051245,0.6105616486160188,0.583804143126177
resnet,17,random_00__n202__independent_rms__snr10,methodology_supplement/results/predictions/full/resnet/seed_17/random_00__n202__independent_rms__snr10.npz,1482054c486a3abbff5d3a4fce7ea60645bc07e77c2b6442f7bc4cf2ae6f8641,ae1af3b6f26199f28384c78976613cac3bbf3b73d74995a9807710c0bc2f274f,d8201d566afa16cae9a56c880f8eeb2518de8f72b24447467103ddcb01d48585,0.8962686287848177,0.7637820360362337,0.6877458612422338,0.8945913054194781,0.7730862407624431,0.7140422631220177,0.10873670130968094,0.06820026668836471,0.3474793876533212,0.8638221025466919,0.31565236748580117,0.9437442075996293,0.054168038070201874,0.927982203452426,0.8968366419400214,0.8153681963713981,0.8725972410673903,0.7275447982465812,0.6630007855459544,0.90530052985366,0.7813802013931683,0.7108753315649867,0.8961511587283103,0.8036952448163517,0.7018299246501615,0.8793120108223016,0.6094532937850454,0.5476550680786687
resnet,29,random_00__n202__independent_rms__snr10,methodology_supplement/results/predictions/full/resnet/seed_29/random_00__n202__independent_rms__snr10.npz,3d2b6e80abd18cd59b83538cea73287981c97955caa705d69cbabc8901be627e,d88f9588b099e1dd5dddb32a3258f043ae873f62694eb9af5bcc9755ac8d2f5a,d8201d566afa16cae9a56c880f8eeb2518de8f72b24447467103ddcb01d48585,0.8993470945500566,0.7786034450375359,0.7031164372502247,0.9129068173203759,0.8082261273806124,0.7267596281540505,0.09692327678203583,0.036771007316779125,0.31609552911522987,0.8605324029922485,0.3255175967102817,0.946987951807229,0.05030570924282074,0.920920936578075,0.881951603725954,0.8252178370066633,0.8717887833559476,0.7404616743688018,0.6549079754601227,0.9219195733968673,0.817763065927487,0.7217175887696119,0.8930347715538992,0.7994150676822663,0.7118279569892473,0.8890714078654942,0.6534258134831707,0.6019108280254777
