analysis,phase,model,strategy,source_id,matrix_family,band_id,snr,metric,outcome,estimate,seed_sd,seed_n,patient_ci_low,patient_ci_high,n_bootstrap,n_invalid,noise_sd,random_matrix_sd
band,phase1,resnet,clean_only,band_15_40,standard,band_15_40,10,macro_auroc,electrode_drop,0.00884349987848776,0.0028691309200508486,3,0.007434795230450999,0.010350933167490698,2000,0,0.00033892281551102207,
band,phase1,resnet,clean_only,band_15_40,standard,band_15_40,10,macro_auroc,independent_rms_absolute,0.8995230486473207,0.003123710837851301,3,0.891245680424518,0.9071311233037807,2000,0,0.0002898149045024655,
band,phase1,resnet,clean_only,band_15_40,standard,band_15_40,10,macro_auroc,independent_rms_drop,0.008311680210516098,0.002230575278674709,3,0.006921894497258982,0.00972712199405811,2000,0,0.0002898149045025062,
band,phase1,resnet,clean_only,band_15_40,standard,band_15_40,10,macro_auroc,structure_effect,-0.0005318196679716607,0.000682770775210817,3,-0.00102355133038926,-2.0620649291519936e-05,2000,0,0.00041152536826768614,
band,phase1,resnet,clean_only,band_15_40,standard,band_15_40,10,macro_f1,electrode_absolute,0.7007821552241911,0.010213801414794664,3,0.686846734270704,0.7135928302383189,2000,0,0.0012074022471483948,
band,phase1,resnet,clean_only,band_15_40,standard,band_15_40,10,macro_f1,electrode_drop,0.01695367530157881,0.006712570864048639,3,0.011756711198345954,0.02183396570132709,2000,0,0.0012074022471483732,
band,phase1,resnet,clean_only,band_15_40,standard,band_15_40,10,macro_f1,independent_rms_absolute,0.700921503675994,0.009404013465985902,3,0.6867480641633351,0.7139419789355054,2000,0,0.001771670266124018,
band,phase1,resnet,clean_only,band_15_40,standard,band_15_40,10,macro_f1,independent_rms_drop,0.01681432684977587,0.006127573070135768,3,0.011698158814300124,0.021614392966659287,2000,0,0.0017716702661240136,
band,phase1,resnet,clean_only,band_15_40,standard,band_15_40,10,macro_f1,structure_effect,-0.00013934845180293664,0.0008429610802789824,3,-0.0018071793647517498,0.0015341998001776275,2000,0,0.0021792715515008537,
band,phase1,resnet,clean_only,band_5_15,standard,band_5_15,0,ece,electrode_absolute,0.18190357047749503,0.03101362783250515,3,0.17586644660941733,0.19204608921772315,2000,0,0.0011832498702865444,
band,phase1,resnet,clean_only,band_5_15,standard,band_5_15,0,ece,electrode_drop,-0.13492320385818327,0.02937641102771737,3,-0.14386580723998063,-0.12325467871174883,2000,0,0.0011832498702865587,
band,phase1,resnet,clean_only,band_5_15,standard,band_5_15,0,ece,independent_rms_absolute,0.15988699912181095,0.016692665876191407,3,0.15394056413977392,0.16967786460229495,2000,0,0.0005949760784951608,
band,phase1,resnet,clean_only,band_5_15,standard,band_5_15,0,ece,independent_rms_drop,-0.1129066325024992,0.019964777805586496,3,-0.12151996189419455,-0.10108062458226744,2000,0,0.0005949760784951587,
band,phase1,resnet,clean_only,band_5_15,standard,band_5_15,0,ece,structure_effect,0.022016571355684078,0.018721297058862354,3,0.02036926908529867,0.02399653162430571,2000,0,0.0014735887377393796,
band,phase1,resnet,clean_only,band_5_15,standard,band_5_15,0,macro_auroc,electrode_absolute,0.7868792325050066,0.0182620444677149,3,0.7767498610871215,0.7964265677714455,2000,0,0.002671438304544298,
