analysis,phase,model,strategy,source_id,matrix_family,band_id,snr,metric,outcome,seed,noise_seed,value,n_matrices
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_f1,independent_rms_drop,17,303,0.15027442522638956,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_f1,independent_rms_drop,17,404,0.16371001666316864,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_f1,independent_rms_drop,17,505,0.15035539905982043,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_f1,independent_rms_drop,17,8128,0.15236480420673826,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_f1,independent_rms_drop,29,101,0.16797180846850734,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_f1,independent_rms_drop,29,202,0.17112605679979198,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_f1,independent_rms_drop,29,303,0.1778896258421383,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_f1,independent_rms_drop,29,404,0.17099670466822248,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_f1,independent_rms_drop,29,505,0.16565945357320944,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_f1,independent_rms_drop,29,8128,0.1726858070897337,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_f1,independent_rms_drop,43,101,0.1419233951456339,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_f1,independent_rms_drop,43,202,0.14187729903155533,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_f1,independent_rms_drop,43,303,0.14331617429328847,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_f1,independent_rms_drop,43,404,0.13163184874009848,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_f1,independent_rms_drop,43,505,0.14973224919536088,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_f1,independent_rms_drop,43,8128,0.1375905356422753,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_f1,structure_effect,17,101,0.000441606027860586,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_f1,structure_effect,17,202,-0.005471245152880666,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_f1,structure_effect,17,303,-0.004178159798695735,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_f1,structure_effect,17,404,0.011767330825000255,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_f1,structure_effect,17,505,-0.011282141751011276,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_f1,structure_effect,17,8128,-0.0011890425278183736,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_f1,structure_effect,29,101,-0.01338930661909643,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_f1,structure_effect,29,202,-0.006646436722802185,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_f1,structure_effect,29,303,0.0016977134667641725,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_f1,structure_effect,29,404,-0.016200953598227152,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_f1,structure_effect,29,505,-0.00764498384964496,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_f1,structure_effect,29,8128,-0.006804055500754358,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_f1,structure_effect,43,101,0.002775231713048276,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_f1,structure_effect,43,202,0.006224491170210067,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_f1,structure_effect,43,303,0.0018173727583307153,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_f1,structure_effect,43,404,-0.005620852445399116,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_f1,structure_effect,43,505,0.022443385941522065,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_f1,structure_effect,43,8128,-0.008044446222994162,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,electrode_absolute,17,101,0.06633019623727136,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,electrode_absolute,17,202,0.0676808344476283,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,electrode_absolute,17,303,0.06721825660341976,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,electrode_absolute,17,404,0.06592905131297042,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,electrode_absolute,17,505,0.06470604627811824,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,electrode_absolute,17,8128,0.06758386267686245,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,electrode_absolute,29,101,0.030623907481985183,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,electrode_absolute,29,202,0.029790369818941613,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,electrode_absolute,29,303,0.030566726570763324,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,electrode_absolute,29,404,0.03217546402898494,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,electrode_absolute,29,505,0.03226761834642007,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,electrode_absolute,29,8128,0.03272501553967499,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,electrode_absolute,43,101,0.05638172727505769,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,electrode_absolute,43,202,0.05616700509292795,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,electrode_absolute,43,303,0.05744536587470346,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,electrode_absolute,43,404,0.056069732712264723,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,electrode_absolute,43,505,0.054489841950973755,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,electrode_absolute,43,8128,0.05693640342490981,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,electrode_drop,17,101,-0.011920380878819387,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,electrode_drop,17,202,-0.013271019089176328,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,electrode_drop,17,303,-0.012808441244967786,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,electrode_drop,17,404,-0.01151923595451844,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,electrode_drop,17,505,-0.010296230919666263,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,electrode_drop,17,8128,-0.013174047318410473,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,electrode_drop,29,101,0.0077301200854146025,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,electrode_drop,29,202,0.008563657748458173,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,electrode_drop,29,303,0.007787300996636461,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,electrode_drop,29,404,0.0061785635384148455,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,electrode_drop,29,505,0.006086409220979715,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,electrode_drop,29,8128,0.005629012027724797,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,electrode_drop,43,101,-0.008204470342974168,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,electrode_drop,43,202,-0.007989748160844426,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,electrode_drop,43,303,-0.009268108942619938,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,electrode_drop,43,404,-0.0078924757801812,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,electrode_drop,43,505,-0.006312585018890232,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,electrode_drop,43,8128,-0.008759146492826289,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,independent_rms_absolute,17,101,0.06593291673712989,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,independent_rms_absolute,17,202,0.06623550931009674,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,independent_rms_absolute,17,303,0.06780519165743341,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,independent_rms_absolute,17,404,0.06671288659306741,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,independent_rms_absolute,17,505,0.06801182299977923,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,independent_rms_absolute,17,8128,0.06727171084495864,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,independent_rms_absolute,29,101,0.032803442662442464,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,independent_rms_absolute,29,202,0.03477500374422111,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,independent_rms_absolute,29,303,0.03220064889949459,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,independent_rms_absolute,29,404,0.030703894798712963,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,independent_rms_absolute,29,505,0.031087873880953836,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,independent_rms_absolute,29,8128,0.03276129218210487,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,independent_rms_absolute,43,101,0.05648239586774449,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,independent_rms_absolute,43,202,0.05482628907558268,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,independent_rms_absolute,43,303,0.05713140354397334,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,independent_rms_absolute,43,404,0.05503896439494771,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,independent_rms_absolute,43,505,0.05596904375091416,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,independent_rms_absolute,43,8128,0.05621865536753855,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,independent_rms_drop,17,101,-0.011523101378677916,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,independent_rms_drop,17,202,-0.011825693951644761,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,independent_rms_drop,17,303,-0.013395376298981437,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,independent_rms_drop,17,404,-0.012303071234615437,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,independent_rms_drop,17,505,-0.013602007641327254,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,independent_rms_drop,17,8128,-0.012861895486506666,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,independent_rms_drop,29,101,0.005550584904957322,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,independent_rms_drop,29,202,0.0035790238231786786,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,independent_rms_drop,29,303,0.0061533786679051974,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,independent_rms_drop,29,404,0.007650132768686823,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,independent_rms_drop,29,505,0.00726615368644595,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,independent_rms_drop,29,8128,0.0055927353852949155,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,independent_rms_drop,43,101,-0.008305138935660969,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,independent_rms_drop,43,202,-0.006649032143499156,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,independent_rms_drop,43,303,-0.00895414661188982,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,independent_rms_drop,43,404,-0.006861707462864186,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,independent_rms_drop,43,505,-0.007791786818830637,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,independent_rms_drop,43,8128,-0.008041398435455024,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,structure_effect,17,101,0.0003972795001414703,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,structure_effect,17,202,0.0014453251375315668,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,structure_effect,17,303,-0.0005869350540136514,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,structure_effect,17,404,-0.0007838352800969978,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,structure_effect,17,505,-0.0033057767216609912,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,structure_effect,17,8128,0.00031215183190380635,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,structure_effect,29,101,-0.002179535180457281,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,structure_effect,29,202,-0.004984633925279494,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,structure_effect,29,303,-0.0016339223287312639,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,structure_effect,29,404,0.0014715692302719775,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,structure_effect,29,505,0.001179744465466235,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,structure_effect,29,8128,-3.627664242988188e-05,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,structure_effect,43,101,-0.00010066859268680062,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,structure_effect,43,202,0.0013407160173452698,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,structure_effect,43,303,0.00031396233073011787,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,structure_effect,43,404,0.0010307683173170143,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,structure_effect,43,505,-0.001479201799940405,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,structure_effect,43,8128,0.0007177480573712647,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,electrode_absolute,17,101,0.8977467424751046,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,electrode_absolute,17,202,0.896454708764139,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,electrode_absolute,17,303,0.8957232795034129,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,electrode_absolute,17,404,0.8956503152980732,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,electrode_absolute,17,505,0.8964099220303663,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,electrode_absolute,17,8128,0.8955471921325324,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,electrode_absolute,29,101,0.9018033990308212,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,electrode_absolute,29,202,0.8999611565639698,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,electrode_absolute,29,303,0.9002222793236611,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,electrode_absolute,29,404,0.9005625637210226,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,electrode_absolute,29,505,0.9003715060213482,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,electrode_absolute,29,8128,0.9001346479631822,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,electrode_absolute,43,101,0.9012076624255648,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,electrode_absolute,43,202,0.9012533085615034,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,electrode_absolute,43,303,0.9009608598250175,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,electrode_absolute,43,404,0.9011654945554273,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,electrode_absolute,43,505,0.9024768795257858,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,electrode_absolute,43,8128,0.9010544848311184,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,electrode_drop,17,101,0.009145556843241254,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,electrode_drop,17,202,0.010437590554206788,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,electrode_drop,17,303,0.011169019814932901,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,electrode_drop,17,404,0.011241984020272655,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,electrode_drop,17,505,0.010482377287979516,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,electrode_drop,17,8128,0.011345107185813386,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,electrode_drop,29,101,0.0061078623936278165,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,electrode_drop,29,202,0.007950104860479201,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,electrode_drop,29,303,0.007688982100787944,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,electrode_drop,29,404,0.007348697703426388,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,electrode_drop,29,505,0.007539755403100812,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,electrode_drop,29,8128,0.00777661346126679,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,electrode_drop,43,101,0.007492963405150599,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,electrode_drop,43,202,0.007447317269211995,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,electrode_drop,43,303,0.007739766005697923,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,electrode_drop,43,404,0.007535131275288154,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,electrode_drop,43,505,0.0062237463049296116,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,electrode_drop,43,8128,0.00764614099959704,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,independent_rms_absolute,17,101,0.8969157822976216,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,independent_rms_absolute,17,202,0.897079121632182,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,independent_rms_absolute,17,303,0.8953013223924069,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,independent_rms_absolute,17,404,0.8961950265838825,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,independent_rms_absolute,17,505,0.8957644743633798,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,independent_rms_absolute,17,8128,0.8961885781873864,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,independent_rms_absolute,29,101,0.901352215548488,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,independent_rms_absolute,29,202,0.9005733932416671,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,independent_rms_absolute,29,303,0.9010812046494914,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,independent_rms_absolute,29,404,0.9010740923972476,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,independent_rms_absolute,29,505,0.899573121097875,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,independent_rms_absolute,29,8128,0.900820063322042,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,independent_rms_absolute,43,101,0.9008297273969322,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,independent_rms_absolute,43,202,0.9005893381221675,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,independent_rms_absolute,43,303,0.9011756895579479,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,independent_rms_absolute,43,404,0.9023415631705529,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,independent_rms_absolute,43,505,0.9012437054425713,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,independent_rms_absolute,43,8128,0.9020750329202645,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,independent_rms_drop,17,101,0.009976517020724218,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,independent_rms_drop,17,202,0.009813177686163854,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,independent_rms_drop,17,303,0.011590976925938912,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,independent_rms_drop,17,404,0.010697272734463303,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,independent_rms_drop,17,505,0.011127824954966004,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,independent_rms_drop,17,8128,0.01070372113095941,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,independent_rms_drop,29,101,0.0065590458759610115,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,independent_rms_drop,29,202,0.007337868182781926,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,independent_rms_drop,29,303,0.006830056774957627,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,independent_rms_drop,29,404,0.00683716902720144,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,independent_rms_drop,29,505,0.008338140326573984,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,independent_rms_drop,29,8128,0.0070911981024069926,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,independent_rms_drop,43,101,0.007870898433783191,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,independent_rms_drop,43,202,0.008111287708547965,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,independent_rms_drop,43,303,0.007524936272767513,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,independent_rms_drop,43,404,0.006359062660162507,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,independent_rms_drop,43,505,0.0074569203881441615,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,independent_rms_drop,43,8128,0.00662559291045095,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,structure_effect,17,101,0.0008309601774829645,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,structure_effect,17,202,-0.0006244128680429339,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,structure_effect,17,303,0.0004219571110060105,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,structure_effect,17,404,-0.0005447112858093517,1
