model,seed,case_id,prediction_path,prediction_sha256,checkpoint_sha256,input_sha256,macro_auroc,macro_ap,macro_f1,micro_auroc,micro_ap,micro_f1,brier,ece,mean_loss,mean_confidence,mean_entropy,clean_agreement,probability_shift,auroc_NORM,ap_NORM,f1_NORM,auroc_MI,ap_MI,f1_MI,auroc_STTC,ap_STTC,f1_STTC,auroc_CD,ap_CD,f1_CD,auroc_HYP,ap_HYP,f1_HYP
tcn,17,standard__n505__electrode__snr20,methodology_supplement/results/predictions/full/tcn/seed_17/standard__n505__electrode__snr20.npz,9d7c0b3b14bc7c1e54e6369e127ee8b1ed2db6e70c60de9a42c37b6d1876194e,6ab54c8261689377c6c10f99db394501b9049ed832793c6ff2ebd827b5d95eec,ac4e783b4a750fd19f2a4342dcf6c5dfa3a7c7fa696eb3760955b00ffece1d79,0.9166653105421798,0.8058950046242522,0.7333789007414264,0.9292592220404672,0.8461143836295253,0.7648163962425277,0.0882230624556541,0.0374041704782064,0.2935478428450072,0.9054476618766784,0.2331716461047902,0.9908248378127896,0.0068327421322464,0.9422880903035752,0.9215426656723822,0.8563049853372434,0.9073236092265944,0.788179563086341,0.7108753315649867,0.9342929871482054,0.8261281416085862,0.7770582793709528,0.9086373296844066,0.8291105558024611,0.740894901144641,0.8907845363481173,0.6645140969514909,0.5817610062893082
tcn,17,standard__n505__electrode__snr5,methodology_supplement/results/predictions/full/tcn/seed_17/standard__n505__electrode__snr5.npz,9e9bc7fa56ec5e2a5bc3d9c0152537c9f7af33212b41dfd53203235647331a1e,6ab54c8261689377c6c10f99db394501b9049ed832793c6ff2ebd827b5d95eec,55993a149666eee52bca0be88f2fce8d7c3203c66b73c39bf19371aee26ad4a6,0.9068270557251524,0.7887804547566166,0.6868357365124,0.9107248830474094,0.811911448252612,0.7058239576439445,0.0997916981577873,0.0558105821673783,0.3199264887113098,0.8568115234375,0.3294415924287797,0.9089898053753476,0.0834045335650444,0.92922657142733,0.9046772394221724,0.7783475783475784,0.8919391677973767,0.7618193510593488,0.6898839137645107,0.9231612530294522,0.8057368402827184,0.7260940032414911,0.8981903361670742,0.8084518406058542,0.6838365896980462,0.8916179502045287,0.6632170024129892,0.5560165975103735
tcn,17,standard__n505__independent_rms__snr0,methodology_supplement/results/predictions/full/tcn/seed_17/standard__n505__independent_rms__snr0.npz,defa020a328ce6e8df45aef853e965716ac0367a2929b916f59e34fdb48b6914,6ab54c8261689377c6c10f99db394501b9049ed832793c6ff2ebd827b5d95eec,ce3dcc966a294de3f65ce5c8391a420750abbaa2fd697122f8d6836e7100a9aa,0.8907581188709764,0.7601379767548857,0.6164996319320047,0.8576788717236615,0.717947033783864,0.6207005364468287,0.1268737018108368,0.1168181526223482,0.3947831837979049,0.8099766969680786,0.4124646483295792,0.822613531047266,0.1593318283557891,0.9146095925824546,0.8810249922856546,0.6332882273342354,0.8705257801899593,0.7212816201792405,0.6520090978013646,0.9061951488901682,0.7742072101183032,0.639218422889044,0.8755446702379567,0.7763138692495692,0.5808219178082191,0.8869154024543435,0.6478621919416612,0.5771604938271605
tcn,17,standard__n505__independent_rms__snr10,methodology_supplement/results/predictions/full/tcn/seed_17/standard__n505__independent_rms__snr10.npz,0acb334fc1a03fddc00a8334b9c61b47c1dfdda295b13e7f20c33ec270824689,6ab54c8261689377c6c10f99db394501b9049ed832793c6ff2ebd827b5d95eec,40f2f74bd5618065dc046256d7aaf6013feb004c515e5cce69c08aa92797d386,0.9137616373757744,0.8012341194168495,0.7271140770294311,0.925511396652888,0.8387881083418863,0.7556992174208914,0.0905728116631507,0.0372702993936767,0.2974835862524245,0.8943556547164917,0.2564209411225888,0.9690454124189064,0.0291037634015083,0.937743366484617,0.9145465058659542,0.8477822580645161,0.901145409317051,0.7798066380007419,0.6999109528049866,0.9316806526615208,0.8213441050807703,0.7588028169014085,0.9069972536004036,0.8245120014905909,0.7347347347347347,0.89124150481528,0.6659613466461904,0.5943396226415094
tcn,17,standard__n505__independent_rms__snr15,methodology_supplement/results/predictions/full/tcn/seed_17/standard__n505__independent_rms__snr15.npz,75a30601326c9609dd6ed1fb82ce2dfafdb500303a664e8130ab9ec00e67817c,6ab54c8261689377c6c10f99db394501b9049ed832793c6ff2ebd827b5d95eec,80579a75af75996ab15322195be6cfc992059cce2ecd8432b049b6911beb179c,0.9159682600083852,0.8046139336913474,0.7315199205664306,0.9283745990222484,0.844200325500543,0.7629604365620737,0.0888186395168304,0.0367119718677915,0.2946097989665007,0.9033331871032716,0.2379389150504144,0.985356811862836,0.0128471152856946,0.9411897096329896,0.918965074780186,0.855457227138643,0.9053742650384442,0.7856953564198942,0.7069271758436945,0.9337419112017324,0.8258269645907369,0.7739602169981917,0.9084529424323592,0.8278926249520621,0.7398963730569948,0.8910824717363998,0.6646896477138581,0.5813586097946287
tcn,17,standard__n505__independent_rms__snr20,methodology_supplement/results/predictions/full/tcn/seed_17/standard__n505__independent_rms__snr20.npz,f08ea08672f1fd163e912f89b7c7edf6a2eda0d42c6bf0366b54ce895f2809ef,6ab54c8261689377c6c10f99db394501b9049ed832793c6ff2ebd827b5d95eec,cdf54296884fe0e97c8f203d1574f5a729fb1d27fe2a7c7f7a8be4db3021c97c,0.9166881623859304,0.8055328901786615,0.7318725749364818,0.9292393612371574,0.8458578005623403,0.764344262295082,0.0883105844259262,0.0370272364591673,0.2940442051315206,0.9063259363174438,0.2315853730159962,0.9924003707136236,0.0058558275923132,0.9424940366793102,0.9207451261340536,0.8582562104237701,0.9071777476255088,0.7879878717756232,0.7074468085106383,0.9344383773979132,0.8266164773971691,0.7774699907663897,0.9084917608012112,0.8287341517430986,0.7398119122257053,0.8908388894257093,0.6635808238433628,0.5763779527559055
tcn,17,standard__n505__independent_rms__snr5,methodology_supplement/results/predictions/full/tcn/seed_17/standard__n505__independent_rms__snr5.npz,067f64c76af455257b5bf46f7bebce5bbf1982d2a1ba7e1fd05abee2f38c62ea,6ab54c8261689377c6c10f99db394501b9049ed832793c6ff2ebd827b5d95eec,2e1ebb8fee3c5cfc3af7c2a5eede4bb35c6eed8e806f604d6181ebc212b9c620,0.907485711214582,0.7906398991049695,0.7000091848996643,0.9148729696750836,0.8188048749120249,0.7230458221024259,0.0974260941147804,0.0483751263773281,0.3133804921319448,0.8698210716247559,0.3052755504870225,0.9304911955514366,0.06693896651268,0.9300538328184674,0.903968041564874,0.8097560975609757,0.8914812302125735,0.7622713870447836,0.6835222319093287,0.9253163117307656,0.8095512365107661,0.7170731707317073,0.8996617949613757,0.8119408293108913,0.7042513863216266,0.890915386349728,0.6654680010935324,0.5854430379746836
tcn,17,standard__n8128__electrode__snr0,methodology_supplement/results/predictions/full/tcn/seed_17/standard__n8128__electrode__snr0.npz,52e453db07f3afe85ab25a854f94f793167754dc0c3117d808f0886ff909a378,6ab54c8261689377c6c10f99db394501b9049ed832793c6ff2ebd827b5d95eec,b7f3d1fc39ef41f0c7e5fde19c9fdb33643f418220b5beae2b4a25b68357b149,0.8836299681701705,0.7495884059949861,0.5460844367162828,0.8099505848883425,0.6506662885602502,0.5541666666666667,0.145860269665718,0.1553068322651744,0.4498857335121438,0.7880405187606812,0.4451065060232689,0.7542168674698795,0.2001799941062927,0.9057643260904512,0.8771671769623223,0.445859872611465,0.8637217322478516,0.7196685943857739,0.6184300341296929,0.8988423887618027,0.7579428136121318,0.6480055983205039,0.8705516575443502,0.7611817141349866,0.5393794749403341,0.8792697362063968,0.6319817308797159,0.4787472035794183
tcn,17,standard__n8128__electrode__snr10,methodology_supplement/results/predictions/full/tcn/seed_17/standard__n8128__electrode__snr10.npz,226292a6fee62be69d9a020e52282a81b9edc1a09ba5c94ffef8e184f90c0ba6,6ab54c8261689377c6c10f99db394501b9049ed832793c6ff2ebd827b5d95eec,f3748f9ddb4fcc1a68c5173fc418ec9284195cab1bb36f491b124eebf0a7d449,0.9134205987785962,0.800549038076466,0.7241482726477988,0.925226807239059,0.8386049424565322,0.7513137819969486,0.0906337648630142,0.0348735573750759,0.2966063569049145,0.889125645160675,0.2668772522826944,0.9622798887859128,0.0350315831601619,0.936666710115269,0.9150005524206803,0.8414571575166753,0.9004070556309363,0.7802070047996583,0.6961038961038961,0.9319315680924682,0.8202505145878263,0.7658450704225352,0.9069547960094716,0.8235927306923543,0.7310756972111554,0.8911428640448353,0.6636943878818115,0.5862595419847328
tcn,17,standard__n8128__electrode__snr15,methodology_supplement/results/predictions/full/tcn/seed_17/standard__n8128__electrode__snr15.npz,a9ad25c966fbb6b5a294a1b67538aa7a52688161c437b0cd821dc871f8c06bf3,6ab54c8261689377c6c10f99db394501b9049ed832793c6ff2ebd827b5d95eec,f15c5953601aff8edd7be23fd600a534288e6e075be1bb812f24e17a4b0620ab,0.9157871572224712,0.8044319777293734,0.732037979532007,0.9283314739859748,0.8442741663491664,0.7629604365620737,0.0887737721204757,0.0358499052207588,0.2938803592492392,0.9013144969940186,0.2419584773537105,0.9838739573679331,0.0152668049558997,0.9404032899281796,0.9192435267332058,0.8581314878892734,0.9047207146087743,0.7852369488810058,0.6971830985915493,0.9341440793924564,0.8254419007401708,0.7780821917808219,0.9083195042894296,0.8280975927872121,0.741503604531411,0.8913481978935164,0.6641399195052724,0.5852895148669797
