model,seed,case_id,prediction_path,prediction_sha256,checkpoint_sha256,input_sha256,macro_auroc,macro_ap,macro_f1,micro_auroc,micro_ap,micro_f1,brier,ece,mean_loss,mean_confidence,mean_entropy,clean_agreement,probability_shift,auroc_NORM,ap_NORM,f1_NORM,auroc_MI,ap_MI,f1_MI,auroc_STTC,ap_STTC,f1_STTC,auroc_CD,ap_CD,f1_CD,auroc_HYP,ap_HYP,f1_HYP
resnet,17,band_0p05_5__n101__electrode__snr0,methodology_supplement/results/predictions/full/resnet/seed_17/band_0p05_5__n101__electrode__snr0.npz,90e2d7e0e2305583ab5251cdfdd60c6b5ff2d14ab6859710813be0b3802d6440,ae1af3b6f26199f28384c78976613cac3bbf3b73d74995a9807710c0bc2f274f,30ae6bdb0dee6427fa936a0be35bf571fbffa285c32310ad85d31916890dd723,0.7843632142559871,0.6085828079648304,0.380896748886402,0.632008266214118,0.39120105783024284,0.39429444727457974,0.23950426280498505,0.2202135938218863,0.7150837086081069,0.8453028798103333,0.3676059166806577,0.6873030583873957,0.24527601897716522,0.8421182062678954,0.7976451284440296,0.04660587639311044,0.6825621890547263,0.5018592094272388,0.44489588623666837,0.7595808070800362,0.5404906857411913,0.42105263157894735,0.8149552618298979,0.6926612910148947,0.49790544584081387,0.8225996070473798,0.5102577251967976,0.4940239043824701
resnet,29,band_0p05_5__n101__electrode__snr0,methodology_supplement/results/predictions/full/resnet/seed_29/band_0p05_5__n101__electrode__snr0.npz,9c27f81c1400ad3ca2222693e6ff26e74c7ba898dcdb912d5a1edf23a117a38c,d88f9588b099e1dd5dddb32a3258f043ae873f62694eb9af5bcc9755ac8d2f5a,30ae6bdb0dee6427fa936a0be35bf571fbffa285c32310ad85d31916890dd723,0.8165628649246492,0.6516486545475941,0.41174571766728196,0.6988829272146118,0.49957349836469606,0.4257751107301043,0.17600701749324799,0.17308743564140971,0.5280106479621985,0.7612814903259277,0.48853692199485443,0.6364226135310472,0.24249471724033356,0.836886994529821,0.7704104770774012,0.0425531914893617,0.7598654454997739,0.5724078998098421,0.4427415921668795,0.8180124449363743,0.6333059563744384,0.5696113074204947,0.8147866445401963,0.6915592214091995,0.4745383324006715,0.8532627951170806,0.5905597180670897,0.5292841648590022
resnet,43,band_0p05_5__n101__electrode__snr0,methodology_supplement/results/predictions/full/resnet/seed_43/band_0p05_5__n101__electrode__snr0.npz,f6ba6f624e00f73a17f76990d142478aa2e4643c50d564b4c830f75acb4aa6b5,d2486cf1fdf7bdb8e580e1e920522c530883a8da5246b52e2bdfa2a2d90b6cbd,30ae6bdb0dee6427fa936a0be35bf571fbffa285c32310ad85d31916890dd723,0.8260942471851198,0.6565694092815259,0.41806527214621436,0.6274697927705422,0.45903759645118536,0.4221846673836227,0.22098885476589203,0.2386968883878246,0.6671365810562405,0.786293089389801,0.4458335740196578,0.6569972196478221,0.2730504274368286,0.8564779693861146,0.8056005141281743,0.1423076923076923,0.7816016508367256,0.5883696781390225,0.4521664521664522,0.81006639878904,0.6194915573618444,0.4981684981684982,0.8387594134544467,0.7145441627404379,0.48507867607162236,0.8435658034592715,0.5548411340381499,0.5126050420168067
resnet,17,band_0p05_5__n101__independent_rms__snr0,methodology_supplement/results/predictions/full/resnet/seed_17/band_0p05_5__n101__independent_rms__snr0.npz,a7cb39782d9b1410780c0ce39e2e974a96aed2e9faa57adf2f8163e2d1abfb37,ae1af3b6f26199f28384c78976613cac3bbf3b73d74995a9807710c0bc2f274f,7ce71a8fda40b28878a1b023f392f638eeaa1451e9d116d3c965b5dabf508c36,0.8292606172433963,0.6699274526066064,0.4806105716057563,0.7070637645084623,0.4642080504576741,0.4844613259668508,0.19400790333747864,0.1699315686117205,0.574313268223597,0.817645251750946,0.4055534465307802,0.7643188137164041,0.2040923833847046,0.8782352915618469,0.8362435014785065,0.2517985611510791,0.7698857982813206,0.6022349908283231,0.5049833887043189,0.8195695276106637,0.6332468065685563,0.5722772277227722,0.8408543922984356,0.73301794600097,0.5912350597609561,0.8377580764647148,0.544894018156676,0.4827586206896552
resnet,29,band_0p05_5__n101__independent_rms__snr0,methodology_supplement/results/predictions/full/resnet/seed_29/band_0p05_5__n101__independent_rms__snr0.npz,f61128028391b772821b478da551758301569721f4737982c200485c39055d0f,d88f9588b099e1dd5dddb32a3258f043ae873f62694eb9af5bcc9755ac8d2f5a,7ce71a8fda40b28878a1b023f392f638eeaa1451e9d116d3c965b5dabf508c36,0.8479268102665098,0.6977907222529256,0.4987309705616577,0.7774464658428217,0.5956898951635403,0.4949992536199433,0.15249405801296234,0.14822738915129427,0.46781590887410374,0.7687463760375977,0.47851966279132274,0.7114921223354959,0.20553183555603027,0.8792754511051152,0.8369963221543636,0.26071428571428573,0.807054500226142,0.6455148669071756,0.4798165137614679,0.8456354198788335,0.672049899060689,0.5895875591615957,0.8375524047979505,0.7261019793429486,0.5687409551374819,0.870116275324508,0.6082905437994515,0.5947955390334573
resnet,43,band_0p05_5__n101__independent_rms__snr0,methodology_supplement/results/predictions/full/resnet/seed_43/band_0p05_5__n101__independent_rms__snr0.npz,7a540fa4ccbb285af37640ee4f0d5f1722e361817752105033e5a49e3de6f398,d2486cf1fdf7bdb8e580e1e920522c530883a8da5246b52e2bdfa2a2d90b6cbd,7ce71a8fda40b28878a1b023f392f638eeaa1451e9d116d3c965b5dabf508c36,0.848401249799885,0.6851574478974604,0.5214391366147821,0.7140709111733521,0.5357293048504934,0.5144892342561114,0.1823703795671463,0.1927240022628173,0.5525684413401694,0.7860725522041321,0.44724163389572863,0.7459684893419833,0.22221197187900543,0.8789408968660524,0.834790649313381,0.409967845659164,0.8136544549977386,0.6379913839532925,0.49927149101505586,0.8343829180526618,0.6624836345782326,0.586096256684492,0.855651469275261,0.7334316661488658,0.5716302046577276,0.8593765098077107,0.5570899054935299,0.5402298850574713
resnet,17,band_0p05_5__n202__electrode__snr0,methodology_supplement/results/predictions/full/resnet/seed_17/band_0p05_5__n202__electrode__snr0.npz,3dd668ad5c9c4c75b69f854a683523f3a276c371cf5711de03bf49330c7cf48f,ae1af3b6f26199f28384c78976613cac3bbf3b73d74995a9807710c0bc2f274f,1eba908fa40c32f1d229a3bb74480f831bade1ba7a313ed16c0c0ecff73e02a6,0.7913927566351617,0.6136402325609129,0.37371970794502046,0.6362467228554989,0.3933973742337285,0.38946474086661004,0.238606259226799,0.22009589795378814,0.712764692130621,0.846491813659668,0.3659774392401303,0.6873030583873957,0.24449671804904938,0.8429393848546861,0.7937253185793581,0.038696537678207736,0.6940682948891904,0.512186188977467,0.44613821138211385,0.7726612395456789,0.5598379545512402,0.39466666666666667,0.8193283936958968,0.6945786724599481,0.49404761904761907,0.8279664701903565,0.5078730282365512,0.49504950495049505
resnet,29,band_0p05_5__n202__electrode__snr0,methodology_supplement/results/predictions/full/resnet/seed_29/band_0p05_5__n202__electrode__snr0.npz,cc454093d1a7bde7121c53c9a7f756df64951c747c7820910b35414e091f0861,d88f9588b099e1dd5dddb32a3258f043ae873f62694eb9af5bcc9755ac8d2f5a,1eba908fa40c32f1d229a3bb74480f831bade1ba7a313ed16c0c0ecff73e02a6,0.8207324171340659,0.6461476909914602,0.4209579953258326,0.6969695951924945,0.4932888513282947,0.4305555555555556,0.1773570328950882,0.17313684686652428,0.5308299647872256,0.7610854506492615,0.4883286937803443,0.6365152919369786,0.24513927102088928,0.8474284944624756,0.7880831193803832,0.050454086781029264,0.7678618272274988,0.5830024178444793,0.44144903117101936,0.8207901022070007,0.5996357690561774,0.5798987707881417,0.8098961366018399,0.6717312387031579,0.47650273224043715,0.8576855251715141,0.588285909973103,0.5564853556485355
resnet,43,band_0p05_5__n202__electrode__snr0,methodology_supplement/results/predictions/full/resnet/seed_43/band_0p05_5__n202__electrode__snr0.npz,95011daa6efb3033bb6f506e0997281eacc94a94bf0f8c8aff5075e978bdb28a,d2486cf1fdf7bdb8e580e1e920522c530883a8da5246b52e2bdfa2a2d90b6cbd,1eba908fa40c32f1d229a3bb74480f831bade1ba7a313ed16c0c0ecff73e02a6,0.8211736682195406,0.6457503507712427,0.4164575948258067,0.6262498423674686,0.4554222222229811,0.42315431047825414,0.2219439148902893,0.23741235520701037,0.667489911642076,0.7875450849533081,0.4451425604333197,0.6588507877664505,0.2727568447589874,0.8579091663516644,0.8127242782463813,0.14587332053742802,0.769810040705563,0.5645507798987628,0.45842309349418353,0.8012034560669358,0.5959093513987449,0.4798994974874372,0.8334825414386089,0.714474151263262,0.4896174863387978,0.843463136534931,0.5410931930490627,0.5084745762711864
resnet,17,band_0p05_5__n202__independent_rms__snr0,methodology_supplement/results/predictions/full/resnet/seed_17/band_0p05_5__n202__independent_rms__snr0.npz,9ee439abc9fbe84f004c4be75811d5252c24b69eac2a2c5e3dcbddca7de0488c,ae1af3b6f26199f28384c78976613cac3bbf3b73d74995a9807710c0bc2f274f,44ca757a1ea05f4c8dd7b43b2221d53418232d277ebe931297a999f54d43a690,0.8275739045347363,0.6678178315975096,0.4888662961660658,0.7059994090571353,0.46075873157529823,0.48852854924961187,0.19492961466312408,0.16878362615921635,0.5781549254486694,0.8187168836593628,0.40387444063062966,0.764967562557924,0.20358115434646606,0.873155280960388,0.8244557131945385,0.25,0.7705958842152872,0.6012464764920196,0.4997211377579476,0.820221438730321,0.6435133365081406,0.586073500967118,0.8385847307946122,0.7218780073660317,0.5888,0.835312187973073,0.5479956244268179,0.5197368421052632
resnet,29,band_0p05_5__n202__independent_rms__snr0,methodology_supplement/results/predictions/full/resnet/seed_29/band_0p05_5__n202__independent_rms__snr0.npz,52c186d6058dd0b47169c6e99d69d7bc3403191a1cb165fc7b9790dc5ee970bd,d88f9588b099e1dd5dddb32a3258f043ae873f62694eb9af5bcc9755ac8d2f5a,44ca757a1ea05f4c8dd7b43b2221d53418232d277ebe931297a999f54d43a690,0.851499233458347,0.7043918793650314,0.4969392485833179,0.7831212145801494,0.6037629624473182,0.4958826171582572,0.1506388634443283,0.14818092220902201,0.4628189629778143,0.7695243954658508,0.47831389447661143,0.7100092678405932,0.20463943481445312,0.8829399062379159,0.8370473632384605,0.2604817127564674,0.8280597014925374,0.6724443491735278,0.4844890510948905,0.8505388233004291,0.68411420476941,0.594222833562586,0.8333321202593067,0.722815535853376,0.5714285714285714,0.8626256160015461,0.6055379437903831,0.5740740740740741
resnet,43,band_0p05_5__n202__independent_rms__snr0,methodology_supplement/results/predictions/full/resnet/seed_43/band_0p05_5__n202__independent_rms__snr0.npz,f99780a297a9b7187b78fd307ed190899b9a15e9c70759039bbfeec7f6c78c0d,d2486cf1fdf7bdb8e580e1e920522c530883a8da5246b52e2bdfa2a2d90b6cbd,44ca757a1ea05f4c8dd7b43b2221d53418232d277ebe931297a999f54d43a690,0.8439895028164909,0.6809659429384772,0.5008168977367666,0.7092806063263667,0.5332836100175444,0.49991831400098025,0.18338274955749512,0.19292810618604658,0.5541594985742938,0.7856274247169495,0.44775180989031615,0.7389249304911956,0.22350850701332092,0.8734576832336189,0.823259541120319,0.3564356435643564,0.8146607869742198,0.6461110688061599,0.4978080857282026,0.8244717585302453,0.643363861405717,0.5549510337323177,0.8590929602888087,0.7448129610535577,0.586013986013986,0.848264325055561,0.5472822823066329,0.5088757396449705
resnet,17,band_0p05_5__n303__electrode__snr0,methodology_supplement/results/predictions/full/resnet/seed_17/band_0p05_5__n303__electrode__snr0.npz,d072cf6119e365a16e12cde4ac29086fdb4b7afde175fe9449f4b20debb64765,ae1af3b6f26199f28384c78976613cac3bbf3b73d74995a9807710c0bc2f274f,c9766f4efd76b874a06b0d03f70a863b7e53d1c8d9e5cfbc158d97f1fa4498bb,0.7883514409065289,0.6115206660636011,0.38315124004562906,0.6359890921870869,0.3920899814601598,0.3967874231032126,0.23800045251846313,0.21883797393688814,0.7110097830680314,0.845033586025238,0.36746030971008986,0.6924003707136237,0.24381928145885468,0.8426813001559805,0.7908041092428177,0.034658511722731905,0.6849400723654454,0.4877959519245867,0.44432989690721647,0.7752002926565026,0.5717100460638881,0.4453227931488801,0.8179685377120454,0.6903780425340993,0.5053892215568863,0.8209670016426708,0.5169151805526137,0.4860557768924303
resnet,29,band_0p05_5__n303__electrode__snr0,methodology_supplement/results/predictions/full/resnet/seed_29/band_0p05_5__n303__electrode__snr0.npz,139be5c89171118b8555e8c467dfd82f084ae8c903040f0aae11ceec1f224923,d88f9588b099e1dd5dddb32a3258f043ae873f62694eb9af5bcc9755ac8d2f5a,c9766f4efd76b874a06b0d03f70a863b7e53d1c8d9e5cfbc158d97f1fa4498bb,0.8146927534529833,0.6423219150495934,0.4178206154936057,0.6953485326919122,0.49484672297784443,0.4297142857142857,0.1772858053445816,0.16872118425169705,0.5312709337593852,0.7618684768676758,0.4872948943240922,0.6346617238183503,0.24460402131080627,0.8347667027290067,0.7674593790075591,0.05040322580645161,0.7712030755314337,0.5839021603935309,0.45305770887166236,0.8013324312884508,0.5996130544336837,0.5648745519713262,0.8114191510422731,0.6804021659073849,0.4725877192982456,0.8547424066737527,0.5802328155058084,0.5481798715203426
resnet,43,band_0p05_5__n303__electrode__snr0,methodology_supplement/results/predictions/full/resnet/seed_43/band_0p05_5__n303__electrode__snr0.npz,5194ebe830658b9d24e895216977eccd9896e6b1c91b60eedd19a3088ac04382,d2486cf1fdf7bdb8e580e1e920522c530883a8da5246b52e2bdfa2a2d90b6cbd,c9766f4efd76b874a06b0d03f70a863b7e53d1c8d9e5cfbc158d97f1fa4498bb,0.8260590094048798,0.6511907556149406,0.41403746776947264,0.6274476033048377,0.45769868501594035,0.42207792207792205,0.22083157300949097,0.23790832403684734,0.6661822057914059,0.7867467999458313,0.4454556051706151,0.6572752548656163,0.2723025381565094,0.8566117910817398,0.8028449586047481,0.1401151631477927,0.7846053821800091,0.5949657417530965,0.455012853470437,0.8062287996979636,0.614852236025153,0.48050314465408805,0.8357825297930981,0.7048255632667892,0.4956043956043956,0.8470665442715881,0.538465278424916,0.4989517819706499
