model,kind,snr,active,comparison,condition,metric,seed,left_value,right_value,difference,n_seeds,mean_difference,std,ci95_low,ci95_high
resnet,bandpass,0,all,noisy_minus_clean,independent_rms,macro_ap,43,0.5581954894910797,0.7181628281351806,-0.15996733864410095,3,-0.15755089161796854,0.02218194804632945,-0.21265390527925923,-0.10244787795667784
resnet,bandpass,0,all,noisy_minus_clean,independent_rms,macro_f1,17,0.471768946288893,0.6439755981335089,-0.17220665184461592,3,-0.2214219549562558,0.04377274810776257,-0.3301594892763492,-0.11268442063616241
resnet,bandpass,0,all,noisy_minus_clean,independent_rms,macro_f1,29,0.4367829081756465,0.6728403568656813,-0.2360574486900348,3,-0.2214219549562558,0.04377274810776257,-0.3301594892763492,-0.11268442063616241
resnet,bandpass,0,all,noisy_minus_clean,independent_rms,macro_f1,43,0.4034312421667253,0.6594330065008419,-0.2560017643341166,3,-0.2214219549562558,0.04377274810776257,-0.3301594892763492,-0.11268442063616241
resnet,bandpass,10,all,electrode_minus_independent_rms,all,macro_auroc,17,0.8580983471017578,0.8647855139729307,-0.006687166871172878,3,-0.0034113628632434687,0.004080990299481436,-0.013549104767346946,0.006726379040860007
resnet,bandpass,10,all,electrode_minus_independent_rms,all,macro_auroc,29,0.8734406948352433,0.8722805038916173,0.0011601909436260716,3,-0.0034113628632434687,0.004080990299481436,-0.013549104767346946,0.006726379040860007
resnet,bandpass,10,all,electrode_minus_independent_rms,all,macro_auroc,43,0.8600938585035474,0.864800971165731,-0.004707112662183599,3,-0.0034113628632434687,0.004080990299481436,-0.013549104767346946,0.006726379040860007
resnet,bandpass,10,all,electrode_minus_independent_rms,all,macro_ap,17,0.6818180115529561,0.687165356998,-0.005347345445043894,3,-0.0015349365970640516,0.003995827367111574,-0.011461122049226936,0.008391248855098832
resnet,bandpass,10,all,electrode_minus_independent_rms,all,macro_ap,29,0.7229457053174824,0.7203237064027449,0.0026219989147374667,3,-0.0015349365970640516,0.003995827367111574,-0.011461122049226936,0.008391248855098832
resnet,bandpass,10,all,electrode_minus_independent_rms,all,macro_ap,43,0.6992419773453825,0.7011214406062682,-0.0018794632608857276,3,-0.0015349365970640516,0.003995827367111574,-0.011461122049226936,0.008391248855098832
resnet,bandpass,10,all,electrode_minus_independent_rms,all,macro_f1,17,0.6356113880758164,0.6401300453529956,-0.00451865727717915,3,0.0021381213664876477,0.006405837906709187,-0.013774862152731238,0.018051104885706534
resnet,bandpass,10,all,electrode_minus_independent_rms,all,macro_f1,29,0.6645342907019419,0.6618606697096076,0.002673620992334369,3,0.0021381213664876477,0.006405837906709187,-0.013774862152731238,0.018051104885706534
resnet,bandpass,10,all,electrode_minus_independent_rms,all,macro_f1,43,0.6563654528031154,0.6481060524188077,0.008259400384307725,3,0.0021381213664876477,0.006405837906709187,-0.013774862152731238,0.018051104885706534
resnet,bandpass,10,all,electrode_minus_independent,all,macro_auroc,17,0.8580983471017578,0.864240099468657,-0.006141752366899178,3,-0.0031506890737775053,0.003975810533943317,-0.013027149955797922,0.006725771808242912
resnet,bandpass,10,all,electrode_minus_independent,all,macro_auroc,29,0.8734406948352433,0.87207969167585,0.0013610031593933591,3,-0.0031506890737775053,0.003975810533943317,-0.013027149955797922,0.006725771808242912
resnet,bandpass,10,all,electrode_minus_independent,all,macro_auroc,43,0.8600938585035474,0.8647651765173741,-0.004671318013826697,3,-0.0031506890737775053,0.003975810533943317,-0.013027149955797922,0.006725771808242912
resnet,bandpass,10,all,electrode_minus_independent,all,macro_ap,17,0.6818180115529561,0.6866794164437791,-0.0048614048908229845,3,-0.0015293581100815172,0.004052657904581898,-0.011596718443551724,0.00853800222338869
resnet,bandpass,10,all,electrode_minus_independent,all,macro_ap,29,0.7229457053174824,0.7199634936433027,0.002982211674179669,3,-0.0015293581100815172,0.004052657904581898,-0.011596718443551724,0.00853800222338869
resnet,bandpass,10,all,electrode_minus_independent,all,macro_ap,43,0.6992419773453825,0.7019508584589838,-0.002708881113601236,3,-0.0015293581100815172,0.004052657904581898,-0.011596718443551724,0.00853800222338869
resnet,bandpass,10,all,electrode_minus_independent,all,macro_f1,17,0.6356113880758164,0.6401207636067449,-0.00450937553092845,3,0.001253810361450336,0.005544403143619379,-0.012519250576590963,0.015026871299491635
