model,kind,snr,active,comparison,condition,outcome,mean_difference,ci95_low,ci95_high,p_value,p_holm,standardized_effect,n_patients,n_records,n_seeds,inference_unit,bootstrap_seed,bootstrap_count,permutation_seed,permutation_count,permutation_method,holm_family,status,patient_median,patient_fraction_positive,mean_without_largest_1pct_abs,mean_without_largest_5pct_abs
resnet,bandpass,20,all,electrode_minus_independent_rms,all,loss,0.0009229120173740886,-0.0014384667223171711,0.0032478464106812078,0.4607539246075392,1.0,0.024633752324637843,896,1000,3,patient,12142978382807723187,2000,16729076164225214883,10000,monte_carlo_sign_flip_plus_one,all_active_primary_loss_noise_contrasts_all_models_kinds_snrs,ok,0.0005972582997321636,0.5267857142857143,0.0010908733267685038,0.0014509544966787218
resnet,bandpass,20,all,electrode_minus_independent_rms,all,mean_probability,-9.511273850437815e-05,-0.0004793124010996276,0.0003073404519796807,0.6343365663433657,,-0.016061280324658114,896,1000,3,patient,486768931464797811,2000,10377553529209791230,10000,monte_carlo_sign_flip_plus_one,exploratory_uncorrected,ok,-4.505149433195277e-05,0.4955357142857143,-0.00010410757363628146,-5.575365994287887e-05
resnet,bandpass,20,all,electrode_minus_independent_rms,all,probability_shift,0.0006403019107865481,8.098031450597797e-05,0.0012307074135451373,0.030896910308969103,,0.07125061758805268,896,1000,3,patient,12927804858529451079,2000,14911172087955527920,10000,monte_carlo_sign_flip_plus_one,exploratory_uncorrected,ok,0.0003751622144288069,0.5502232142857143,0.0005087015302302756,0.00041981653539527596
resnet,bandpass,20,all,electrode_minus_independent_rms,all,macro_auroc,-0.0009117667802615026,-0.005046446100325218,0.003222912539802213,,,,896,1000,3,training_seed,,0,,0,not_tested,not_tested,seed_t_interval_fragile_with_few_seeds,,,,
resnet,bandpass,20,all,electrode_minus_independent_rms,all,macro_ap,0.00024322830406986462,-0.00034437921910743827,0.0008308358272471675,,,,896,1000,3,training_seed,,0,,0,not_tested,not_tested,seed_t_interval_fragile_with_few_seeds,,,,
resnet,bandpass,20,all,electrode_minus_independent_rms,all,macro_f1,-0.001454813184915471,-0.004540182066384764,0.0016305556965538217,,,,896,1000,3,training_seed,,0,,0,not_tested,not_tested,seed_t_interval_fragile_with_few_seeds,,,,
resnet,bandpass,20,all,electrode_minus_independent,all,loss,0.0007505421878774519,-0.0017206185672409223,0.0032353478824678024,0.5522447755224478,1.0,0.019979926179176107,896,1000,3,patient,4012648726996422433,2000,13432770786027479930,10000,monte_carlo_sign_flip_plus_one,all_active_primary_loss_noise_contrasts_all_models_kinds_snrs,ok,0.0004085609495695508,0.5189732142857143,0.0009101324131982985,0.0013207232958697274
resnet,bandpass,20,all,electrode_minus_independent,all,mean_probability,-0.0001174439221472538,-0.0005194152846063386,0.0002761261684016362,0.5571442855714429,,-0.01987447193387413,896,1000,3,patient,17890852405752871592,2000,7087222382919979215,10000,monte_carlo_sign_flip_plus_one,exploratory_uncorrected,ok,-6.892830133438111e-05,0.484375,-0.0001319627143654909,-0.00010794887775237975
resnet,bandpass,20,all,electrode_minus_independent,all,probability_shift,0.0006811935432720207,8.944103713061043e-05,0.001265029510122453,0.025997400259974,,0.07530132838570995,896,1000,3,patient,3836754944456587363,2000,10758329526999804189,10000,monte_carlo_sign_flip_plus_one,exploratory_uncorrected,ok,0.000380152411768601,0.5479910714285714,0.0006227998423310612,0.00046736566748284083
resnet,bandpass,20,all,electrode_minus_independent,all,macro_auroc,-0.0007410902580106867,-0.004621194993201137,0.0031390144771797635,,,,896,1000,3,training_seed,,0,,0,not_tested,not_tested,seed_t_interval_fragile_with_few_seeds,,,,
resnet,bandpass,20,all,electrode_minus_independent,all,macro_ap,0.0004536004796443042,-4.953165833955167e-05,0.0009567326176281601,,,,896,1000,3,training_seed,,0,,0,not_tested,not_tested,seed_t_interval_fragile_with_few_seeds,,,,
resnet,bandpass,20,all,electrode_minus_independent,all,macro_f1,-0.0010988313211513685,-0.004661761810814154,0.0024640991685114175,,,,896,1000,3,training_seed,,0,,0,not_tested,not_tested,seed_t_interval_fragile_with_few_seeds,,,,
resnet,bandpass,20,all,covariance_minus_electrode,all,loss,-0.0009923975402620611,-0.003588773118731669,0.001443654043864321,0.44165583441655837,1.0,-0.025829465726857386,896,1000,3,patient,11603111559917852490,2000,3048741924498522514,10000,monte_carlo_sign_flip_plus_one,all_active_primary_loss_noise_contrasts_all_models_kinds_snrs,ok,8.618454344602887e-05,0.5066964285714286,-0.0015586777318614417,-0.0010945936549997376
resnet,bandpass,20,all,covariance_minus_electrode,all,mean_probability,0.0004375718038396299,1.885142736083972e-05,0.0008670097442951666,0.036896310368963105,,0.06890284086799245,896,1000,3,patient,16047018014935483815,2000,1481693780856716129,10000,monte_carlo_sign_flip_plus_one,exploratory_uncorrected,ok,0.00018843447323888544,0.5390625,0.0004810506461942352,0.00037120986837944306
resnet,bandpass,20,all,covariance_minus_electrode,all,probability_shift,0.00010089737443666697,-0.0005319179582211246,0.0007085242321290717,0.748025197480252,,0.010828629619232897,896,1000,3,patient,16940895409312703747,2000,3791192314722931288,10000,monte_carlo_sign_flip_plus_one,exploratory_uncorrected,ok,0.00012833772634621713,0.5122767857142857,0.00013892144256260163,0.0003036448329892621
resnet,bandpass,20,all,covariance_minus_electrode,all,macro_auroc,0.0008418910541754254,-0.00018184208763592606,0.001865624195986777,,,,896,1000,3,training_seed,,0,,0,not_tested,not_tested,seed_t_interval_fragile_with_few_seeds,,,,
resnet,bandpass,20,all,covariance_minus_electrode,all,macro_ap,0.00024884652267009866,-0.0009846435875647546,0.0014823366329049519,,,,896,1000,3,training_seed,,0,,0,not_tested,not_tested,seed_t_interval_fragile_with_few_seeds,,,,
resnet,bandpass,20,all,covariance_minus_electrode,all,macro_f1,0.0009647542400239203,-0.005074945832484337,0.007004454312532177,,,,896,1000,3,training_seed,,0,,0,not_tested,not_tested,seed_t_interval_fragile_with_few_seeds,,,,
resnet,bandpass,20,all,noisy_minus_clean,covariance,loss,-0.00019026169085626342,-0.002526818551178417,0.0021710569446258842,0.8709129087091291,,-0.005333920864349502,896,1000,3,patient,6084345142237889102,2000,14821829676770944224,10000,monte_carlo_sign_flip_plus_one,exploratory_uncorrected,ok,0.000539386417231753,0.5290178571428571,0.0003479096813060356,0.0019783184208224643
resnet,bandpass,20,all,noisy_minus_clean,covariance,mean_probability,0.0018446580328426675,0.0014291694624699496,0.0022629780216283316,9.999000099990002e-05,,0.2881512144698098,896,1000,3,patient,13416750691177892402,2000,13469883398486904014,10000,monte_carlo_sign_flip_plus_one,exploratory_uncorrected,ok,0.00043320988576548797,0.5725446428571429,0.0016716043484733848,0.0011449247428476379
resnet,bandpass,20,all,noisy_minus_clean,covariance,probability_shift,0.01680669801916541,0.016101595231852128,0.017528333120838867,9.999000099990002e-05,,1.4592116752830682,896,1000,3,patient,17044975556767200866,2000,783816916344396141,10000,monte_carlo_sign_flip_plus_one,exploratory_uncorrected,ok,0.015484586940146983,1.0,0.01633220394544294,0.015213538490269093
resnet,bandpass,20,all,noisy_minus_clean,covariance,macro_auroc,0.0005927306236255999,-0.0001369674672376624,0.0013224287144888622,,,,896,1000,3,training_seed,,0,,0,not_tested,not_tested,seed_t_interval_fragile_with_few_seeds,,,,
resnet,bandpass,20,all,noisy_minus_clean,covariance,macro_ap,0.0006716691529466227,-0.0007962014779706929,0.0021395397838639384,,,,896,1000,3,training_seed,,0,,0,not_tested,not_tested,seed_t_interval_fragile_with_few_seeds,,,,
resnet,bandpass,20,all,noisy_minus_clean,covariance,macro_f1,-0.001797211697136314,-0.010600419054869782,0.007005995660597154,,,,896,1000,3,training_seed,,0,,0,not_tested,not_tested,seed_t_interval_fragile_with_few_seeds,,,,
resnet,bandpass,20,all,noisy_minus_clean,electrode,loss,0.0008021358494057976,-0.0015049143191464911,0.003172250504509083,0.506049395060494,,0.022062087497727048,896,1000,3,patient,16093818446398677786,2000,8645497998000115559,10000,monte_carlo_sign_flip_plus_one,exploratory_uncorrected,ok,0.000629154159917833,0.5245535714285714,0.0018321882028477492,0.00109898028012614
resnet,bandpass,20,all,noisy_minus_clean,electrode,mean_probability,0.0014070862290030378,0.001017573234640586,0.0018027687715204902,9.999000099990002e-05,,0.23024243383893062,896,1000,3,patient,5668839224988746621,2000,14384386306816650185,10000,monte_carlo_sign_flip_plus_one,exploratory_uncorrected,ok,0.00042302202467302177,0.5725446428571429,0.0012102363632099957,0.0008129607981643829
resnet,bandpass,20,all,noisy_minus_clean,electrode,probability_shift,0.016705800644728746,0.015942155334630052,0.017517604815258266,9.999000099990002e-05,,1.4078443271110859,896,1000,3,patient,9464469764282641520,2000,18164750110911738908,10000,monte_carlo_sign_flip_plus_one,exploratory_uncorrected,ok,0.014504634611997365,1.0,0.01624422328905418,0.014997203160827631
resnet,bandpass,20,all,noisy_minus_clean,electrode,macro_auroc,-0.00024916043054982556,-0.0017347977556193077,0.0012364768945196565,,,,896,1000,3,training_seed,,0,,0,not_tested,not_tested,seed_t_interval_fragile_with_few_seeds,,,,
resnet,bandpass,20,all,noisy_minus_clean,electrode,macro_ap,0.00042282263027652406,-0.002278111537468776,0.0031237567980218236,,,,896,1000,3,training_seed,,0,,0,not_tested,not_tested,seed_t_interval_fragile_with_few_seeds,,,,
resnet,bandpass,20,all,noisy_minus_clean,electrode,macro_f1,-0.0027619659371602343,-0.006644548467247477,0.001120616592927008,,,,896,1000,3,training_seed,,0,,0,not_tested,not_tested,seed_t_interval_fragile_with_few_seeds,,,,
resnet,bandpass,20,all,noisy_minus_clean,independent,loss,5.1593661528345014e-05,-0.002326899216276387,0.002502017093355242,0.9636036396360363,,0.0014490314908081167,896,1000,3,patient,6133269958299580465,2000,4869190097175316275,10000,monte_carlo_sign_flip_plus_one,exploratory_uncorrected,ok,0.0008412126068974513,0.5345982142857143,0.00025771891615030854,0.00045347674328542466
resnet,bandpass,20,all,noisy_minus_clean,independent,mean_probability,0.0015245301511502914,0.0011191568735737724,0.0019259211898747964,9.999000099990002e-05,,0.251150103308597,896,1000,3,patient,18195660365799987615,2000,17896251699827826050,10000,monte_carlo_sign_flip_plus_one,exploratory_uncorrected,ok,0.0004807133693248034,0.5837053571428571,0.0013312883209954161,0.0009864769478949416
resnet,bandpass,20,all,noisy_minus_clean,independent,probability_shift,0.016024607101456725,0.015299900321604235,0.016782130248024486,9.999000099990002e-05,,1.4521120231462004,896,1000,3,patient,5988924923692455479,2000,2553325311952176284,10000,monte_carlo_sign_flip_plus_one,exploratory_uncorrected,ok,0.014201749302446841,1.0,0.015591100271747128,0.01444285462953259
resnet,bandpass,20,all,noisy_minus_clean,independent,macro_auroc,0.0004919298274608611,-0.002244676566836887,0.003228536221758609,,,,896,1000,3,training_seed,,0,,0,not_tested,not_tested,seed_t_interval_fragile_with_few_seeds,,,,
resnet,bandpass,20,all,noisy_minus_clean,independent,macro_ap,-3.0777849367780163e-05,-0.002729790521940556,0.0026682348232049957,,,,896,1000,3,training_seed,,0,,0,not_tested,not_tested,seed_t_interval_fragile_with_few_seeds,,,,
resnet,bandpass,20,all,noisy_minus_clean,independent,macro_f1,-0.0016631346160088656,-0.007286128283486051,0.00395985905146832,,,,896,1000,3,training_seed,,0,,0,not_tested,not_tested,seed_t_interval_fragile_with_few_seeds,,,,
resnet,bandpass,20,all,noisy_minus_clean,independent_rms,loss,-0.00012077616796829114,-0.002503312999453748,0.00220622977420667,0.92010798920108,,-0.0033797218167041848,896,1000,3,patient,12126906363682783192,2000,18386464742915494777,10000,monte_carlo_sign_flip_plus_one,exploratory_uncorrected,ok,0.0007448442993211824,0.5301339285714286,0.0001025107127956314,0.0006491386789246294
resnet,bandpass,20,all,noisy_minus_clean,independent_rms,mean_probability,0.0015021989675074157,0.0010906343834077644,0.0018988994654621939,9.999000099990002e-05,,0.24603561741084268,896,1000,3,patient,6476071747219268670,2000,3426289322204247702,10000,monte_carlo_sign_flip_plus_one,exploratory_uncorrected,ok,0.000501618617757534,0.59375,0.0013667130360620872,0.0009818997142904992
resnet,bandpass,20,all,noisy_minus_clean,independent_rms,probability_shift,0.016065498733942193,0.01534059505489942,0.016799280959840228,9.999000099990002e-05,,1.4596803549615693,896,1000,3,patient,1622438656931935907,2000,15212274994737471819,10000,monte_carlo_sign_flip_plus_one,exploratory_uncorrected,ok,0.014474334257344405,1.0,0.01563748150821031,0.014491485519803667
resnet,bandpass,20,all,noisy_minus_clean,independent_rms,macro_auroc,0.0006626063497116771,-0.002291534848687884,0.0036167475481112383,,,,896,1000,3,training_seed,,0,,0,not_tested,not_tested,seed_t_interval_fragile_with_few_seeds,,,,
resnet,bandpass,20,all,noisy_minus_clean,independent_rms,macro_ap,0.0001795943262066594,-0.0019495688209997069,0.0023087574734130256,,,,896,1000,3,training_seed,,0,,0,not_tested,not_tested,seed_t_interval_fragile_with_few_seeds,,,,
resnet,bandpass,20,all,noisy_minus_clean,independent_rms,macro_f1,-0.001307152752244763,-0.004101465343924107,0.0014871598394345811,,,,896,1000,3,training_seed,,0,,0,not_tested,not_tested,seed_t_interval_fragile_with_few_seeds,,,,
