model,kind,snr,condition,active,metric,n_seeds,mean,std,ci95_low,ci95_high
resnet,bandpass,0,electrode,all,macro_f1_normalized_robustness,3,0.6413455291782393,0.0436512839779194,0.5329097284837105,0.749781329872768
resnet,bandpass,0,independent,all,ap_CD_clean_drop,3,0.12969953452468228,0.06993356140569806,-0.044025062678066856,0.30342413172743143
resnet,bandpass,0,independent,all,ap_CD_normalized_robustness,3,0.8172311277405009,0.09657708495347664,0.5773203489196272,1.0571419065613745
resnet,bandpass,0,independent,all,ap_HYP_clean_drop,3,0.08633783372644382,0.011461451371360698,0.05786601014380701,0.11480965730908063
resnet,bandpass,0,independent,all,ap_HYP_normalized_robustness,3,0.8581566952028125,0.019387087989836297,0.809996498806835,0.9063168915987899
resnet,bandpass,0,independent,all,ap_MI_clean_drop,3,0.18237716121234163,0.044807134963458464,0.07107006749550707,0.29368425492917616
resnet,bandpass,0,independent,all,ap_MI_normalized_robustness,3,0.708105479640959,0.06274889641020392,0.5522285796995883,0.8639823795823298
resnet,bandpass,0,independent,all,ap_NORM_clean_drop,3,0.12984917995558265,0.0199908668528479,0.08018911371645895,0.17950924619470635
resnet,bandpass,0,independent,all,ap_NORM_normalized_robustness,3,0.8501296438485516,0.023383250385256873,0.7920424297439544,0.9082168579531488
resnet,bandpass,0,independent,all,ap_STTC_clean_drop,3,0.2659865028981035,0.04322111746586134,0.158619295058497,0.37335371073770995
resnet,bandpass,0,independent,all,ap_STTC_normalized_robustness,3,0.6564344426800729,0.06321734378524671,0.49939385494840227,0.8134750304117435
resnet,bandpass,0,independent,all,auroc_CD_clean_drop,3,0.06244516030065961,0.03901547671958235,-0.03447465675917091,0.15936497736049013
resnet,bandpass,0,independent,all,auroc_CD_normalized_robustness,3,0.9271472526770067,0.04470782631466538,0.8160868553197389,1.0382076500342745
resnet,bandpass,0,independent,all,auroc_HYP_clean_drop,3,0.042721949891067555,0.008947533783378574,0.020495043792892173,0.06494885598924294
resnet,bandpass,0,independent,all,auroc_HYP_normalized_robustness,3,0.9502243380235077,0.011010621303319272,0.9228724384144696,0.9775762376325458
resnet,bandpass,0,independent,all,auroc_MI_clean_drop,3,0.1379732267926056,0.028588451688024402,0.06695557583471187,0.20899087775049932
resnet,bandpass,0,independent,all,auroc_MI_normalized_robustness,3,0.8354863216082499,0.03191361797754577,0.7562084996728176,0.9147641435436822
resnet,bandpass,0,independent,all,auroc_NORM_clean_drop,3,0.10429083436680993,0.0198987356344543,0.054859634761724445,0.1537220339718954
resnet,bandpass,0,independent,all,auroc_NORM_normalized_robustness,3,0.8840532013653557,0.02246303773656522,0.8282519222041748,0.9398544805265366
resnet,bandpass,0,independent,all,auroc_STTC_clean_drop,3,0.15024792552114966,0.03565442571321588,0.06167742201724703,0.2388184290250523
resnet,bandpass,0,independent,all,auroc_STTC_normalized_robustness,3,0.8351490427163882,0.0400062980932938,0.7357678889165433,0.9345301965162331
resnet,bandpass,0,independent,all,f1_CD_clean_drop,3,0.12535729331601148,0.04227906710173677,0.020330268312265976,0.23038431831975698
resnet,bandpass,0,independent,all,f1_CD_normalized_robustness,3,0.7910068487375522,0.07075065290029121,0.615252483739159,0.9667612137359455
resnet,bandpass,0,independent,all,f1_HYP_clean_drop,3,0.05688454349773042,0.043167625027853235,-0.050349781759328305,0.16411886875478915
resnet,bandpass,0,independent,all,f1_HYP_normalized_robustness,3,0.9011704603745696,0.07246823671868682,0.7211493806398606,1.0811915401092786
resnet,bandpass,0,independent,all,f1_MI_clean_drop,3,0.17352748139668525,0.03993222879842631,0.07433032592550116,0.27272463686786935
resnet,bandpass,0,independent,all,f1_MI_normalized_robustness,3,0.7117253413522007,0.059586520347568644,0.5637042190466613,0.85974646365774
resnet,bandpass,0,independent,all,f1_NORM_clean_drop,3,0.5605936101120734,0.16723041615911277,0.14517022678466768,0.9760169934394791
resnet,bandpass,0,independent,all,f1_NORM_normalized_robustness,3,0.32085570161345506,0.2018571513246587,-0.18058526037240868,0.8222966635993187
resnet,bandpass,0,independent,all,f1_STTC_clean_drop,3,0.1994838060871992,0.03007062595976967,0.1247842301255226,0.2741833820488758
resnet,bandpass,0,independent,all,f1_STTC_normalized_robustness,3,0.7244179526548806,0.04325981732387343,0.6169546090385482,0.8318812962712131
resnet,bandpass,0,independent,all,macro_ap_clean_drop,3,0.15885004246343082,0.023094567311551233,0.10147995686896091,0.21622012805790072
resnet,bandpass,0,independent,all,macro_ap_normalized_robustness,3,0.7777332159186575,0.037229980990128794,0.6852488161344767,0.8702176157028383
resnet,bandpass,0,independent,all,macro_auroc_clean_drop,3,0.09953581937445848,0.019710890887915184,0.0505712519881992,0.14850038676071775
