model,seed,kind,snr,condition,active,metric,clean,noisy,clean_drop,normalized_robustness
resnet,17,bandpass,10,covariance,all,ap_STTC,0.760235683067164,0.7593324122659524,0.0009032708012116641,0.9988118542416133
resnet,17,bandpass,10,covariance,all,ap_CD,0.7146642813118566,0.665600667439481,0.04906361387237557,0.9313473260714186
resnet,17,bandpass,10,covariance,all,ap_HYP,0.5675984805917279,0.5704270208572404,-0.0028285402655124914,1.0049833471392642
resnet,17,bandpass,10,covariance,all,f1_NORM,0.8247011952191236,0.7839305103148752,0.0407706849042484,0.9505630825545656
resnet,17,bandpass,10,covariance,all,f1_MI,0.5760649087221096,0.5592920353982301,0.016772873323879445,0.9708837093339746
resnet,17,bandpass,10,covariance,all,f1_STTC,0.7223300970873786,0.6848381601362862,0.03749193695109243,0.9480958399723095
resnet,17,bandpass,10,covariance,all,f1_CD,0.6275510204081632,0.5879396984924623,0.03961132191570094,0.9368795195474715
resnet,17,bandpass,10,covariance,all,f1_HYP,0.4692307692307692,0.5223367697594502,-0.05310600052868103,1.1131767224358005
resnet,17,bandpass,10,electrode,all,macro_auroc,0.86728516533319,0.8580983471017578,0.009186818231432192,0.9894073845608875
resnet,17,bandpass,10,electrode,all,macro_ap,0.6994987306907255,0.6818180115529561,0.017680719137769474,0.9747237294894228
resnet,17,bandpass,10,electrode,all,macro_f1,0.6439755981335089,0.6356113880758164,0.0083642100576925,0.9870116040376029
resnet,17,bandpass,10,electrode,all,auroc_NORM,0.8942763456266882,0.8882841880084604,0.0059921576182278,0.993299434063615
resnet,17,bandpass,10,electrode,all,auroc_MI,0.8235754933943629,0.8140125677770256,0.009562925617337292,0.9883885257696146
resnet,17,bandpass,10,electrode,all,auroc_STTC,0.9093264810477926,0.8946190042501517,0.01470747679764084,0.9838259666850595
resnet,17,bandpass,10,electrode,all,auroc_CD,0.8635741678171499,0.836490259242215,0.027083908574934923,0.9686374261930931
resnet,17,bandpass,10,electrode,all,auroc_HYP,0.8456733387799564,0.8570857162309369,-0.011412377450980449,1.0134950186160905
resnet,17,bandpass,10,electrode,all,ap_NORM,0.8523628189114492,0.8432772999352935,0.009085518976155615,0.9893407844927492
resnet,17,bandpass,10,electrode,all,ap_MI,0.6026323895714301,0.5914994153543223,0.011132974217107794,0.9815260938330801
resnet,17,bandpass,10,electrode,all,ap_STTC,0.760235683067164,0.7281912148973179,0.032044468169846185,0.9578492974158739
resnet,17,bandpass,10,electrode,all,ap_CD,0.7146642813118566,0.67431268271858,0.04035159859327653,0.9435376866461695
resnet,17,bandpass,10,electrode,all,ap_HYP,0.5675984805917279,0.571809444859267,-0.004210964267539086,1.0074189139162981
resnet,17,bandpass,10,electrode,all,f1_NORM,0.8247011952191236,0.7829880043620502,0.04171319085707337,0.949420237172156
resnet,17,bandpass,10,electrode,all,f1_MI,0.5760649087221096,0.5684575389948007,0.00760736972730891,0.9867942490279937
resnet,17,bandpass,10,electrode,all,f1_STTC,0.7223300970873786,0.6937394247038917,0.028590672383486893,0.9604188272097034
resnet,17,bandpass,10,electrode,all,f1_CD,0.6275510204081632,0.6,0.027551020408163263,0.9560975609740863
resnet,17,bandpass,10,electrode,all,f1_HYP,0.4692307692307692,0.532871972318339,-0.06364120308756988,1.1356287934628928
resnet,17,bandpass,10,independent,all,macro_auroc,0.86728516533319,0.864240099468657,0.003045065864533014,0.9964889681188543
resnet,17,bandpass,10,independent,all,macro_ap,0.6994987306907255,0.6866794164437791,0.01281931424694649,0.9816735703933736
