kind,condition,frequency,power
bandpass,covariance,37.890625,0.0001355500227551075
bandpass,covariance,38.28125,0.0001391448740144914
bandpass,covariance,38.671875,0.00014227519802940898
bandpass,covariance,39.0625,0.00014001713834776514
bandpass,covariance,39.453125,0.000131434224828971
bandpass,covariance,39.84375,0.00010489261047531285
bandpass,covariance,40.234375,2.7471246031579785e-05
bandpass,covariance,40.625,3.8593881869219006e-07
bandpass,covariance,41.015625,1.4219295322892566e-08
bandpass,covariance,41.40625,2.183383256664036e-09
bandpass,covariance,41.796875,5.74288958706615e-10
bandpass,covariance,42.1875,2.023065835441027e-10
bandpass,covariance,42.578125,8.576469762135581e-11
bandpass,covariance,42.96875,4.134029688703035e-11
bandpass,covariance,43.359375,2.1902082583695443e-11
bandpass,covariance,43.75,1.2477682696106959e-11
bandpass,covariance,44.140625,7.530453676138543e-12
bandpass,covariance,44.53125,4.763474245757152e-12
bandpass,covariance,44.921875,3.133714341543213e-12
bandpass,covariance,45.3125,2.131642137570935e-12
bandpass,covariance,45.703125,1.4928669537376117e-12
bandpass,covariance,46.09375,1.073068571185798e-12
bandpass,covariance,46.484375,7.899986648952348e-13
bandpass,covariance,46.875,5.950191270520909e-13
bandpass,covariance,47.265625,4.584405833988098e-13
bandpass,covariance,47.65625,3.6164617495529357e-13
bandpass,covariance,48.046875,2.9270376705603196e-13
bandpass,covariance,48.4375,2.438442561415958e-13
bandpass,covariance,48.828125,2.099750479445272e-13
bandpass,covariance,49.21875,1.8778829159953692e-13
bandpass,covariance,49.609375,1.7522399946020909e-13
bandpass,covariance,50.0,8.557769830516494e-14
