epoch,train_loss,val_loss,val_macro_auroc,val_macro_ap,val_macro_f1_at_0p5,clean_count,clean_fraction,independent_count,independent_fraction,electrode_count,electrode_fraction,snr_20_count,snr_10_count,combo_RA_LA_LL_count,combo_V1_count,combo_V2_count,combo_V3_count,combo_V4_count,combo_V5_count,combo_V6_count,combo_RA_LA_count,combo_LA_LL_count,combo_RA_LL_count,actual_snr_db_count,actual_snr_db_mean,actual_snr_db_std,actual_snr_db_min,actual_snr_db_max,actual_snr_error_db_count,actual_snr_error_db_mean,actual_snr_error_db_std,actual_snr_error_db_min,actual_snr_error_db_max,rms_match_relative_error_count,rms_match_relative_error_mean,rms_match_relative_error_std,rms_match_relative_error_min,rms_match_relative_error_max,exposure_count,unique_records,exposure_min,exposure_max,order_sha256,epoch_seconds,elapsed_seconds
1,0.3565856547203256,0.33866741761690194,0.89213879335577,0.7471742761210493,0.6770879388620286,17084,1.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,,,,0,,,,,17084,17084,1,1,e499188b7a93ebbfebed6f27f4f53be191601e228469a404b857c68505c0273d,57.58212729997467,57.62232900003437
2,0.2900847250517624,0.3053085180719879,0.9074956957394242,0.7824350264549287,0.6992437048497593,17084,1.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,,,,0,,,,,17084,17084,1,1,c6b3aa981fbd5703f92ec516d130d39600a1e28fb3c4054a50c5af80acf0c0fb,57.718594199977815,115.5109598999843
3,0.27121144958107346,0.3146445127368973,0.9066950269758918,0.7761767980218606,0.6635823031026151,17084,1.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,,,,0,,,,,17084,17084,1,1,26c8edf45956229763fa05c4a72b0f61c4b304979d94cdc31f2d004586cce9ea,57.83651690010447,173.54719239997212
4,0.25572455472924954,0.3354489416689486,0.9054523587866529,0.7739894408430775,0.6679411187521113,17084,1.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,,,,0,,,,,17084,17084,1,1,57383241e96086e404c866307f8688485947dc86097d70e734d79252f2eabaac,57.660640600021,231.42621990002226
5,0.24592764638983597,0.3019672976068993,0.9124926947122602,0.7881654945117297,0.697099424879769,17084,1.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,,,,0,,,,,17084,17084,1,1,ede9a333efa8c2a00ea55edf84cffca1eac09dc3ba5b6f0ff30c1222e12cb9ab,57.72643809998408,289.2842344000237
6,0.23019346764371815,0.3134037657586193,0.9109539943845553,0.7884448312099887,0.701487340487909,17084,1.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,,,,0,,,,,17084,17084,1,1,891201ba470dfdaba32dc49702b5bbde1655841052bf2e7be6d1e566028d9438,57.99343769997358,347.45809680002276
7,0.22037261308942124,0.33814038970930377,0.9070293480384141,0.7801952179037622,0.6904620112059928,17084,1.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,,,,0,,,,,17084,17084,1,1,dbd9451b423ec78a6c3b0b6e62e5df6de2f67440b8d9d9861eade3188150a18d,57.86900730000343,405.4857745000627
8,0.20832727383364283,0.34624856066059423,0.9063068763457027,0.7789285198201521,0.7054994125779437,17084,1.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,,,,0,,,,,17084,17084,1,1,e8619dc843fb5356a82addbec01a265e89170905a4ef0dd9a042a6d9711690a8,57.79803079995327,463.4351577999769
9,0.19454101326732998,0.3505681824817462,0.9047235769578977,0.7753254906909735,0.6978058829667285,17084,1.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,,,,0,,,,,17084,17084,1,1,a19d2b38422d7b32d5c5b41f778843e4832cc38d8d02347a2cb8efb818633987,57.800081700086594,521.4078509999672
10,0.17617164548722844,0.40607538516568115,0.8933514799536567,0.7539281210386166,0.681537372428188,17084,1.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,,,,0,,,,,17084,17084,1,1,020424ff520efd0d375aa3ce70db07b3d49c93c139327043511f7c765d309c16,59.94942630000878,581.513142800075
11,0.15942647594027876,0.4112935884467709,0.8993701235706215,0.7691951336976769,0.6845185554358303,17084,1.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,,,,0,,,,,17084,17084,1,1,f377abbe9b3c226a16fb84ecebca9bdf7e6ace167f95ddc10728a021f698f6e7,58.24500540003646,639.9521106000757
12,0.13957227942704095,0.44268759365739496,0.8986841681541462,0.7635744908292104,0.6731761577895264,17084,1.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,,,,0,,,,,17084,17084,1,1,cfb359e38f53cff1f5da5d4f7722fe6c1b33a18c7db9461b8e69c1ca6916d74c,57.984479399980046,698.142556100036
13,0.12821490673975877,0.4551691963699302,0.8939379154133789,0.7481350377759067,0.6500216823233569,17084,1.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,,,,0,,,,,17084,17084,1,1,38d86802457d596c0c1cc291f488ec53ba926fdd565c27129ad9b23b29c0dd92,58.4148938000435,756.7003641000483
14,0.11093363706986314,0.5309433116606208,0.8979305581391392,0.7664550221686485,0.6711802174521811,17084,1.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,,,,0,,,,,17084,17084,1,1,8464c0c021447329c87c5a41bd2695f9bcab464f7afb7103c97dc96678eb1b13,58.13428140000906,814.9944980000146
15,0.09458869045155022,0.5287098190213405,0.8944704056729108,0.7512404715145264,0.6874573768202353,17084,1.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,,,,0,,,,,17084,17084,1,1,8439e1a182e661d141867015a81eef7aae9bb7e18d650b5b4d5d8e01118ffe03,58.09886769996956,873.2514877000358
16,0.08078582185028141,0.517551078184231,0.8847882636100233,0.7390441336112421,0.6796240298819353,17084,1.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,,,,0,,,,,17084,17084,1,1,aa19d0c2091b7f3c99e0d27122ead1517bc88dd918f7818b6cd78efbfe60bd48,58.145942399976775,931.5687413000269
