epoch,train_loss,val_loss,val_macro_auroc,val_macro_ap,val_macro_f1_at_0p5,clean_count,clean_fraction,independent_count,independent_fraction,electrode_count,electrode_fraction,snr_20_count,snr_10_count,combo_RA_LA_LL_count,combo_V1_count,combo_V2_count,combo_V3_count,combo_V4_count,combo_V5_count,combo_V6_count,combo_RA_LA_count,combo_LA_LL_count,combo_RA_LL_count,actual_snr_db_count,actual_snr_db_mean,actual_snr_db_std,actual_snr_db_min,actual_snr_db_max,actual_snr_error_db_count,actual_snr_error_db_mean,actual_snr_error_db_std,actual_snr_error_db_min,actual_snr_error_db_max,rms_match_relative_error_count,rms_match_relative_error_mean,rms_match_relative_error_std,rms_match_relative_error_min,rms_match_relative_error_max,exposure_count,unique_records,exposure_min,exposure_max,order_sha256,epoch_seconds,elapsed_seconds
1,0.3527039001848234,0.338171491251854,0.897800035095792,0.7548101491421224,0.6068576377374624,8569,0.501580426129712,4289,0.25105361741980803,4226,0.24736595645047998,4162,4353,2077,745,694,774,694,720,699,675,717,720,8515,14.887844936422777,4.998741863147946,9.999999997636293,19.9999999060078,8515,-4.302525688273204e-08,1.0449775257366319e-07,-2.0871985029202733e-07,1.1280654987899652e-07,4289,3.7381758035071795e-09,2.191557111212688e-09,1.2458881004262065e-13,1.1931391121512466e-08,17084,17084,1,1,7b160a32602113665655291d4bb11f1c3439bd0a17bde695fc63c1bc3d9c8035,70.9727106000064,71.01960519992281
2,0.2953768997191266,0.31379549884396185,0.9030250007097254,0.767673037420596,0.6892818071590991,8688,0.508546007960665,4195,0.2455513931163662,4201,0.24590259892296887,4145,4251,2054,739,702,681,697,732,715,709,704,663,8396,14.936874657912716,4.99960139994951,9.999999997866372,19.999999904788545,8396,-4.4326445305234764e-08,1.0464491622665479e-07,-2.115326473983714e-07,1.1866840843310911e-07,4195,3.665288171064993e-09,2.1904817443115594e-09,3.2415118864921615e-12,1.229829239802938e-08,17084,17084,1,1,702a970c07a7e06e15e3d63ca928870b3959ae324716c57a04a09209ef10dc5d,70.66679529997054,141.8957125999732
3,0.2768431548644106,0.2985959227465072,0.911205889114804,0.7837915450976827,0.696617673005288,8596,0.503160852259424,4242,0.2483025052680871,4246,0.24853664247248888,4205,4283,2146,739,751,708,678,677,732,688,676,693,8488,14.954052736297095,4.999788776920028,10.000000007439848,19.99999990884295,8488,-4.409875944921752e-08,1.046964563434764e-07,-2.0604716866046147e-07,1.1787617637537551e-07,4242,3.681522377714254e-09,2.139249357176832e-09,3.8242528439413675e-13,1.0749127209618289e-08,17084,17084,1,1,8a2ae16df489f5e9e49041b8a23d13f3888e3611260faabcdf64b5394b0c10b9,70.84108849999029,212.9487493999768
4,0.2640243206836948,0.29555158140719323,0.9172342238882191,0.7964065710562538,0.7020226637090691,8540,0.4998829313977991,4265,0.24964879419339733,4279,0.25046827440880354,4291,4253,2125,723,682,729,702,698,683,741,730,731,8544,15.02223778178397,4.999950443841,9.999999988056588,19.999999906051563,8544,-4.5931385088399465e-08,1.0461202562390076e-07,-2.0328897321064687e-07,1.1621074591516845e-07,4265,3.751394594256414e-09,2.1733530370851707e-09,3.2169852877160663e-13,1.2199776141247753e-08,17084,17084,1,1,65c8914bec6fa9fcb9b27fff30635d223d8e25a47448a9572882e918ab53211f,71.19884160009678,284.34034370002337
5,0.2533415142970966,0.2967693945679393,0.9147723467529021,0.7944014633476191,0.7073711722855041,8541,0.4999414656988996,4318,0.2527511121517209,4225,0.24730742214937954,4258,4285,2132,741,699,693,759,690,711,715,694,709,8543,14.984197543419896,4.9999749244116085,9.999999999334864,19.999999904627796,8543,-4.524918869948026e-08,1.0468836269828448e-07,-2.0560680624726047e-07,1.1182372716689315e-07,4318,3.717152349676166e-09,2.1556602471768785e-09,1.51909267609258e-12,1.1134193920269384e-08,17084,17084,1,1,6d73870553b0ed99b591cc90529451c8603dac4413e94d3154cd08fb5e4fe0a0,71.21406080003362,355.7613251999719
6,0.2435830285791434,0.30371888833188165,0.9134771083760966,0.7863990347545908,0.7019458101462661,8549,0.5004097401077031,4347,0.2544486068836338,4188,0.24514165300866309,4296,4239,2131,734,749,654,691,680,724,690,732,750,8535,15.03339186948992,4.999888393006069,10.000000006663258,19.9999999076952,8535,-4.615155677736219e-08,1.0453233970561117e-07,-2.1762947710612934e-07,1.1726528370559208e-07,4347,3.741995249545467e-09,2.1977855869282984e-09,1.4776440439165546e-12,1.1436762544059005e-08,17084,17084,1,1,9a24f5970fb15a8502523e599a275410a899177e35b8f21de03f91c4fe6b2fa5,71.02602890005801,426.9468589000171
7,0.23311744246207086,0.33224801678915283,0.9082697530646661,0.7824349574251352,0.6710296443538615,8522,0.49882931397799113,4306,0.2520487005385156,4256,0.24912198548349332,4205,4357,2144,764,677,706,719,694,736,696,711,715,8562,14.911235648952907,4.9992119236491215,9.99999999062742,19.999999905114652,8562,-4.36422813151976e-08,1.0480459433350043e-07,-2.0306405801306937e-07,1.2049730813146198e-07,4306,3.6947881613886244e-09,2.1850214805036892e-09,1.0931544871123447e-12,1.1146293909624483e-08,17084,17084,1,1,0d1a841bd70049abf3fc32768bfe45d61f892a88b47f8beb0053acae4d72f276,70.95358700002544,498.074658599915
8,0.22304018229085648,0.3291092796627873,0.9089298283364654,0.781305590047358,0.687964470533166,8495,0.4972488878482791,4238,0.24806836806368532,4351,0.2546827440880356,4310,4279,2183,768,651,660,727,683,765,692,711,749,8589,15.01804629248347,4.9999673288952895,10.0000000023101,19.999999912099085,8589,-4.5856267648632254e-08,1.0474480907703461e-07,-2.065093447356503e-07,1.1704940838797029e-07,4238,3.7325282685846444e-09,2.141864204391847e-09,3.9937984285187045e-13,1.4490011739082533e-08,17084,17084,1,1,c964f517867c7a51f4026e7bd789cf2e4f41595cea9a7469b9fc11428de2fc18,70.89205690007657,569.1397548000095
9,0.21513268580427775,0.3605174075079542,0.900054579592459,0.7609829154452673,0.6238142764246574,8470,0.495785530320768,4276,0.2502926715055022,4338,0.2539217981737298,4250,4364,2096,724,708,762,660,753,741,714,725,731,8614,14.933828606872027,4.999562012334202,10.000000002453795,19.999999905746495,8614,-4.4161174984009607e-08,1.0455344928996332e-07,-2.112697750078496e-07,1.1686795531318239e-07,4276,3.724844442678883e-09,2.1620834305163628e-09,2.209186626243328e-12,1.14434999371144e-08,17084,17084,1,1,7d9523df1df85233b56ac723e5c6d8634af21d3daa80039bde81c22d25174c96,71.11123969999608,640.396125499974
10,0.20476171138470248,0.3355360987413074,0.909155241529076,0.7783333881357329,0.6893384313291939,8512,0.49824397096698664,4183,0.24484898150316084,4389,0.2569070475298525,4295,4277,2142,740,670,729,708,699,717,709,722,736,8572,15.010499254122584,4.999988872407695,9.999999999233232,19.999999907515026,8572,-4.592407919637692e-08,1.0485585017013391e-07,-2.1447725728762634e-07,1.1605284200300048e-07,4183,3.731352424975785e-09,2.1416380857684075e-09,1.471647109681077e-13,1.1386513226283614e-08,17084,17084,1,1,a9c869fe50e8fcbd3c99d24bd71f2dc31368d27f55aa7f05fe2a4ab70ec57da0,71.01813099998981,711.5785464999499
11,0.18941501942682368,0.4195455253013138,0.901676252652415,0.757554311991882,0.6029611773857252,8550,0.5004682744088036,4256,0.24912198548349332,4278,0.2504097401077031,4265,4269,2104,716,680,748,682,771,681,752,681,719,8534,14.997656387453127,4.999999346691186,10.000000006766372,19.99999990263547,8534,-4.56380365174797e-08,1.0484118755049882e-07,-2.0489386542976717e-07,1.0945671924389444e-07,4256,3.674343064534741e-09,2.1631338359468074e-09,1.6745052554683442e-12,1.2254516672136875e-08,17084,17084,1,1,e538b8571529be78707de2e15d086388771c63a2d1329f2471289f8e37ebd544,71.22927969996817,782.9678152999841
12,0.17807832455166162,0.4087849789874529,0.8921713329854011,0.7448979282569786,0.6218385146381131,8533,0.499473191290096,4260,0.24935612268789512,4291,0.25117068602200887,4303,4248,2169,686,734,708,703,693,761,682,713,702,8551,15.032159934931608,4.999896468510212,10.00000000651459,19.999999903121697,8551,-4.635713033799286e-08,1.0474605746460795e-07,-2.0460128524746324e-07,1.0524208704509874e-07,4260,3.6979049817324546e-09,2.188262195256629e-09,3.461257784280674e-12,1.1978248883657286e-08,17084,17084,1,1,9504d1207884869acfd35df03ac58b8d544ce2bcd9601830a38e4c2c539a3c40,71.47799419995863,854.6152551999548
