epoch,train_loss,val_loss,val_macro_auroc,val_macro_ap,val_macro_f1_at_0p5,clean_count,clean_fraction,independent_count,independent_fraction,electrode_count,electrode_fraction,snr_20_count,snr_10_count,combo_RA_LA_LL_count,combo_V1_count,combo_V2_count,combo_V3_count,combo_V4_count,combo_V5_count,combo_V6_count,combo_RA_LA_count,combo_LA_LL_count,combo_RA_LL_count,actual_snr_db_count,actual_snr_db_mean,actual_snr_db_std,actual_snr_db_min,actual_snr_db_max,actual_snr_error_db_count,actual_snr_error_db_mean,actual_snr_error_db_std,actual_snr_error_db_min,actual_snr_error_db_max,rms_match_relative_error_count,rms_match_relative_error_mean,rms_match_relative_error_std,rms_match_relative_error_min,rms_match_relative_error_max,exposure_count,unique_records,exposure_min,exposure_max,order_sha256,epoch_seconds,elapsed_seconds
1,0.3513993813879343,0.3267720693866449,0.8984014173069319,0.7624383106476399,0.6622392146139375,17084,1.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,,,,0,,,,,17084,17084,1,1,6f1993399597817707f8a6b450062b2ac9dfbae97e3c26fdbafa3876f3c71b9f,55.59961170004681,55.64300679997541
2,0.295735042663459,0.319814855543565,0.9043830159331205,0.7739368272795601,0.6573639660396201,17084,1.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,,,,0,,,,,17084,17084,1,1,fbd58fae15581851333b2214e431e4c878b08718e1fb3a217b594860e952daf6,55.75423439999577,111.58430250000674
3,0.2732671723729189,0.34065814942593675,0.9063838229405109,0.7764839625442421,0.6771264498723464,17084,1.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,,,,0,,,,,17084,17084,1,1,ad67e97da31c6c6e8d53390b7c91f1e4d7043ce88f71d312e20617a99f4c028d,55.68199809989892,167.44777699990664
4,0.2602021778754679,0.31036343270668,0.912006964377688,0.7856108311442472,0.6725072762731613,17084,1.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,,,,0,,,,,17084,17084,1,1,c142015265109bf3115a5aa0f57e38dc3fab483d906ce00cc06a64cef26d8520,55.6600079999771,223.2907876999816
5,0.24953311822699653,0.308083386728948,0.9094837961562595,0.7823310953364822,0.7081214279183491,17084,1.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,,,,0,,,,,17084,17084,1,1,dade26ffcc8a2911f46ab1e4d268ba84ddb9b1c58115b0808cdb5dc759a968f2,55.73184149991721,279.19810039992444
6,0.23595761476872648,0.318906625519261,0.9085431707800765,0.7759641200371655,0.6654905485039325,17084,1.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,,,,0,,,,,17084,17084,1,1,467dd47a25244e09706bde8ac41065cc546707cb4f27da0ad6133713ad558b08,55.78359579993412,335.11884549993556
7,0.2221009922973782,0.31245890034767143,0.9101010033318699,0.7838473961149133,0.693472184657631,17084,1.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,,,,0,,,,,17084,17084,1,1,9b1e3ba6fb1ffb38c9d8671f19590bb288d9a441da139fd6b1bf23228f78f504,55.75831210007891,391.0194310999941
8,0.21206207928934412,0.3167644644161306,0.9104129389914537,0.7845658592401727,0.6886107010878686,17084,1.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,,,,0,,,,,17084,17084,1,1,75468ff6879ce64a6a157dc434c08871dd4de7635c12c2ce1f1b2ad2f4075bd5,55.75341050000861,446.909228399978
9,0.19609352879294242,0.3457062523551667,0.9074907933700749,0.7774782854867994,0.6868399869899129,17084,1.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,,,,0,,,,,17084,17084,1,1,10fb885a96964f2e8bd2b999aae630737767628593af55893ce76b666480277d,55.736270699999295,502.78522129997145
10,0.18126919844325826,0.3592569191435843,0.9054554779819565,0.7736843971917523,0.6970607849315381,17084,1.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,,,,0,,,,,17084,17084,1,1,c43fa8848e27a9dad9600a8851c9d51e9dcfa0822f675e9318c3128612db87e3,55.757639099960215,558.7071248999564
