model,seed,case_id,condition,snr,noise_seed,mode,origin,prediction_path,prediction_sha256,prediction_case_id,checkpoint_sha256,input_sha256,cohort_sha256,ids_sha256,patient_ids_sha256,indices_sha256,y_sha256,thresholds_sha256,run_fingerprint,config_sha256,manifest_sha256,freeze_sha256,source_sha256,p_sha256,macro_auroc,macro_f1,ece
resnet,29,S_02__snr_0__noise_101,S_02,0,101,S_02,new,signed_control_mechanism/predictions/full/worker_resnet_1/seed_29/S_02__snr_0__noise_101.npz,ca4cfee23763904fd40811140175d1ac3b73d5ac6d1618ee7973de80e58a16fa,S_02__snr_0__noise_101,d88f9588b099e1dd5dddb32a3258f043ae873f62694eb9af5bcc9755ac8d2f5a,43fe10a8d4abf5de6f97fb7e442444f1db4ec8dd1407c90028db84ef687c59ac,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,6d301c8a20ab02ba26f46bc23b36845c9fddb0bdd36eeffac2682590af3d0ccb,468803c21ba5d6b253ab96b82ce6d70f7e2579b3925ff5d086c357b4dc50a4be,ed2c59bd45c8182eae90ee65187a79a96948ae2d422c59246e2623271d4c78aa,b0545de7eab0013e91ce0e020fa47f653ed7e5485a73285ff464236de495755d,6764877ad0aba668843ec6b3196643034675a64db9a5abf739f975a8b1e2b837,2746ae398fabc06e8e68c8d364eaa8fd331fdf8a6c82453f8d3f0e51d1b7d4a2,529cd33fdb0927fc88124e6993cac44ecd5a4b4a01a0b814e8602dfbd99d70cd,35f6414a484e65227b04d3717f37e1f9b609e1020f1cf3513277e267c8f41d4a,992359abafe74141bc0f65ba122c0f0d5efbc1ea0eaeafac16c28f89576ad2cb,abf399d3e32dab7d6f1f035847ff1d5676bf0915004a2f30f4d46dc024f402cc,8befa85f6b1a3413aee8f85f0acef9b8051bd3f7b76dd4187d8669934e0efa0f,0.8198277618119164,0.4916161842118788,0.13922709628052332
resnet,43,S_02__snr_0__noise_101,S_02,0,101,S_02,new,signed_control_mechanism/predictions/full/worker_resnet_1/seed_43/S_02__snr_0__noise_101.npz,0ed3710ab52aa8cc9b7bc569f33c932a5e5cc7b308395186f4460980fa2102b1,S_02__snr_0__noise_101,d2486cf1fdf7bdb8e580e1e920522c530883a8da5246b52e2bdfa2a2d90b6cbd,43fe10a8d4abf5de6f97fb7e442444f1db4ec8dd1407c90028db84ef687c59ac,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,6d301c8a20ab02ba26f46bc23b36845c9fddb0bdd36eeffac2682590af3d0ccb,468803c21ba5d6b253ab96b82ce6d70f7e2579b3925ff5d086c357b4dc50a4be,ed2c59bd45c8182eae90ee65187a79a96948ae2d422c59246e2623271d4c78aa,b0545de7eab0013e91ce0e020fa47f653ed7e5485a73285ff464236de495755d,20ba05751abc015180d2a21a59d4d2b4ca7c43a951f89d8691185fa273b000c3,2746ae398fabc06e8e68c8d364eaa8fd331fdf8a6c82453f8d3f0e51d1b7d4a2,529cd33fdb0927fc88124e6993cac44ecd5a4b4a01a0b814e8602dfbd99d70cd,35f6414a484e65227b04d3717f37e1f9b609e1020f1cf3513277e267c8f41d4a,992359abafe74141bc0f65ba122c0f0d5efbc1ea0eaeafac16c28f89576ad2cb,abf399d3e32dab7d6f1f035847ff1d5676bf0915004a2f30f4d46dc024f402cc,9fb64fbe26179da5e1ccc9aaf667f8e0e09bd683ef17b7ab77e3dab88572c14b,0.8345705532854686,0.5135540548935065,0.16599014944002466
resnet,17,S_04__snr_0__noise_101,S_04,0,101,S_04,new,signed_control_mechanism/predictions/full/worker_resnet_1/seed_17/S_04__snr_0__noise_101.npz,b5d0aefbe8f442ddbb855401d0377c5d6e093a4e12b2ae1237a96098f7ab5616,S_04__snr_0__noise_101,ae1af3b6f26199f28384c78976613cac3bbf3b73d74995a9807710c0bc2f274f,a7ff5fef66b4be39830a4586ec7981ab1076a5edb5b5afc3f1aee6a9793ccd33,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,6d301c8a20ab02ba26f46bc23b36845c9fddb0bdd36eeffac2682590af3d0ccb,468803c21ba5d6b253ab96b82ce6d70f7e2579b3925ff5d086c357b4dc50a4be,ed2c59bd45c8182eae90ee65187a79a96948ae2d422c59246e2623271d4c78aa,b0545de7eab0013e91ce0e020fa47f653ed7e5485a73285ff464236de495755d,67a192f30cd01eaa272fc9818bd0dec87e03ed8b255caf38029ba66ff9129595,2746ae398fabc06e8e68c8d364eaa8fd331fdf8a6c82453f8d3f0e51d1b7d4a2,529cd33fdb0927fc88124e6993cac44ecd5a4b4a01a0b814e8602dfbd99d70cd,35f6414a484e65227b04d3717f37e1f9b609e1020f1cf3513277e267c8f41d4a,992359abafe74141bc0f65ba122c0f0d5efbc1ea0eaeafac16c28f89576ad2cb,abf399d3e32dab7d6f1f035847ff1d5676bf0915004a2f30f4d46dc024f402cc,a317c10bb04f0cd3f66c37f02b8b8b1db2522ed534116bdec7fc4f82618e54a1,0.8249636170097929,0.5440442128632331,0.1465860790750003
resnet,29,S_04__snr_0__noise_101,S_04,0,101,S_04,new,signed_control_mechanism/predictions/full/worker_resnet_1/seed_29/S_04__snr_0__noise_101.npz,14ee1dd9e06128b568f3c9edabfca6939d119db195ab7be0f898dbcf9a168336,S_04__snr_0__noise_101,d88f9588b099e1dd5dddb32a3258f043ae873f62694eb9af5bcc9755ac8d2f5a,a7ff5fef66b4be39830a4586ec7981ab1076a5edb5b5afc3f1aee6a9793ccd33,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,6d301c8a20ab02ba26f46bc23b36845c9fddb0bdd36eeffac2682590af3d0ccb,468803c21ba5d6b253ab96b82ce6d70f7e2579b3925ff5d086c357b4dc50a4be,ed2c59bd45c8182eae90ee65187a79a96948ae2d422c59246e2623271d4c78aa,b0545de7eab0013e91ce0e020fa47f653ed7e5485a73285ff464236de495755d,6764877ad0aba668843ec6b3196643034675a64db9a5abf739f975a8b1e2b837,2746ae398fabc06e8e68c8d364eaa8fd331fdf8a6c82453f8d3f0e51d1b7d4a2,529cd33fdb0927fc88124e6993cac44ecd5a4b4a01a0b814e8602dfbd99d70cd,35f6414a484e65227b04d3717f37e1f9b609e1020f1cf3513277e267c8f41d4a,992359abafe74141bc0f65ba122c0f0d5efbc1ea0eaeafac16c28f89576ad2cb,abf399d3e32dab7d6f1f035847ff1d5676bf0915004a2f30f4d46dc024f402cc,90f3a69de3f4752aefad3be38f55b5cb8ce1ed6e3b5a687b0d300452dd3ae302,0.8426355691359589,0.522140619528166,0.1382371647328318
resnet,43,S_04__snr_0__noise_101,S_04,0,101,S_04,new,signed_control_mechanism/predictions/full/worker_resnet_1/seed_43/S_04__snr_0__noise_101.npz,728af991bd7f3faa36454dd450912c760e6445a430ce9a5cf16d9dc10502d95e,S_04__snr_0__noise_101,d2486cf1fdf7bdb8e580e1e920522c530883a8da5246b52e2bdfa2a2d90b6cbd,a7ff5fef66b4be39830a4586ec7981ab1076a5edb5b5afc3f1aee6a9793ccd33,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,6d301c8a20ab02ba26f46bc23b36845c9fddb0bdd36eeffac2682590af3d0ccb,468803c21ba5d6b253ab96b82ce6d70f7e2579b3925ff5d086c357b4dc50a4be,ed2c59bd45c8182eae90ee65187a79a96948ae2d422c59246e2623271d4c78aa,b0545de7eab0013e91ce0e020fa47f653ed7e5485a73285ff464236de495755d,20ba05751abc015180d2a21a59d4d2b4ca7c43a951f89d8691185fa273b000c3,2746ae398fabc06e8e68c8d364eaa8fd331fdf8a6c82453f8d3f0e51d1b7d4a2,529cd33fdb0927fc88124e6993cac44ecd5a4b4a01a0b814e8602dfbd99d70cd,35f6414a484e65227b04d3717f37e1f9b609e1020f1cf3513277e267c8f41d4a,992359abafe74141bc0f65ba122c0f0d5efbc1ea0eaeafac16c28f89576ad2cb,abf399d3e32dab7d6f1f035847ff1d5676bf0915004a2f30f4d46dc024f402cc,3b55fe3a7542260b1388215f35b24378d469e1a376f041603b5a63ac6d6c8582,0.8574878017744336,0.6118305137719301,0.10914910561279968
resnet,17,S_01__snr_0__noise_202,S_01,0,202,S_01,new,signed_control_mechanism/predictions/full/worker_resnet_1/seed_17/S_01__snr_0__noise_202.npz,1a71f1dc1a55fdec9dce3d68e21e02a73d3dc29c08b0cf737f6a30dd07347e49,S_01__snr_0__noise_202,ae1af3b6f26199f28384c78976613cac3bbf3b73d74995a9807710c0bc2f274f,d1627539fea69ee46eed5057e4180b83b2c1e03f2ce562dfa1d490115aa55b1b,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,6d301c8a20ab02ba26f46bc23b36845c9fddb0bdd36eeffac2682590af3d0ccb,468803c21ba5d6b253ab96b82ce6d70f7e2579b3925ff5d086c357b4dc50a4be,ed2c59bd45c8182eae90ee65187a79a96948ae2d422c59246e2623271d4c78aa,b0545de7eab0013e91ce0e020fa47f653ed7e5485a73285ff464236de495755d,67a192f30cd01eaa272fc9818bd0dec87e03ed8b255caf38029ba66ff9129595,2746ae398fabc06e8e68c8d364eaa8fd331fdf8a6c82453f8d3f0e51d1b7d4a2,529cd33fdb0927fc88124e6993cac44ecd5a4b4a01a0b814e8602dfbd99d70cd,35f6414a484e65227b04d3717f37e1f9b609e1020f1cf3513277e267c8f41d4a,992359abafe74141bc0f65ba122c0f0d5efbc1ea0eaeafac16c28f89576ad2cb,abf399d3e32dab7d6f1f035847ff1d5676bf0915004a2f30f4d46dc024f402cc,82942e05198734a592ec0b8a8098f58f61fe1b4dcd7bcff578943b5417aa5a57,0.8101401514029025,0.4902730209921741,0.1524535503083075
resnet,29,S_01__snr_0__noise_202,S_01,0,202,S_01,new,signed_control_mechanism/predictions/full/worker_resnet_1/seed_29/S_01__snr_0__noise_202.npz,fad7df401b55a40ac1cd7c062bd4143a2a3f26fc027f8b2f8edfdb421787726b,S_01__snr_0__noise_202,d88f9588b099e1dd5dddb32a3258f043ae873f62694eb9af5bcc9755ac8d2f5a,d1627539fea69ee46eed5057e4180b83b2c1e03f2ce562dfa1d490115aa55b1b,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,6d301c8a20ab02ba26f46bc23b36845c9fddb0bdd36eeffac2682590af3d0ccb,468803c21ba5d6b253ab96b82ce6d70f7e2579b3925ff5d086c357b4dc50a4be,ed2c59bd45c8182eae90ee65187a79a96948ae2d422c59246e2623271d4c78aa,b0545de7eab0013e91ce0e020fa47f653ed7e5485a73285ff464236de495755d,6764877ad0aba668843ec6b3196643034675a64db9a5abf739f975a8b1e2b837,2746ae398fabc06e8e68c8d364eaa8fd331fdf8a6c82453f8d3f0e51d1b7d4a2,529cd33fdb0927fc88124e6993cac44ecd5a4b4a01a0b814e8602dfbd99d70cd,35f6414a484e65227b04d3717f37e1f9b609e1020f1cf3513277e267c8f41d4a,992359abafe74141bc0f65ba122c0f0d5efbc1ea0eaeafac16c28f89576ad2cb,abf399d3e32dab7d6f1f035847ff1d5676bf0915004a2f30f4d46dc024f402cc,aab7e327e6175f21ff364cb28aa3950f7b541c25cd0a1fe023379ef80ddcbd62,0.8084536324470447,0.489961416388749,0.13974795411267524
resnet,43,S_01__snr_0__noise_202,S_01,0,202,S_01,new,signed_control_mechanism/predictions/full/worker_resnet_1/seed_43/S_01__snr_0__noise_202.npz,a66a23f56b3df41c4acb41767abb5a4ac516f585b345401ad74117907c57b278,S_01__snr_0__noise_202,d2486cf1fdf7bdb8e580e1e920522c530883a8da5246b52e2bdfa2a2d90b6cbd,d1627539fea69ee46eed5057e4180b83b2c1e03f2ce562dfa1d490115aa55b1b,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,6d301c8a20ab02ba26f46bc23b36845c9fddb0bdd36eeffac2682590af3d0ccb,468803c21ba5d6b253ab96b82ce6d70f7e2579b3925ff5d086c357b4dc50a4be,ed2c59bd45c8182eae90ee65187a79a96948ae2d422c59246e2623271d4c78aa,b0545de7eab0013e91ce0e020fa47f653ed7e5485a73285ff464236de495755d,20ba05751abc015180d2a21a59d4d2b4ca7c43a951f89d8691185fa273b000c3,2746ae398fabc06e8e68c8d364eaa8fd331fdf8a6c82453f8d3f0e51d1b7d4a2,529cd33fdb0927fc88124e6993cac44ecd5a4b4a01a0b814e8602dfbd99d70cd,35f6414a484e65227b04d3717f37e1f9b609e1020f1cf3513277e267c8f41d4a,992359abafe74141bc0f65ba122c0f0d5efbc1ea0eaeafac16c28f89576ad2cb,abf399d3e32dab7d6f1f035847ff1d5676bf0915004a2f30f4d46dc024f402cc,4020d9136e05e8248f49823e1b34e749461dcf04d0c2f4d3e3de65e1e271280a,0.8313055565141312,0.5189542282283924,0.17089572683152807
resnet,17,S_03__snr_0__noise_202,S_03,0,202,S_03,new,signed_control_mechanism/predictions/full/worker_resnet_1/seed_17/S_03__snr_0__noise_202.npz,2708811ae7116e10ca2372cb487f6e4b19aca09d0472d976c1c16872866e95f6,S_03__snr_0__noise_202,ae1af3b6f26199f28384c78976613cac3bbf3b73d74995a9807710c0bc2f274f,36d8235f153150a3a4457843d3a947717c5f737165cb76e9f0f89100d22a9a3b,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,6d301c8a20ab02ba26f46bc23b36845c9fddb0bdd36eeffac2682590af3d0ccb,468803c21ba5d6b253ab96b82ce6d70f7e2579b3925ff5d086c357b4dc50a4be,ed2c59bd45c8182eae90ee65187a79a96948ae2d422c59246e2623271d4c78aa,b0545de7eab0013e91ce0e020fa47f653ed7e5485a73285ff464236de495755d,67a192f30cd01eaa272fc9818bd0dec87e03ed8b255caf38029ba66ff9129595,2746ae398fabc06e8e68c8d364eaa8fd331fdf8a6c82453f8d3f0e51d1b7d4a2,529cd33fdb0927fc88124e6993cac44ecd5a4b4a01a0b814e8602dfbd99d70cd,35f6414a484e65227b04d3717f37e1f9b609e1020f1cf3513277e267c8f41d4a,992359abafe74141bc0f65ba122c0f0d5efbc1ea0eaeafac16c28f89576ad2cb,abf399d3e32dab7d6f1f035847ff1d5676bf0915004a2f30f4d46dc024f402cc,6a757d503c2533a4b50662bb929fd3bb6bb119de3077bc8c301ab3739f2b015d,0.8322239791218206,0.5657476611265863,0.14037988599790285
resnet,29,S_03__snr_0__noise_202,S_03,0,202,S_03,new,signed_control_mechanism/predictions/full/worker_resnet_1/seed_29/S_03__snr_0__noise_202.npz,89f65875c5bb8d117c9459d4fd5b4a0b5ca478184280f3743324a9870366974b,S_03__snr_0__noise_202,d88f9588b099e1dd5dddb32a3258f043ae873f62694eb9af5bcc9755ac8d2f5a,36d8235f153150a3a4457843d3a947717c5f737165cb76e9f0f89100d22a9a3b,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,6d301c8a20ab02ba26f46bc23b36845c9fddb0bdd36eeffac2682590af3d0ccb,468803c21ba5d6b253ab96b82ce6d70f7e2579b3925ff5d086c357b4dc50a4be,ed2c59bd45c8182eae90ee65187a79a96948ae2d422c59246e2623271d4c78aa,b0545de7eab0013e91ce0e020fa47f653ed7e5485a73285ff464236de495755d,6764877ad0aba668843ec6b3196643034675a64db9a5abf739f975a8b1e2b837,2746ae398fabc06e8e68c8d364eaa8fd331fdf8a6c82453f8d3f0e51d1b7d4a2,529cd33fdb0927fc88124e6993cac44ecd5a4b4a01a0b814e8602dfbd99d70cd,35f6414a484e65227b04d3717f37e1f9b609e1020f1cf3513277e267c8f41d4a,992359abafe74141bc0f65ba122c0f0d5efbc1ea0eaeafac16c28f89576ad2cb,abf399d3e32dab7d6f1f035847ff1d5676bf0915004a2f30f4d46dc024f402cc,f7007faf9084320a7308e2a03bff5ddeafc52f608b651dff6066724dfbc9739d,0.847657833185813,0.5201156240801679,0.14430692473096743
resnet,43,S_03__snr_0__noise_202,S_03,0,202,S_03,new,signed_control_mechanism/predictions/full/worker_resnet_1/seed_43/S_03__snr_0__noise_202.npz,df745d3c3178324ae874c3eeafc2a3f0cbece50eec757d578bb282772058ddcd,S_03__snr_0__noise_202,d2486cf1fdf7bdb8e580e1e920522c530883a8da5246b52e2bdfa2a2d90b6cbd,36d8235f153150a3a4457843d3a947717c5f737165cb76e9f0f89100d22a9a3b,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,6d301c8a20ab02ba26f46bc23b36845c9fddb0bdd36eeffac2682590af3d0ccb,468803c21ba5d6b253ab96b82ce6d70f7e2579b3925ff5d086c357b4dc50a4be,ed2c59bd45c8182eae90ee65187a79a96948ae2d422c59246e2623271d4c78aa,b0545de7eab0013e91ce0e020fa47f653ed7e5485a73285ff464236de495755d,20ba05751abc015180d2a21a59d4d2b4ca7c43a951f89d8691185fa273b000c3,2746ae398fabc06e8e68c8d364eaa8fd331fdf8a6c82453f8d3f0e51d1b7d4a2,529cd33fdb0927fc88124e6993cac44ecd5a4b4a01a0b814e8602dfbd99d70cd,35f6414a484e65227b04d3717f37e1f9b609e1020f1cf3513277e267c8f41d4a,992359abafe74141bc0f65ba122c0f0d5efbc1ea0eaeafac16c28f89576ad2cb,abf399d3e32dab7d6f1f035847ff1d5676bf0915004a2f30f4d46dc024f402cc,2925f1b49c7b8d93ed7615fc724f30f22e4f7436b87ad68e5339ac6417f71bd6,0.8536999262467735,0.6023749766932799,0.11194957357773463
resnet,17,S_00__snr_0__noise_303,S_00,0,303,S_00,new,signed_control_mechanism/predictions/full/worker_resnet_1/seed_17/S_00__snr_0__noise_303.npz,19c6b9d9da40757cd406a9b5f6f2ecb7e8eeacd7665fea0f3c0f022eefc7eb3e,S_00__snr_0__noise_303,ae1af3b6f26199f28384c78976613cac3bbf3b73d74995a9807710c0bc2f274f,fd433d20cb8bb5b1561e3cc2690233c19cb634445bd5684d427ed37b5f8dbf77,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,6d301c8a20ab02ba26f46bc23b36845c9fddb0bdd36eeffac2682590af3d0ccb,468803c21ba5d6b253ab96b82ce6d70f7e2579b3925ff5d086c357b4dc50a4be,ed2c59bd45c8182eae90ee65187a79a96948ae2d422c59246e2623271d4c78aa,b0545de7eab0013e91ce0e020fa47f653ed7e5485a73285ff464236de495755d,67a192f30cd01eaa272fc9818bd0dec87e03ed8b255caf38029ba66ff9129595,2746ae398fabc06e8e68c8d364eaa8fd331fdf8a6c82453f8d3f0e51d1b7d4a2,529cd33fdb0927fc88124e6993cac44ecd5a4b4a01a0b814e8602dfbd99d70cd,35f6414a484e65227b04d3717f37e1f9b609e1020f1cf3513277e267c8f41d4a,992359abafe74141bc0f65ba122c0f0d5efbc1ea0eaeafac16c28f89576ad2cb,abf399d3e32dab7d6f1f035847ff1d5676bf0915004a2f30f4d46dc024f402cc,b325a56ebee9331dd1815366853d14b00164226719622022f74056175a3824c9,0.8233484336378467,0.5410381116919541,0.1424490081388037
resnet,29,S_00__snr_0__noise_303,S_00,0,303,S_00,new,signed_control_mechanism/predictions/full/worker_resnet_1/seed_29/S_00__snr_0__noise_303.npz,5342d2f4c814b68c5fbd971486f806a59b3b5ae1eaad142b2437c86c2a75656c,S_00__snr_0__noise_303,d88f9588b099e1dd5dddb32a3258f043ae873f62694eb9af5bcc9755ac8d2f5a,fd433d20cb8bb5b1561e3cc2690233c19cb634445bd5684d427ed37b5f8dbf77,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,6d301c8a20ab02ba26f46bc23b36845c9fddb0bdd36eeffac2682590af3d0ccb,468803c21ba5d6b253ab96b82ce6d70f7e2579b3925ff5d086c357b4dc50a4be,ed2c59bd45c8182eae90ee65187a79a96948ae2d422c59246e2623271d4c78aa,b0545de7eab0013e91ce0e020fa47f653ed7e5485a73285ff464236de495755d,6764877ad0aba668843ec6b3196643034675a64db9a5abf739f975a8b1e2b837,2746ae398fabc06e8e68c8d364eaa8fd331fdf8a6c82453f8d3f0e51d1b7d4a2,529cd33fdb0927fc88124e6993cac44ecd5a4b4a01a0b814e8602dfbd99d70cd,35f6414a484e65227b04d3717f37e1f9b609e1020f1cf3513277e267c8f41d4a,992359abafe74141bc0f65ba122c0f0d5efbc1ea0eaeafac16c28f89576ad2cb,abf399d3e32dab7d6f1f035847ff1d5676bf0915004a2f30f4d46dc024f402cc,9535b7a9325cb4806bb9d0bf219bb826b0393453c6e4f3428500cb9464d111e6,0.838469988728149,0.5115900866976013,0.13692276236860978
resnet,43,S_00__snr_0__noise_303,S_00,0,303,S_00,new,signed_control_mechanism/predictions/full/worker_resnet_1/seed_43/S_00__snr_0__noise_303.npz,c1246266a31aace2f3a84a3daed0e80ac4de662f5a55af15d45e388337e002b7,S_00__snr_0__noise_303,d2486cf1fdf7bdb8e580e1e920522c530883a8da5246b52e2bdfa2a2d90b6cbd,fd433d20cb8bb5b1561e3cc2690233c19cb634445bd5684d427ed37b5f8dbf77,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,6d301c8a20ab02ba26f46bc23b36845c9fddb0bdd36eeffac2682590af3d0ccb,468803c21ba5d6b253ab96b82ce6d70f7e2579b3925ff5d086c357b4dc50a4be,ed2c59bd45c8182eae90ee65187a79a96948ae2d422c59246e2623271d4c78aa,b0545de7eab0013e91ce0e020fa47f653ed7e5485a73285ff464236de495755d,20ba05751abc015180d2a21a59d4d2b4ca7c43a951f89d8691185fa273b000c3,2746ae398fabc06e8e68c8d364eaa8fd331fdf8a6c82453f8d3f0e51d1b7d4a2,529cd33fdb0927fc88124e6993cac44ecd5a4b4a01a0b814e8602dfbd99d70cd,35f6414a484e65227b04d3717f37e1f9b609e1020f1cf3513277e267c8f41d4a,992359abafe74141bc0f65ba122c0f0d5efbc1ea0eaeafac16c28f89576ad2cb,abf399d3e32dab7d6f1f035847ff1d5676bf0915004a2f30f4d46dc024f402cc,494a6d182d18d82035d7927a2750569884a6f6845a1eca0e856141b82bdd816d,0.851698964252473,0.592328737853997,0.11340551672639727
resnet,17,S_02__snr_0__noise_303,S_02,0,303,S_02,new,signed_control_mechanism/predictions/full/worker_resnet_1/seed_17/S_02__snr_0__noise_303.npz,3a3b55572673f0e403c5682369de27835ec47339874ca34e09d60ba31d2316fc,S_02__snr_0__noise_303,ae1af3b6f26199f28384c78976613cac3bbf3b73d74995a9807710c0bc2f274f,0c1475cb9bdf7baa725feb40b8e11bbbced799a3087f760fb161e6eeaac10d2f,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,6d301c8a20ab02ba26f46bc23b36845c9fddb0bdd36eeffac2682590af3d0ccb,468803c21ba5d6b253ab96b82ce6d70f7e2579b3925ff5d086c357b4dc50a4be,ed2c59bd45c8182eae90ee65187a79a96948ae2d422c59246e2623271d4c78aa,b0545de7eab0013e91ce0e020fa47f653ed7e5485a73285ff464236de495755d,67a192f30cd01eaa272fc9818bd0dec87e03ed8b255caf38029ba66ff9129595,2746ae398fabc06e8e68c8d364eaa8fd331fdf8a6c82453f8d3f0e51d1b7d4a2,529cd33fdb0927fc88124e6993cac44ecd5a4b4a01a0b814e8602dfbd99d70cd,35f6414a484e65227b04d3717f37e1f9b609e1020f1cf3513277e267c8f41d4a,992359abafe74141bc0f65ba122c0f0d5efbc1ea0eaeafac16c28f89576ad2cb,abf399d3e32dab7d6f1f035847ff1d5676bf0915004a2f30f4d46dc024f402cc,aa41f492179a8677fbbd2e109a88c8f5f23f28f28783c3dbcb6a36492df6953b,0.8041743446017577,0.48994177744261763,0.16030987956896905
resnet,29,S_02__snr_0__noise_303,S_02,0,303,S_02,new,signed_control_mechanism/predictions/full/worker_resnet_1/seed_29/S_02__snr_0__noise_303.npz,6dcd5727c8b972b40815884ba027a5f55116d093f12a9898104b6ec14bfd6e35,S_02__snr_0__noise_303,d88f9588b099e1dd5dddb32a3258f043ae873f62694eb9af5bcc9755ac8d2f5a,0c1475cb9bdf7baa725feb40b8e11bbbced799a3087f760fb161e6eeaac10d2f,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,6d301c8a20ab02ba26f46bc23b36845c9fddb0bdd36eeffac2682590af3d0ccb,468803c21ba5d6b253ab96b82ce6d70f7e2579b3925ff5d086c357b4dc50a4be,ed2c59bd45c8182eae90ee65187a79a96948ae2d422c59246e2623271d4c78aa,b0545de7eab0013e91ce0e020fa47f653ed7e5485a73285ff464236de495755d,6764877ad0aba668843ec6b3196643034675a64db9a5abf739f975a8b1e2b837,2746ae398fabc06e8e68c8d364eaa8fd331fdf8a6c82453f8d3f0e51d1b7d4a2,529cd33fdb0927fc88124e6993cac44ecd5a4b4a01a0b814e8602dfbd99d70cd,35f6414a484e65227b04d3717f37e1f9b609e1020f1cf3513277e267c8f41d4a,992359abafe74141bc0f65ba122c0f0d5efbc1ea0eaeafac16c28f89576ad2cb,abf399d3e32dab7d6f1f035847ff1d5676bf0915004a2f30f4d46dc024f402cc,6c7f3018c00514d6663b0f53a913374054fe3c720046a13c33db60a6eb2304af,0.819456005828377,0.4871631381562459,0.1398320611360879
resnet,43,S_02__snr_0__noise_303,S_02,0,303,S_02,new,signed_control_mechanism/predictions/full/worker_resnet_1/seed_43/S_02__snr_0__noise_303.npz,10331da1d298b686c31dbea91fe6da05faa7fdfa39cf017febd5a42f7e4775b0,S_02__snr_0__noise_303,d2486cf1fdf7bdb8e580e1e920522c530883a8da5246b52e2bdfa2a2d90b6cbd,0c1475cb9bdf7baa725feb40b8e11bbbced799a3087f760fb161e6eeaac10d2f,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,6d301c8a20ab02ba26f46bc23b36845c9fddb0bdd36eeffac2682590af3d0ccb,468803c21ba5d6b253ab96b82ce6d70f7e2579b3925ff5d086c357b4dc50a4be,ed2c59bd45c8182eae90ee65187a79a96948ae2d422c59246e2623271d4c78aa,b0545de7eab0013e91ce0e020fa47f653ed7e5485a73285ff464236de495755d,20ba05751abc015180d2a21a59d4d2b4ca7c43a951f89d8691185fa273b000c3,2746ae398fabc06e8e68c8d364eaa8fd331fdf8a6c82453f8d3f0e51d1b7d4a2,529cd33fdb0927fc88124e6993cac44ecd5a4b4a01a0b814e8602dfbd99d70cd,35f6414a484e65227b04d3717f37e1f9b609e1020f1cf3513277e267c8f41d4a,992359abafe74141bc0f65ba122c0f0d5efbc1ea0eaeafac16c28f89576ad2cb,abf399d3e32dab7d6f1f035847ff1d5676bf0915004a2f30f4d46dc024f402cc,249f1c3b477cd98395d9467a11c102b71efd0484004ebe868ac8af1c6b4bd741,0.8320224695174236,0.5228632852017298,0.16480978104226332
