model,seed,case_id,condition,snr,noise_seed,mode,origin,prediction_path,prediction_sha256,prediction_case_id,checkpoint_sha256,input_sha256,cohort_sha256,ids_sha256,patient_ids_sha256,indices_sha256,y_sha256,thresholds_sha256,run_fingerprint,config_sha256,manifest_sha256,freeze_sha256,source_sha256,p_sha256,macro_auroc,macro_f1,ece
resnet,43,S_03__snr_10__noise_303,S_03,10,303,S_03,new,signed_control_mechanism/predictions/full/worker_resnet_0/seed_43/S_03__snr_10__noise_303.npz,bce2150b71c4949fec0b2f6fb7addcf6e7e5c2fad0647076e4b6857a22394d57,S_03__snr_10__noise_303,d2486cf1fdf7bdb8e580e1e920522c530883a8da5246b52e2bdfa2a2d90b6cbd,6af5d78fc93e5d2a2027d2bc9b9f346367535bc3cc9bbf4a580876114d64c282,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,6d301c8a20ab02ba26f46bc23b36845c9fddb0bdd36eeffac2682590af3d0ccb,468803c21ba5d6b253ab96b82ce6d70f7e2579b3925ff5d086c357b4dc50a4be,ed2c59bd45c8182eae90ee65187a79a96948ae2d422c59246e2623271d4c78aa,b0545de7eab0013e91ce0e020fa47f653ed7e5485a73285ff464236de495755d,20ba05751abc015180d2a21a59d4d2b4ca7c43a951f89d8691185fa273b000c3,e7fc21827ebcb86bdf4701a9b0812f98850a2c7667b905856b06ab8e88678d78,529cd33fdb0927fc88124e6993cac44ecd5a4b4a01a0b814e8602dfbd99d70cd,35f6414a484e65227b04d3717f37e1f9b609e1020f1cf3513277e267c8f41d4a,992359abafe74141bc0f65ba122c0f0d5efbc1ea0eaeafac16c28f89576ad2cb,abf399d3e32dab7d6f1f035847ff1d5676bf0915004a2f30f4d46dc024f402cc,7edacc5249870e0c56d8196b799aaefc641990af73ca45c000f6cf6e4b2eaf9f,0.902727115887974,0.7092167536002183,0.055087813428077476
resnet,17,S_00__snr_10__noise_404,S_00,10,404,S_00,new,signed_control_mechanism/predictions/full/worker_resnet_0/seed_17/S_00__snr_10__noise_404.npz,a816723a41506e56f65a7ceaafeb99e2109f2895e607f6fd4cf5fbe1b9441152,S_00__snr_10__noise_404,ae1af3b6f26199f28384c78976613cac3bbf3b73d74995a9807710c0bc2f274f,f54cf2b8ac4a90a307c2babe36bc41ebbd493435128ba08bec19126e2416f4eb,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,6d301c8a20ab02ba26f46bc23b36845c9fddb0bdd36eeffac2682590af3d0ccb,468803c21ba5d6b253ab96b82ce6d70f7e2579b3925ff5d086c357b4dc50a4be,ed2c59bd45c8182eae90ee65187a79a96948ae2d422c59246e2623271d4c78aa,b0545de7eab0013e91ce0e020fa47f653ed7e5485a73285ff464236de495755d,67a192f30cd01eaa272fc9818bd0dec87e03ed8b255caf38029ba66ff9129595,e7fc21827ebcb86bdf4701a9b0812f98850a2c7667b905856b06ab8e88678d78,529cd33fdb0927fc88124e6993cac44ecd5a4b4a01a0b814e8602dfbd99d70cd,35f6414a484e65227b04d3717f37e1f9b609e1020f1cf3513277e267c8f41d4a,992359abafe74141bc0f65ba122c0f0d5efbc1ea0eaeafac16c28f89576ad2cb,abf399d3e32dab7d6f1f035847ff1d5676bf0915004a2f30f4d46dc024f402cc,9f0497c9bce748b519c64eef736e16ee19639afddb5f8db19e4fc8775e9ad8a4,0.8947277398650721,0.6859310197842523,0.06550072716847685
resnet,29,S_00__snr_10__noise_404,S_00,10,404,S_00,new,signed_control_mechanism/predictions/full/worker_resnet_0/seed_29/S_00__snr_10__noise_404.npz,36ed179fdec568c046f98e717142dfe796ec5dc214fe8cc201d0459f4f9a9dd0,S_00__snr_10__noise_404,d88f9588b099e1dd5dddb32a3258f043ae873f62694eb9af5bcc9755ac8d2f5a,f54cf2b8ac4a90a307c2babe36bc41ebbd493435128ba08bec19126e2416f4eb,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,6d301c8a20ab02ba26f46bc23b36845c9fddb0bdd36eeffac2682590af3d0ccb,468803c21ba5d6b253ab96b82ce6d70f7e2579b3925ff5d086c357b4dc50a4be,ed2c59bd45c8182eae90ee65187a79a96948ae2d422c59246e2623271d4c78aa,b0545de7eab0013e91ce0e020fa47f653ed7e5485a73285ff464236de495755d,6764877ad0aba668843ec6b3196643034675a64db9a5abf739f975a8b1e2b837,e7fc21827ebcb86bdf4701a9b0812f98850a2c7667b905856b06ab8e88678d78,529cd33fdb0927fc88124e6993cac44ecd5a4b4a01a0b814e8602dfbd99d70cd,35f6414a484e65227b04d3717f37e1f9b609e1020f1cf3513277e267c8f41d4a,992359abafe74141bc0f65ba122c0f0d5efbc1ea0eaeafac16c28f89576ad2cb,abf399d3e32dab7d6f1f035847ff1d5676bf0915004a2f30f4d46dc024f402cc,74bbaf3b0ab75929df0c0163fa11fa3440e6c1ad9ca3139ca7469b0152ea53b9,0.8999892467033856,0.7023185861859668,0.03211710599749121
resnet,43,S_00__snr_10__noise_404,S_00,10,404,S_00,new,signed_control_mechanism/predictions/full/worker_resnet_0/seed_43/S_00__snr_10__noise_404.npz,fbb0178e634a7e691ff1a9796f9c79c5df9b43a550185a3730bd512fc4ebf6b1,S_00__snr_10__noise_404,d2486cf1fdf7bdb8e580e1e920522c530883a8da5246b52e2bdfa2a2d90b6cbd,f54cf2b8ac4a90a307c2babe36bc41ebbd493435128ba08bec19126e2416f4eb,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,6d301c8a20ab02ba26f46bc23b36845c9fddb0bdd36eeffac2682590af3d0ccb,468803c21ba5d6b253ab96b82ce6d70f7e2579b3925ff5d086c357b4dc50a4be,ed2c59bd45c8182eae90ee65187a79a96948ae2d422c59246e2623271d4c78aa,b0545de7eab0013e91ce0e020fa47f653ed7e5485a73285ff464236de495755d,20ba05751abc015180d2a21a59d4d2b4ca7c43a951f89d8691185fa273b000c3,e7fc21827ebcb86bdf4701a9b0812f98850a2c7667b905856b06ab8e88678d78,529cd33fdb0927fc88124e6993cac44ecd5a4b4a01a0b814e8602dfbd99d70cd,35f6414a484e65227b04d3717f37e1f9b609e1020f1cf3513277e267c8f41d4a,992359abafe74141bc0f65ba122c0f0d5efbc1ea0eaeafac16c28f89576ad2cb,abf399d3e32dab7d6f1f035847ff1d5676bf0915004a2f30f4d46dc024f402cc,ebcb99052b86e7fc787a1aa91d95dc12ab954fbe7c60373f95aed1092335fd6b,0.9008964503295005,0.7040961216157371,0.058084092381823764
resnet,17,S_02__snr_10__noise_404,S_02,10,404,S_02,new,signed_control_mechanism/predictions/full/worker_resnet_0/seed_17/S_02__snr_10__noise_404.npz,b4eeeb46393e26c602c742d9b075c6bb213deb474af17e9270e556a40dbc8b8a,S_02__snr_10__noise_404,ae1af3b6f26199f28384c78976613cac3bbf3b73d74995a9807710c0bc2f274f,814784add824dc063c5ae725fa8b1f0f6121c13f435c2b7d7b621d4688c1b4dc,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,6d301c8a20ab02ba26f46bc23b36845c9fddb0bdd36eeffac2682590af3d0ccb,468803c21ba5d6b253ab96b82ce6d70f7e2579b3925ff5d086c357b4dc50a4be,ed2c59bd45c8182eae90ee65187a79a96948ae2d422c59246e2623271d4c78aa,b0545de7eab0013e91ce0e020fa47f653ed7e5485a73285ff464236de495755d,67a192f30cd01eaa272fc9818bd0dec87e03ed8b255caf38029ba66ff9129595,e7fc21827ebcb86bdf4701a9b0812f98850a2c7667b905856b06ab8e88678d78,529cd33fdb0927fc88124e6993cac44ecd5a4b4a01a0b814e8602dfbd99d70cd,35f6414a484e65227b04d3717f37e1f9b609e1020f1cf3513277e267c8f41d4a,992359abafe74141bc0f65ba122c0f0d5efbc1ea0eaeafac16c28f89576ad2cb,abf399d3e32dab7d6f1f035847ff1d5676bf0915004a2f30f4d46dc024f402cc,6d5109dab313d5f6d5f441bf592aabbb8dc5dd3f94b3d8b2d7db8aa423eae429,0.892397953079786,0.6776276307212065,0.0699489274330651
resnet,29,S_02__snr_10__noise_404,S_02,10,404,S_02,new,signed_control_mechanism/predictions/full/worker_resnet_0/seed_29/S_02__snr_10__noise_404.npz,5123defae038c5605ddd00aa7379e9613c0eb7764d54de0c87242e6ee5bfe3f1,S_02__snr_10__noise_404,d88f9588b099e1dd5dddb32a3258f043ae873f62694eb9af5bcc9755ac8d2f5a,814784add824dc063c5ae725fa8b1f0f6121c13f435c2b7d7b621d4688c1b4dc,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,6d301c8a20ab02ba26f46bc23b36845c9fddb0bdd36eeffac2682590af3d0ccb,468803c21ba5d6b253ab96b82ce6d70f7e2579b3925ff5d086c357b4dc50a4be,ed2c59bd45c8182eae90ee65187a79a96948ae2d422c59246e2623271d4c78aa,b0545de7eab0013e91ce0e020fa47f653ed7e5485a73285ff464236de495755d,6764877ad0aba668843ec6b3196643034675a64db9a5abf739f975a8b1e2b837,e7fc21827ebcb86bdf4701a9b0812f98850a2c7667b905856b06ab8e88678d78,529cd33fdb0927fc88124e6993cac44ecd5a4b4a01a0b814e8602dfbd99d70cd,35f6414a484e65227b04d3717f37e1f9b609e1020f1cf3513277e267c8f41d4a,992359abafe74141bc0f65ba122c0f0d5efbc1ea0eaeafac16c28f89576ad2cb,abf399d3e32dab7d6f1f035847ff1d5676bf0915004a2f30f4d46dc024f402cc,a707e978b54f7fb89249d7d117a6b45a0ccd40ae93bbb3f0bf7a08002bc78348,0.8973042611516245,0.6920251805209181,0.038146806538167155
resnet,43,S_02__snr_10__noise_404,S_02,10,404,S_02,new,signed_control_mechanism/predictions/full/worker_resnet_0/seed_43/S_02__snr_10__noise_404.npz,43ac9852e565fa2a065c5e0a08811246464949f73a6c156236293cb9733d8210,S_02__snr_10__noise_404,d2486cf1fdf7bdb8e580e1e920522c530883a8da5246b52e2bdfa2a2d90b6cbd,814784add824dc063c5ae725fa8b1f0f6121c13f435c2b7d7b621d4688c1b4dc,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,6d301c8a20ab02ba26f46bc23b36845c9fddb0bdd36eeffac2682590af3d0ccb,468803c21ba5d6b253ab96b82ce6d70f7e2579b3925ff5d086c357b4dc50a4be,ed2c59bd45c8182eae90ee65187a79a96948ae2d422c59246e2623271d4c78aa,b0545de7eab0013e91ce0e020fa47f653ed7e5485a73285ff464236de495755d,20ba05751abc015180d2a21a59d4d2b4ca7c43a951f89d8691185fa273b000c3,e7fc21827ebcb86bdf4701a9b0812f98850a2c7667b905856b06ab8e88678d78,529cd33fdb0927fc88124e6993cac44ecd5a4b4a01a0b814e8602dfbd99d70cd,35f6414a484e65227b04d3717f37e1f9b609e1020f1cf3513277e267c8f41d4a,992359abafe74141bc0f65ba122c0f0d5efbc1ea0eaeafac16c28f89576ad2cb,abf399d3e32dab7d6f1f035847ff1d5676bf0915004a2f30f4d46dc024f402cc,4f27d0a616de5f2b9d4c7170f921b1d01e86c04308518b6f3c3df5ade104cb6f,0.8992507847256561,0.6964078992301689,0.06335250917404367
resnet,17,S_04__snr_10__noise_404,S_04,10,404,S_04,new,signed_control_mechanism/predictions/full/worker_resnet_0/seed_17/S_04__snr_10__noise_404.npz,e26e6bf27d5cca6892b8a5c3ef5451a9dbe68bc1906197e2fead0fe8eab08a01,S_04__snr_10__noise_404,ae1af3b6f26199f28384c78976613cac3bbf3b73d74995a9807710c0bc2f274f,dab1aa5d5f63bed3b7ea580224629522d2ae589f4538c6f4df54dbdb31b803a0,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,6d301c8a20ab02ba26f46bc23b36845c9fddb0bdd36eeffac2682590af3d0ccb,468803c21ba5d6b253ab96b82ce6d70f7e2579b3925ff5d086c357b4dc50a4be,ed2c59bd45c8182eae90ee65187a79a96948ae2d422c59246e2623271d4c78aa,b0545de7eab0013e91ce0e020fa47f653ed7e5485a73285ff464236de495755d,67a192f30cd01eaa272fc9818bd0dec87e03ed8b255caf38029ba66ff9129595,e7fc21827ebcb86bdf4701a9b0812f98850a2c7667b905856b06ab8e88678d78,529cd33fdb0927fc88124e6993cac44ecd5a4b4a01a0b814e8602dfbd99d70cd,35f6414a484e65227b04d3717f37e1f9b609e1020f1cf3513277e267c8f41d4a,992359abafe74141bc0f65ba122c0f0d5efbc1ea0eaeafac16c28f89576ad2cb,abf399d3e32dab7d6f1f035847ff1d5676bf0915004a2f30f4d46dc024f402cc,97e3255c3c663b8fef8aaa850deb8e4af98ab80387c472c54304d6112fc0d227,0.895418766306215,0.6923779510555812,0.06667648153733444
resnet,29,S_04__snr_10__noise_404,S_04,10,404,S_04,new,signed_control_mechanism/predictions/full/worker_resnet_0/seed_29/S_04__snr_10__noise_404.npz,bda78638bb51a2f7d6f5bdacf422f4958bf6ac43b4d141ee79b094625de8bfb2,S_04__snr_10__noise_404,d88f9588b099e1dd5dddb32a3258f043ae873f62694eb9af5bcc9755ac8d2f5a,dab1aa5d5f63bed3b7ea580224629522d2ae589f4538c6f4df54dbdb31b803a0,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,6d301c8a20ab02ba26f46bc23b36845c9fddb0bdd36eeffac2682590af3d0ccb,468803c21ba5d6b253ab96b82ce6d70f7e2579b3925ff5d086c357b4dc50a4be,ed2c59bd45c8182eae90ee65187a79a96948ae2d422c59246e2623271d4c78aa,b0545de7eab0013e91ce0e020fa47f653ed7e5485a73285ff464236de495755d,6764877ad0aba668843ec6b3196643034675a64db9a5abf739f975a8b1e2b837,e7fc21827ebcb86bdf4701a9b0812f98850a2c7667b905856b06ab8e88678d78,529cd33fdb0927fc88124e6993cac44ecd5a4b4a01a0b814e8602dfbd99d70cd,35f6414a484e65227b04d3717f37e1f9b609e1020f1cf3513277e267c8f41d4a,992359abafe74141bc0f65ba122c0f0d5efbc1ea0eaeafac16c28f89576ad2cb,abf399d3e32dab7d6f1f035847ff1d5676bf0915004a2f30f4d46dc024f402cc,927b445485eaf2691dca98cedc2cc8caa89f91fd2a3baaad47a819aeb19b915f,0.8998667551163368,0.7025803614420445,0.032953451398114446
resnet,43,S_04__snr_10__noise_404,S_04,10,404,S_04,new,signed_control_mechanism/predictions/full/worker_resnet_0/seed_43/S_04__snr_10__noise_404.npz,de17f663873dc837d974fc5d2a03f2ecfe198bdde3189be2159dbd50d1d1fdd9,S_04__snr_10__noise_404,d2486cf1fdf7bdb8e580e1e920522c530883a8da5246b52e2bdfa2a2d90b6cbd,dab1aa5d5f63bed3b7ea580224629522d2ae589f4538c6f4df54dbdb31b803a0,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,6d301c8a20ab02ba26f46bc23b36845c9fddb0bdd36eeffac2682590af3d0ccb,468803c21ba5d6b253ab96b82ce6d70f7e2579b3925ff5d086c357b4dc50a4be,ed2c59bd45c8182eae90ee65187a79a96948ae2d422c59246e2623271d4c78aa,b0545de7eab0013e91ce0e020fa47f653ed7e5485a73285ff464236de495755d,20ba05751abc015180d2a21a59d4d2b4ca7c43a951f89d8691185fa273b000c3,e7fc21827ebcb86bdf4701a9b0812f98850a2c7667b905856b06ab8e88678d78,529cd33fdb0927fc88124e6993cac44ecd5a4b4a01a0b814e8602dfbd99d70cd,35f6414a484e65227b04d3717f37e1f9b609e1020f1cf3513277e267c8f41d4a,992359abafe74141bc0f65ba122c0f0d5efbc1ea0eaeafac16c28f89576ad2cb,abf399d3e32dab7d6f1f035847ff1d5676bf0915004a2f30f4d46dc024f402cc,d7bc3a137ec03b418f44cd38260490c370817738a99054eb332a082d71c7f0bb,0.9019314614618983,0.7095388065236343,0.05393761091738718
resnet,17,S_01__snr_10__noise_505,S_01,10,505,S_01,new,signed_control_mechanism/predictions/full/worker_resnet_0/seed_17/S_01__snr_10__noise_505.npz,b141db8c4a29d11659e7c0790ef6ae5af28b18b2593b01a46dc35a04619cbe12,S_01__snr_10__noise_505,ae1af3b6f26199f28384c78976613cac3bbf3b73d74995a9807710c0bc2f274f,2d7b7ba68cae4eb9381eed213e99f6bc440fb88ec2e0858473e20608d82942e2,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,6d301c8a20ab02ba26f46bc23b36845c9fddb0bdd36eeffac2682590af3d0ccb,468803c21ba5d6b253ab96b82ce6d70f7e2579b3925ff5d086c357b4dc50a4be,ed2c59bd45c8182eae90ee65187a79a96948ae2d422c59246e2623271d4c78aa,b0545de7eab0013e91ce0e020fa47f653ed7e5485a73285ff464236de495755d,67a192f30cd01eaa272fc9818bd0dec87e03ed8b255caf38029ba66ff9129595,e7fc21827ebcb86bdf4701a9b0812f98850a2c7667b905856b06ab8e88678d78,529cd33fdb0927fc88124e6993cac44ecd5a4b4a01a0b814e8602dfbd99d70cd,35f6414a484e65227b04d3717f37e1f9b609e1020f1cf3513277e267c8f41d4a,992359abafe74141bc0f65ba122c0f0d5efbc1ea0eaeafac16c28f89576ad2cb,abf399d3e32dab7d6f1f035847ff1d5676bf0915004a2f30f4d46dc024f402cc,6d4312e92b712d799ea7dbae701369764a8d7e47557c4d8bfda49e2ff7c8827b,0.890749951820111,0.6794317229807184,0.07310288012566338
resnet,29,S_01__snr_10__noise_505,S_01,10,505,S_01,new,signed_control_mechanism/predictions/full/worker_resnet_0/seed_29/S_01__snr_10__noise_505.npz,e6a73cb6995a111288f929b132d3c71c270af66f2f3cf7cafabeffbd83a4f306,S_01__snr_10__noise_505,d88f9588b099e1dd5dddb32a3258f043ae873f62694eb9af5bcc9755ac8d2f5a,2d7b7ba68cae4eb9381eed213e99f6bc440fb88ec2e0858473e20608d82942e2,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,6d301c8a20ab02ba26f46bc23b36845c9fddb0bdd36eeffac2682590af3d0ccb,468803c21ba5d6b253ab96b82ce6d70f7e2579b3925ff5d086c357b4dc50a4be,ed2c59bd45c8182eae90ee65187a79a96948ae2d422c59246e2623271d4c78aa,b0545de7eab0013e91ce0e020fa47f653ed7e5485a73285ff464236de495755d,6764877ad0aba668843ec6b3196643034675a64db9a5abf739f975a8b1e2b837,e7fc21827ebcb86bdf4701a9b0812f98850a2c7667b905856b06ab8e88678d78,529cd33fdb0927fc88124e6993cac44ecd5a4b4a01a0b814e8602dfbd99d70cd,35f6414a484e65227b04d3717f37e1f9b609e1020f1cf3513277e267c8f41d4a,992359abafe74141bc0f65ba122c0f0d5efbc1ea0eaeafac16c28f89576ad2cb,abf399d3e32dab7d6f1f035847ff1d5676bf0915004a2f30f4d46dc024f402cc,f0cbf6ac2c605126a07397ca4368acdd0433adb0579236f78996f6e9b8bde370,0.8955809147712346,0.6892352272876292,0.03977924577194414
resnet,43,S_01__snr_10__noise_505,S_01,10,505,S_01,new,signed_control_mechanism/predictions/full/worker_resnet_0/seed_43/S_01__snr_10__noise_505.npz,ed4cabb19eb38c5ecc73fe900153d7f6c3b9226273c5d80946f750fa02b3d455,S_01__snr_10__noise_505,d2486cf1fdf7bdb8e580e1e920522c530883a8da5246b52e2bdfa2a2d90b6cbd,2d7b7ba68cae4eb9381eed213e99f6bc440fb88ec2e0858473e20608d82942e2,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,6d301c8a20ab02ba26f46bc23b36845c9fddb0bdd36eeffac2682590af3d0ccb,468803c21ba5d6b253ab96b82ce6d70f7e2579b3925ff5d086c357b4dc50a4be,ed2c59bd45c8182eae90ee65187a79a96948ae2d422c59246e2623271d4c78aa,b0545de7eab0013e91ce0e020fa47f653ed7e5485a73285ff464236de495755d,20ba05751abc015180d2a21a59d4d2b4ca7c43a951f89d8691185fa273b000c3,e7fc21827ebcb86bdf4701a9b0812f98850a2c7667b905856b06ab8e88678d78,529cd33fdb0927fc88124e6993cac44ecd5a4b4a01a0b814e8602dfbd99d70cd,35f6414a484e65227b04d3717f37e1f9b609e1020f1cf3513277e267c8f41d4a,992359abafe74141bc0f65ba122c0f0d5efbc1ea0eaeafac16c28f89576ad2cb,abf399d3e32dab7d6f1f035847ff1d5676bf0915004a2f30f4d46dc024f402cc,826eb89de573d1120445be41b7b50b5912ef1a0eeba7f6fdbd1d043b24bdc4d5,0.8993571883582284,0.7005486344793382,0.06669450255734043
resnet,17,S_03__snr_10__noise_505,S_03,10,505,S_03,new,signed_control_mechanism/predictions/full/worker_resnet_0/seed_17/S_03__snr_10__noise_505.npz,9c2ae2dcf4536dd1701b68e5cf852bb447d2745147610b320238ac277ed2a4f1,S_03__snr_10__noise_505,ae1af3b6f26199f28384c78976613cac3bbf3b73d74995a9807710c0bc2f274f,21602520e47236660b1619ee76d57bfec85f6811d666e9fbf3251cb4a37a2082,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,6d301c8a20ab02ba26f46bc23b36845c9fddb0bdd36eeffac2682590af3d0ccb,468803c21ba5d6b253ab96b82ce6d70f7e2579b3925ff5d086c357b4dc50a4be,ed2c59bd45c8182eae90ee65187a79a96948ae2d422c59246e2623271d4c78aa,b0545de7eab0013e91ce0e020fa47f653ed7e5485a73285ff464236de495755d,67a192f30cd01eaa272fc9818bd0dec87e03ed8b255caf38029ba66ff9129595,e7fc21827ebcb86bdf4701a9b0812f98850a2c7667b905856b06ab8e88678d78,529cd33fdb0927fc88124e6993cac44ecd5a4b4a01a0b814e8602dfbd99d70cd,35f6414a484e65227b04d3717f37e1f9b609e1020f1cf3513277e267c8f41d4a,992359abafe74141bc0f65ba122c0f0d5efbc1ea0eaeafac16c28f89576ad2cb,abf399d3e32dab7d6f1f035847ff1d5676bf0915004a2f30f4d46dc024f402cc,739664f49a5204848dc087872b58fbf2b50945d2ae459ab5e128eb9d55046a7e,0.8974603081707345,0.694834822097252,0.06540722982151792
resnet,29,S_03__snr_10__noise_505,S_03,10,505,S_03,new,signed_control_mechanism/predictions/full/worker_resnet_0/seed_29/S_03__snr_10__noise_505.npz,6d33b574fa621b42d3189236ce54248fdd63c5ac60f0c500dcd7bfc666f80687,S_03__snr_10__noise_505,d88f9588b099e1dd5dddb32a3258f043ae873f62694eb9af5bcc9755ac8d2f5a,21602520e47236660b1619ee76d57bfec85f6811d666e9fbf3251cb4a37a2082,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,6d301c8a20ab02ba26f46bc23b36845c9fddb0bdd36eeffac2682590af3d0ccb,468803c21ba5d6b253ab96b82ce6d70f7e2579b3925ff5d086c357b4dc50a4be,ed2c59bd45c8182eae90ee65187a79a96948ae2d422c59246e2623271d4c78aa,b0545de7eab0013e91ce0e020fa47f653ed7e5485a73285ff464236de495755d,6764877ad0aba668843ec6b3196643034675a64db9a5abf739f975a8b1e2b837,e7fc21827ebcb86bdf4701a9b0812f98850a2c7667b905856b06ab8e88678d78,529cd33fdb0927fc88124e6993cac44ecd5a4b4a01a0b814e8602dfbd99d70cd,35f6414a484e65227b04d3717f37e1f9b609e1020f1cf3513277e267c8f41d4a,992359abafe74141bc0f65ba122c0f0d5efbc1ea0eaeafac16c28f89576ad2cb,abf399d3e32dab7d6f1f035847ff1d5676bf0915004a2f30f4d46dc024f402cc,5555e8a3fcd0209ff66d6f5c594f65acae57169a376573735d3adb995fc5b0e5,0.9002411652947273,0.7021909434575834,0.03269865926729724
resnet,43,S_03__snr_10__noise_505,S_03,10,505,S_03,new,signed_control_mechanism/predictions/full/worker_resnet_0/seed_43/S_03__snr_10__noise_505.npz,192717f2af739a8cd85cfb92828a0ef41176e3da254b3dc1e8ade081957d462b,S_03__snr_10__noise_505,d2486cf1fdf7bdb8e580e1e920522c530883a8da5246b52e2bdfa2a2d90b6cbd,21602520e47236660b1619ee76d57bfec85f6811d666e9fbf3251cb4a37a2082,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,6d301c8a20ab02ba26f46bc23b36845c9fddb0bdd36eeffac2682590af3d0ccb,468803c21ba5d6b253ab96b82ce6d70f7e2579b3925ff5d086c357b4dc50a4be,ed2c59bd45c8182eae90ee65187a79a96948ae2d422c59246e2623271d4c78aa,b0545de7eab0013e91ce0e020fa47f653ed7e5485a73285ff464236de495755d,20ba05751abc015180d2a21a59d4d2b4ca7c43a951f89d8691185fa273b000c3,e7fc21827ebcb86bdf4701a9b0812f98850a2c7667b905856b06ab8e88678d78,529cd33fdb0927fc88124e6993cac44ecd5a4b4a01a0b814e8602dfbd99d70cd,35f6414a484e65227b04d3717f37e1f9b609e1020f1cf3513277e267c8f41d4a,992359abafe74141bc0f65ba122c0f0d5efbc1ea0eaeafac16c28f89576ad2cb,abf399d3e32dab7d6f1f035847ff1d5676bf0915004a2f30f4d46dc024f402cc,45f311852b89c375b94ab423f60768235098a0b731f6a2420b9d4551fea0cc5c,0.9023307337234197,0.7066280825466305,0.054167469602382036
