epoch,train_loss,val_loss,val_macro_auroc,val_macro_ap,val_macro_f1_at_0p5,clean_count,clean_fraction,independent_count,independent_fraction,electrode_count,electrode_fraction,snr_20_count,snr_10_count,combo_RA_LA_LL_count,combo_V1_count,combo_V2_count,combo_V3_count,combo_V4_count,combo_V5_count,combo_V6_count,combo_RA_LA_count,combo_LA_LL_count,combo_RA_LL_count,actual_snr_db_count,actual_snr_db_mean,actual_snr_db_std,actual_snr_db_min,actual_snr_db_max,actual_snr_error_db_count,actual_snr_error_db_mean,actual_snr_error_db_std,actual_snr_error_db_min,actual_snr_error_db_max,rms_match_relative_error_count,rms_match_relative_error_mean,rms_match_relative_error_std,rms_match_relative_error_min,rms_match_relative_error_max,exposure_count,unique_records,exposure_min,exposure_max,order_sha256,epoch_seconds,elapsed_seconds
1,0.4673953478633869,0.4590454792043147,0.82766674490209,0.606469772751679,0.41961836469044,8581,0.5022828377429174,8503,0.4977171622570826,0,0.0,4200,4303,2079,713,727,721,718,715,760,681,669,720,8503,14.939433096880974,4.99963304814107,10.0000000055351,19.999999915720412,8503,-4.436329156126272e-08,1.0474356841263673e-07,-2.0462418959255047e-07,1.1461199811435563e-07,8503,3.6787350570340934e-09,2.1899048059691052e-09,1.3648545627713227e-12,1.1915256354847999e-08,17084,17084,1,1,1e1263ade08efecb0a9a1d84f8ddd06b043a6fee9d3462bd2b7c7a84a43f3dc0,48.879652299918234,48.92395710002165
2,0.36604981094745304,0.3642720375678746,0.8744521388986796,0.708581756105279,0.6248053078546036,8545,0.5001756029033013,8539,0.4998243970966987,0,0.0,4339,4200,2098,690,696,729,700,727,700,755,757,687,8539,15.081391216643421,4.999337398384502,10.00000000110132,19.99999991149027,8539,-4.697058613912049e-08,1.0472194728029758e-07,-2.144680486537709e-07,1.1401769306473852e-07,8539,3.746160748283003e-09,2.1802572175258136e-09,3.6099037333082296e-13,1.2346008187167794e-08,17084,17084,1,1,e4ee8dc433e89d18394bb8d2c1d9ffd22e126daf8bfba997bc78a910e33e319a,45.698275799979456,94.75948460004292
3,0.33740419188474663,0.3530844897726153,0.8853235888656112,0.7334498628169503,0.6168483063140325,8594,0.5030437836572231,8490,0.49695621634277687,0,0.0,4233,4257,2102,693,670,675,720,716,696,725,771,722,8490,14.98586567911589,4.99997991830205,10.000000001761817,19.99999991050378,8490,-4.526573426174086e-08,1.0463944437374681e-07,-2.0409223111528263e-07,1.1385564846477791e-07,8490,3.748072626190485e-09,2.185352117796216e-09,5.3412755335319244e-12,1.4868692681466891e-08,17084,17084,1,1,731d0e55a5c33354760951f661312787542f8bc7e51f541c346a7b7445317b89,44.89177850005217,139.79513080010656
4,0.3202053969566785,0.3254261315424422,0.8947640222503184,0.7515692380321957,0.6708247388803364,8425,0.4931514867712479,8659,0.506848513228752,0,0.0,4355,4304,2187,682,732,696,725,750,750,709,706,722,8659,15.029449082061184,4.999913170346082,9.999999994260587,19.999999908013805,8659,-4.601365088913572e-08,1.0458797381377214e-07,-2.1260840554759852e-07,1.2093270562729685e-07,8659,3.7245093748283553e-09,2.1731268297916978e-09,9.228676469122773e-13,1.1388801157283002e-08,17084,17084,1,1,b7ef6894b39e09be22728a0f7d42c930dc474af91d50ce311ca52a26624d02d5,44.68029749998823,184.6094560000347
5,0.31137026558573255,0.3330849294115868,0.8975540203624306,0.7596398505248517,0.6585373940057293,8613,0.5041559353781316,8471,0.4958440646218684,0,0.0,4250,4221,2120,700,696,731,747,702,718,676,615,766,8471,15.0171171775753,4.99997059608324,10.000000003198771,19.999999900939997,8471,-4.58930055199093e-08,1.0468883839145336e-07,-2.186465550835237e-07,1.1594929816283184e-07,8471,3.7022104773279132e-09,2.1830513828598775e-09,4.552892722106777e-13,1.1713678352501317e-08,17084,17084,1,1,16b772c13f722eac40a59b950d45477d22c2bbfef5479510c7e9f7c3bb377530,44.16566669999156,228.90862300002482
6,0.3039822095773505,0.3286659309270775,0.8996459163136322,0.7650043240410749,0.6798613349591993,8578,0.5021072348396161,8506,0.497892765160384,0,0.0,4271,4235,2105,708,708,725,715,663,705,742,701,734,8506,15.021161487147767,4.999955115042203,9.999999996704084,19.999999920766186,8506,-4.588773699166838e-08,1.045080548918716e-07,-2.1004573369509671e-07,1.1308451419722587e-07,8506,3.72859885941789e-09,2.2192014457362036e-09,4.2451452781258823e-13,1.319147489853519e-08,17084,17084,1,1,0459fdb30625629a62aef11a6421030140b9849d858970e56538eb96625c6cad,44.67176329996437,273.7177166000474
7,0.2975794135114678,0.34624987690668735,0.9020994459713982,0.7683498347406841,0.6650892341987069,8613,0.5041559353781316,8471,0.4958440646218684,0,0.0,4245,4226,2100,748,703,706,686,711,714,702,690,711,8471,15.011214687029442,4.999987319126158,9.9999999944569,19.99999990892607,8471,-4.55877205898202e-08,1.0462580422594445e-07,-2.1282684414813957e-07,1.1404008226634232e-07,8471,3.7010509365559055e-09,2.1637479052033365e-09,2.114480380128449e-12,1.1931034204557822e-08,17084,17084,1,1,d3da63a101790f4eb7a4e82e43456611b7ebaee0297ab6c961e4dacedc9ccb39,45.32853920001071,319.1710918000899
8,0.2911769373373359,0.3402530744269088,0.9034116453773432,0.7727679286441005,0.6600989854578695,8487,0.49678061343947555,8597,0.5032193865605245,0,0.0,4316,4281,2113,739,711,737,657,707,732,717,758,726,8597,15.020355892138578,4.999958459598365,10.000000007387875,19.999999902905373,8597,-4.597937021922202e-08,1.045815467576864e-07,-2.0495694386113428e-07,1.1232633312374674e-07,8597,3.726382524215338e-09,2.1786161320942724e-09,1.2779711813756858e-13,1.1736502940875615e-08,17084,17084,1,1,acf14fbf35837dd130770b797e0d42ea516628671403e5280d64afd303a603f1,44.51337919989601,363.81656760000624
9,0.28804796086321166,0.33449127420241437,0.9056587654859618,0.77651791786137,0.6692919321404689,8583,0.5023999063451182,8501,0.4976000936548818,0,0.0,4234,4267,2120,663,732,731,687,703,759,726,679,701,8501,14.980590473519353,4.9999622231435,10.000000003715805,19.999999906771183,8501,-4.5243145913434924e-08,1.0468997119573767e-07,-2.0841675407723415e-07,1.1811872191458406e-07,8501,3.711961506389885e-09,2.1701455813297633e-09,3.089054493540285e-13,1.1407889545027444e-08,17084,17084,1,1,82c6f240d18dad21aad4925be57e694031c118096dc3a862409ae403455b513f,43.953948899987154,407.9029005001066
10,0.2839271087287545,0.30888176175443677,0.9100848426805127,0.7849644856787863,0.7014054745368268,8553,0.5006438773121049,8531,0.4993561226878951,0,0.0,4306,4225,2130,702,710,717,719,698,693,715,711,736,8531,15.04747387233261,4.999774513683428,10.000000007230806,19.99999990456797,8531,-4.6317021539706624e-08,1.0472778202687379e-07,-2.1323724297417357e-07,1.2490618672700293e-07,8531,3.7459302045752784e-09,2.1746005366988593e-09,5.1646563603499865e-15,1.1941867226825614e-08,17084,17084,1,1,cbe9c9b674f501411addb0e825f55d2fcf7071b36111a7828011bede0c1013e9,43.91414210002404,451.9497290001018
