kind,snr,condition,active,lead,rms_mean,variance_mean,snr_mean,snr_p05,snr_p95
bw,0,covariance,all,aVF,0.17919232594813436,0.04581148122034452,-2.511561321985852,-11.452590778101964,6.668487812434799
bw,0,covariance,all,V1,0.17826510102820853,0.041737331445715654,0.9783228247819103,-7.720168484101239,9.400800935762767
bw,0,covariance,all,V2,0.2062900425905333,0.06091885752926791,4.113061552244626,-5.496908467810139,13.869020496470013
bw,0,covariance,all,V3,0.19718995392452654,0.06047077134769391,4.418340696600842,-3.7482037287318226,12.621351281454809
bw,0,covariance,all,V4,0.18297153499745655,0.053151911143745054,4.236421249577684,-4.527195319309566,14.061375634364627
bw,0,covariance,all,V5,0.19949537448807458,0.06306053651264901,2.167655335920683,-7.8117623558691776,10.013554149670334
bw,0,covariance,all,V6,0.1832162824872336,0.04686659356585284,1.6653840876273671,-7.618417795448537,11.80105903388413
ma,20,independent,all,I,0.020280897975297668,0.0005388683135761781,17.51851255837802,8.496519466434485,26.884097888734594
ma,20,independent,all,II,0.019937420872262218,0.0005502217341390829,18.666613205466007,9.197135745077116,26.773229806704446
ma,20,independent,all,III,0.020128951791334084,0.0006066114991966816,17.12587629202097,7.20834676167744,26.159042137416
ma,20,independent,all,aVR,0.019096851236413245,0.0005003706361978808,17.821956390952344,9.68651130420689,25.333103186187444
ma,20,independent,all,aVL,0.019577557588472357,0.0005168293002270156,15.65064245136791,7.3375077059370275,23.69287380536746
ma,20,independent,all,aVF,0.018123033820871718,0.0004262260130402324,17.11005438808729,8.557931141350034,24.722240331601498
ma,20,independent,all,V1,0.020804341615532976,0.0005831980143581688,20.02910876381594,9.811396411622528,28.250573206744534
