model,kind,snr,active,comparison,condition,metric,seed,left_value,right_value,difference,n_seeds,mean_difference,std,ci95_low,ci95_high
resnet,bandpass,10,all,electrode_minus_independent_rms,all,macro_ap,17,0.7551318374982291,0.7590269056913963,-0.003895068193167206,3,-0.0048359868770251335,0.001714006487632452,-0.009093815031084869,-0.0005781587229653981
resnet,bandpass,10,all,electrode_minus_independent_rms,all,macro_ap,29,0.7736424204502189,0.7774409468230202,-0.003798526372801314,3,-0.0048359868770251335,0.001714006487632452,-0.009093815031084869,-0.0005781587229653981
resnet,bandpass,10,all,electrode_minus_independent_rms,all,macro_ap,43,0.7668000613370188,0.7736144274021257,-0.0068143660651068805,3,-0.0048359868770251335,0.001714006487632452,-0.009093815031084869,-0.0005781587229653981
resnet,bandpass,10,all,electrode_minus_independent_rms,all,macro_f1,17,0.678872199936274,0.688281085910487,-0.009408885974212966,3,-0.005281045680632553,0.003578994412644007,-0.014171760671115075,0.0036096693098499706
resnet,bandpass,10,all,electrode_minus_independent_rms,all,macro_f1,29,0.6921622252328743,0.6952064291406617,-0.0030442039077873684,3,-0.005281045680632553,0.003578994412644007,-0.014171760671115075,0.0036096693098499706
resnet,bandpass,10,all,electrode_minus_independent_rms,all,macro_f1,43,0.70144590734555,0.7048359545054473,-0.0033900471598973247,3,-0.005281045680632553,0.003578994412644007,-0.014171760671115075,0.0036096693098499706
resnet,bandpass,10,all,electrode_minus_independent,all,macro_auroc,17,0.8907495960777119,0.8949923543495071,-0.004242758271795211,3,-0.003622543485794901,0.0012511158081629891,-0.006730487446581059,-0.0005145995250087428
resnet,bandpass,10,all,electrode_minus_independent,all,macro_auroc,29,0.8980265294774294,0.900209013810256,-0.0021824843328265287,3,-0.003622543485794901,0.0012511158081629891,-0.006730487446581059,-0.0005145995250087428
resnet,bandpass,10,all,electrode_minus_independent,all,macro_auroc,43,0.8983496863990222,0.9027920742517852,-0.0044423878527629634,3,-0.003622543485794901,0.0012511158081629891,-0.006730487446581059,-0.0005145995250087428
resnet,bandpass,10,all,electrode_minus_independent,all,macro_ap,17,0.7551318374982291,0.759740872033209,-0.00460903453497985,3,-0.005254890879045478,0.0015518003490214256,-0.009109776647109154,-0.0014000051109818012
resnet,bandpass,10,all,electrode_minus_independent,all,macro_ap,29,0.7736424204502189,0.7777727463198467,-0.0041303258696278045,3,-0.005254890879045478,0.0015518003490214256,-0.009109776647109154,-0.0014000051109818012
resnet,bandpass,10,all,electrode_minus_independent,all,macro_ap,43,0.7668000613370188,0.7738253735695476,-0.00702531223252878,3,-0.005254890879045478,0.0015518003490214256,-0.009109776647109154,-0.0014000051109818012
resnet,bandpass,10,all,electrode_minus_independent,all,macro_f1,17,0.678872199936274,0.6886379233531563,-0.00976572341688231,3,-0.005975257338601936,0.00328275959224531,-0.01413008424020759,0.0021795695630037176
resnet,bandpass,10,all,electrode_minus_independent,all,macro_f1,29,0.6921622252328743,0.6962142187896961,-0.004051993556821842,3,-0.005975257338601936,0.00328275959224531,-0.01413008424020759,0.0021795695630037176
resnet,bandpass,10,all,electrode_minus_independent,all,macro_f1,43,0.70144590734555,0.7055539623876517,-0.004108055042101655,3,-0.005975257338601936,0.00328275959224531,-0.01413008424020759,0.0021795695630037176
resnet,bandpass,10,all,covariance_minus_electrode,all,macro_auroc,17,0.8912498399196107,0.8907495960777119,0.0005002438418988397,3,0.00033422723904293533,0.00014473081511424938,-2.530403683028077e-05,0.0006937585149161514
resnet,bandpass,10,all,covariance_minus_electrode,all,macro_auroc,29,0.8982943578860105,0.8980265294774294,0.00026782840858108337,3,0.00033422723904293533,0.00014473081511424938,-2.530403683028077e-05,0.0006937585149161514
resnet,bandpass,10,all,covariance_minus_electrode,all,macro_auroc,43,0.8985842958656711,0.8983496863990222,0.00023460946664888294,3,0.00033422723904293533,0.00014473081511424938,-2.530403683028077e-05,0.0006937585149161514
resnet,bandpass,10,all,covariance_minus_electrode,all,macro_ap,17,0.7561768782714066,0.7551318374982291,0.0010450407731774636,3,0.0021456981726006483,0.0009843375151090976,-0.0002995317697421689,0.0045909281149434655
resnet,bandpass,10,all,covariance_minus_electrode,all,macro_ap,29,0.7760928148522175,0.7736424204502189,0.002450394401998568,3,0.0021456981726006483,0.0009843375151090976,-0.0002995317697421689,0.0045909281149434655
resnet,bandpass,10,all,covariance_minus_electrode,all,macro_ap,43,0.7697417206796447,0.7668000613370188,0.002941659342625913,3,0.0021456981726006483,0.0009843375151090976,-0.0002995317697421689,0.0045909281149434655
resnet,bandpass,10,all,covariance_minus_electrode,all,macro_f1,17,0.6802589861734847,0.678872199936274,0.0013867862372106687,3,-0.0005488090271165517,0.001983334064222302,-0.005475683970989169,0.004378065916756065
resnet,bandpass,10,all,covariance_minus_electrode,all,macro_f1,29,0.691705673873963,0.6921622252328743,-0.0004565513589113168,3,-0.0005488090271165517,0.001983334064222302,-0.005475683970989169,0.004378065916756065
resnet,bandpass,10,all,covariance_minus_electrode,all,macro_f1,43,0.698869245385901,0.70144590734555,-0.002576661959649007,3,-0.0005488090271165517,0.001983334064222302,-0.005475683970989169,0.004378065916756065
resnet,bandpass,10,all,noisy_minus_clean,covariance,macro_auroc,17,0.8912498399196107,0.9068922993183458,-0.015642459398735098,3,-0.01179185719827173,0.003344051342335463,-0.020098941247693625,-0.003484773148849837
resnet,bandpass,10,all,noisy_minus_clean,covariance,macro_auroc,29,0.8982943578860105,0.907911261424449,-0.00961690353843847,3,-0.01179185719827173,0.003344051342335463,-0.020098941247693625,-0.003484773148849837
resnet,bandpass,10,all,noisy_minus_clean,covariance,macro_auroc,43,0.8985842958656711,0.9087005045233127,-0.010116208657641623,3,-0.01179185719827173,0.003344051342335463,-0.020098941247693625,-0.003484773148849837
resnet,bandpass,10,all,noisy_minus_clean,covariance,macro_ap,17,0.7561768782714066,0.7807184945903615,-0.024541616318954906,3,-0.01873180328391022,0.005130417915172014,-0.03147646790387059,-0.005987138663949851
resnet,bandpass,10,all,noisy_minus_clean,covariance,macro_ap,29,0.7760928148522175,0.7909168445498038,-0.014824029697586338,3,-0.01873180328391022,0.005130417915172014,-0.03147646790387059,-0.005987138663949851
resnet,bandpass,10,all,noisy_minus_clean,covariance,macro_ap,43,0.7697417206796447,0.7865714845148342,-0.016829763835189415,3,-0.01873180328391022,0.005130417915172014,-0.03147646790387059,-0.005987138663949851
resnet,bandpass,10,all,noisy_minus_clean,covariance,macro_f1,17,0.6802589861734847,0.7118815125857424,-0.03162252641225771,3,-0.027457862047986985,0.006309449300947344,-0.04313140299665281,-0.011784321099321163
resnet,bandpass,10,all,noisy_minus_clean,covariance,macro_f1,29,0.691705673873963,0.7222581554037724,-0.030552481529809383,3,-0.027457862047986985,0.006309449300947344,-0.04313140299665281,-0.011784321099321163
resnet,bandpass,10,all,noisy_minus_clean,covariance,macro_f1,43,0.698869245385901,0.7190678235877949,-0.020198578201893858,3,-0.027457862047986985,0.006309449300947344,-0.04313140299665281,-0.011784321099321163
resnet,bandpass,10,all,noisy_minus_clean,electrode,macro_auroc,17,0.8907495960777119,0.9068922993183458,-0.016142703240633938,3,-0.012126084437314666,0.0034862915884280557,-0.02078651284617944,-0.0034656560284498945
resnet,bandpass,10,all,noisy_minus_clean,electrode,macro_auroc,29,0.8980265294774294,0.907911261424449,-0.009884731947019554,3,-0.012126084437314666,0.0034862915884280557,-0.02078651284617944,-0.0034656560284498945
resnet,bandpass,10,all,noisy_minus_clean,electrode,macro_auroc,43,0.8983496863990222,0.9087005045233127,-0.010350818124290506,3,-0.012126084437314666,0.0034862915884280557,-0.02078651284617944,-0.0034656560284498945
resnet,bandpass,10,all,noisy_minus_clean,electrode,macro_ap,17,0.7551318374982291,0.7807184945903615,-0.02558665709213237,3,-0.020877501456510867,0.004265074583116948,-0.031472534071728196,-0.010282468841293538
resnet,bandpass,10,all,noisy_minus_clean,electrode,macro_ap,29,0.7736424204502189,0.7909168445498038,-0.017274424099584906,3,-0.020877501456510867,0.004265074583116948,-0.031472534071728196,-0.010282468841293538
resnet,bandpass,10,all,noisy_minus_clean,electrode,macro_ap,43,0.7668000613370188,0.7865714845148342,-0.019771423177815328,3,-0.020877501456510867,0.004265074583116948,-0.031472534071728196,-0.010282468841293538
resnet,bandpass,10,all,noisy_minus_clean,electrode,macro_f1,17,0.678872199936274,0.7118815125857424,-0.03300931264946838,3,-0.026909053020870433,0.00817374648036536,-0.04721376489878093,-0.006604341142959939
resnet,bandpass,10,all,noisy_minus_clean,electrode,macro_f1,29,0.6921622252328743,0.7222581554037724,-0.030095930170898066,3,-0.026909053020870433,0.00817374648036536,-0.04721376489878093,-0.006604341142959939
resnet,bandpass,10,all,noisy_minus_clean,electrode,macro_f1,43,0.70144590734555,0.7190678235877949,-0.01762191624224485,3,-0.026909053020870433,0.00817374648036536,-0.04721376489878093,-0.006604341142959939
resnet,bandpass,10,all,noisy_minus_clean,independent,macro_auroc,17,0.8949923543495071,0.9068922993183458,-0.011899944968838727,3,-0.008503540951519764,0.003075079730894331,-0.016142462477578765,-0.0008646194254607652
resnet,bandpass,10,all,noisy_minus_clean,independent,macro_auroc,29,0.900209013810256,0.907911261424449,-0.007702247614193025,3,-0.008503540951519764,0.003075079730894331,-0.016142462477578765,-0.0008646194254607652
resnet,bandpass,10,all,noisy_minus_clean,independent,macro_auroc,43,0.9027920742517852,0.9087005045233127,-0.005908430271527543,3,-0.008503540951519764,0.003075079730894331,-0.016142462477578765,-0.0008646194254607652
resnet,bandpass,10,all,noisy_minus_clean,independent,macro_ap,17,0.759740872033209,0.7807184945903615,-0.02097762255715252,3,-0.01562261057746539,0.004641843755086373,-0.027153589701385317,-0.004091631453545463
resnet,bandpass,10,all,noisy_minus_clean,independent,macro_ap,29,0.7777727463198467,0.7909168445498038,-0.013144098229957102,3,-0.01562261057746539,0.004641843755086373,-0.027153589701385317,-0.004091631453545463
resnet,bandpass,10,all,noisy_minus_clean,independent,macro_ap,43,0.7738253735695476,0.7865714845148342,-0.012746110945286548,3,-0.01562261057746539,0.004641843755086373,-0.027153589701385317,-0.004091631453545463
resnet,bandpass,10,all,noisy_minus_clean,independent,macro_f1,17,0.6886379233531563,0.7118815125857424,-0.02324358923258607,3,-0.020933795682268497,0.006576629619609784,-0.03727104933635293,-0.004596542028184061
resnet,bandpass,10,all,noisy_minus_clean,independent,macro_f1,29,0.6962142187896961,0.7222581554037724,-0.026043936614076224,3,-0.020933795682268497,0.006576629619609784,-0.03727104933635293,-0.004596542028184061
resnet,bandpass,10,all,noisy_minus_clean,independent,macro_f1,43,0.7055539623876517,0.7190678235877949,-0.013513861200143196,3,-0.020933795682268497,0.006576629619609784,-0.03727104933635293,-0.004596542028184061
resnet,bandpass,10,all,noisy_minus_clean,independent_rms,macro_auroc,17,0.8946569626020338,0.9068922993183458,-0.01223533671631205,3,-0.00874405584653267,0.003181638905434131,-0.01664768503659569,-0.0008404266564696478
resnet,bandpass,10,all,noisy_minus_clean,independent_rms,macro_auroc,29,0.8999223690868726,0.907911261424449,-0.007988892337576381,3,-0.00874405584653267,0.003181638905434131,-0.01664768503659569,-0.0008404266564696478
resnet,bandpass,10,all,noisy_minus_clean,independent_rms,macro_auroc,43,0.9026925660376032,0.9087005045233127,-0.006007938485709574,3,-0.00874405584653267,0.003181638905434131,-0.01664768503659569,-0.0008404266564696478
resnet,bandpass,10,all,noisy_minus_clean,independent_rms,macro_ap,17,0.7590269056913963,0.7807184945903615,-0.021691588898965164,3,-0.016041514579485733,0.004899979975207467,-0.028213739622569206,-0.003869289536402259
resnet,bandpass,10,all,noisy_minus_clean,independent_rms,macro_ap,29,0.7774409468230202,0.7909168445498038,-0.013475897726783592,3,-0.016041514579485733,0.004899979975207467,-0.028213739622569206,-0.003869289536402259
resnet,bandpass,10,all,noisy_minus_clean,independent_rms,macro_ap,43,0.7736144274021257,0.7865714845148342,-0.012957057112708448,3,-0.016041514579485733,0.004899979975207467,-0.028213739622569206,-0.003869289536402259
resnet,bandpass,10,all,noisy_minus_clean,independent_rms,macro_f1,17,0.688281085910487,0.7118815125857424,-0.023600426675255415,3,-0.02162800734023788,0.006633627443462176,-0.03810685143803999,-0.005149163242435771
resnet,bandpass,10,all,noisy_minus_clean,independent_rms,macro_f1,29,0.6952064291406617,0.7222581554037724,-0.027051726263110698,3,-0.02162800734023788,0.006633627443462176,-0.03810685143803999,-0.005149163242435771
resnet,bandpass,10,all,noisy_minus_clean,independent_rms,macro_f1,43,0.7048359545054473,0.7190678235877949,-0.014231869082347526,3,-0.02162800734023788,0.006633627443462176,-0.03810685143803999,-0.005149163242435771
resnet,bandpass,20,all,electrode_minus_independent_rms,all,macro_auroc,17,0.9049050830317008,0.905541899397733,-0.000636816366032189,3,-0.0005266910744130548,0.0002398623975571603,-0.001122542301808263,6.916015298215328e-05
resnet,bandpass,20,all,electrode_minus_independent_rms,all,macro_auroc,29,0.9068731643539476,0.90712470578868,-0.000251541434732383,3,-0.0005266910744130548,0.0002398623975571603,-0.001122542301808263,6.916015298215328e-05
resnet,bandpass,20,all,electrode_minus_independent_rms,all,macro_auroc,43,0.907388495592029,0.9080802110145036,-0.0006917154224745925,3,-0.0005266910744130548,0.0002398623975571603,-0.001122542301808263,6.916015298215328e-05
resnet,bandpass,20,all,electrode_minus_independent_rms,all,macro_ap,17,0.77772439013408,0.7783441566890821,-0.0006197665550020659,3,-0.0007997378522363041,0.000224967681747855,-0.0013585885543842715,-0.00024088715008833657
resnet,bandpass,20,all,electrode_minus_independent_rms,all,macro_ap,29,0.7887494626298457,0.7898014150028516,-0.0010519523730059266,3,-0.0007997378522363041,0.000224967681747855,-0.0013585885543842715,-0.00024088715008833657
resnet,bandpass,20,all,electrode_minus_independent_rms,all,macro_ap,43,0.7840611183580465,0.7847886129867474,-0.0007274946287009199,3,-0.0007997378522363041,0.000224967681747855,-0.0013585885543842715,-0.00024088715008833657
resnet,bandpass,20,all,electrode_minus_independent_rms,all,macro_f1,17,0.7067570278345456,0.7094083141392437,-0.0026512863046980195,3,-0.0008983865702348511,0.003185467742217165,-0.008811527118142627,0.007014753977672925
resnet,bandpass,20,all,electrode_minus_independent_rms,all,macro_f1,29,0.7200519710976468,0.7172734236233345,0.0027785474743123872,3,-0.0008983865702348511,0.003185467742217165,-0.008811527118142627,0.007014753977672925
resnet,bandpass,20,all,electrode_minus_independent_rms,all,macro_f1,43,0.7201328056044618,0.7229552264847807,-0.002822420880318921,3,-0.0008983865702348511,0.003185467742217165,-0.008811527118142627,0.007014753977672925
resnet,bandpass,20,all,electrode_minus_independent,all,macro_auroc,17,0.9049050830317008,0.9055778259657922,-0.0006727429340913638,3,-0.000567271778402767,0.00022250205506714295,-0.0011199975243301559,-1.454603247537812e-05
resnet,bandpass,20,all,electrode_minus_independent,all,macro_auroc,29,0.9068731643539476,0.9071848113211856,-0.00031164696723795515,3,-0.000567271778402767,0.00022250205506714295,-0.0011199975243301559,-1.454603247537812e-05
resnet,bandpass,20,all,electrode_minus_independent,all,macro_auroc,43,0.907388495592029,0.908105921025908,-0.0007174254338789821,3,-0.000567271778402767,0.00022250205506714295,-0.0011199975243301559,-1.454603247537812e-05
resnet,bandpass,20,all,electrode_minus_independent,all,macro_ap,17,0.77772439013408,0.7784388026519299,-0.0007144125178498717,3,-0.0009030775841436892,0.000214658573727402,-0.0014363190422838588,-0.0003698361260035195
resnet,bandpass,20,all,electrode_minus_independent,all,macro_ap,29,0.7887494626298457,0.7898860935172999,-0.001136630887454193,3,-0.0009030775841436892,0.000214658573727402,-0.0014363190422838588,-0.0003698361260035195
resnet,bandpass,20,all,electrode_minus_independent,all,macro_ap,43,0.7840611183580465,0.7849193077051735,-0.000858189347127003,3,-0.0009030775841436892,0.000214658573727402,-0.0014363190422838588,-0.0003698361260035195
resnet,bandpass,20,all,electrode_minus_independent,all,macro_f1,17,0.7067570278345456,0.7089887560433,-0.002231728208754391,3,-0.001088577419037895,0.0031318294888773314,-0.008868473159033424,0.006691318320957634
resnet,bandpass,20,all,electrode_minus_independent,all,macro_f1,29,0.7200519710976468,0.7175977342133273,0.0024542368843195606,3,-0.001088577419037895,0.0031318294888773314,-0.008868473159033424,0.006691318320957634
resnet,bandpass,20,all,electrode_minus_independent,all,macro_f1,43,0.7201328056044618,0.7236210465371407,-0.0034882409326788544,3,-0.001088577419037895,0.0031318294888773314,-0.008868473159033424,0.006691318320957634
resnet,bandpass,20,all,covariance_minus_electrode,all,macro_auroc,17,0.905441048224266,0.9049050830317008,0.0005359651925651576,3,0.00039530899157017946,0.0001714954741991018,-3.070938327703567e-05,0.0008213273664173946
resnet,bandpass,20,all,covariance_minus_electrode,all,macro_auroc,29,0.9070774283343904,0.9068731643539476,0.00020426398044282035,3,0.00039530899157017946,0.0001714954741991018,-3.070938327703567e-05,0.0008213273664173946
resnet,bandpass,20,all,covariance_minus_electrode,all,macro_auroc,43,0.9078341933937316,0.907388495592029,0.00044569780170256035,3,0.00039530899157017946,0.0001714954741991018,-3.070938327703567e-05,0.0008213273664173946
resnet,bandpass,20,all,covariance_minus_electrode,all,macro_ap,17,0.779444338463051,0.77772439013408,0.0017199483289709327,3,0.0012819788671020553,0.00040522677291765676,0.00027533975869889135,0.0022886179755052193
resnet,bandpass,20,all,covariance_minus_electrode,all,macro_ap,29,0.7896698180603897,0.7887494626298457,0.0009203554305440287,3,0.0012819788671020553,0.00040522677291765676,0.00027533975869889135,0.0022886179755052193
resnet,bandpass,20,all,covariance_minus_electrode,all,macro_ap,43,0.7852667511998377,0.7840611183580465,0.0012056328417912043,3,0.0012819788671020553,0.00040522677291765676,0.00027533975869889135,0.0022886179755052193
resnet,bandpass,20,all,covariance_minus_electrode,all,macro_f1,17,0.7125147254996567,0.7067570278345456,0.005757697665111028,3,0.001619635786988094,0.004359659625697346,-0.009210359099467802,0.01244963067344399
resnet,bandpass,20,all,covariance_minus_electrode,all,macro_f1,29,0.7171198425785856,0.7200519710976468,-0.0029321285190612167,3,0.001619635786988094,0.004359659625697346,-0.009210359099467802,0.01244963067344399
resnet,bandpass,20,all,covariance_minus_electrode,all,macro_f1,43,0.7221661438193763,0.7201328056044618,0.0020333382149144708,3,0.001619635786988094,0.004359659625697346,-0.009210359099467802,0.01244963067344399
resnet,bandpass,20,all,noisy_minus_clean,covariance,macro_auroc,17,0.905441048224266,0.9068922993183458,-0.0014512510940798418,3,-0.0010504651045731839,0.00034747052076605046,-0.0019136297289189595,-0.00018730048022740835
resnet,bandpass,20,all,noisy_minus_clean,covariance,macro_auroc,29,0.9070774283343904,0.907911261424449,-0.0008338330900585778,3,-0.0010504651045731839,0.00034747052076605046,-0.0019136297289189595,-0.00018730048022740835
resnet,bandpass,20,all,noisy_minus_clean,covariance,macro_auroc,43,0.9078341933937316,0.9087005045233127,-0.0008663111295811321,3,-0.0010504651045731839,0.00034747052076605046,-0.0019136297289189595,-0.00018730048022740835
resnet,bandpass,20,all,noisy_minus_clean,covariance,macro_ap,17,0.779444338463051,0.7807184945903615,-0.0012741561273105217,3,-0.0012753053105737007,2.8870571458282977e-05,-0.0013470237858921154,-0.001203586835255286
resnet,bandpass,20,all,noisy_minus_clean,covariance,macro_ap,29,0.7896698180603897,0.7909168445498038,-0.0012470264894141048,3,-0.0012753053105737007,2.8870571458282977e-05,-0.0013470237858921154,-0.001203586835255286
resnet,bandpass,20,all,noisy_minus_clean,covariance,macro_ap,43,0.7852667511998377,0.7865714845148342,-0.0013047333149964757,3,-0.0012753053105737007,2.8870571458282977e-05,-0.0013470237858921154,-0.001203586835255286
resnet,bandpass,20,all,noisy_minus_clean,covariance,macro_f1,17,0.7125147254996567,0.7118815125857424,0.0006332129139142717,3,-0.00046892655989701676,0.004227477332022158,-0.010970562425812793,0.010032709306018758
resnet,bandpass,20,all,noisy_minus_clean,covariance,macro_f1,29,0.7171198425785856,0.7222581554037724,-0.0051383128251867305,3,-0.00046892655989701676,0.004227477332022158,-0.010970562425812793,0.010032709306018758
resnet,bandpass,20,all,noisy_minus_clean,covariance,macro_f1,43,0.7221661438193763,0.7190678235877949,0.0030983202315814085,3,-0.00046892655989701676,0.004227477332022158,-0.010970562425812793,0.010032709306018758
resnet,bandpass,20,all,noisy_minus_clean,electrode,macro_auroc,17,0.9049050830317008,0.9068922993183458,-0.0019872162866449994,3,-0.0014457740961433634,0.0004884942795066409,-0.002659261157825079,-0.00023228703446164802
resnet,bandpass,20,all,noisy_minus_clean,electrode,macro_auroc,29,0.9068731643539476,0.907911261424449,-0.001038097070501398,3,-0.0014457740961433634,0.0004884942795066409,-0.002659261157825079,-0.00023228703446164802
resnet,bandpass,20,all,noisy_minus_clean,electrode,macro_auroc,43,0.907388495592029,0.9087005045233127,-0.0013120089312836924,3,-0.0014457740961433634,0.0004884942795066409,-0.002659261157825079,-0.00023228703446164802
resnet,bandpass,20,all,noisy_minus_clean,electrode,macro_ap,17,0.77772439013408,0.7807184945903615,-0.0029941044562814545,3,-0.002557284177675756,0.0004153534802180628,-0.003589079421579404,-0.001525488933772108
resnet,bandpass,20,all,noisy_minus_clean,electrode,macro_ap,29,0.7887494626298457,0.7909168445498038,-0.0021673819199581335,3,-0.002557284177675756,0.0004153534802180628,-0.003589079421579404,-0.001525488933772108
resnet,bandpass,20,all,noisy_minus_clean,electrode,macro_ap,43,0.7840611183580465,0.7865714845148342,-0.00251036615678768,3,-0.002557284177675756,0.0004153534802180628,-0.003589079421579404,-0.001525488933772108
resnet,bandpass,20,all,noisy_minus_clean,electrode,macro_f1,17,0.7067570278345456,0.7118815125857424,-0.005124484751196756,3,-0.002088562346885111,0.0030964093578843745,-0.00978046960372699,0.005603344909956768
resnet,bandpass,20,all,noisy_minus_clean,electrode,macro_f1,29,0.7200519710976468,0.7222581554037724,-0.0022061843061255137,3,-0.002088562346885111,0.0030964093578843745,-0.00978046960372699,0.005603344909956768
resnet,bandpass,20,all,noisy_minus_clean,electrode,macro_f1,43,0.7201328056044618,0.7190678235877949,0.0010649820166669377,3,-0.002088562346885111,0.0030964093578843745,-0.00978046960372699,0.005603344909956768
resnet,bandpass,20,all,noisy_minus_clean,independent,macro_auroc,17,0.9055778259657922,0.9068922993183458,-0.0013144733525536356,3,-0.0008785023177405963,0.0003832756942882497,-0.001830611923907529,7.360728842633647e-05
resnet,bandpass,20,all,noisy_minus_clean,independent,macro_auroc,29,0.9071848113211856,0.907911261424449,-0.000726450103263443,3,-0.0008785023177405963,0.0003832756942882497,-0.001830611923907529,7.360728842633647e-05
resnet,bandpass,20,all,noisy_minus_clean,independent,macro_auroc,43,0.908105921025908,0.9087005045233127,-0.0005945834974047104,3,-0.0008785023177405963,0.0003832756942882497,-0.001830611923907529,7.360728842633647e-05
resnet,bandpass,20,all,noisy_minus_clean,independent,macro_ap,17,0.7784388026519299,0.7807184945903615,-0.002279691938431583,3,-0.0016542065935320667,0.0006244729270687108,-0.003205483341611341,-0.0001029298454527925
resnet,bandpass,20,all,noisy_minus_clean,independent,macro_ap,29,0.7898860935172999,0.7909168445498038,-0.0010307510325039404,3,-0.0016542065935320667,0.0006244729270687108,-0.003205483341611341,-0.0001029298454527925
resnet,bandpass,20,all,noisy_minus_clean,independent,macro_ap,43,0.7849193077051735,0.7865714845148342,-0.001652176809660677,3,-0.0016542065935320667,0.0006244729270687108,-0.003205483341611341,-0.0001029298454527925
resnet,bandpass,20,all,noisy_minus_clean,independent,macro_f1,17,0.7089887560433,0.7118815125857424,-0.002892756542442365,3,-0.0009999849278472157,0.004889759490244739,-0.013146820878802715,0.011146851023108282
resnet,bandpass,20,all,noisy_minus_clean,independent,macro_f1,29,0.7175977342133273,0.7222581554037724,-0.004660421190445074,3,-0.0009999849278472157,0.004889759490244739,-0.013146820878802715,0.011146851023108282
resnet,bandpass,20,all,noisy_minus_clean,independent,macro_f1,43,0.7236210465371407,0.7190678235877949,0.004553222949345792,3,-0.0009999849278472157,0.004889759490244739,-0.013146820878802715,0.011146851023108282
resnet,bandpass,20,all,noisy_minus_clean,independent_rms,macro_auroc,17,0.905541899397733,0.9068922993183458,-0.0013503999206128103,3,-0.0009190830217303084,0.0003826701897999405,-0.001869688471363217,3.1522427902600045e-05
resnet,bandpass,20,all,noisy_minus_clean,independent_rms,macro_auroc,29,0.90712470578868,0.907911261424449,-0.0007865556357690151,3,-0.0009190830217303084,0.0003826701897999405,-0.001869688471363217,3.1522427902600045e-05
resnet,bandpass,20,all,noisy_minus_clean,independent_rms,macro_auroc,43,0.9080802110145036,0.9087005045233127,-0.0006202935088091,3,-0.0009190830217303084,0.0003826701897999405,-0.001869688471363217,3.1522427902600045e-05
resnet,bandpass,20,all,noisy_minus_clean,independent_rms,macro_ap,17,0.7783441566890821,0.7807184945903615,-0.0023743379012793886,3,-0.0017575463254394519,0.0006298361577152734,-0.003322146077024502,-0.00019294657385440176
resnet,bandpass,20,all,noisy_minus_clean,independent_rms,macro_ap,29,0.7898014150028516,0.7909168445498038,-0.0011154295469522069,3,-0.0017575463254394519,0.0006298361577152734,-0.003322146077024502,-0.00019294657385440176
resnet,bandpass,20,all,noisy_minus_clean,independent_rms,macro_ap,43,0.7847886129867474,0.7865714845148342,-0.0017828715280867602,3,-0.0017575463254394519,0.0006298361577152734,-0.003322146077024502,-0.00019294657385440176
resnet,bandpass,20,all,noisy_minus_clean,independent_rms,macro_f1,17,0.7094083141392437,0.7118815125857424,-0.0024731984464987367,3,-0.0011901757766502596,0.004573106582192803,-0.012550402297188283,0.010170050743887764
resnet,bandpass,20,all,noisy_minus_clean,independent_rms,macro_f1,29,0.7172734236233345,0.7222581554037724,-0.004984731780437901,3,-0.0011901757766502596,0.004573106582192803,-0.012550402297188283,0.010170050743887764
resnet,bandpass,20,all,noisy_minus_clean,independent_rms,macro_f1,43,0.7229552264847807,0.7190678235877949,0.0038874028969858587,3,-0.0011901757766502596,0.004573106582192803,-0.012550402297188283,0.010170050743887764
resnet,bw,0,all,electrode_minus_independent_rms,all,macro_auroc,17,0.8820761205148727,0.8815588269890272,0.000517293525845508,3,-0.0008572310621646947,0.0018352875427447362,-0.005416338058945991,0.003701875934616602
resnet,bw,0,all,electrode_minus_independent_rms,all,macro_auroc,29,0.8864724455743312,0.8894138254621387,-0.002941379887807405,3,-0.0008572310621646947,0.0018352875427447362,-0.005416338058945991,0.003701875934616602
resnet,bw,0,all,electrode_minus_independent_rms,all,macro_auroc,43,0.8827772634893656,0.8829248703138978,-0.0001476068245321871,3,-0.0008572310621646947,0.0018352875427447362,-0.005416338058945991,0.003701875934616602
resnet,bw,0,all,electrode_minus_independent_rms,all,macro_ap,17,0.7427041647810697,0.7444774217788244,-0.0017732569977546575,3,-0.0033613678574031525,0.005060707647370936,-0.015932862572224794,0.00921012685741849
resnet,bw,0,all,electrode_minus_independent_rms,all,macro_ap,29,0.7513855971989041,0.7604112555744263,-0.009025658375522272,3,-0.0033613678574031525,0.005060707647370936,-0.015932862572224794,0.00921012685741849
resnet,bw,0,all,electrode_minus_independent_rms,all,macro_ap,43,0.7457803817474967,0.7450655699464293,0.000714811801067472,3,-0.0033613678574031525,0.005060707647370936,-0.015932862572224794,0.00921012685741849
resnet,bw,0,all,electrode_minus_independent_rms,all,macro_f1,17,0.6717226272755432,0.6553476185622287,0.016375008713314543,3,0.005778984634102868,0.009262656647642867,-0.017230730055016522,0.02878869932322226
resnet,bw,0,all,electrode_minus_independent_rms,all,macro_f1,29,0.6837490484275053,0.6820071184758001,0.00174192995170519,3,0.005778984634102868,0.009262656647642867,-0.017230730055016522,0.02878869932322226
resnet,bw,0,all,electrode_minus_independent_rms,all,macro_f1,43,0.6768041647184196,0.6775841494811308,-0.0007799847627111278,3,0.005778984634102868,0.009262656647642867,-0.017230730055016522,0.02878869932322226
