model,kind,snr,condition,active,metric,n_seeds,mean,std,ci95_low,ci95_high
resnet,bandpass,0,independent,all,auroc_CD,3,0.8464701163257119,0.010347359702681032,0.8207658498715548,0.872174382779869
resnet,bandpass,0,independent,all,auroc_HYP,3,0.8505974812381227,0.010283193509377887,0.8250526124445675,0.876142350031678
resnet,bandpass,0,independent,all,ap_NORM,3,0.8333021268548667,0.007550526773741784,0.8145455785528666,0.8520586751568668
resnet,bandpass,0,independent,all,ap_MI,3,0.5796171045200426,0.04788888509536229,0.46065451908244903,0.6985796899576361
resnet,bandpass,0,independent,all,ap_STTC,3,0.6587707909410382,0.03862882481231038,0.5628114704653703,0.7547301114167061
resnet,bandpass,0,independent,all,ap_CD,3,0.7230036068826612,0.010175215604502965,0.6977269700746381,0.7482802436906842
resnet,bandpass,0,independent,all,ap_HYP,3,0.5553737695852281,0.021621874982730643,0.5016620545425415,0.6090854846279147
resnet,bandpass,0,independent,all,f1_NORM,3,0.5284238750045837,0.12216227278984979,0.22495596621794728,0.8318917837912201
resnet,bandpass,0,independent,all,f1_MI,3,0.4956449680739497,0.02189174492269689,0.4412628589361335,0.5500270772117659
resnet,bandpass,0,independent,all,f1_STTC,3,0.5804287313378883,0.006287155345130374,0.5648105716456109,0.5960468910301657
resnet,bandpass,0,independent,all,f1_CD,3,0.6204259358544254,0.018022230962546768,0.5756562322710433,0.6651956394378075
resnet,bandpass,0,independent,all,f1_HYP,3,0.5186945956556376,0.021767604438923522,0.46462086857511387,0.5727683227361613
resnet,bandpass,0,independent_rms,all,macro_auroc,3,0.8360092150870306,0.015276286191010353,0.7980608164649212,0.87395761370914
resnet,bandpass,0,independent_rms,all,macro_ap,3,0.6680285487404447,0.021049123993294405,0.6157396260300414,0.720317471450848
resnet,bandpass,0,independent_rms,all,macro_f1,3,0.5474861604034419,0.023442599999989138,0.48925151368271225,0.6057208071241715
resnet,bandpass,0,independent_rms,all,micro_auroc,3,0.7866220151623389,0.03657136596532769,0.6957737057987716,0.8774703245259061
resnet,bandpass,0,independent_rms,all,micro_ap,3,0.5744009601097447,0.0711924919664672,0.3975490060245528,0.7512529141949367
resnet,bandpass,0,independent_rms,all,micro_f1,3,0.543829632370079,0.027641825885509716,0.4751635302670988,0.6124957344730592
resnet,bandpass,0,independent_rms,all,brier,3,0.15683098634084058,0.017593219063578986,0.1131270073944608,0.20053496528722037
resnet,bandpass,0,independent_rms,all,ece,3,0.13672997760357708,0.007328967450734213,0.11852381317124316,0.154936142035911
resnet,bandpass,0,independent_rms,all,mean_loss,3,0.4759943848345254,0.04080372739194596,0.3746323068414686,0.5773564628275821
resnet,bandpass,0,independent_rms,all,mean_confidence,3,0.7827826142311096,0.024670974483822602,0.7214965161309752,0.844068712331244
resnet,bandpass,0,independent_rms,all,mean_entropy,3,0.45964520779262213,0.037581364390314814,0.36628792325276704,0.5530024923324772
resnet,bandpass,0,independent_rms,all,clean_agreement,3,0.7737720111214087,0.04206548190005328,0.6692755611718304,0.878268461070987
resnet,bandpass,0,independent_rms,all,probability_shift,3,0.19202584524949384,0.010589762989316532,0.16571941564956072,0.21833227484942697
resnet,bandpass,0,independent_rms,all,auroc_NORM,3,0.8741586540202269,0.009062971488996908,0.8516449847641706,0.8966723232762831
resnet,bandpass,0,independent_rms,all,auroc_MI,3,0.772092944369064,0.0368021854730966,0.6806712475616474,0.8635146411764805
resnet,bandpass,0,independent_rms,all,auroc_STTC,3,0.8378859632358086,0.026417109080392954,0.7722622263345955,0.9035097001370216
resnet,bandpass,0,independent_rms,all,auroc_CD,3,0.8456244015501468,0.011535520980710551,0.8169685788576317,0.8742802242426619
resnet,bandpass,0,independent_rms,all,auroc_HYP,3,0.850284112259907,0.010601962646169766,0.8239473770323147,0.8766208474874992
resnet,bandpass,0,independent_rms,all,ap_NORM,3,0.8324692715222873,0.008018680379096869,0.8125497651943472,0.8523887778502275
resnet,bandpass,0,independent_rms,all,ap_MI,3,0.5782778177308329,0.0486546124448755,0.4574130601074185,0.6991425753542472
resnet,bandpass,0,independent_rms,all,ap_STTC,3,0.6541809228232548,0.039108364978614266,0.5570303585361871,0.7513314871103225
resnet,bandpass,0,independent_rms,all,ap_CD,3,0.7214203146468714,0.011219830742222348,0.6935487099810066,0.7492919193127362
resnet,bandpass,0,independent_rms,all,ap_HYP,3,0.5537944169789771,0.023603951384095306,0.4951589512001512,0.6124298827578031
resnet,bandpass,0,independent_rms,all,f1_NORM,3,0.5203463503091158,0.12543078218101575,0.20875901408277459,0.831933686535457
resnet,bandpass,0,independent_rms,all,f1_MI,3,0.4961706864144293,0.024832723329894613,0.4344827819059403,0.5578585909229182
resnet,bandpass,0,independent_rms,all,f1_STTC,3,0.577863897331595,0.006550748821969293,0.5615909351429388,0.5941368595202513
resnet,bandpass,0,independent_rms,all,f1_CD,3,0.6203098012384116,0.018440054650978296,0.574502166073747,0.6661174364030762
resnet,bandpass,0,independent_rms,all,f1_HYP,3,0.5227400667236575,0.027216105416453678,0.4551315128925103,0.5903486205548046
resnet,bandpass,10,covariance,LA,macro_auroc,3,0.8957528332279153,0.004121071782229039,0.8855155234009768,0.9059901430548538
resnet,bandpass,10,covariance,LA,macro_ap,3,0.7662746294594216,0.010925577323546772,0.7391339908076912,0.793415268111152
resnet,bandpass,10,covariance,LA,macro_f1,3,0.6885724588606886,0.00983555316363448,0.6641395903312818,0.7130053273900955
resnet,bandpass,10,covariance,LA,micro_auroc,3,0.9000287619660406,0.010357716785528093,0.8742987670917998,0.9257587568402815
resnet,bandpass,10,covariance,LA,micro_ap,3,0.7846889836912094,0.021583469271284916,0.7310726737246706,0.8383052936577483
resnet,bandpass,10,covariance,LA,micro_f1,3,0.7128614832916926,0.014170757813821816,0.6776593694027334,0.7480635971806519
resnet,bandpass,10,covariance,LA,brier,3,0.10566466550032294,0.006320715594950795,0.08996313752585183,0.12136619347479405
resnet,bandpass,10,covariance,LA,ece,3,0.05761425716918706,0.012251202760267208,0.0271805823784847,0.08804793195988943
resnet,bandpass,10,covariance,LA,mean_loss,3,0.3385775508557605,0.016389210111299637,0.2978644959529858,0.37929060575853524
resnet,bandpass,10,covariance,LA,mean_confidence,3,0.8546432654062907,0.005183797436059854,0.8417659987054593,0.867520532107122
resnet,bandpass,10,covariance,LA,mean_entropy,3,0.3332607637618465,0.012067086838637957,0.30328445827539136,0.3632370692483016
resnet,bandpass,10,covariance,LA,clean_agreement,3,0.9333333333333332,0.012312399768218104,0.9027476367473356,0.9639190299193309
resnet,bandpass,10,covariance,LA,probability_shift,3,0.0628274927536646,0.005512817061140467,0.04913289599427465,0.07652208951305456
resnet,bandpass,10,covariance,LA,auroc_NORM,3,0.9229995177205126,0.0038450974338060614,0.9134477661799589,0.9325512692610662
resnet,bandpass,10,covariance,LA,auroc_MI,3,0.8725572893110206,0.008903221867005701,0.8504404601153857,0.8946741185066556
resnet,bandpass,10,covariance,LA,auroc_STTC,3,0.9101671948788238,0.008478933240488241,0.8891043570609746,0.931230032696673
resnet,bandpass,10,covariance,LA,auroc_CD,3,0.89109102260523,0.0017376261098221793,0.8867745200569522,0.8954075251535077
resnet,bandpass,10,covariance,LA,auroc_HYP,3,0.8819491416239894,0.004714795111332164,0.8702369412848983,0.8936613419630806
resnet,bandpass,10,covariance,LA,ap_NORM,3,0.8894212709919155,0.009768760973826705,0.8651543234600584,0.9136882185237726
resnet,bandpass,10,covariance,LA,ap_MI,3,0.7336435162768259,0.022293872882537032,0.6782624659090339,0.7890245666446178
resnet,bandpass,10,covariance,LA,ap_STTC,3,0.790343958476063,0.01899908483384161,0.7431476153521581,0.8375403015999678
resnet,bandpass,10,covariance,LA,ap_CD,3,0.7978349083370432,0.00035128537693783783,0.7969622670846163,0.7987075495894701
resnet,bandpass,10,covariance,LA,ap_HYP,3,0.6201294932152597,0.026359661025450978,0.554648465193793,0.6856105212367264
resnet,bandpass,10,covariance,LA,f1_NORM,3,0.8095978221117887,0.018502707649623994,0.763634548270436,0.8555610959531413
resnet,bandpass,10,covariance,LA,f1_MI,3,0.6494297602605902,0.012856276387575976,0.6174929992539232,0.6813665212672572
resnet,bandpass,10,covariance,LA,f1_STTC,3,0.7064465835866659,0.014884826456561053,0.6694706248535218,0.74342254231981
resnet,bandpass,10,covariance,LA,f1_CD,3,0.7059584278696455,0.009176226263204601,0.6831634181579476,0.7287534375813434
resnet,bandpass,10,covariance,LA,f1_HYP,3,0.5714297004747524,0.029373995008601543,0.4984606517300236,0.6443987492194811
resnet,bandpass,10,covariance,LL,macro_auroc,3,0.8923359169530173,0.007256554588995945,0.8743096360413409,0.9103621978646936
resnet,bandpass,10,covariance,LL,macro_ap,3,0.7616811215527367,0.015565409855117507,0.7230144999332683,0.8003477431722051
resnet,bandpass,10,covariance,LL,macro_f1,3,0.6760255197921082,0.016576471338009414,0.6348472822141209,0.7172037573700956
resnet,bandpass,10,covariance,LL,micro_auroc,3,0.8855413695233741,0.019489930266749552,0.8371256987489574,0.9339570402977909
resnet,bandpass,10,covariance,LL,micro_ap,3,0.7575031347969873,0.03830761799268613,0.6623417362952094,0.8526645332987651
resnet,bandpass,10,covariance,LL,micro_f1,3,0.6906805572685805,0.019140170954683136,0.6431337367912929,0.738227377745868
resnet,bandpass,10,covariance,LL,brier,3,0.11338295042514797,0.010752312690319128,0.08667272498292558,0.14009317586737036
resnet,bandpass,10,covariance,LL,ece,3,0.07840057652510393,0.018801688880944398,0.03169459213193189,0.125106560918276
resnet,bandpass,10,covariance,LL,mean_loss,3,0.360780103844694,0.028694358503559912,0.2894993657724004,0.4320608419169876
resnet,bandpass,10,covariance,LL,mean_confidence,3,0.8426485459009806,0.0021580288716893784,0.8372877049978374,0.8480093868041237
resnet,bandpass,10,covariance,LL,mean_entropy,3,0.3546722676660399,0.006392955402688759,0.3387912860608795,0.37055324927120026
resnet,bandpass,10,covariance,LL,clean_agreement,3,0.9074760580784678,0.008943506188875246,0.8852591570796856,0.9296929590772499
resnet,bandpass,10,covariance,LL,probability_shift,3,0.08702484021584185,0.004692203065632463,0.07536876162945819,0.09868091880222551
resnet,bandpass,10,covariance,LL,auroc_NORM,3,0.9206167963607451,0.0032988634051824904,0.9124219653701198,0.9288116273513705
resnet,bandpass,10,covariance,LL,auroc_MI,3,0.8673383084577114,0.014168380452002634,0.8321421002629017,0.9025345166525212
resnet,bandpass,10,covariance,LL,auroc_STTC,3,0.9056956630323012,0.013366117254864281,0.8724923871002275,0.9388989389643749
resnet,bandpass,10,covariance,LL,auroc_CD,3,0.8871687499191284,0.003700938824914028,0.8779751082153925,0.8963623916228644
resnet,bandpass,10,covariance,LL,auroc_HYP,3,0.8808600669952007,0.00940801103696301,0.8574892719860072,0.9042308620043942
resnet,bandpass,10,covariance,LL,ap_NORM,3,0.8834764025593483,0.006463645484234438,0.8674198170567758,0.8995329880619208
resnet,bandpass,10,covariance,LL,ap_MI,3,0.7300227191821776,0.026139459164958797,0.6650887029065504,0.7949567354578049
resnet,bandpass,10,covariance,LL,ap_STTC,3,0.7813322945039612,0.0270593442648209,0.7141131569613176,0.8485514320466049
resnet,bandpass,10,covariance,LL,ap_CD,3,0.7938291448289884,0.006406788177625431,0.7779138007059501,0.8097444889520267
resnet,bandpass,10,covariance,LL,ap_HYP,3,0.6197450466892076,0.034044036854094815,0.5351749708807806,0.7043151224976346
resnet,bandpass,10,covariance,LL,f1_NORM,3,0.765331358922151,0.021781130212059678,0.7112240319584996,0.8194386858858024
resnet,bandpass,10,covariance,LL,f1_MI,3,0.6283469221449771,0.02200278315933508,0.5736889787360852,0.6830048655538691
resnet,bandpass,10,covariance,LL,f1_STTC,3,0.7009905207260783,0.017704027786788066,0.6570112776515873,0.7449697638005692
resnet,bandpass,10,covariance,LL,f1_CD,3,0.7048303581165101,0.0142030548751425,0.6695480138795464,0.7401127023534737
resnet,bandpass,10,covariance,LL,f1_HYP,3,0.5806284390508246,0.03562882743814079,0.492121525187391,0.6691353529142583
resnet,bandpass,10,covariance,RA,macro_auroc,3,0.8959781990085599,0.0044728536662287715,0.884867014537278,0.9070893834798418
resnet,bandpass,10,covariance,RA,macro_ap,3,0.768106315629991,0.008756518945456706,0.7463539166941953,0.7898587145657867
resnet,bandpass,10,covariance,RA,macro_f1,3,0.694348003675567,0.011946841496492343,0.6646704041781945,0.7240256031729396
resnet,bandpass,10,covariance,RA,micro_auroc,3,0.8990917291166154,0.014799265858365034,0.8623283146920873,0.9358551435411435
resnet,bandpass,10,covariance,RA,micro_ap,3,0.7825588574701959,0.03055837001879978,0.7066476580978155,0.8584700568425764
