model,seed,kind,snr,condition,active,metric,clean,noisy,clean_drop,normalized_robustness
resnet,17,bw,0,covariance,all,f1_CD,0.7054871220604704,0.6736111111111112,0.03187601094935921,0.9548170193989993
resnet,17,bw,0,covariance,all,f1_HYP,0.5960502692998204,0.5684931506849316,0.027557118614888854,0.9537671232860713
resnet,17,bw,0,electrode,all,macro_auroc,0.9068922993183458,0.8820761205148727,0.024816178803473088,0.9726360243403781
resnet,17,bw,0,electrode,all,macro_ap,0.7807184945903615,0.7427041647810697,0.03801432980929176,0.9513085317260366
resnet,17,bw,0,electrode,all,macro_f1,0.7118815125857424,0.6717226272755432,0.04015888531019918,0.9435876833417474
resnet,17,bw,0,electrode,all,auroc_NORM,0.9340980287369056,0.9075822156180348,0.026515813118870857,0.9716134577912584
resnet,17,bw,0,electrode,all,auroc_MI,0.88623473541384,0.8625610583446405,0.02367367706919954,0.9732873513932874
resnet,17,bw,0,electrode,all,auroc_STTC,0.9193764165289954,0.8862661321620819,0.033110284366913434,0.9639861499897053
resnet,17,bw,0,electrode,all,auroc_CD,0.9032148887853731,0.8790637979892085,0.02415109079616462,0.9732609691259454
resnet,17,bw,0,electrode,all,auroc_HYP,0.8915374271266145,0.8749073984603987,0.01663002866621588,0.9813467969361701
resnet,17,bw,0,electrode,all,ap_NORM,0.9086485024952592,0.8735289302330689,0.03511957226219031,0.9613496614293546
resnet,17,bw,0,electrode,all,ap_MI,0.7463392051587087,0.7093489572594973,0.03699024789921135,0.9504377531764584
resnet,17,bw,0,electrode,all,ap_STTC,0.8025813723497355,0.7428378741537793,0.059743498195956146,0.9255608213009364
resnet,17,bw,0,electrode,all,ap_CD,0.8134023735586858,0.7782393264756741,0.03516304708301177,0.9567704149544979
resnet,17,bw,0,electrode,all,ap_HYP,0.632621019389418,0.6095657357833286,0.023055283606089327,0.9635559317499363
resnet,17,bw,0,electrode,all,f1_NORM,0.8484848484848485,0.7957894736842105,0.05269537480063802,0.9378947368409999
resnet,17,bw,0,electrode,all,f1_MI,0.6786885245901639,0.6417777777777778,0.03691074681238615,0.9456146001059604
resnet,17,bw,0,electrode,all,f1_STTC,0.7306967984934086,0.6725806451612903,0.05811615333211828,0.920464748917929
resnet,17,bw,0,electrode,all,f1_CD,0.7054871220604704,0.6736353077816493,0.03185181427882111,0.9548513172193017
resnet,17,bw,0,electrode,all,f1_HYP,0.5960502692998204,0.5748299319727891,0.021220337327031324,0.9643984099647783
resnet,17,bw,0,independent,all,macro_auroc,0.9068922993183458,0.8811242429309696,0.025768056387376226,0.971586420562049
resnet,17,bw,0,independent,all,macro_ap,0.7807184945903615,0.7400416562465068,0.040676838343854715,0.9478982006617565
resnet,17,bw,0,independent,all,macro_f1,0.7118815125857424,0.6580091827253451,0.05387232986039725,0.9243240217523798
resnet,17,bw,0,independent,all,auroc_NORM,0.9340980287369056,0.90571305673953,0.028384971997375663,0.9696124270418088
resnet,17,bw,0,independent,all,auroc_MI,0.88623473541384,0.866267526006332,0.01996720940750807,0.9774696154296395
resnet,17,bw,0,independent,all,auroc_STTC,0.9193764165289954,0.8843737139118537,0.03500270261714167,0.9619277784498188
resnet,17,bw,0,independent,all,auroc_CD,0.9032148887853731,0.8790358972865959,0.024178991498777225,0.9732300786889531
resnet,17,bw,0,independent,all,auroc_HYP,0.8915374271266145,0.8702310207105356,0.02130640641607895,0.9761015008806477
resnet,17,bw,0,independent,all,ap_NORM,0.9086485024952592,0.8678268043320976,0.04082169816316161,0.9550742690358094
resnet,17,bw,0,independent,all,ap_MI,0.7463392051587087,0.7153917154661251,0.03094748969258354,0.9585342837685163
resnet,17,bw,0,independent,all,ap_STTC,0.8025813723497355,0.7242110124929042,0.07837035985683127,0.9023521320607193
resnet,17,bw,0,independent,all,ap_CD,0.8134023735586858,0.7826973300834602,0.030705043475225624,0.9622511017003167
resnet,17,bw,0,independent,all,ap_HYP,0.632621019389418,0.6100814188579468,0.022539600531471193,0.9643710849914694
resnet,17,bw,0,independent,all,f1_NORM,0.8484848484848485,0.7779596290234588,0.07052521946138968,0.9168809913479958
resnet,17,bw,0,independent,all,f1_MI,0.6786885245901639,0.6613616268788682,0.017326897711295697,0.974470029940858
resnet,17,bw,0,independent,all,f1_STTC,0.7306967984934086,0.654627539503386,0.07606925899002259,0.8958949058655213
resnet,17,bw,0,independent,all,f1_CD,0.7054871220604704,0.676923076923077,0.028564045137393412,0.9595115995102395
resnet,17,bw,0,independent,all,f1_HYP,0.5960502692998204,0.5191740412979351,0.07687622800188532,0.8710239186821227
resnet,17,bw,0,independent_rms,all,macro_auroc,0.9068922993183458,0.8815588269890272,0.025333472329318596,0.9720656219604773
resnet,17,bw,0,independent_rms,all,macro_ap,0.7807184945903615,0.7444774217788244,0.0362410728115371,0.953579845919359
resnet,17,bw,0,independent_rms,all,macro_f1,0.7118815125857424,0.6553476185622287,0.05653389402351372,0.9205852476501487
resnet,17,bw,0,independent_rms,all,auroc_NORM,0.9340980287369056,0.9075239944907172,0.026574034246188427,0.9715511290789324
resnet,17,bw,0,independent_rms,all,auroc_MI,0.88623473541384,0.8680766621438263,0.01815807327001373,0.9795109889678223
resnet,17,bw,0,independent_rms,all,auroc_STTC,0.9193764165289954,0.8880541977330846,0.031322218795910794,0.9659310177705772
resnet,17,bw,0,independent_rms,all,auroc_CD,0.9032148887853731,0.8734472652459144,0.02976762353945872,0.9670425898531669
resnet,17,bw,0,independent_rms,all,auroc_HYP,0.8915374271266145,0.8706920153315941,0.02084541179502042,0.9766185791401031
resnet,17,bw,0,independent_rms,all,ap_NORM,0.9086485024952592,0.8697463742613941,0.038902128233865074,0.9571868240271213
resnet,17,bw,0,independent_rms,all,ap_MI,0.7463392051587087,0.7160712688381511,0.030267936320557576,0.959444799211532
resnet,17,bw,0,independent_rms,all,ap_STTC,0.8025813723497355,0.7454121819025811,0.057169190447154405,0.9287683561846102
resnet,17,bw,0,independent_rms,all,ap_CD,0.8134023735586858,0.7754836141630411,0.03791875939564471,0.9533825316605592
resnet,17,bw,0,independent_rms,all,ap_HYP,0.632621019389418,0.6156736697289548,0.016947349660463185,0.9732108969793742
resnet,17,bw,0,independent_rms,all,f1_NORM,0.8484848484848485,0.7792349726775957,0.06924987580725284,0.9183840749403697
resnet,17,bw,0,independent_rms,all,f1_MI,0.6786885245901639,0.6520595968448729,0.02662892774529102,0.9607641402772619
resnet,17,bw,0,independent_rms,all,f1_STTC,0.7306967984934086,0.6610558530986993,0.06964094539470933,0.9046924175127035
resnet,17,bw,0,independent_rms,all,f1_CD,0.7054871220604704,0.6500593119810202,0.05542781007945019,0.9214332787273463
resnet,17,bw,0,independent_rms,all,f1_HYP,0.5960502692998204,0.5343283582089552,0.06172191109086522,0.8964484804876167
resnet,17,bw,10,covariance,all,macro_auroc,0.9068922993183458,0.9050281946274524,0.0018641046908933756,0.9979445137054396
resnet,17,bw,10,covariance,all,macro_ap,0.7807184945903615,0.777960588590994,0.002757905999367427,0.9964674770490599
resnet,17,bw,10,covariance,all,macro_f1,0.7118815125857424,0.704564018516284,0.0073174940694583634,0.9897209100937753
resnet,17,bw,10,covariance,all,auroc_NORM,0.9340980287369056,0.9309888467437444,0.0031091819931612363,0.9966714607048661
resnet,17,bw,10,covariance,all,auroc_MI,0.88623473541384,0.8845601537765716,0.001674581637268413,0.9981104536175909
resnet,17,bw,10,covariance,all,auroc_STTC,0.9193764165289954,0.9162786662086092,0.0030977503203861723,0.9966305962762477
resnet,17,bw,10,covariance,all,auroc_CD,0.9032148887853731,0.9023596715965996,0.0008552171887735716,0.9990531409519581
resnet,17,bw,10,covariance,all,auroc_HYP,0.8915374271266145,0.8909536348117371,0.0005837923148774848,0.9993451847358127
resnet,17,bw,10,covariance,all,ap_NORM,0.9086485024952592,0.9036562410243992,0.00499226147085996,0.9945058386624255
resnet,17,bw,10,covariance,all,ap_MI,0.7463392051587087,0.7440833687234736,0.0022558364352350813,0.9969774649105398
resnet,17,bw,10,covariance,all,ap_STTC,0.8025813723497355,0.7961369521207295,0.006444420229005932,0.9919703839984095
resnet,17,bw,10,covariance,all,ap_CD,0.8134023735586858,0.8117105022537805,0.0016918713049053347,0.9979200069228945
resnet,17,bw,10,covariance,all,ap_HYP,0.632621019389418,0.634215878832587,-0.001594859443169061,1.0025210345424593
resnet,17,bw,10,covariance,all,f1_NORM,0.8484848484848485,0.8413724515166584,0.0071123969681901045,0.9916175321434644
resnet,17,bw,10,covariance,all,f1_MI,0.6786885245901639,0.6766917293233082,0.0019967952668557,0.9970578620449513
resnet,17,bw,10,covariance,all,f1_STTC,0.7306967984934086,0.7277726856095326,0.002924112883876062,0.9959981857168375
resnet,17,bw,10,covariance,all,f1_CD,0.7054871220604704,0.699205448354143,0.006281673706327373,0.9910959767926423
resnet,17,bw,10,covariance,all,f1_HYP,0.5960502692998204,0.5777777777777777,0.01827249152204269,0.9693440428363925
resnet,17,bw,10,electrode,all,macro_auroc,0.9068922993183458,0.9044199387535612,0.0024723605647846147,0.997273810167271
resnet,17,bw,10,electrode,all,macro_ap,0.7807184945903615,0.7777619996856204,0.002956494904741036,0.9962131101975642
resnet,17,bw,10,electrode,all,macro_f1,0.7118815125857424,0.7053018339193124,0.0065796786664299445,0.9907573401597106
resnet,17,bw,10,electrode,all,auroc_NORM,0.9340980287369056,0.9304883188432242,0.0036097098936813676,0.9961356198347207
resnet,17,bw,10,electrode,all,auroc_MI,0.88623473541384,0.8864088647670737,-0.0001741293532336874,1.0001964822019216
resnet,17,bw,10,electrode,all,auroc_STTC,0.9193764165289954,0.9141095374831306,0.0052668790458647585,0.9942712484765016
resnet,17,bw,10,electrode,all,auroc_CD,0.9032148887853731,0.9006989732541437,0.002515915531229429,0.9972144884196827
resnet,17,bw,10,electrode,all,auroc_HYP,0.8915374271266145,0.8903939994202339,0.0011434277063806508,0.998717465276736
resnet,17,bw,10,electrode,all,ap_NORM,0.9086485024952592,0.9040296325232524,0.004618869972006778,0.9949167692894252
resnet,17,bw,10,electrode,all,ap_MI,0.7463392051587087,0.7510489725927618,-0.004709767434053158,1.0063104917984917
resnet,17,bw,10,electrode,all,ap_STTC,0.8025813723497355,0.7942460980055919,0.008335274344143606,0.9896144183851042
resnet,17,bw,10,electrode,all,ap_CD,0.8134023735586858,0.809520658082585,0.0038817154761008332,0.9952278040939156
resnet,17,bw,10,electrode,all,ap_HYP,0.632621019389418,0.6299646372239109,0.0026563821655070097,0.9958009897156648
resnet,17,bw,10,electrode,all,f1_NORM,0.8484848484848485,0.8408408408408409,0.007644007644007633,0.9909909909898231
resnet,17,bw,10,electrode,all,f1_MI,0.6786885245901639,0.6873428331936295,-0.00865430860346561,1.0127515175060295
resnet,17,bw,10,electrode,all,f1_STTC,0.7306967984934086,0.7207373271889401,0.009959471304468503,0.9863698988061945
resnet,17,bw,10,electrode,all,f1_CD,0.7054871220604704,0.6939704209328783,0.011516701127592066,0.9836755331621935
resnet,17,bw,10,electrode,all,f1_HYP,0.5960502692998204,0.5836177474402731,0.012432521859547352,0.9791418232641167
resnet,17,bw,10,independent,all,macro_auroc,0.9068922993183458,0.9041007301985042,0.002791569119841575,0.9969218295017648
resnet,17,bw,10,independent,all,macro_ap,0.7807184945903615,0.7763655590634577,0.004352935526903745,0.9944244493270495
resnet,17,bw,10,independent,all,macro_f1,0.7118815125857424,0.7074272953820593,0.0044542172036831085,0.9937430357075886
resnet,17,bw,10,independent,all,auroc_NORM,0.9340980287369056,0.9304257528556592,0.003672275881246412,0.9960686397259524
resnet,17,bw,10,independent,all,auroc_MI,0.88623473541384,0.8861928991406602,4.18362731797739e-05,0.9999527932358009
resnet,17,bw,10,independent,all,auroc_STTC,0.9193764165289954,0.9166468318409337,0.002729584688061726,0.9970310477406371
resnet,17,bw,10,independent,all,auroc_CD,0.9032148887853731,0.8986519108342066,0.004562977951166558,0.9949480704881895
resnet,17,bw,10,independent,all,auroc_HYP,0.8915374271266145,0.8885862563210616,0.0029511708055529606,0.9966897959448981
resnet,17,bw,10,independent,all,ap_NORM,0.9086485024952592,0.9021935396918522,0.006454962803406961,0.9928960838138469
resnet,17,bw,10,independent,all,ap_MI,0.7463392051587087,0.7464984568000064,-0.00015925164129770852,1.00021337702642
resnet,17,bw,10,independent,all,ap_STTC,0.8025813723497355,0.7949753828008999,0.007605989548835623,0.9905230923469381
resnet,17,bw,10,independent,all,ap_CD,0.8134023735586858,0.8080479939795546,0.005354379579131208,0.9934173051933708
resnet,17,bw,10,independent,all,ap_HYP,0.632621019389418,0.6301124220449753,0.0025085973444426424,0.9960345969094422
resnet,17,bw,10,independent,all,f1_NORM,0.8484848484848485,0.8433249370277078,0.005159911457140676,0.9939186757814843
resnet,17,bw,10,independent,all,f1_MI,0.6786885245901639,0.6873428331936295,-0.00865430860346561,1.0127515175060295
resnet,17,bw,10,independent,all,f1_STTC,0.7306967984934086,0.7298747763864043,0.0008220221070043277,0.9988750161356966
resnet,17,bw,10,independent,all,f1_CD,0.7054871220604704,0.6939704209328783,0.011516701127592066,0.9836755331621935
resnet,17,bw,10,independent,all,f1_HYP,0.5960502692998204,0.5826235093696763,0.013426759930144083,0.9774737792721847
resnet,17,bw,10,independent_rms,all,macro_auroc,0.9068922993183458,0.9038241917816005,0.003068107536745357,0.996616899779557
resnet,17,bw,10,independent_rms,all,macro_ap,0.7807184945903615,0.7767855622734106,0.00393293231695091,0.9949624194313349
resnet,17,bw,10,independent_rms,all,macro_f1,0.7118815125857424,0.7050006201321186,0.006880892453623777,0.990334216673754
resnet,17,bw,10,independent_rms,all,auroc_NORM,0.9340980287369056,0.9308593699083668,0.0032386588285387985,0.9965328490908876
resnet,17,bw,10,independent_rms,all,auroc_MI,0.88623473541384,0.8862505653550429,-1.582994120286063e-05,1.0000178620173306
resnet,17,bw,10,independent_rms,all,auroc_STTC,0.9193764165289954,0.9157299352661638,0.0036464812628316245,0.9960337450490687
resnet,17,bw,10,independent_rms,all,auroc_CD,0.9032148887853731,0.8976565835953573,0.0055583051900158775,0.9938460877250547
resnet,17,bw,10,independent_rms,all,auroc_HYP,0.8915374271266145,0.8886245047830709,0.002912922343543678,0.9967326976345473
resnet,17,bw,10,independent_rms,all,ap_NORM,0.9086485024952592,0.9037712592713012,0.004877243223957994,0.9946324203346408
resnet,17,bw,10,independent_rms,all,ap_MI,0.7463392051587087,0.7472401028062592,-0.0009008976475505248,1.001207088734348
resnet,17,bw,10,independent_rms,all,ap_STTC,0.8025813723497355,0.7927462260906046,0.009835146259130845,0.9877456086087272
resnet,17,bw,10,independent_rms,all,ap_CD,0.8134023735586858,0.8077364159752626,0.005665957583423253,0.9930342499990167
resnet,17,bw,10,independent_rms,all,ap_HYP,0.632621019389418,0.632433807223625,0.0001872121657929826,0.999704069006475
resnet,17,bw,10,independent_rms,all,f1_NORM,0.8484848484848485,0.8371154815935451,0.011369366891303412,0.9866003890198011
resnet,17,bw,10,independent_rms,all,f1_MI,0.6786885245901639,0.6840336134453782,-0.005345088855214231,1.0078756140122365
resnet,17,bw,10,independent_rms,all,f1_STTC,0.7306967984934086,0.7305605786618445,0.00013621983156408835,0.9998135754353313
resnet,17,bw,10,independent_rms,all,f1_CD,0.7054871220604704,0.6917808219178082,0.013706300142662164,0.9805718634471858
resnet,17,bw,10,independent_rms,all,f1_HYP,0.5960502692998204,0.5815126050420169,0.014537664257803562,0.975610003035723
resnet,17,bw,20,covariance,all,macro_auroc,0.9068922993183458,0.9072680999459518,-0.0003758006276060044,1.0004143828620973
resnet,17,bw,20,covariance,all,macro_ap,0.7807184945903615,0.7811925014513387,-0.00047400686097720524,1.0006071418357079
resnet,17,bw,20,covariance,all,macro_f1,0.7118815125857424,0.7107830735541757,0.0010984390315667003,0.998456991770196
resnet,17,bw,20,covariance,all,auroc_NORM,0.9340980287369056,0.933686135985436,0.00041189275146957804,0.9995590476162057
resnet,17,bw,20,covariance,all,auroc_MI,0.88623473541384,0.8861160108548168,0.00011872455902317558,0.9998660348604282
resnet,17,bw,20,covariance,all,auroc_STTC,0.9193764165289954,0.919254476319563,0.0001219402094323474,0.9998673663928725
resnet,17,bw,20,covariance,all,auroc_CD,0.9032148887853731,0.9048768002018556,-0.00166191141648242,1.0018399955936461
resnet,17,bw,20,covariance,all,auroc_HYP,0.8915374271266145,0.8924070763680871,-0.000869649241472592,1.0009754489424796
resnet,17,bw,20,covariance,all,ap_NORM,0.9086485024952592,0.9078032583719952,0.0008452441232640329,0.9990697787737041
resnet,17,bw,20,covariance,all,ap_MI,0.7463392051587087,0.7463262934854104,1.2911673298310333e-05,0.999982699991895
resnet,17,bw,20,covariance,all,ap_STTC,0.8025813723497355,0.802082811434878,0.0004985609148574488,0.9993788032802242
resnet,17,bw,20,covariance,all,ap_CD,0.8134023735586858,0.8148282165949838,-0.0014258430362980024,1.0017529369001692
resnet,17,bw,20,covariance,all,ap_HYP,0.632621019389418,0.6349219273694262,-0.00230090798000826,1.0036371032711264
resnet,17,bw,20,covariance,all,f1_NORM,0.8484848484848485,0.8477611940298507,0.0007236544549977797,0.9991471215340036
resnet,17,bw,20,covariance,all,f1_MI,0.6786885245901639,0.6780766096169519,0.0006119149732120022,0.9990983861491093
resnet,17,bw,20,covariance,all,f1_STTC,0.7306967984934086,0.7348837209302326,-0.004186922436823948,1.0057300407562357
resnet,17,bw,20,covariance,all,f1_CD,0.7054871220604704,0.7003367003367004,0.0051504217237700045,0.9926994815869634
resnet,17,bw,20,covariance,all,f1_HYP,0.5960502692998204,0.5928571428571429,0.003193126442677552,0.9946428571411886
resnet,17,bw,20,electrode,all,macro_auroc,0.9068922993183458,0.9069074243215388,-1.5125003193006137e-05,1.0000166778372739
resnet,17,bw,20,electrode,all,macro_ap,0.7807184945903615,0.7809731435834169,-0.00025464899305538413,1.0003261726138417
resnet,17,bw,20,electrode,all,macro_f1,0.7118815125857424,0.7109232658421745,0.0009582467435679254,0.9986539238235224
resnet,17,bw,20,electrode,all,auroc_NORM,0.9340980287369056,0.9337730331903874,0.00032499554651821416,0.9996520755450503
resnet,17,bw,20,electrode,all,auroc_MI,0.88623473541384,0.8867085029398464,-0.0004737675260063634,1.0005345846941833
resnet,17,bw,20,electrode,all,auroc_STTC,0.9193764165289954,0.918117149366204,0.0012592671627913443,0.9986303029519246
resnet,17,bw,20,electrode,all,auroc_CD,0.9032148887853731,0.903778968207756,-0.0005640794223829015,1.000624524051127
resnet,17,bw,20,electrode,all,auroc_HYP,0.8915374271266145,0.892159467903501,-0.0006220407768864344,1.000697716951593
resnet,17,bw,20,electrode,all,ap_NORM,0.9086485024952592,0.9083017550622832,0.0003467474329760245,0.9996183921141967
resnet,17,bw,20,electrode,all,ap_MI,0.7463392051587087,0.747907658759827,-0.001568453601118347,1.0021015291562805
resnet,17,bw,20,electrode,all,ap_STTC,0.8025813723497355,0.8011093779210198,0.001471994428715706,0.99816592500097
resnet,17,bw,20,electrode,all,ap_CD,0.8134023735586858,0.8140990035507968,-0.0006966299921109531,1.0008564395848298
resnet,17,bw,20,electrode,all,ap_HYP,0.632621019389418,0.633447922623158,-0.0008269032337400173,1.001307106794423
resnet,17,bw,20,electrode,all,f1_NORM,0.8484848484848485,0.8476095617529881,0.0008752867318604363,0.9989684120648443
resnet,17,bw,20,electrode,all,f1_MI,0.6786885245901639,0.6792452830188679,-0.0005567584287039518,1.0008203445432342
resnet,17,bw,20,electrode,all,f1_STTC,0.7306967984934086,0.7345794392523365,-0.0038826407589278578,1.0053136140269507
resnet,17,bw,20,electrode,all,f1_CD,0.7054871220604704,0.7020316027088036,0.0034555193516667693,0.9951019384413856
resnet,17,bw,20,electrode,all,f1_HYP,0.5960502692998204,0.5911504424778761,0.004899826821944342,0.9917795074085078
resnet,17,bw,20,independent,all,macro_auroc,0.9068922993183458,0.9066364846958944,0.0002558146224513891,0.9997179217161251
resnet,17,bw,20,independent,all,macro_ap,0.7807184945903615,0.7804564469125055,0.00026204767785598104,0.9996643506197543
resnet,17,bw,20,independent,all,macro_f1,0.7118815125857424,0.7120816389843161,-0.00020012639857369674,1.000281123184175
resnet,17,bw,20,independent,all,auroc_NORM,0.9340980287369056,0.9333889475445024,0.0007090811924032048,0.999240892099557
resnet,17,bw,20,independent,all,auroc_MI,0.88623473541384,0.886388511985527,-0.0001537765716870254,1.0001735167496173
resnet,17,bw,20,independent,all,auroc_STTC,0.9193764165289954,0.9194620091760008,-8.559264700547242e-05,1.0000930985877672
resnet,17,bw,20,independent,all,auroc_CD,0.9032148887853731,0.9027235938045882,0.0004912949807849287,0.9994560596953345
resnet,17,bw,20,independent,all,auroc_HYP,0.8915374271266145,0.8912193609688537,0.00031806615776086566,0.9996432385796908
resnet,17,bw,20,independent,all,ap_NORM,0.9086485024952592,0.9074357076292368,0.0012127948660224375,0.9986652761065576
resnet,17,bw,20,independent,all,ap_MI,0.7463392051587087,0.7469475081844932,-0.0006083030257845179,1.000815049002624
resnet,17,bw,20,independent,all,ap_STTC,0.8025813723497355,0.802322247599332,0.00025912475040346106,0.9996771358514782
resnet,17,bw,20,independent,all,ap_CD,0.8134023735586858,0.8123881764631702,0.0010141970955156454,0.9987531421969214
resnet,17,bw,20,independent,all,ap_HYP,0.632621019389418,0.633188594686295,-0.0005675752968770098,1.0008971805843947
resnet,17,bw,20,independent,all,f1_NORM,0.8484848484848485,0.8477611940298507,0.0007236544549977797,0.9991471215340036
resnet,17,bw,20,independent,all,f1_MI,0.6786885245901639,0.6798029556650246,-0.0011144310748606445,1.001642036123319
resnet,17,bw,20,independent,all,f1_STTC,0.7306967984934086,0.7362534948741846,-0.005556696380775938,1.0076046540661263
resnet,17,bw,20,independent,all,f1_CD,0.7054871220604704,0.6990950226244343,0.006392099436036025,0.9909394527027539
resnet,17,bw,20,independent,all,f1_HYP,0.5960502692998204,0.5974955277280859,-0.0014452584282654835,1.0024247257348962
resnet,17,bw,20,independent_rms,all,macro_auroc,0.9068922993183458,0.9065625430864628,0.00032975623188302716,0.9996363887606825
resnet,17,bw,20,independent_rms,all,macro_ap,0.7807184945903615,0.780047519272221,0.000670975318140421,0.999140566896021
resnet,17,bw,20,independent_rms,all,macro_f1,0.7118815125857424,0.7128459197339317,-0.0009644071481893501,1.0013547298674537
resnet,17,bw,20,independent_rms,all,auroc_NORM,0.9340980287369056,0.9336122733612272,0.00048575537567840943,0.9994799738766875
resnet,17,bw,20,independent_rms,all,auroc_MI,0.88623473541384,0.8865807327001356,-0.0003459972862955851,1.000390412688049
resnet,17,bw,20,independent_rms,all,auroc_STTC,0.9193764165289954,0.9190399084510428,0.00033650807795260196,0.999633982259168
resnet,17,bw,20,independent_rms,all,auroc_CD,0.9032148887853731,0.9027248068786152,0.0004900819067579221,0.9994574027578128
resnet,17,bw,20,independent_rms,all,auroc_HYP,0.8915374271266145,0.8908549940412921,0.0006824330853224536,0.999234543536191
resnet,17,bw,20,independent_rms,all,ap_NORM,0.9086485024952592,0.9081211026766844,0.0005273998185747475,0.9994195777375675
resnet,17,bw,20,independent_rms,all,ap_MI,0.7463392051587087,0.7471068242867024,-0.0007676191279937239,1.0010285123998404
resnet,17,bw,20,independent_rms,all,ap_STTC,0.8025813723497355,0.8008421554060504,0.0017392169436850624,0.9978329712044139
resnet,17,bw,20,independent_rms,all,ap_CD,0.8134023735586858,0.8126814413295144,0.000720932229171467,0.9991136831491941
resnet,17,bw,20,independent_rms,all,ap_HYP,0.632621019389418,0.6314860726621533,0.001134946727264663,0.9982059610833699
resnet,17,bw,20,independent_rms,all,f1_NORM,0.8484848484848485,0.8443560417702636,0.004128806714584932,0.9951339063709235
resnet,17,bw,20,independent_rms,all,f1_MI,0.6786885245901639,0.6814086814086814,-0.0027201568185174496,1.0040079605282204
resnet,17,bw,20,independent_rms,all,f1_STTC,0.7306967984934086,0.7345794392523365,-0.0038826407589278578,1.0053136140269507
resnet,17,bw,20,independent_rms,all,f1_CD,0.7054871220604704,0.704954954954955,0.000532167105515402,0.9992456742442578
resnet,17,bw,20,independent_rms,all,f1_HYP,0.5960502692998204,0.5989304812834224,-0.002880211983601999,1.0048321628744177
resnet,17,em,0,covariance,all,macro_auroc,0.9068922993183458,0.8329351496945115,0.07395714962383426,0.9184499089028083
resnet,17,em,0,covariance,all,macro_ap,0.7807184945903615,0.6685926203320157,0.11212587425834575,0.8563811731935032
resnet,17,em,0,covariance,all,macro_f1,0.7118815125857424,0.5648114263343933,0.1470700862513491,0.7934065098587194
resnet,17,em,0,covariance,all,auroc_NORM,0.9340980287369056,0.8650833995924522,0.06901462914445344,0.9261162886311819
resnet,17,em,0,covariance,all,auroc_MI,0.88623473541384,0.7942672998643148,0.09196743554952524,0.8962267761853456
resnet,17,em,0,covariance,all,auroc_STTC,0.9193764165289954,0.8203316539196156,0.09904476260937978,0.8922696288162311
resnet,17,em,0,covariance,all,auroc_CD,0.9032148887853731,0.8401714316214433,0.0630434571639299,0.9302010430212906
resnet,17,em,0,covariance,all,auroc_HYP,0.8915374271266145,0.8448219634747319,0.046715463651882616,0.9476012310516317
resnet,17,em,0,covariance,all,ap_NORM,0.9086485024952592,0.8236862111146377,0.0849622913806215,0.9064959760036899
resnet,17,em,0,covariance,all,ap_MI,0.7463392051587087,0.6111972460717432,0.13514195908696547,0.8189268925527683
resnet,17,em,0,covariance,all,ap_STTC,0.8025813723497355,0.6415551685264655,0.16102620382326993,0.7993646384383065
resnet,17,em,0,covariance,all,ap_CD,0.8134023735586858,0.7221325626990367,0.09126981085964914,0.8877925442223314
resnet,17,em,0,covariance,all,ap_HYP,0.632621019389418,0.5443919132481951,0.08822910614122281,0.8605340267902595
resnet,17,em,0,covariance,all,f1_NORM,0.8484848484848485,0.4925373134328358,0.3559475350520127,0.5804904051165866
resnet,17,em,0,covariance,all,f1_MI,0.6786885245901639,0.5543071161048689,0.124381408485295,0.8167327073030721
resnet,17,em,0,covariance,all,f1_STTC,0.7306967984934086,0.6086956521739131,0.12200114631949555,0.8330345136698596
resnet,17,em,0,covariance,all,f1_CD,0.7054871220604704,0.633552014995314,0.07193510706515638,0.8980348403016086
resnet,17,em,0,covariance,all,f1_HYP,0.5960502692998204,0.534965034965035,0.06108523433478541,0.897516639985014
resnet,17,em,0,electrode,all,macro_auroc,0.9068922993183458,0.8329254709844858,0.07396682833386004,0.9184392365109124
resnet,17,em,0,electrode,all,macro_ap,0.7807184945903615,0.6721036834660518,0.10861481112430971,0.8608783935851806
resnet,17,em,0,electrode,all,macro_f1,0.7118815125857424,0.5494572172531201,0.16242429533262226,0.771838020145479
resnet,17,em,0,electrode,all,auroc_NORM,0.9340980287369056,0.8642066067944925,0.06989142194241316,0.9251776368291388
resnet,17,em,0,electrode,all,auroc_MI,0.88623473541384,0.7878448665762099,0.09838986883763012,0.8889799001247964
resnet,17,em,0,electrode,all,auroc_STTC,0.9193764165289954,0.8296847024834765,0.0896917140455189,0.9024428814641097
resnet,17,em,0,electrode,all,auroc_CD,0.9032148887853731,0.8388261325259112,0.06438875625946194,0.9287115867332751
resnet,17,em,0,electrode,all,auroc_HYP,0.8915374271266145,0.8440650465423389,0.04747238058427561,0.9467522291933119
resnet,17,em,0,electrode,all,ap_NORM,0.9086485024952592,0.8150667504595609,0.0935817520356983,0.897009952936027
resnet,17,em,0,electrode,all,ap_MI,0.7463392051587087,0.6227108689734185,0.12362833618529012,0.8343536888701499
resnet,17,em,0,electrode,all,ap_STTC,0.8025813723497355,0.6512334376439988,0.1513479347057367,0.811423564113576
resnet,17,em,0,electrode,all,ap_CD,0.8134023735586858,0.7169601032948107,0.09644227026387509,0.8814335027781938
resnet,17,em,0,electrode,all,ap_HYP,0.632621019389418,0.5545472569584698,0.0780737624309481,0.8765868347100156
resnet,17,em,0,electrode,all,f1_NORM,0.8484848484848485,0.4664634146341463,0.3820214338507022,0.5497604529610245
