model,kind,snr,condition,active,metric,n_seeds,mean,std,ci95_low,ci95_high
resnet,bandpass,0,independent_rms,all,macro_auroc_clean_drop,3,0.07182547333500526,0.014384237685549297,0.036093046045994774,0.10755790062401574
resnet,bandpass,0,independent_rms,all,macro_auroc_normalized_robustness,3,0.9208722277721334,0.015927325945664164,0.8813065567436599,0.9604378988006069
resnet,bandpass,0,independent_rms,all,macro_f1_clean_drop,3,0.17024967012232806,0.02269187395347746,0.1138799302849082,0.22661940995974791
resnet,bandpass,0,independent_rms,all,macro_f1_normalized_robustness,3,0.7627828288426596,0.03164776111831898,0.6841654319571518,0.8414002257281673
resnet,bandpass,10,covariance,LA,ap_CD_clean_drop,3,0.008753974298371473,0.0063588734182108255,-0.007042342963857013,0.024550291560599957
resnet,bandpass,10,covariance,LA,ap_CD_normalized_robustness,3,0.9891856358695392,0.007776203891757653,0.9698684745280037,1.0085027972110747
resnet,bandpass,10,covariance,LA,ap_HYP_clean_drop,3,0.02147244776606479,0.010925487113513755,-0.0056679667915206546,0.04861286232365024
resnet,bandpass,10,covariance,LA,ap_HYP_normalized_robustness,3,0.966400085125532,0.017532914207547885,0.9228459117462189,1.009954258504845
resnet,bandpass,10,covariance,LA,ap_MI_clean_drop,3,0.029466532588202494,0.005734322570008136,0.015221685640880738,0.04371137953552425
resnet,bandpass,10,covariance,LA,ap_MI_normalized_robustness,3,0.9612767202237725,0.008352317177402197,0.9405284141431448,0.9820250263044003
resnet,bandpass,10,covariance,LA,ap_NORM_clean_drop,3,0.01763895070573096,0.0037850109749547178,0.00823646220357358,0.02704143920788834
resnet,bandpass,10,covariance,LA,ap_NORM_normalized_robustness,3,0.9805348258700605,0.004308431499129384,0.9698320887047128,0.9912375630354081
resnet,bandpass,10,covariance,LA,ap_STTC_clean_drop,3,0.021639653436188493,0.0092621923359627,-0.0013689078387762003,0.044648214711153184
resnet,bandpass,10,covariance,LA,ap_STTC_normalized_robustness,3,0.9732563277530618,0.011732873870447094,0.9441102533046353,1.0024024022014884
resnet,bandpass,10,covariance,LA,auroc_CD_clean_drop,3,0.007157945473131237,0.0056070713555131475,-0.006770791933401406,0.02108668287966388
resnet,bandpass,10,covariance,LA,auroc_CD_normalized_robustness,3,0.9920505800093059,0.006194153766043382,0.9766634490468878,1.0074377109717239
