epoch,train_loss,val_loss,val_macro_auroc,val_macro_ap,val_macro_f1_at_0p5,clean_count,clean_fraction,independent_count,independent_fraction,electrode_count,electrode_fraction,snr_20_count,snr_10_count,combo_RA_LA_LL_count,combo_V1_count,combo_V2_count,combo_V3_count,combo_V4_count,combo_V5_count,combo_V6_count,combo_RA_LA_count,combo_LA_LL_count,combo_RA_LL_count,actual_snr_db_count,actual_snr_db_mean,actual_snr_db_std,actual_snr_db_min,actual_snr_db_max,actual_snr_error_db_count,actual_snr_error_db_mean,actual_snr_error_db_std,actual_snr_error_db_min,actual_snr_error_db_max,rms_match_relative_error_count,rms_match_relative_error_mean,rms_match_relative_error_std,rms_match_relative_error_min,rms_match_relative_error_max,exposure_count,unique_records,exposure_min,exposure_max,order_sha256,epoch_seconds,elapsed_seconds
13,0.1686324779824333,0.37606974377992103,0.9038283977741287,0.7716066135768793,0.6811999992370119,8551,0.500526808709904,0,0.0,8533,0.499473191290096,4314,4219,2184,694,683,736,724,693,714,684,729,692,8533,15.055666190056531,4.999690013617855,9.999999999805889,19.99999991255951,8533,-4.690585067693527e-08,1.0458001163746319e-07,-2.110416268408244e-07,1.1744023531434777e-07,0,,,,,17084,17084,1,1,3a8fa19ea31d5a8bcde347adc6e8796566529c1abda2e4532b879c71386ad70b,66.36989800003357,874.1198972999118
14,0.15583291610393668,0.3969317899612434,0.9017948342719029,0.7705574206693199,0.6812539927159897,8505,0.4978342308592835,0,0.0,8579,0.5021657691407164,4228,4351,2151,686,708,718,691,743,700,738,692,752,8579,14.928313279282603,4.999485971956504,10.000000000636923,19.999999905039786,8579,-4.394854403421353e-08,1.0444544835740274e-07,-2.051673924086117e-07,1.2410685101826857e-07,0,,,,,17084,17084,1,1,8e1692583d4de1e6a728bb4bd87f26315718766197b06d9aba8c4815f22386bd,66.63166379998438,940.9101007999852
15,0.14579119959122624,0.41812951242046054,0.900571927446711,0.7619154125201885,0.6637346584807681,8517,0.49853664247248886,0,0.0,8567,0.5014633575275111,4269,4298,2203,705,745,711,677,718,721,676,680,731,8567,14.983074543186934,4.9999712493312884,10.000000003525297,19.999999907375216,8567,-4.5350476822933085e-08,1.0438498754792989e-07,-2.0190080363136076e-07,1.1441689373725694e-07,0,,,,,17084,17084,1,1,e535c09a409735f7e95c1a8f6b4ac3cb27989055be460d421d4e9354bb711f16,66.44632109999657,1007.5156031999504
16,0.13708179672075305,0.4287694671780621,0.8957162469838182,0.7538172118239779,0.6735306926465272,8619,0.5045071411847343,0,0.0,8465,0.4954928588152657,4218,4247,2162,692,640,725,709,679,730,725,671,732,8465,14.982870599025247,4.999970554604514,10.000000001470175,19.999999905748062,8465,-4.480227948722527e-08,1.046030887284114e-07,-2.0458375971088572e-07,1.1762440088602943e-07,0,,,,,17084,17084,1,1,ad625687cc74a8e33d1029ecd2da499575dea7cf006ee6094a4c90789299dd88,66.66937400004826,1074.3354512000224
17,0.12321427009530493,0.41847414742089384,0.8932479220677472,0.7527360490311789,0.6775049654595008,8519,0.49865371107468975,0,0.0,8565,0.5013462889253102,4292,4273,2140,715,706,728,733,724,704,734,676,705,8565,15.011091606492416,4.999987593700415,10.000000002570054,19.99999989482191,8565,-4.557997061388949e-08,1.0458500256038779e-07,-2.0274286782751005e-07,1.1710398162279034e-07,0,,,,,17084,17084,1,1,542bad616272a7cc06fd6caf9b5eaaa3678c2a81a54c20fcc5b3ce5e460c696d,66.4685866999207,1140.9655776999425
18,0.11462390904989267,0.43925311828148444,0.8945599829055734,0.7624327154595324,0.6974465581839342,8585,0.5025169749473192,0,0.0,8499,0.4974830250526809,4215,4284,2173,668,660,721,687,740,713,718,732,687,8499,14.959406944619246,4.99983511389726,10.0000000052495,19.999999906188553,8499,-4.443828876653915e-08,1.0491106849981669e-07,-2.0025019509262165e-07,1.218573313366278e-07,0,,,,,17084,17084,1,1,d96a7714afed8b700b66e9ebe75883bbe5c6ab393a67f1031bc646dbc13ac2b8,66.50295550003648,1207.6758994000265
19,0.10314384007573937,0.4805952825784017,0.8911393171530413,0.7546428401851328,0.6695949131780254,8609,0.5039217981737298,0,0.0,8475,0.4960782018262702,4294,4181,2124,713,748,688,682,665,721,691,716,727,8475,15.06666661985941,4.999555431974263,9.999999990393254,19.99999991114969,8475,-4.6807256510647437e-08,1.0460709337082202e-07,-2.053268168822342e-07,1.0972119035557171e-07,0,,,,,17084,17084,1,1,75caf109b36e9a433db345649a650c7aea2c1a88e1abe464b2a0a01082892380,66.45178640005179,1274.2816955000162
20,0.09419381808122353,0.47317146935534055,0.8921632596153938,0.7493092192513762,0.6840870676223437,8536,0.4996487941933973,0,0.0,8548,0.5003512058066026,4334,4214,2176,722,711,711,737,692,723,693,676,707,8548,15.070191810925179,4.999507182102638,9.999999995689802,19.999999907042813,8548,-4.6819323777567204e-08,1.0471343806835653e-07,-2.0653320120800345e-07,1.1203515448698909e-07,0,,,,,17084,17084,1,1,447d919b1545457380ce55cfc06034e0fb462b97c586e7336ea3d96dedf106f5,66.73080489994027,1341.1644707999658
21,0.08960454482729109,0.5261175445552642,0.8995886109764821,0.7607352535764512,0.6889882605578642,8508,0.4980098337625849,0,0.0,8576,0.5019901662374151,4275,4301,2150,662,760,702,718,704,714,726,708,732,8576,14.98484137286576,4.999976917931824,9.999999998267313,19.99999991373159,8576,-4.504468592238512e-08,1.0455323533082966e-07,-2.1479390710510415e-07,1.1299565905176223e-07,0,,,,,17084,17084,1,1,d69c82017db74676daa5369371dd9fca3b48e1b0593666fe54855109ea3ccd8e,67.60599839990027,1408.9464183999225
22,0.08276772175487493,0.49497164023444684,0.8971932612361865,0.757083985850521,0.6923364107548778,8393,0.4912783891360337,0,0.0,8691,0.5087216108639663,4339,4352,2129,747,689,798,774,728,667,697,759,703,8691,14.992520953222371,4.999994302422188,9.999999999440405,19.999999914343526,8691,-4.5511953710188236e-08,1.0482669399729808e-07,-2.0767502206808786e-07,1.1820463186040797e-07,0,,,,,17084,17084,1,1,bad9f909dc2c606410d60702bc7b1fd9a5c094319178acf33c298ebac0dd4556,66.67703430005349,1475.7917563000228
23,0.07616455215385942,0.521282670410126,0.8924264906697689,0.7544369232699536,0.6916672579787757,8650,0.5063217045188481,0,0.0,8434,0.49367829548115194,4224,4210,2102,711,670,736,731,714,647,704,673,746,8434,15.008299693598369,4.999993007455962,9.999999987897365,19.999999916266702,8434,-4.555268595244305e-08,1.0476352546470024e-07,-2.0341903805842776e-07,1.3688571343095646e-07,0,,,,,17084,17084,1,1,e2dd568def4df3773b81f1aef2fa42426eea4616e962a225a2b207bd2c196205,66.25301579991356,1542.201952299918
24,0.07246629621120952,0.5611492750362492,0.8966434739452038,0.7530913086737928,0.684270906554062,8646,0.5060875673144463,0,0.0,8438,0.49391243268555374,4277,4161,2111,722,708,679,709,723,665,691,718,712,8438,15.068736620755834,4.9995274006045864,10.00000000277669,19.999999914600966,8438,-4.6700909224089716e-08,1.0492068897419292e-07,-2.2227436247135302e-07,1.1857433257489447e-07,0,,,,,17084,17084,1,1,ccc468fd17453743a8c426fd4860a41e943dc3907d9fbccbffa912e3080c2218,67.11341029999312,1609.4843282999936
25,0.07291158552479336,0.5488933187606506,0.8938063835116885,0.7495892234798612,0.6758477971020294,8559,0.5009950831187076,0,0.0,8525,0.49900491688129245,4177,4348,2109,727,745,732,762,687,713,710,661,679,8525,14.89970670162855,4.99899392113366,9.999999996824581,19.999999921087618,8525,-4.323948615005495e-08,1.047788647395552e-07,-2.1185630316722381e-07,1.197546932729665e-07,0,,,,,17084,17084,1,1,5311a64338232da15bdc5b355fb814c3fa45b891356fd4ffbfc717a52d0d48ca,66.88786820007954,1676.554902600008
