epoch,train_loss,val_loss,val_macro_auroc,val_macro_ap,val_macro_f1_at_0p5,clean_count,clean_fraction,independent_count,independent_fraction,electrode_count,electrode_fraction,snr_20_count,snr_10_count,combo_RA_LA_LL_count,combo_V1_count,combo_V2_count,combo_V3_count,combo_V4_count,combo_V5_count,combo_V6_count,combo_RA_LA_count,combo_LA_LL_count,combo_RA_LL_count,actual_snr_db_count,actual_snr_db_mean,actual_snr_db_std,actual_snr_db_min,actual_snr_db_max,actual_snr_error_db_count,actual_snr_error_db_mean,actual_snr_error_db_std,actual_snr_error_db_min,actual_snr_error_db_max,rms_match_relative_error_count,rms_match_relative_error_mean,rms_match_relative_error_std,rms_match_relative_error_min,rms_match_relative_error_max,exposure_count,unique_records,exposure_min,exposure_max,order_sha256,epoch_seconds,elapsed_seconds
1,0.3620594582354484,0.3462182477824841,0.8942569811089467,0.751843456689887,0.6485459425207356,8541,0.4999414656988996,0,0.0,8543,0.5000585343011005,4237,4306,2110,738,665,708,720,724,714,748,687,729,8543,14.959616015583,4.999836807219728,10.000000000879922,19.99999991551927,8543,-4.4349105784572175e-08,1.0464525821486324e-07,-1.9709580101334723e-07,1.1897228091584111e-07,0,,,,,17084,17084,1,1,dd79ddcdd88e1eb2b42f54e9f26c7097f048086111c95340d588a7cf5423f0bb,65.81703039992135,65.85720359999686
2,0.2976056224245903,0.3241782881951399,0.9020043306763414,0.7654136829757607,0.6625002358399592,8588,0.5026925778506205,0,0.0,8496,0.49730742214937956,4215,4281,2173,708,716,718,659,705,738,703,702,674,8496,14.961158147510316,4.999849025270346,9.999999997736321,19.999999908361737,8496,-4.4580077638618764e-08,1.0465128290664987e-07,-2.0073267492648483e-07,1.3580088875642105e-07,0,,,,,17084,17084,1,1,6a76c8291ac70284f98b9e46a2f5fb72b97a5fbf1826ddf1a52c7a26e0506abe,66.87284769990947,132.93002520001028
3,0.27859216793112107,0.31152857435938364,0.9087505274071003,0.776165379017746,0.6750000688197022,8527,0.49912198548349335,0,0.0,8557,0.5008780145165067,4230,4327,2101,722,749,728,718,706,718,734,678,703,8557,14.943321213282122,4.999678637688044,9.999999995292173,19.999999910714827,8557,-4.416792102882743e-08,1.0481147851590791e-07,-2.046415801260082e-07,1.157547142582871e-07,0,,,,,17084,17084,1,1,1783fa2800479d5691fa2e1ad7a94ef1c02888e21ebb050454b58e6161168133,66.42508039996028,199.57841560000088
4,0.26420248348158604,0.298397811988971,0.9120322349543327,0.7883543343608281,0.7152034299589338,8431,0.4935026925778506,0,0.0,8653,0.5064973074221494,4292,4361,2247,748,736,648,769,720,736,721,675,653,8653,14.960129390217949,4.999840927405447,10.000000004071337,19.999999909567016,8653,-4.466012799828498e-08,1.0467430122270129e-07,-1.9692237529511658e-07,1.2098295698592665e-07,0,,,,,17084,17084,1,1,2dcbe16aea3bd2265a2a0eb3d0e3d161422c8e6c646ea7e681b45c0ece09ee39,66.67064550006762,266.4303843000671
5,0.2533573688186044,0.2972138350185455,0.9126238881598088,0.7935009249724074,0.7149203675574134,8518,0.49859517677358933,0,0.0,8566,0.5014048232264107,4237,4329,2136,684,676,704,726,751,706,725,733,725,8566,14.946299278461971,4.999711511656631,9.999999993212718,19.999999901990158,8566,-4.44425332466559e-08,1.0454239391584537e-07,-2.0644419151949478e-07,1.1578685388258236e-07,0,,,,,17084,17084,1,1,dcc0598f3e03e4af9d5c3e1a5c95db8fa32ce607b7ddf7bd189a73a45dd45360,66.70222059998196,333.3573324000463
6,0.2437851230745376,0.3085029327691657,0.9116717042963964,0.785921523225593,0.7183374624839957,8529,0.4992390540856942,0,0.0,8555,0.5007609459143058,4278,4277,2148,697,698,720,713,721,695,674,712,777,8555,15.000584407916906,4.999999862043091,10.000000004611707,19.999999909642703,8555,-4.561903868648553e-08,1.045995002428029e-07,-2.0545838452790122e-07,1.1398632970838207e-07,0,,,,,17084,17084,1,1,4dbb1608aa1c1c0bc4634da88bc3d11895ac610286a05df7e3ee477618e99e40,66.62052610004321,400.18992480007
7,0.23469676271698509,0.33229779436115003,0.9085290039709981,0.7820411338208466,0.6356902649129357,8542,0.5,0,0.0,8542,0.5,4265,4277,2129,719,681,729,715,716,736,713,717,687,8542,14.992975838566844,4.9999949623261335,9.999999998691562,19.99999991118511,8542,-4.530110164729794e-08,1.0465005670564707e-07,-2.0427937030831345e-07,1.180001234502015e-07,0,,,,,17084,17084,1,1,49d77b004f52c6c2ab646dba123426d5699ef78ed9cfbcca1ab1f13218b355f7,66.58651739999186,466.93687380000483
8,0.2230400927268881,0.31164298072554525,0.910749076859681,0.7874410857326455,0.7088589010508995,8437,0.4938538983844533,0,0.0,8647,0.5061461016155467,4265,4382,2148,720,693,718,702,738,750,761,696,721,8647,14.932346434496555,4.999542175215281,9.999999998650187,19.999999904757047,8647,-4.4050919079127554e-08,1.0471516291031344e-07,-2.0849672210943027e-07,1.1265988675290828e-07,0,,,,,17084,17084,1,1,8606379c14dfff0d34406773ec0ead6d95f8abfe76dc76a6687ff197837dd3d7,66.81639269995503,533.9159153000219
9,0.2122047059961907,0.3476042934421724,0.9085913321506947,0.7800934315921958,0.6703976579792987,8424,0.4930929524701475,0,0.0,8660,0.5069070475298525,4300,4360,2187,724,692,767,735,712,702,706,738,697,8660,14.965357923011917,4.999879887561191,9.99999999350292,19.999999909160458,8660,-4.4655519623051603e-08,1.047796092290787e-07,-2.054296466269534e-07,1.1644610786731846e-07,0,,,,,17084,17084,1,1,15deecc79ec03946693b6d73a2960e377133ce35cbb79f885dfca75ab1256ed0,66.62489570002072,600.6947892000899
10,0.2006396813293275,0.3605787437704269,0.9089325167411457,0.7776077518755653,0.6916341518339824,8581,0.5022828377429174,0,0.0,8503,0.4977171622570826,4241,4262,2102,709,729,684,732,757,714,687,735,654,8503,14.987651371667189,4.999984647448064,9.999999996502545,19.999999912925205,8503,-4.547969954766526e-08,1.045667667689275e-07,-2.0209128237524965e-07,1.1282516076960292e-07,0,,,,,17084,17084,1,1,3ae9bff607737790c290ba9f84d7fbb09ab02dfea0ea60b3438005e0e5cc3904,66.68671490007546,667.546181700076
11,0.1902276095978914,0.36889935911868293,0.9069091609573858,0.7728647429173939,0.6817688399318576,8553,0.5006438773121049,0,0.0,8531,0.4993561226878951,4298,4233,2134,725,697,685,714,718,728,778,681,671,8531,15.038096307992662,4.999854760875666,9.999999996825517,19.999999903242383,8531,-4.6479264147963196e-08,1.0455826752093513e-07,-2.0321426674740906e-07,1.2028259988028367e-07,0,,,,,17084,17084,1,1,1272944b8be32c28cf2d109e7512ce00bf6bddb4c4e13295e358655bc9b3cf70,66.47724750009365,734.1771616000915
12,0.17532923215447643,0.3589332345925195,0.9049573525968654,0.7703693379177345,0.685405617386568,8586,0.5025755092484195,0,0.0,8498,0.4974244907515804,4246,4252,2161,737,691,744,698,663,710,696,706,692,8498,14.99646971213419,4.999998649971632,9.999999995421208,19.999999918415355,8498,-4.545583189139409e-08,1.0455375140348667e-07,-2.0299052394534556e-07,1.1849463454893794e-07,0,,,,,17084,17084,1,1,1139581385f09afb976b26edf118e0449bb2b0046e90d86c920d856503090eee,66.28287019999698,800.6285050000297
13,0.1636219566138001,0.39657689226862436,0.8971877975474871,0.75748555431668,0.6789142992690567,8442,0.49414656988995553,0,0.0,8642,0.5058534301100445,4292,4350,2126,708,726,703,701,731,742,717,744,744,8642,14.966442908119092,4.999887287352011,10.000000010428753,19.999999908789462,8642,-4.490104213394995e-08,1.0462432261559432e-07,-2.123737417036864e-07,1.1805797939246077e-07,0,,,,,17084,17084,1,1,a66b01cac11420822763ef0d68167e4c14b34d26705d1da8a43f8410c15ba9b7,66.61854069994297,867.3868205000181
