model,strategy,group_id,kind,combo_set,combo_id,condition,snr,metric,outcome,n_seeds,mean,std,ci95_low,ci95_high,n_expected,n_undefined
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,auroc_MI,absolute,5,0.8843702069199457,0.0061881823875261,0.8766865636350358,0.8920538502048556,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,auroc_MI,clean_cost,5,-0.0077218453188601,0.0092934258631408,-0.0192611576330979,0.0038174669953775,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,auroc_MI,drop,5,0.0128523168249659,0.0010310831820899,0.0115720579586115,0.0141325756913204,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,auroc_MI,retention,5,0.9856722931459624,0.0011908809352674,0.9841936191624936,0.9871509671294312,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,auroc_NORM,absolute,5,0.9261878257015862,0.0023704110040815,0.923244571696872,0.9291310797063004,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,auroc_NORM,clean_cost,5,-0.0017575828673471,0.0051348057889487,-0.0081332863532531,0.0046181206185588,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,auroc_NORM,drop,5,0.0072961873851328,0.0014971233889745,0.0054372631721742,0.0091551115980913,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,auroc_NORM,retention,5,0.992186478581561,0.0015874176630844,0.9902154392191964,0.9941575179439256,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,auroc_STTC,absolute,5,0.9134910063233036,0.0051504150111662,0.90709592142813,0.9198860912184768,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,auroc_STTC,clean_cost,5,0.001088550869586,0.0011803358865525,-0.0003770297065342,0.0025541314457062,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,auroc_STTC,drop,5,0.0080059973478004,0.0010228617113947,0.0067359467856204,0.0092760479099804,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,auroc_STTC,retention,5,0.9913113308411424,0.0011168233546463,0.9899246114893252,0.99269805019296,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,brier,absolute,5,0.098771684333682,0.0018631321506904,0.0964583002182737,0.1010850684490903,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,clean_agreement,absolute,5,0.9542498609823912,0.0049122201478017,0.9481505340736144,0.9603491878911676,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,ece,absolute,5,0.0420781696398931,0.0061090567473018,0.0344927738137846,0.0496635654660017,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,f1_CD,absolute,5,0.6996485826077485,0.0065176175311369,0.6915558915652741,0.707741273650223,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,f1_CD,clean_cost,5,-0.0078443033906542,0.0114669928032702,-0.0220824555221365,0.0063938487408281,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,f1_CD,drop,5,0.0155832665018773,0.0046652898369634,0.0097905440701339,0.0213759889336207,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,f1_CD,retention,5,0.9782610354871168,0.0063448526050115,0.9703828604335644,0.986139210540669,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,f1_HYP,absolute,5,0.5930530127176835,0.0169817983628459,0.571967325065782,0.6141387003695851,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,f1_HYP,clean_cost,5,-0.0030647716580582,0.0183836260879161,-0.0258910583278633,0.0197615150117468,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,f1_HYP,drop,5,0.0050514986871207,0.0067300041397827,-0.0033049051610098,0.0134079025352512,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,f1_HYP,retention,5,0.9914710295671008,0.011341074237657,0.977389225985246,1.0055528331489558,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,f1_MI,absolute,5,0.6773628022311939,0.0089761954747229,0.666217383469391,0.6885082209929969,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,f1_MI,clean_cost,5,-0.0120170490497296,0.0117409963034358,-0.0265954214627494,0.0025613233632902,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,f1_MI,drop,5,0.0238281538436297,0.0078081527458164,0.0141330516866735,0.033523256000586,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,f1_MI,retention,5,0.966034639193945,0.0110752785153017,0.9522828645914152,0.9797864137964748,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,f1_NORM,absolute,5,0.831089128846863,0.0071341685580529,0.8222308885912114,0.8399473691025147,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,f1_NORM,clean_cost,5,-0.0041216799324777,0.0064320748521239,-0.0121081557101118,0.0038647958451564,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,f1_NORM,drop,5,0.0172586339948525,0.0095393432143275,0.0054139749591126,0.0291032930305924,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,f1_NORM,retention,5,0.9796952357223684,0.0111925260051806,0.9657978791327764,0.9935925923119608,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,f1_STTC,absolute,5,0.7204073101561853,0.0087871598821579,0.7094966100840493,0.7313180102283213,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,f1_STTC,clean_cost,5,0.0039109303558021,0.0148799681571785,-0.0145649903993848,0.0223868511109892,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,f1_STTC,drop,5,0.0194446213375488,0.0034832222948435,0.0151196296163008,0.0237696130587967,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,f1_STTC,retention,5,0.9737331642049196,0.0045955664627156,0.9680270147768132,0.9794393136330264,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_ap,absolute,5,0.7736139840085464,0.0032652420468861,0.7695596505135067,0.7776683175035861,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_ap,clean_cost,5,-0.0031411042063711,0.0041594068553954,-0.0083056899525976,0.0020234815398553,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_ap,drop,5,0.0131747768753043,0.002158350903097,0.0104948302634381,0.0158547234871705,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_ap,retention,5,0.9832544443265558,0.0027483528420216,0.9798419135482566,0.9866669751048552,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_auroc,absolute,5,0.9010332590647536,0.0013252600230557,0.8993877314058666,0.9026787867236408,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_auroc,clean_cost,5,-0.0021684056865215,0.0020839449585853,-0.0047559651158352,0.000419153742792,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_auroc,drop,5,0.0082867102702837,0.00112465467205,0.0068902670535875,0.0096831534869799,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_auroc,retention,5,0.9908868424341356,0.0012371201790172,0.9893507548463986,0.9924229300218728,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_f1,absolute,5,0.7043121673119349,0.0044525335658651,0.6987836166824063,0.7098407179414635,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_f1,clean_cost,5,-0.0046273747350235,0.0030254211632055,-0.0083839312727796,-0.0008708181972673,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_f1,drop,5,0.0162332348730058,0.003789466140229,0.0115279911942713,0.0209384785517404,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_f1,retention,5,0.9774691675183728,0.0052621598390573,0.9709353330934214,0.984003001943324,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_npv,absolute,5,0.9154561376639044,0.0027695168692716,0.912017328274912,0.918894947052897,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_npv,clean_cost,5,-0.0022850920900398,0.0028077126165372,-0.0057713277632967,0.0012011435832169,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_npv,drop,5,0.006135725182368,0.00226285423688,0.0033260205432512,0.0089454298214848,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_npv,retention,5,0.993342982110002,0.0024497592633563,0.9903012042284264,0.9963847599915776,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_ppv,absolute,5,0.6825077659883352,0.0156582308423151,0.6630655044758687,0.7019500275008017,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_ppv,clean_cost,5,0.0020017417119032,0.0112831255698116,-0.0120081090953442,0.0160115925191507,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_ppv,drop,5,0.0176961239122708,0.0099245731223327,0.0053731387687294,0.0300191090558121,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_ppv,retention,5,0.9746676948408222,0.014316709555049,0.956891152013578,0.9924442376680664,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_sensitivity,absolute,5,0.7360822320785615,0.01617552191407,0.7159976688657047,0.7561667952914183,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_sensitivity,clean_cost,5,-0.0077992431765926,0.0057316358739373,-0.0149160090920737,-0.0006824772611115,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_sensitivity,drop,5,0.0097692729918729,0.0074077154914756,0.0005713793571713,0.0189671666265745,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_sensitivity,retention,5,0.9868563148522193,0.0100686864685281,0.9743543893550464,0.999358240349392,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_specificity,absolute,5,0.8803005263017415,0.0076401697720422,0.870814002555632,0.889787050047851,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_specificity,clean_cost,5,-0.0006812599840859,0.0053039348441236,-0.0072669649288527,0.0059044449606808,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_specificity,drop,5,0.0095375837816471,0.005215661429512,0.003061484757802,0.0160136828054921,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_specificity,retention,5,0.9892798775399664,0.0058637047592349,0.9819991264443284,0.9965606286356046,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,micro_ap,absolute,5,0.8080569086090434,0.0045683764144093,0.8023845200850281,0.8137292971330587,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,micro_ap,clean_cost,5,-0.009200862318352,0.0071587535230257,-0.0180896288399074,-0.0003120957967966,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,micro_ap,drop,5,0.0183323261171221,0.0033444809124911,0.0141796045754022,0.0224850476588421,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,micro_ap,retention,5,0.9778134038959652,0.0040628437145325,0.9727687171253016,0.9828580906666288,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,micro_auroc,absolute,5,0.9117286851261526,0.0022205573072921,0.9089714990617396,0.9144858711905656,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,micro_auroc,clean_cost,5,-0.0045635020861232,0.0028527027049189,-0.0081056003323996,-0.0010214038398468,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,micro_auroc,drop,5,0.0096310109941525,0.0015099931205069,0.0077561068988836,0.0115059150894213,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,micro_auroc,retention,5,0.9895461739766634,0.0016442833844917,0.9875045264952954,0.9915878214580316,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,micro_f1,absolute,5,0.7350236110268945,0.0061536109673339,0.7273828938298041,0.7426643282239849,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,micro_f1,clean_cost,5,-0.004579858815078,0.003880958873168,-0.0093987057264003,0.0002389880962442,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,micro_f1,drop,5,0.0185923821884327,0.0061591924003552,0.0109447347269014,0.026240029649964,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,micro_f1,retention,5,0.9753302620584836,0.0081717786132728,0.9651836587530912,0.985476865363876,5,0
resnet,electrode,primary_joint,bandpass,heldout,aggregate,electrode,-1,probability_shift,absolute,5,0.0432907993961125,0.003833200288554,0.0385312525999106,0.0480503461923144,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,ap_CD,absolute,5,0.809929324606929,0.0051445327049528,0.8035415435596073,0.8163171056542508,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,ap_CD,clean_cost,5,-0.0037150368499442,0.0045945390992221,-0.009419910637788,0.0019898369378994,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,ap_CD,drop,5,0.0,0.0,0.0,0.0,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,ap_CD,retention,5,0.9999999999987654,7.865755798233954e-15,0.9999999999987556,0.9999999999987752,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,ap_HYP,absolute,5,0.6453081820890827,0.0085110960017179,0.6347402605984934,0.655876103579672,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,ap_HYP,clean_cost,5,-0.0053091543244031,0.0117392289692023,-0.0198853323021323,0.009267023653326,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,ap_HYP,drop,5,0.0,0.0,0.0,0.0,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,ap_HYP,retention,5,0.99999999999845,2.0417013497056695e-14,0.9999999999984248,0.9999999999984754,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,ap_MI,absolute,5,0.7721391479204277,0.0080060562367561,0.7621983161236529,0.7820799797172026,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,ap_MI,clean_cost,5,-0.0089695592679827,0.0124339168006035,-0.0244083061159531,0.0064691875799876,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,ap_MI,drop,5,0.0,0.0,0.0,0.0,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,ap_MI,retention,5,0.9999999999987048,1.3384289978150208e-14,0.9999999999986882,0.9999999999987216,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,ap_NORM,absolute,5,0.9051811197934444,0.0058805587414792,0.8978794417148271,0.9124827978720614,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,ap_NORM,clean_cost,5,-0.0009527118285378,0.0025288410295517,-0.0040926826921127,0.0021872590350371,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,ap_NORM,drop,5,0.0,0.0,0.0,0.0,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,ap_NORM,retention,5,0.9999999999988952,7.170184398427326e-15,0.9999999999988864,0.9999999999989042,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,ap_STTC,absolute,5,0.8046823746003214,0.011883615156194,0.7899269174923667,0.8194378317082762,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,ap_STTC,clean_cost,5,-5.540335193989776e-05,0.0060030192054746,-0.0075091361799035,0.0073983294760237,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,ap_STTC,drop,5,0.0,0.0,0.0,0.0,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,ap_STTC,retention,5,0.9999999999987572,1.8196230229120057e-14,0.9999999999987343,0.9999999999987798,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,auroc_CD,absolute,5,0.9003020554326309,0.004177397682725,0.8951151311238112,0.9054889797414504,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,auroc_CD,clean_cost,5,-0.0014886844454796,0.0037767307376425,-0.0061781150333199,0.0032007461423606,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,auroc_CD,drop,5,0.0,0.0,0.0,0.0,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,auroc_CD,retention,5,0.9999999999988894,5.135606588360966e-15,0.9999999999988832,0.9999999999988958,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,auroc_HYP,absolute,5,0.8914959577414887,0.0042185298144927,0.8862579611454838,0.8967339543374936,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,auroc_HYP,clean_cost,5,0.0016358263278255,0.0023604306261188,-0.0012950354008838,0.0045666880565349,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,auroc_HYP,drop,5,0.0,0.0,0.0,0.0,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,auroc_HYP,retention,5,0.9999999999988782,5.319520982841667e-15,0.9999999999988716,0.9999999999988848,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,auroc_MI,absolute,5,0.8947670737222977,0.0073749519364952,0.8856098614142683,0.903924286030327,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,auroc_MI,clean_cost,5,-0.0052663952962459,0.0059535970936868,-0.0126587624672875,0.0021259718747955,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,auroc_MI,drop,5,0.0,0.0,0.0,0.0,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,auroc_MI,retention,5,0.9999999999988824,9.198450688065656e-15,0.9999999999988708,0.9999999999988938,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,auroc_NORM,absolute,5,0.93205194714912,0.0025646656816235,0.9288674941048192,0.9352364001934206,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,auroc_NORM,clean_cost,5,-0.0003255169297478,0.0012504239972331,-0.0018781233896023,0.0012270895301066,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,auroc_NORM,drop,5,0.0,0.0,0.0,0.0,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,auroc_NORM,retention,5,0.9999999999989272,2.932124020525841e-15,0.9999999999989234,0.9999999999989309,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,auroc_STTC,absolute,5,0.9239613684036504,0.0036939462972551,0.9193747282750504,0.9285480085322502,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,auroc_STTC,clean_cost,5,-0.0013758138629603,0.0028853635105847,-0.0049584658557842,0.0022068381298635,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,auroc_STTC,drop,5,0.0,0.0,0.0,0.0,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,auroc_STTC,retention,5,0.9999999999989176,4.3159696966166646e-15,0.9999999999989124,0.999999999998923,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,brier,absolute,5,0.0944853007793426,0.0027685673017469,0.0910476704341592,0.0979229311245259,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,clean_agreement,absolute,5,1.0,0.0,1.0,1.0,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,ece,absolute,5,0.0397377655392406,0.0100510503244156,0.0272577382072794,0.0522177928712018,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,f1_CD,absolute,5,0.7181265456081911,0.0106484788628959,0.7049047127684994,0.7313483784478828,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,f1_CD,clean_cost,5,-0.0107389998892192,0.0055767305220669,-0.0176634254061538,-0.0038145743722847,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,f1_CD,drop,5,0.0,0.0,0.0,0.0,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,f1_CD,retention,5,0.9999999999986072,2.0785868721709564e-14,0.9999999999985816,0.9999999999986332,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,f1_HYP,absolute,5,0.6015516451012548,0.0119833870193133,0.5866723048628311,0.6164309853396785,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,f1_HYP,clean_cost,5,-0.0065119053545088,0.0195769523966888,-0.0308199023400263,0.0177960916310086,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,f1_HYP,drop,5,0.0,0.0,0.0,0.0,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,f1_HYP,retention,5,0.9999999999983372,3.3337993570141685e-14,0.9999999999982956,0.9999999999983784,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,f1_MI,absolute,5,0.6905518161234088,0.0076328784495651,0.6810743457499184,0.7000292864968991,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,f1_MI,clean_cost,5,-0.0013779090983147,0.0091646560256017,-0.0127573325412256,0.0100015143445962,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,f1_MI,drop,5,0.0,0.0,0.0,0.0,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,f1_MI,retention,5,0.9999999999985516,1.6113348764508498e-14,0.9999999999985316,0.9999999999985716,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,f1_NORM,absolute,5,0.8436281153625359,0.0054172649430193,0.8369016925140574,0.8503545382110144,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,f1_NORM,clean_cost,5,0.0005979675467018,0.0046316800631073,-0.0051530228388565,0.0063489579322603,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,f1_NORM,drop,5,0.0,0.0,0.0,0.0,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,f1_NORM,retention,5,0.9999999999988146,7.587178373134292e-15,0.9999999999988052,0.999999999998824,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,f1_STTC,absolute,5,0.743029048254642,0.007814999018298,0.7333254453276234,0.7527326511816606,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,f1_STTC,clean_cost,5,0.0007338135948942,0.0152004514525992,-0.0181400397302423,0.0196076669200308,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,f1_STTC,drop,5,0.0,0.0,0.0,0.0,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,f1_STTC,retention,5,0.999999999998654,1.42142153445704e-14,0.9999999999986364,0.9999999999986716,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,macro_ap,absolute,5,0.787448029802041,0.0027664559428101,0.7840130210552367,0.7908830385488452,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,macro_ap,clean_cost,5,-0.0038003731245614,0.0041835441880303,-0.0089949293277334,0.0013941830786104,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,macro_ap,drop,5,0.0,0.0,0.0,0.0,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,macro_ap,retention,5,0.9999999999987302,4.449210979532188e-15,0.9999999999987248,0.9999999999987358,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,macro_auroc,absolute,5,0.9085156804898376,0.0010160082842281,0.9072541395814347,0.9097772213982404,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,macro_auroc,clean_cost,5,-0.0013641168413217,0.0011314152816524,-0.0027689544635671,4.072078092372169e-05,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,macro_auroc,drop,5,0.0,0.0,0.0,0.0,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,macro_auroc,retention,5,0.9999999999988992,1.2262814116578437e-15,0.9999999999988978,0.9999999999989008,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,macro_f1,absolute,5,0.7193774340900065,0.0031830229497096,0.7154251890878958,0.7233296790921173,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,macro_f1,clean_cost,5,-0.0034594066400893,0.0037038133513024,-0.008058298334468,0.0011394850542894,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,macro_f1,drop,5,0.0,0.0,0.0,0.0,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,macro_f1,retention,5,0.9999999999986098,6.152729393275435e-15,0.999999999998602,0.9999999999986174,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,macro_npv,absolute,5,0.920416195322226,0.0029726666964313,0.916725142106608,0.9241072485378442,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,macro_npv,clean_cost,5,-0.0011094245659935,0.0047119893626744,-0.0069601321175454,0.0047412829855584,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,macro_npv,drop,5,0.0,0.0,0.0,0.0,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,macro_npv,retention,5,0.9999999999989136,3.522225195776786e-15,0.9999999999989092,0.999999999998918,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,macro_ppv,absolute,5,0.7032795348279579,0.007405602682474,0.6940842645921287,0.7124748050637871,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,macro_ppv,clean_cost,5,-0.0010739032154488,0.0093538700518713,-0.0126882669027338,0.0105404604718362,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,macro_ppv,drop,5,0.0,0.0,0.0,0.0,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,macro_ppv,retention,5,0.999999999998578,1.481347079922616e-14,0.9999999999985596,0.9999999999985963,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,macro_sensitivity,absolute,5,0.740230652267828,0.0084843365520125,0.7296959570225499,0.7507653475131062,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,macro_sensitivity,clean_cost,5,-0.0021783903739862,0.0104135652603281,-0.0151085394506811,0.0107517587027086,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,macro_sensitivity,drop,5,0.0,0.0,0.0,0.0,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,macro_sensitivity,retention,5,0.9999999999986487,1.5467801536979392e-14,0.9999999999986297,0.999999999998668,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,macro_specificity,absolute,5,0.890357507317653,0.0043582572968825,0.884946016137205,0.8957689984981009,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,macro_specificity,clean_cost,5,-0.0012006572183502,0.0038745167909953,-0.006011505228165,0.0036101907914646,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,macro_specificity,drop,5,0.0,0.0,0.0,0.0,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,macro_specificity,retention,5,0.9999999999988768,5.4821302060580366e-15,0.99999999999887,0.9999999999988836,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,micro_ap,absolute,5,0.8235336503076687,0.0062703743332492,0.8157479522428122,0.8313193483725252,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,micro_ap,clean_cost,5,-0.0063452778998548,0.0038922156908003,-0.0111781019963655,-0.0015124538033442,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,micro_ap,drop,5,0.0,0.0,0.0,0.0,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,micro_ap,retention,5,0.9999999999987856,9.294098618031807e-15,0.999999999998774,0.9999999999987972,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,micro_auroc,absolute,5,0.920373758375124,0.0026822267651969,0.9170433339657604,0.9237041827844876,5,0
resnet,independent_rms,clean,clean,clean,none,clean,100,micro_auroc,clean_cost,5,-0.003577564340942,0.0011553536775426,-0.005012125407539,-0.002143003274345,5,0
