model,seed,metric,group_lhs,group_rhs,comparison,spearman,kendall,n_strategies,descriptive
resnet,17,macro_auroc,clean,bandpass__combo_V5__electrode__s10,clean_vs_noisy,0.7999999999999999,0.6666666666666669,4,True
resnet,17,macro_auroc,clean,bandpass__combo_V5__electrode__s5,clean_vs_noisy,-0.39999999999999997,-0.3333333333333334,4,True
resnet,17,macro_auroc,clean,bandpass__combo_V5__electrode__s0,clean_vs_noisy,-0.39999999999999997,-0.3333333333333334,4,True
resnet,17,macro_auroc,clean,bandpass__combo_V5__covariance__s20,clean_vs_noisy,0.7999999999999999,0.6666666666666669,4,True
resnet,17,macro_auroc,clean,bandpass__combo_V5__covariance__s15,clean_vs_noisy,0.7999999999999999,0.6666666666666669,4,True
resnet,17,macro_auroc,clean,bandpass__combo_V5__covariance__s10,clean_vs_noisy,0.7999999999999999,0.6666666666666669,4,True
resnet,17,macro_auroc,clean,bandpass__combo_V5__covariance__s5,clean_vs_noisy,-0.39999999999999997,-0.3333333333333334,4,True
resnet,17,macro_auroc,clean,bandpass__combo_V5__covariance__s0,clean_vs_noisy,-0.39999999999999997,-0.3333333333333334,4,True
resnet,17,macro_auroc,clean,bandpass__combo_V6__independent_rms__s20,clean_vs_noisy,0.7999999999999999,0.6666666666666669,4,True
resnet,17,macro_auroc,clean,bandpass__combo_V6__independent_rms__s15,clean_vs_noisy,0.7999999999999999,0.6666666666666669,4,True
resnet,17,macro_auroc,clean,bandpass__combo_V6__independent_rms__s10,clean_vs_noisy,0.7999999999999999,0.6666666666666669,4,True
resnet,17,macro_auroc,clean,bandpass__combo_V6__independent_rms__s5,clean_vs_noisy,0.0,0.0,4,True
resnet,17,macro_auroc,clean,bandpass__combo_V6__independent_rms__s0,clean_vs_noisy,0.0,0.0,4,True
resnet,17,macro_auroc,clean,bandpass__combo_V6__electrode__s20,clean_vs_noisy,0.7999999999999999,0.6666666666666669,4,True
resnet,17,macro_auroc,clean,bandpass__combo_V6__electrode__s15,clean_vs_noisy,0.7999999999999999,0.6666666666666669,4,True
resnet,17,macro_auroc,clean,bandpass__combo_V6__electrode__s10,clean_vs_noisy,0.7999999999999999,0.6666666666666669,4,True
resnet,17,macro_auroc,clean,bandpass__combo_V6__electrode__s5,clean_vs_noisy,0.0,0.0,4,True
resnet,17,macro_auroc,clean,bandpass__combo_V6__electrode__s0,clean_vs_noisy,0.0,0.0,4,True
resnet,17,macro_auroc,clean,bandpass__combo_V6__covariance__s20,clean_vs_noisy,0.7999999999999999,0.6666666666666669,4,True
resnet,17,macro_auroc,clean,bandpass__combo_V6__covariance__s15,clean_vs_noisy,0.7999999999999999,0.6666666666666669,4,True
resnet,17,macro_auroc,clean,bandpass__combo_V6__covariance__s10,clean_vs_noisy,0.7999999999999999,0.6666666666666669,4,True
resnet,17,macro_auroc,clean,bandpass__combo_V6__covariance__s5,clean_vs_noisy,0.0,0.0,4,True
resnet,17,macro_auroc,clean,bandpass__combo_V6__covariance__s0,clean_vs_noisy,0.0,0.0,4,True
resnet,17,macro_auroc,clean,bandpass__combo_RA_LA__independent_rms__s20,clean_vs_noisy,0.7999999999999999,0.6666666666666669,4,True
resnet,17,macro_auroc,clean,bandpass__combo_RA_LA__independent_rms__s15,clean_vs_noisy,0.7999999999999999,0.6666666666666669,4,True
resnet,17,macro_auroc,clean,bandpass__combo_RA_LA__independent_rms__s10,clean_vs_noisy,0.7999999999999999,0.6666666666666669,4,True
resnet,17,macro_auroc,clean,bandpass__combo_RA_LA__independent_rms__s5,clean_vs_noisy,-0.39999999999999997,-0.3333333333333334,4,True
resnet,17,macro_auroc,clean,bandpass__combo_RA_LA__independent_rms__s0,clean_vs_noisy,-0.39999999999999997,-0.3333333333333334,4,True
resnet,17,macro_auroc,clean,bandpass__combo_RA_LA__electrode__s20,clean_vs_noisy,0.7999999999999999,0.6666666666666669,4,True
resnet,17,macro_auroc,clean,bandpass__combo_RA_LA__electrode__s15,clean_vs_noisy,0.7999999999999999,0.6666666666666669,4,True
resnet,17,macro_auroc,clean,bandpass__combo_RA_LA__electrode__s10,clean_vs_noisy,0.39999999999999997,0.3333333333333334,4,True
resnet,17,macro_auroc,clean,bandpass__combo_RA_LA__electrode__s5,clean_vs_noisy,-0.19999999999999998,0.0,4,True
resnet,17,macro_auroc,clean,bandpass__combo_RA_LA__electrode__s0,clean_vs_noisy,-0.39999999999999997,-0.3333333333333334,4,True
resnet,17,macro_auroc,clean,bandpass__combo_RA_LA__covariance__s20,clean_vs_noisy,0.7999999999999999,0.6666666666666669,4,True
resnet,17,macro_auroc,clean,bandpass__combo_RA_LA__covariance__s15,clean_vs_noisy,0.7999999999999999,0.6666666666666669,4,True
resnet,17,macro_auroc,clean,bandpass__combo_RA_LA__covariance__s10,clean_vs_noisy,0.7999999999999999,0.6666666666666669,4,True
resnet,17,macro_auroc,clean,bandpass__combo_RA_LA__covariance__s5,clean_vs_noisy,-0.19999999999999998,0.0,4,True
resnet,17,macro_auroc,clean,bandpass__combo_RA_LA__covariance__s0,clean_vs_noisy,-0.39999999999999997,-0.3333333333333334,4,True
resnet,17,macro_auroc,clean,bandpass__combo_LA_LL__independent_rms__s20,clean_vs_noisy,0.7999999999999999,0.6666666666666669,4,True
resnet,17,macro_auroc,clean,bandpass__combo_LA_LL__independent_rms__s15,clean_vs_noisy,0.7999999999999999,0.6666666666666669,4,True
resnet,17,macro_auroc,clean,bandpass__combo_LA_LL__independent_rms__s10,clean_vs_noisy,0.7999999999999999,0.6666666666666669,4,True
resnet,17,macro_auroc,clean,bandpass__combo_LA_LL__independent_rms__s5,clean_vs_noisy,-0.39999999999999997,-0.3333333333333334,4,True
resnet,17,macro_auroc,clean,bandpass__combo_LA_LL__independent_rms__s0,clean_vs_noisy,-0.39999999999999997,-0.3333333333333334,4,True
resnet,17,macro_auroc,clean,bandpass__combo_LA_LL__electrode__s20,clean_vs_noisy,0.7999999999999999,0.6666666666666669,4,True
resnet,17,macro_auroc,clean,bandpass__combo_LA_LL__electrode__s15,clean_vs_noisy,0.7999999999999999,0.6666666666666669,4,True
resnet,17,macro_auroc,clean,bandpass__combo_LA_LL__electrode__s10,clean_vs_noisy,0.39999999999999997,0.3333333333333334,4,True
resnet,17,macro_auroc,clean,bandpass__combo_LA_LL__electrode__s5,clean_vs_noisy,-0.19999999999999998,0.0,4,True
resnet,17,macro_auroc,clean,bandpass__combo_LA_LL__electrode__s0,clean_vs_noisy,-0.19999999999999998,0.0,4,True
resnet,17,macro_auroc,clean,bandpass__combo_LA_LL__covariance__s20,clean_vs_noisy,0.7999999999999999,0.6666666666666669,4,True
resnet,17,macro_auroc,clean,bandpass__combo_LA_LL__covariance__s15,clean_vs_noisy,0.7999999999999999,0.6666666666666669,4,True
resnet,17,macro_auroc,clean,bandpass__combo_LA_LL__covariance__s10,clean_vs_noisy,0.39999999999999997,0.3333333333333334,4,True
resnet,17,macro_auroc,clean,bandpass__combo_LA_LL__covariance__s5,clean_vs_noisy,-0.19999999999999998,0.0,4,True
resnet,17,macro_auroc,clean,bandpass__combo_LA_LL__covariance__s0,clean_vs_noisy,-0.19999999999999998,0.0,4,True
resnet,17,macro_auroc,clean,bandpass__combo_RA_LL__independent_rms__s20,clean_vs_noisy,0.7999999999999999,0.6666666666666669,4,True
resnet,17,macro_auroc,clean,bandpass__combo_RA_LL__independent_rms__s15,clean_vs_noisy,0.7999999999999999,0.6666666666666669,4,True
resnet,17,macro_auroc,clean,bandpass__combo_RA_LL__independent_rms__s10,clean_vs_noisy,0.7999999999999999,0.6666666666666669,4,True
resnet,17,macro_auroc,clean,bandpass__combo_RA_LL__independent_rms__s5,clean_vs_noisy,-0.39999999999999997,-0.3333333333333334,4,True
resnet,17,macro_auroc,clean,bandpass__combo_RA_LL__independent_rms__s0,clean_vs_noisy,-0.39999999999999997,-0.3333333333333334,4,True
resnet,17,macro_auroc,clean,bandpass__combo_RA_LL__electrode__s20,clean_vs_noisy,0.7999999999999999,0.6666666666666669,4,True
resnet,17,macro_auroc,clean,bandpass__combo_RA_LL__electrode__s15,clean_vs_noisy,0.7999999999999999,0.6666666666666669,4,True
resnet,17,macro_auroc,clean,bandpass__combo_RA_LL__electrode__s10,clean_vs_noisy,0.39999999999999997,0.3333333333333334,4,True
resnet,17,macro_auroc,clean,bandpass__combo_RA_LL__electrode__s5,clean_vs_noisy,-0.19999999999999998,0.0,4,True
resnet,17,macro_auroc,clean,bandpass__combo_RA_LL__electrode__s0,clean_vs_noisy,-0.19999999999999998,0.0,4,True
resnet,17,macro_auroc,clean,bandpass__combo_RA_LL__covariance__s20,clean_vs_noisy,0.7999999999999999,0.6666666666666669,4,True
resnet,17,macro_auroc,clean,bandpass__combo_RA_LL__covariance__s15,clean_vs_noisy,0.7999999999999999,0.6666666666666669,4,True
resnet,17,macro_auroc,clean,bandpass__combo_RA_LL__covariance__s10,clean_vs_noisy,0.39999999999999997,0.3333333333333334,4,True
resnet,17,macro_auroc,clean,bandpass__combo_RA_LL__covariance__s5,clean_vs_noisy,-0.19999999999999998,0.0,4,True
resnet,17,macro_auroc,clean,bandpass__combo_RA_LL__covariance__s0,clean_vs_noisy,-0.19999999999999998,0.0,4,True
resnet,17,macro_auroc,clean,bandpass__heldout__independent_rms__s20,clean_vs_noisy,0.7999999999999999,0.6666666666666669,4,True
resnet,17,macro_auroc,clean,bandpass__combo_RA__independent_rms__s20,clean_vs_noisy,0.7999999999999999,0.6666666666666669,4,True
resnet,17,macro_auroc,clean,bandpass__heldout__independent_rms__s15,clean_vs_noisy,0.7999999999999999,0.6666666666666669,4,True
resnet,17,macro_auroc,clean,bandpass__combo_RA__independent_rms__s15,clean_vs_noisy,0.7999999999999999,0.6666666666666669,4,True
resnet,17,macro_auroc,clean,bandpass__heldout__independent_rms__s10,clean_vs_noisy,0.7999999999999999,0.6666666666666669,4,True
resnet,17,macro_auroc,clean,bandpass__combo_RA__independent_rms__s10,clean_vs_noisy,0.7999999999999999,0.6666666666666669,4,True
resnet,17,macro_auroc,clean,bandpass__heldout__independent_rms__s5,clean_vs_noisy,-0.39999999999999997,-0.3333333333333334,4,True
resnet,17,macro_auroc,clean,bandpass__combo_RA__independent_rms__s5,clean_vs_noisy,-0.39999999999999997,-0.3333333333333334,4,True
resnet,17,macro_auroc,clean,bandpass__heldout__independent_rms__s0,clean_vs_noisy,-0.39999999999999997,-0.3333333333333334,4,True
resnet,17,macro_auroc,clean,bandpass__combo_RA__independent_rms__s0,clean_vs_noisy,-0.39999999999999997,-0.3333333333333334,4,True
resnet,17,macro_auroc,clean,bandpass__heldout__electrode__s20,clean_vs_noisy,0.7999999999999999,0.6666666666666669,4,True
resnet,17,macro_auroc,clean,bandpass__combo_RA__electrode__s20,clean_vs_noisy,0.7999999999999999,0.6666666666666669,4,True
resnet,17,macro_auroc,clean,bandpass__heldout__electrode__s15,clean_vs_noisy,0.7999999999999999,0.6666666666666669,4,True
resnet,17,macro_auroc,clean,bandpass__combo_RA__electrode__s15,clean_vs_noisy,0.7999999999999999,0.6666666666666669,4,True
resnet,17,macro_auroc,clean,primary_joint,clean_vs_noisy,-0.19999999999999998,0.0,4,True
resnet,17,macro_auroc,clean,bandpass__heldout__electrode__s10,clean_vs_noisy,0.39999999999999997,0.3333333333333334,4,True
resnet,17,macro_auroc,clean,bandpass__combo_RA__electrode__s10,clean_vs_noisy,0.7999999999999999,0.6666666666666669,4,True
resnet,17,macro_auroc,clean,bandpass__heldout__electrode__s5,clean_vs_noisy,-0.19999999999999998,0.0,4,True
resnet,17,macro_auroc,clean,bandpass__combo_RA__electrode__s5,clean_vs_noisy,-0.19999999999999998,0.0,4,True
resnet,17,macro_auroc,clean,bandpass__heldout__electrode__s0,clean_vs_noisy,-0.39999999999999997,-0.3333333333333334,4,True
resnet,17,macro_auroc,clean,bandpass__combo_RA__electrode__s0,clean_vs_noisy,-0.39999999999999997,-0.3333333333333334,4,True
resnet,17,macro_auroc,clean,bandpass__heldout__covariance__s20,clean_vs_noisy,0.7999999999999999,0.6666666666666669,4,True
resnet,17,macro_auroc,clean,bandpass__combo_RA__covariance__s20,clean_vs_noisy,0.7999999999999999,0.6666666666666669,4,True
resnet,17,macro_auroc,clean,bandpass__heldout__covariance__s15,clean_vs_noisy,0.7999999999999999,0.6666666666666669,4,True
resnet,17,macro_auroc,clean,bandpass__combo_RA__covariance__s15,clean_vs_noisy,0.7999999999999999,0.6666666666666669,4,True
resnet,17,macro_auroc,clean,bandpass__heldout__covariance__s10,clean_vs_noisy,0.39999999999999997,0.3333333333333334,4,True
resnet,17,macro_auroc,clean,bandpass__combo_RA__covariance__s10,clean_vs_noisy,0.7999999999999999,0.6666666666666669,4,True
resnet,17,macro_auroc,clean,bandpass__heldout__covariance__s5,clean_vs_noisy,-0.19999999999999998,0.0,4,True
resnet,17,macro_auroc,clean,bandpass__combo_RA__covariance__s5,clean_vs_noisy,-0.19999999999999998,0.0,4,True
resnet,17,macro_auroc,clean,bandpass__heldout__covariance__s0,clean_vs_noisy,-0.39999999999999997,-0.3333333333333334,4,True
resnet,17,macro_auroc,clean,bandpass__combo_RA__covariance__s0,clean_vs_noisy,-0.39999999999999997,-0.3333333333333334,4,True
resnet,17,macro_auroc,clean,bandpass__combo_LA__independent_rms__s20,clean_vs_noisy,0.7999999999999999,0.6666666666666669,4,True
resnet,17,macro_auroc,clean,bandpass__combo_LA__independent_rms__s15,clean_vs_noisy,0.7999999999999999,0.6666666666666669,4,True
resnet,17,macro_auroc,clean,bandpass__combo_LA__independent_rms__s10,clean_vs_noisy,0.7999999999999999,0.6666666666666669,4,True
resnet,17,macro_auroc,clean,bandpass__combo_LA__independent_rms__s5,clean_vs_noisy,-0.39999999999999997,-0.3333333333333334,4,True
resnet,17,macro_auroc,clean,bandpass__combo_LA__independent_rms__s0,clean_vs_noisy,-0.39999999999999997,-0.3333333333333334,4,True
resnet,17,macro_auroc,clean,bandpass__combo_LA__electrode__s20,clean_vs_noisy,0.7999999999999999,0.6666666666666669,4,True
resnet,17,macro_auroc,clean,bandpass__combo_LA__electrode__s15,clean_vs_noisy,0.7999999999999999,0.6666666666666669,4,True
resnet,17,macro_auroc,clean,bandpass__combo_LA__electrode__s10,clean_vs_noisy,0.39999999999999997,0.3333333333333334,4,True
resnet,17,macro_auroc,clean,bandpass__combo_LA__electrode__s5,clean_vs_noisy,-0.19999999999999998,0.0,4,True
resnet,17,macro_auroc,clean,bandpass__combo_LA__electrode__s0,clean_vs_noisy,-0.39999999999999997,-0.3333333333333334,4,True
resnet,17,macro_auroc,clean,bandpass__combo_LA__covariance__s20,clean_vs_noisy,0.7999999999999999,0.6666666666666669,4,True
resnet,17,macro_auroc,clean,bandpass__combo_LA__covariance__s15,clean_vs_noisy,0.7999999999999999,0.6666666666666669,4,True
