model,strategy,seed,group_id,class_name,bin_id,count,probability_sum,target_sum
resnet,clean_only,17,clean,NORM,0,747,10.556809135883213,8.0
resnet,clean_only,17,clean,NORM,1,110,10.629057869315147,20.0
resnet,clean_only,17,clean,NORM,2,81,13.07776127755642,18.0
resnet,clean_only,17,clean,NORM,3,76,17.60164348781109,25.0
resnet,clean_only,17,clean,NORM,4,51,15.085740506649017,20.0
resnet,clean_only,17,clean,NORM,5,66,24.298887699842453,33.0
resnet,clean_only,17,clean,NORM,6,60,25.950886130332947,26.0
resnet,clean_only,17,clean,NORM,7,43,21.501067876815796,27.0
resnet,clean_only,17,clean,NORM,8,54,30.506745219230652,37.0
resnet,clean_only,17,clean,NORM,9,64,40.47162085771561,43.0
resnet,clean_only,17,clean,NORM,10,63,44.22068554162979,48.0
resnet,clean_only,17,clean,NORM,11,80,61.43560218811035,61.0
resnet,clean_only,17,clean,NORM,12,107,89.40593296289444,88.0
resnet,clean_only,17,clean,NORM,13,163,146.96611070632935,139.0
resnet,clean_only,17,clean,NORM,14,393,381.72177028656006,370.0
resnet,clean_only,17,clean,MI,0,1113,20.489794884750154,54.0
resnet,clean_only,17,clean,MI,1,245,23.2681722342968,44.0
resnet,clean_only,17,clean,MI,2,137,22.13344794511795,41.0
resnet,clean_only,17,clean,MI,3,97,22.83551913499832,37.0
resnet,clean_only,17,clean,MI,4,101,30.39759075641632,45.0
resnet,clean_only,17,clean,MI,5,66,24.296701043844223,26.0
resnet,clean_only,17,clean,MI,6,49,21.00173583626747,28.0
resnet,clean_only,17,clean,MI,7,52,26.243937224149704,31.0
resnet,clean_only,17,clean,MI,8,42,23.751133382320404,27.0
resnet,clean_only,17,clean,MI,9,36,22.894946455955505,27.0
resnet,clean_only,17,clean,MI,10,37,25.898297250270844,32.0
resnet,clean_only,17,clean,MI,11,39,30.123735904693604,29.0
resnet,clean_only,17,clean,MI,12,36,30.008067071437836,29.0
resnet,clean_only,17,clean,MI,13,47,42.24077624082565,43.0
resnet,clean_only,17,clean,MI,14,61,59.08033049106598,57.0
resnet,clean_only,17,clean,STTC,0,1269,16.503538444827427,53.0
resnet,clean_only,17,clean,STTC,1,172,16.413739316165447,24.0
resnet,clean_only,17,clean,STTC,2,85,13.841292545199394,22.0
resnet,clean_only,17,clean,STTC,3,66,15.560937881469727,26.0
resnet,clean_only,17,clean,STTC,4,58,17.035567551851273,21.0
resnet,clean_only,17,clean,STTC,5,42,15.533608615398407,17.0
resnet,clean_only,17,clean,STTC,6,42,18.098879098892212,21.0
resnet,clean_only,17,clean,STTC,7,50,25.192102789878845,30.0
resnet,clean_only,17,clean,STTC,8,49,27.901157081127167,31.0
resnet,clean_only,17,clean,STTC,9,37,23.353803753852844,26.0
resnet,clean_only,17,clean,STTC,10,40,28.04656195640564,34.0
resnet,clean_only,17,clean,STTC,11,33,25.3614239692688,26.0
resnet,clean_only,17,clean,STTC,12,43,35.84297078847885,32.0
resnet,clean_only,17,clean,STTC,13,74,66.84841549396515,67.0
resnet,clean_only,17,clean,STTC,14,98,94.60235184431076,91.0
resnet,clean_only,17,clean,CD,0,649,21.60687803570181,16.0
resnet,clean_only,17,clean,CD,1,338,33.208366960287094,12.0
resnet,clean_only,17,clean,CD,2,188,31.156626999378204,22.0
resnet,clean_only,17,clean,CD,3,141,32.71110852062702,15.0
resnet,clean_only,17,clean,CD,4,88,26.31758040189743,13.0
resnet,clean_only,17,clean,CD,5,77,28.32919752597809,12.0
resnet,clean_only,17,clean,CD,6,55,23.815332621335983,15.0
resnet,clean_only,17,clean,CD,7,59,29.81164401769638,17.0
resnet,clean_only,17,clean,CD,8,45,25.1294047832489,10.0
resnet,clean_only,17,clean,CD,9,55,34.81966578960419,21.0
resnet,clean_only,17,clean,CD,10,50,34.81741136312485,21.0
resnet,clean_only,17,clean,CD,11,53,40.7035351395607,26.0
resnet,clean_only,17,clean,CD,12,52,43.4637787938118,29.0
resnet,clean_only,17,clean,CD,13,55,49.63356018066406,33.0
resnet,clean_only,17,clean,CD,14,253,250.0400151014328,234.0
resnet,clean_only,17,clean,HYP,0,1533,27.769519202644005,46.0
resnet,clean_only,17,clean,HYP,1,262,24.758119486272335,35.0
resnet,clean_only,17,clean,HYP,2,116,18.93553000688553,31.0
resnet,clean_only,17,clean,HYP,3,55,12.620859891176224,17.0
resnet,clean_only,17,clean,HYP,4,32,9.577742576599121,20.0
resnet,clean_only,17,clean,HYP,5,25,9.106324195861816,14.0
resnet,clean_only,17,clean,HYP,6,21,9.154761642217636,12.0
resnet,clean_only,17,clean,HYP,7,20,10.006318926811218,11.0
resnet,clean_only,17,clean,HYP,8,8,4.544187784194946,3.0
resnet,clean_only,17,clean,HYP,9,10,6.305740773677826,9.0
resnet,clean_only,17,clean,HYP,10,14,9.791285991668701,10.0
resnet,clean_only,17,clean,HYP,11,21,16.302916407585144,17.0
resnet,clean_only,17,clean,HYP,12,15,12.548749029636383,12.0
resnet,clean_only,17,clean,HYP,13,11,9.868409931659698,10.0
resnet,clean_only,17,clean,HYP,14,15,14.63401734828949,15.0
resnet,clean_only,17,primary_joint,NORM,0,76207,1428.4058430183682,2179.0
resnet,clean_only,17,primary_joint,NORM,1,20207,1965.1363236680627,5231.0
resnet,clean_only,17,primary_joint,NORM,2,14167,2340.093310430646,6215.0
resnet,clean_only,17,primary_joint,NORM,3,11234,2611.5836353302,6333.0
resnet,clean_only,17,primary_joint,NORM,4,9314,2787.805878251791,5931.0
resnet,clean_only,17,primary_joint,NORM,5,8462,3096.8278960883617,5717.0
resnet,clean_only,17,primary_joint,NORM,6,7581,3281.1061322391033,5404.0
resnet,clean_only,17,primary_joint,NORM,7,7359,3678.4574170410633,5526.0
resnet,clean_only,17,primary_joint,NORM,8,7218,4089.6934279203415,5743.0
resnet,clean_only,17,primary_joint,NORM,9,6762,4283.180054008961,5637.0
resnet,clean_only,17,primary_joint,NORM,10,7008,4909.091104328632,5952.0
resnet,clean_only,17,primary_joint,NORM,11,7965,6111.736728787422,6873.0
resnet,clean_only,17,primary_joint,NORM,12,8048,6710.323413729668,6940.0
resnet,clean_only,17,primary_joint,NORM,13,9874,8904.13224452734,8852.0
resnet,clean_only,17,primary_joint,NORM,14,14394,13903.170194506645,13767.0
resnet,clean_only,17,primary_joint,MI,0,75558,1997.1803668476932,3400.0
resnet,clean_only,17,primary_joint,MI,1,37050,3612.5359491854906,5032.0
resnet,clean_only,17,primary_joint,MI,2,24346,3999.8627721369267,5570.0
resnet,clean_only,17,primary_joint,MI,3,16840,3901.3250197023153,5264.0
resnet,clean_only,17,primary_joint,MI,4,12236,3653.899165302515,4560.0
resnet,clean_only,17,primary_joint,MI,5,9131,3334.5545355677605,3777.0
resnet,clean_only,17,primary_joint,MI,6,7531,3252.528680920601,3606.0
resnet,clean_only,17,primary_joint,MI,7,6219,3100.189413011074,3198.0
resnet,clean_only,17,primary_joint,MI,8,4948,2798.8026989102364,2930.0
resnet,clean_only,17,primary_joint,MI,9,4380,2773.82572299242,2994.0
resnet,clean_only,17,primary_joint,MI,10,4017,2806.880362868309,2990.0
resnet,clean_only,17,primary_joint,MI,11,3558,2727.7585213184357,2728.0
resnet,clean_only,17,primary_joint,MI,12,3474,2895.7710435390472,2904.0
resnet,clean_only,17,primary_joint,MI,13,3375,3033.2546380758286,3056.0
resnet,clean_only,17,primary_joint,MI,14,3137,3034.79063642025,2991.0
resnet,clean_only,17,primary_joint,STTC,0,94224,2065.6310911783075,3529.0
resnet,clean_only,17,primary_joint,STTC,1,29585,2859.376612752676,3469.0
resnet,clean_only,17,primary_joint,STTC,2,17741,2913.303293392062,2852.0
resnet,clean_only,17,primary_joint,STTC,3,12446,2888.427792415023,3196.0
resnet,clean_only,17,primary_joint,STTC,4,9343,2788.3030893206596,2975.0
resnet,clean_only,17,primary_joint,STTC,5,7289,2666.035226225853,2844.0
resnet,clean_only,17,primary_joint,STTC,6,6120,2650.940125465393,3055.0
resnet,clean_only,17,primary_joint,STTC,7,5826,2915.324201077223,3378.0
resnet,clean_only,17,primary_joint,STTC,8,5665,3207.269637823105,3800.0
resnet,clean_only,17,primary_joint,STTC,9,4986,3156.2870237231255,3645.0
resnet,clean_only,17,primary_joint,STTC,10,4474,3128.411982893944,3477.0
resnet,clean_only,17,primary_joint,STTC,11,4248,3256.3359204530716,3432.0
resnet,clean_only,17,primary_joint,STTC,12,3839,3196.7138245105743,3273.0
resnet,clean_only,17,primary_joint,STTC,13,4942,4455.1235110759735,4430.0
resnet,clean_only,17,primary_joint,STTC,14,5072,4879.771685779095,4745.0
resnet,clean_only,17,primary_joint,CD,0,21629,827.6208980828524,467.0
resnet,clean_only,17,primary_joint,CD,1,24362,2412.6786434426904,870.0
resnet,clean_only,17,primary_joint,CD,2,20545,3411.489411100745,1098.0
resnet,clean_only,17,primary_joint,CD,3,17963,4178.075337558985,1271.0
resnet,clean_only,17,primary_joint,CD,4,15742,4711.231564164162,1178.0
resnet,clean_only,17,primary_joint,CD,5,13689,5007.169909775257,1238.0
resnet,clean_only,17,primary_joint,CD,6,12017,5199.572617352009,1390.0
resnet,clean_only,17,primary_joint,CD,7,11021,5503.289804190397,1628.0
resnet,clean_only,17,primary_joint,CD,8,9911,5612.027210474014,1744.0
resnet,clean_only,17,primary_joint,CD,9,9051,5725.585294723511,1921.0
resnet,clean_only,17,primary_joint,CD,10,8733,6109.278784632683,2455.0
resnet,clean_only,17,primary_joint,CD,11,8345,6396.972972869873,2850.0
resnet,clean_only,17,primary_joint,CD,12,8202,6833.275504827499,3321.0
resnet,clean_only,17,primary_joint,CD,13,8313,7487.3837649822235,4498.0
resnet,clean_only,17,primary_joint,CD,14,26277,25847.426140785217,23671.0
resnet,clean_only,17,primary_joint,HYP,0,126983,3478.281415850972,3463.0
resnet,clean_only,17,primary_joint,HYP,1,40801,3855.985845349729,3610.0
resnet,clean_only,17,primary_joint,HYP,2,16999,2762.8631648421288,3457.0
resnet,clean_only,17,primary_joint,HYP,3,8231,1891.0863941162825,2317.0
resnet,clean_only,17,primary_joint,HYP,4,5008,1491.2578525841236,1701.0
resnet,clean_only,17,primary_joint,HYP,5,3734,1363.130508184433,1754.0
resnet,clean_only,17,primary_joint,HYP,6,2838,1225.2973218858242,1523.0
resnet,clean_only,17,primary_joint,HYP,7,2169,1081.37226074934,1188.0
resnet,clean_only,17,primary_joint,HYP,8,1798,1019.1479882597923,1158.0
resnet,clean_only,17,primary_joint,HYP,9,1545,976.3778079748154,1173.0
resnet,clean_only,17,primary_joint,HYP,10,1293,903.8528512716293,1045.0
resnet,clean_only,17,primary_joint,HYP,11,1473,1133.628895521164,1130.0
resnet,clean_only,17,primary_joint,HYP,12,1155,956.5976495742798,976.0
resnet,clean_only,17,primary_joint,HYP,13,790,710.7505506873131,722.0
resnet,clean_only,17,primary_joint,HYP,14,983,957.7518472671509,983.0
resnet,independent_rms,17,clean,NORM,0,771,8.298801802260527,14.0
resnet,independent_rms,17,clean,NORM,1,96,9.29787577688694,11.0
resnet,independent_rms,17,clean,NORM,2,52,8.490264758467674,11.0
resnet,independent_rms,17,clean,NORM,3,48,11.150413528084755,12.0
resnet,independent_rms,17,clean,NORM,4,43,13.014650344848633,14.0
resnet,independent_rms,17,clean,NORM,5,33,12.200488567352295,15.0
resnet,independent_rms,17,clean,NORM,6,36,15.429966568946838,15.0
resnet,independent_rms,17,clean,NORM,7,57,28.657432973384857,39.0
resnet,independent_rms,17,clean,NORM,8,43,24.295470118522644,25.0
resnet,independent_rms,17,clean,NORM,9,57,36.05899780988693,28.0
resnet,independent_rms,17,clean,NORM,10,61,42.41829228401184,37.0
resnet,independent_rms,17,clean,NORM,11,71,54.678497195243835,50.0
resnet,independent_rms,17,clean,NORM,12,103,85.69373708963394,73.0
resnet,independent_rms,17,clean,NORM,13,172,155.70292627811432,138.0
resnet,independent_rms,17,clean,NORM,14,515,502.35601156949997,481.0
resnet,independent_rms,17,clean,MI,0,829,17.093595229031052,21.0
resnet,independent_rms,17,clean,MI,1,200,19.42255699634552,13.0
resnet,independent_rms,17,clean,MI,2,133,22.228390708565712,20.0
resnet,independent_rms,17,clean,MI,3,76,17.65467070043087,16.0
resnet,independent_rms,17,clean,MI,4,77,22.656936645507812,12.0
resnet,independent_rms,17,clean,MI,5,53,19.597599893808365,15.0
resnet,independent_rms,17,clean,MI,6,62,26.99754363298416,17.0
resnet,independent_rms,17,clean,MI,7,59,29.34433564543724,14.0
resnet,independent_rms,17,clean,MI,8,50,28.168738424777985,17.0
resnet,independent_rms,17,clean,MI,9,85,53.80928188562393,34.0
resnet,independent_rms,17,clean,MI,10,56,38.97280877828598,25.0
resnet,independent_rms,17,clean,MI,11,62,47.65577405691147,27.0
resnet,independent_rms,17,clean,MI,12,73,60.852422535419464,44.0
resnet,independent_rms,17,clean,MI,13,98,88.36376202106476,70.0
resnet,independent_rms,17,clean,MI,14,245,238.84916776418686,205.0
resnet,independent_rms,17,clean,STTC,0,1295,17.47806163291534,44.0
resnet,independent_rms,17,clean,STTC,1,181,17.013501323759556,37.0
resnet,independent_rms,17,clean,STTC,2,109,17.72976279258728,30.0
resnet,independent_rms,17,clean,STTC,3,70,16.284318938851357,34.0
resnet,independent_rms,17,clean,STTC,4,61,18.00646024942398,34.0
resnet,independent_rms,17,clean,STTC,5,50,18.277076601982117,32.0
resnet,independent_rms,17,clean,STTC,6,45,19.514704793691635,26.0
resnet,independent_rms,17,clean,STTC,7,41,20.686735898256302,22.0
resnet,independent_rms,17,clean,STTC,8,51,28.79433137178421,36.0
resnet,independent_rms,17,clean,STTC,9,47,29.905187010765076,35.0
resnet,independent_rms,17,clean,STTC,10,35,24.34606897830963,33.0
resnet,independent_rms,17,clean,STTC,11,47,36.004089415073395,42.0
resnet,independent_rms,17,clean,STTC,12,42,35.02370095252991,37.0
resnet,independent_rms,17,clean,STTC,13,55,49.65424168109894,51.0
resnet,independent_rms,17,clean,STTC,14,29,27.754461348056793,28.0
resnet,independent_rms,17,clean,CD,0,1003,26.90804794570431,33.0
resnet,independent_rms,17,clean,CD,1,294,28.161069720983505,40.0
resnet,independent_rms,17,clean,CD,2,164,27.055312514305115,23.0
resnet,independent_rms,17,clean,CD,3,98,22.456897288560867,20.0
resnet,independent_rms,17,clean,CD,4,79,23.493252843618393,18.0
resnet,independent_rms,17,clean,CD,5,66,24.121847182512283,23.0
resnet,independent_rms,17,clean,CD,6,38,16.567827612161636,13.0
resnet,independent_rms,17,clean,CD,7,32,15.809008687734604,13.0
resnet,independent_rms,17,clean,CD,8,29,16.429183423519135,13.0
resnet,independent_rms,17,clean,CD,9,27,17.03935182094574,15.0
resnet,independent_rms,17,clean,CD,10,26,18.40179878473282,15.0
resnet,independent_rms,17,clean,CD,11,29,22.292348265647888,19.0
resnet,independent_rms,17,clean,CD,12,41,34.117006063461304,31.0
resnet,independent_rms,17,clean,CD,13,49,44.15464007854462,42.0
resnet,independent_rms,17,clean,CD,14,183,179.36989617347717,178.0
resnet,independent_rms,17,clean,HYP,0,1786,23.591412218062032,77.0
resnet,independent_rms,17,clean,HYP,1,137,12.712081462144852,34.0
resnet,independent_rms,17,clean,HYP,2,61,9.908266350626945,27.0
resnet,independent_rms,17,clean,HYP,3,35,8.173036009073257,19.0
resnet,independent_rms,17,clean,HYP,4,21,6.190840721130371,13.0
resnet,independent_rms,17,clean,HYP,5,15,5.351673930883408,9.0
resnet,independent_rms,17,clean,HYP,6,19,8.226835370063782,12.0
resnet,independent_rms,17,clean,HYP,7,11,5.592481046915054,8.0
resnet,independent_rms,17,clean,HYP,8,8,4.542564570903778,8.0
resnet,independent_rms,17,clean,HYP,9,14,8.803384602069855,7.0
resnet,independent_rms,17,clean,HYP,10,7,4.9233357310295105,6.0
resnet,independent_rms,17,clean,HYP,11,13,10.010018289089203,12.0
resnet,independent_rms,17,clean,HYP,12,5,4.188631772994995,4.0
resnet,independent_rms,17,clean,HYP,13,8,7.195008873939514,8.0
resnet,independent_rms,17,clean,HYP,14,18,17.48146551847458,18.0
resnet,independent_rms,17,primary_joint,NORM,0,74946,1051.9781370077446,1771.0
resnet,independent_rms,17,primary_joint,NORM,1,13135,1277.0810948088765,2280.0
resnet,independent_rms,17,primary_joint,NORM,2,8322,1371.1255438923836,2506.0
resnet,independent_rms,17,primary_joint,NORM,3,6954,1618.2814218848944,2796.0
resnet,independent_rms,17,primary_joint,NORM,4,6270,1878.6288099586964,2898.0
resnet,independent_rms,17,primary_joint,NORM,5,6285,2303.6591590940952,3331.0
resnet,independent_rms,17,primary_joint,NORM,6,6207,2688.7264282107353,3746.0
resnet,independent_rms,17,primary_joint,NORM,7,6509,3256.423270791769,4128.0
resnet,independent_rms,17,primary_joint,NORM,8,6600,3741.5473482608795,4426.0
resnet,independent_rms,17,primary_joint,NORM,9,7005,4441.901531338692,4837.0
resnet,independent_rms,17,primary_joint,NORM,10,7659,5366.168326079845,5655.0
resnet,independent_rms,17,primary_joint,NORM,11,8850,6794.399066627026,6897.0
resnet,independent_rms,17,primary_joint,NORM,12,10921,9115.529750466347,8771.0
resnet,independent_rms,17,primary_joint,NORM,13,15911,14361.964607417583,13802.0
resnet,independent_rms,17,primary_joint,NORM,14,30226,29343.389950156212,28456.0
resnet,independent_rms,17,primary_joint,MI,0,57977,1482.7612680028542,1195.0
resnet,independent_rms,17,primary_joint,MI,1,23590,2298.64578332752,1439.0
resnet,independent_rms,17,primary_joint,MI,2,15728,2594.005243167281,1486.0
resnet,independent_rms,17,primary_joint,MI,3,12115,2815.686865642667,1643.0
resnet,independent_rms,17,primary_joint,MI,4,10109,3023.2476133704185,1667.0
resnet,independent_rms,17,primary_joint,MI,5,8605,3151.051183462143,1663.0
resnet,independent_rms,17,primary_joint,MI,6,8416,3642.2253855466843,1916.0
resnet,independent_rms,17,primary_joint,MI,7,7878,3939.5230829417706,2122.0
resnet,independent_rms,17,primary_joint,MI,8,7840,4442.846119463444,2503.0
resnet,independent_rms,17,primary_joint,MI,9,7997,5063.326235771179,2840.0
resnet,independent_rms,17,primary_joint,MI,10,8192,5731.360303342342,3467.0
resnet,independent_rms,17,primary_joint,MI,11,7865,6034.641640424728,3815.0
resnet,independent_rms,17,primary_joint,MI,12,8971,7485.736981868744,4974.0
resnet,independent_rms,17,primary_joint,MI,13,10876,9806.376773893833,7537.0
resnet,independent_rms,17,primary_joint,MI,14,19641,19082.965516388416,16733.0
resnet,independent_rms,17,primary_joint,STTC,0,111559,2178.727039476402,3439.0
resnet,independent_rms,17,primary_joint,STTC,1,28037,2701.254974037409,4060.0
resnet,independent_rms,17,primary_joint,STTC,2,15963,2618.507784292102,4248.0
resnet,independent_rms,17,primary_joint,STTC,3,11112,2572.8772271871567,4365.0
resnet,independent_rms,17,primary_joint,STTC,4,8136,2425.7035928964615,4229.0
resnet,independent_rms,17,primary_joint,STTC,5,6660,2439.5919480621815,4100.0
resnet,independent_rms,17,primary_joint,STTC,6,5728,2477.016451984644,3871.0
resnet,independent_rms,17,primary_joint,STTC,7,5059,2530.2276987433434,3563.0
resnet,independent_rms,17,primary_joint,STTC,8,4756,2692.0379489064217,3599.0
resnet,independent_rms,17,primary_joint,STTC,9,4273,2703.6631692647934,3496.0
resnet,independent_rms,17,primary_joint,STTC,10,3652,2552.7997077703476,3196.0
resnet,independent_rms,17,primary_joint,STTC,11,3486,2669.7499874830246,3124.0
resnet,independent_rms,17,primary_joint,STTC,12,3096,2576.344097971916,2742.0
resnet,independent_rms,17,primary_joint,STTC,13,2960,2658.158341526985,2801.0
resnet,independent_rms,17,primary_joint,STTC,14,1323,1263.4256659150124,1267.0
resnet,independent_rms,17,primary_joint,CD,0,77132,2464.2412692218786,2635.0
resnet,independent_rms,17,primary_joint,CD,1,37508,3607.7813471257687,3401.0
resnet,independent_rms,17,primary_joint,CD,2,20927,3427.025081768632,2620.0
resnet,independent_rms,17,primary_joint,CD,3,13587,3143.9503746181726,2032.0
resnet,independent_rms,17,primary_joint,CD,4,9801,2927.8020899295807,2179.0
resnet,independent_rms,17,primary_joint,CD,5,7309,2672.6180143654346,2069.0
resnet,independent_rms,17,primary_joint,CD,6,5767,2491.7340197861195,2023.0
resnet,independent_rms,17,primary_joint,CD,7,4679,2334.2303063869476,1834.0
resnet,independent_rms,17,primary_joint,CD,8,3859,2185.155136346817,1635.0
resnet,independent_rms,17,primary_joint,CD,9,3287,2079.6037113666534,1551.0
resnet,independent_rms,17,primary_joint,CD,10,3221,2257.203359901905,1938.0
resnet,independent_rms,17,primary_joint,CD,11,3511,2694.1710427999496,2538.0
resnet,independent_rms,17,primary_joint,CD,12,4067,3394.6361421346664,3123.0
resnet,independent_rms,17,primary_joint,CD,13,5145,4645.164404809475,4315.0
resnet,independent_rms,17,primary_joint,CD,14,16000,15646.709832370281,15707.0
resnet,independent_rms,17,primary_joint,HYP,0,177255,2689.9510653805846,7751.0
resnet,independent_rms,17,primary_joint,HYP,1,15750,1464.7317001074553,3909.0
resnet,independent_rms,17,primary_joint,HYP,2,6414,1049.820327013731,2635.0
resnet,independent_rms,17,primary_joint,HYP,3,3546,819.1447061896324,1971.0
resnet,independent_rms,17,primary_joint,HYP,4,2256,670.9622856080532,1490.0
resnet,independent_rms,17,primary_joint,HYP,5,1803,656.4444782733917,1212.0
resnet,independent_rms,17,primary_joint,HYP,6,1370,593.0754061639309,950.0
resnet,independent_rms,17,primary_joint,HYP,7,1190,595.0059403479099,849.0
resnet,independent_rms,17,primary_joint,HYP,8,1028,583.7668932676315,752.0
resnet,independent_rms,17,primary_joint,HYP,9,988,624.9373431801796,771.0
resnet,independent_rms,17,primary_joint,HYP,10,865,605.0121467113495,707.0
resnet,independent_rms,17,primary_joint,HYP,11,843,648.0514180660248,774.0
resnet,independent_rms,17,primary_joint,HYP,12,741,615.3409290909767,681.0
resnet,independent_rms,17,primary_joint,HYP,13,549,494.2497959136963,546.0
resnet,independent_rms,17,primary_joint,HYP,14,1202,1170.3853793740273,1202.0
resnet,electrode,17,clean,NORM,0,723,9.661666929054093,9.0
resnet,electrode,17,clean,NORM,1,116,11.056544855237007,12.0
resnet,electrode,17,clean,NORM,2,64,10.943992376327515,13.0
resnet,electrode,17,clean,NORM,3,47,11.119623124599457,20.0
resnet,electrode,17,clean,NORM,4,46,13.739897936582565,14.0
resnet,electrode,17,clean,NORM,5,49,17.931706458330154,11.0
resnet,electrode,17,clean,NORM,6,38,16.3862666785717,17.0
resnet,electrode,17,clean,NORM,7,45,22.632199317216873,21.0
resnet,electrode,17,clean,NORM,8,53,30.19930124282837,33.0
resnet,electrode,17,clean,NORM,9,54,34.40052002668381,29.0
resnet,electrode,17,clean,NORM,10,60,42.278756618499756,40.0
resnet,electrode,17,clean,NORM,11,66,50.76967716217041,50.0
resnet,electrode,17,clean,NORM,12,109,90.89112514257431,78.0
resnet,electrode,17,clean,NORM,13,156,141.01984405517578,120.0
resnet,electrode,17,clean,NORM,14,532,519.065159380436,496.0
resnet,electrode,17,clean,MI,0,1148,18.589025929570198,45.0
resnet,electrode,17,clean,MI,1,196,18.41212885081768,37.0
resnet,electrode,17,clean,MI,2,122,19.817283391952515,38.0
resnet,electrode,17,clean,MI,3,82,18.661567017436028,28.0
resnet,electrode,17,clean,MI,4,67,20.015517473220825,24.0
resnet,electrode,17,clean,MI,5,65,23.53545570373535,28.0
resnet,electrode,17,clean,MI,6,48,20.819531351327896,22.0
resnet,electrode,17,clean,MI,7,37,18.68714678287506,19.0
resnet,electrode,17,clean,MI,8,42,23.777890861034393,23.0
resnet,electrode,17,clean,MI,9,38,24.070115447044373,23.0
resnet,electrode,17,clean,MI,10,38,26.70604008436203,28.0
resnet,electrode,17,clean,MI,11,44,33.727284371852875,31.0
resnet,electrode,17,clean,MI,12,49,40.80232262611389,40.0
resnet,electrode,17,clean,MI,13,72,64.65534663200378,61.0
resnet,electrode,17,clean,MI,14,110,106.94524824619293,103.0
resnet,electrode,17,clean,STTC,0,1099,17.169315832288703,27.0
resnet,electrode,17,clean,STTC,1,183,17.50764025002718,20.0
resnet,electrode,17,clean,STTC,2,130,21.812100887298584,23.0
resnet,electrode,17,clean,STTC,3,80,18.537321269512177,21.0
resnet,electrode,17,clean,STTC,4,76,22.791011482477188,27.0
resnet,electrode,17,clean,STTC,5,46,16.649216949939728,17.0
resnet,electrode,17,clean,STTC,6,49,21.418905913829803,26.0
resnet,electrode,17,clean,STTC,7,53,26.260494112968445,20.0
resnet,electrode,17,clean,STTC,8,56,31.95634776353836,29.0
resnet,electrode,17,clean,STTC,9,56,35.472587049007416,42.0
resnet,electrode,17,clean,STTC,10,58,40.875303506851196,38.0
resnet,electrode,17,clean,STTC,11,60,45.97073143720627,46.0
resnet,electrode,17,clean,STTC,12,60,50.172212183475494,44.0
resnet,electrode,17,clean,STTC,13,76,68.71649259328842,70.0
resnet,electrode,17,clean,STTC,14,76,72.71953457593918,71.0
resnet,electrode,17,clean,CD,0,1479,24.639794693037402,88.0
resnet,electrode,17,clean,CD,1,174,16.30976652354002,40.0
resnet,electrode,17,clean,CD,2,83,13.728978663682938,32.0
resnet,electrode,17,clean,CD,3,46,10.669433534145355,25.0
resnet,electrode,17,clean,CD,4,41,12.528269588947296,21.0
resnet,electrode,17,clean,CD,5,28,10.19443291425705,16.0
resnet,electrode,17,clean,CD,6,26,11.306592285633087,18.0
resnet,electrode,17,clean,CD,7,22,10.955085039138794,17.0
resnet,electrode,17,clean,CD,8,21,12.02639102935791,17.0
resnet,electrode,17,clean,CD,9,19,12.04760068655014,14.0
resnet,electrode,17,clean,CD,10,11,7.706083238124847,11.0
resnet,electrode,17,clean,CD,11,16,12.250795722007751,11.0
resnet,electrode,17,clean,CD,12,23,19.11024409532547,18.0
resnet,electrode,17,clean,CD,13,46,41.619798839092255,46.0
resnet,electrode,17,clean,CD,14,123,120.95052462816238,122.0
resnet,electrode,17,clean,HYP,0,1551,17.52208809011063,47.0
resnet,electrode,17,clean,HYP,1,182,16.863628283143044,20.0
resnet,electrode,17,clean,HYP,2,83,13.646216407418251,15.0
resnet,electrode,17,clean,HYP,3,49,11.144558653235435,12.0
resnet,electrode,17,clean,HYP,4,46,13.771599262952805,17.0
resnet,electrode,17,clean,HYP,5,31,11.207094252109528,15.0
resnet,electrode,17,clean,HYP,6,27,11.878380596637726,9.0
resnet,electrode,17,clean,HYP,7,27,13.567352145910263,13.0
resnet,electrode,17,clean,HYP,8,18,10.05033278465271,10.0
resnet,electrode,17,clean,HYP,9,27,17.125358521938324,17.0
resnet,electrode,17,clean,HYP,10,20,14.072062969207764,8.0
resnet,electrode,17,clean,HYP,11,13,10.063559353351593,9.0
resnet,electrode,17,clean,HYP,12,15,12.609196782112122,11.0
resnet,electrode,17,clean,HYP,13,26,23.39135652780533,18.0
resnet,electrode,17,clean,HYP,14,43,41.96669149398804,41.0
resnet,electrode,17,primary_joint,NORM,0,66023,1133.3485001947772,783.0
resnet,electrode,17,primary_joint,NORM,1,13422,1297.8647940084338,1361.0
resnet,electrode,17,primary_joint,NORM,2,8705,1436.4750020354986,1681.0
resnet,electrode,17,primary_joint,NORM,3,6707,1559.4688998609781,1969.0
resnet,electrode,17,primary_joint,NORM,4,5947,1784.7707415521145,2171.0
resnet,electrode,17,primary_joint,NORM,5,5840,2139.8795581161976,2435.0
resnet,electrode,17,primary_joint,NORM,6,5903,2556.72073790431,2881.0
resnet,electrode,17,primary_joint,NORM,7,5793,2899.882964551449,3151.0
resnet,electrode,17,primary_joint,NORM,8,6355,3607.1220447421074,3698.0
resnet,electrode,17,primary_joint,NORM,9,6881,4361.9259486198425,4326.0
resnet,electrode,17,primary_joint,NORM,10,7542,5286.9212718605995,5251.0
resnet,electrode,17,primary_joint,NORM,11,8958,6874.697601139545,6662.0
