model,group_id,kind,combo_set,combo_id,condition,snr,metric,outcome,lhs,rhs,n_seeds,point,sd,ci95_low,ci95_high,n_expected,n_undefined,positive_seed_count,negative_seed_count,zero_seed_count,dz,t_stat,p_raw,patient_ci95_low,patient_ci95_high
resnet,bandpass__combo_RA_LL__covariance__s10,bandpass,train,RA_LL,covariance,10,macro_f1,drop,mixed,electrode,5,-0.0003493239217273292,0.0037413362162192097,-0.004994806406582624,0.004296158563127966,5,0,2,3,0,-0.09336875959261873,,,,
resnet,bandpass__combo_RA_LL__covariance__s10,bandpass,train,RA_LL,covariance,10,macro_f1,retention,independent_rms,clean_only,5,0.026428146343779945,0.012738551200199854,0.010611145929216408,0.04224514675834348,5,0,5,0,0,2.0746587212653598,,,,
resnet,bandpass__combo_RA_LL__covariance__s10,bandpass,train,RA_LL,covariance,10,macro_f1,retention,electrode,clean_only,5,0.02792320706244993,0.014372871180832431,0.010076930366389843,0.04576948375851002,5,0,5,0,0,1.9427716780547049,,,,
resnet,bandpass__combo_RA_LL__covariance__s10,bandpass,train,RA_LL,covariance,10,macro_f1,retention,mixed,clean_only,5,0.028386066865942982,0.01809548773259346,0.0059175512184437805,0.05085458251344219,5,0,5,0,0,1.5686820540799356,,,,
resnet,bandpass__combo_RA_LL__covariance__s10,bandpass,train,RA_LL,covariance,10,macro_f1,retention,clean_only,independent_rms,5,-0.026428146343779945,0.012738551200199854,-0.04224514675834348,-0.010611145929216408,5,0,0,5,0,-2.0746587212653598,,,,
resnet,bandpass__combo_RA_LL__covariance__s10,bandpass,train,RA_LL,covariance,10,macro_f1,retention,electrode,independent_rms,5,0.0014950607186699828,0.004225785791048125,-0.0037519453621954976,0.0067420667995354636,5,0,4,1,0,0.3537947242468156,,,,
resnet,bandpass__combo_RA_LL__covariance__s10,bandpass,train,RA_LL,covariance,10,macro_f1,retention,mixed,independent_rms,5,0.001957920522163037,0.006162358655415372,-0.0056936583642856,0.009609499408611673,5,0,3,2,0,0.31772258507583795,,,,
resnet,bandpass__combo_RA_LL__covariance__s10,bandpass,train,RA_LL,covariance,10,macro_f1,retention,mixed,electrode,5,0.00046285980349305424,0.005208308753096342,-0.006004109666756224,0.006929829273742333,5,0,3,2,0,0.08886950168188164,,,,
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_ap,absolute,independent_rms,clean_only,5,0.006757414623605196,0.0064388687891312356,-0.0012374969410169382,0.01475232618822733,5,0,4,1,0,1.0494723288990861,,,,
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_ap,absolute,electrode,clean_only,5,0.006983136084100683,0.005825035591832405,-0.0002496008985331845,0.01421587306673455,5,0,5,0,0,1.1988143203609112,,,,
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_ap,absolute,mixed,clean_only,5,0.0050907835885741545,0.005193288775101255,-0.00135753611574481,0.011539103292893118,5,0,4,1,0,0.9802619898553394,,,,
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_ap,absolute,clean_only,independent_rms,5,-0.006757414623605196,0.0064388687891312356,-0.01475232618822733,0.0012374969410169382,5,0,1,4,0,-1.0494723288990861,,,,
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_ap,absolute,electrode,independent_rms,5,0.00022572146049548714,0.0011248897164555167,-0.0011710136023769708,0.001622456523367945,5,0,3,2,0,0.2006609689763425,,,,
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_ap,absolute,mixed,independent_rms,5,-0.001666631035031041,0.003226215792182334,-0.0056725070346202895,0.002339244964558208,5,0,1,4,0,-0.5165900678651346,,,,
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_ap,absolute,mixed,electrode,5,-0.0018923524955265282,0.003023820077516682,-0.0056469210228247135,0.0018622160317716577,5,0,1,4,0,-0.625815176503698,,,,
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_ap,clean_cost,independent_rms,clean_only,5,-0.003800373124561496,0.004183544188030386,-0.008994929327733435,0.001394183078610443,5,0,0,5,0,-0.9084099399343771,,,,
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_ap,clean_cost,electrode,clean_only,5,-0.003141104206371126,0.004159406855395487,-0.008305689952597643,0.0020234815398553906,5,0,2,3,0,-0.7551808023532388,,,,
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_ap,clean_cost,mixed,clean_only,5,-0.000671432728724497,0.004682055049474916,-0.006484971921265656,0.005142106463816662,5,0,3,2,0,-0.1434055605133897,,,,
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_ap,clean_cost,clean_only,independent_rms,5,0.003800373124561496,0.004183544188030386,-0.001394183078610443,0.008994929327733435,5,0,5,0,0,0.9084099399343771,,,,
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_ap,clean_cost,electrode,independent_rms,5,0.0006592689181903699,0.0009135079697543267,-0.00047500103992579267,0.0017935388763065324,5,0,4,1,0,0.7216892900974577,,,,
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_ap,clean_cost,mixed,independent_rms,5,0.003128940395836999,0.003669176027063851,-0.0014269433800405138,0.007684824171714511,5,0,4,1,0,0.8527637738712799,,,,
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_ap,clean_cost,mixed,electrode,5,0.002469671477646629,0.002964566432594239,-0.0012113239319890105,0.0061506668872822684,5,0,4,1,0,0.8330632940093919,,,,
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_ap,drop,independent_rms,clean_only,5,-0.0029570414990437,0.0038706820777032534,-0.007763128083420384,0.0018490450853329834,5,0,1,4,0,-0.7639587648072403,,,,
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_ap,drop,electrode,clean_only,5,-0.003842031877729557,0.003974224950712388,-0.008776683919792269,0.0010926201643331542,5,0,1,4,0,-0.9667373954362761,,,,
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_ap,drop,mixed,clean_only,5,-0.0044193508598496575,0.004787691013745842,-0.010364054426141564,0.001525352706442249,5,0,0,5,0,-0.9230651784255394,,,,
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_ap,drop,clean_only,independent_rms,5,0.0029570414990437,0.0038706820777032534,-0.0018490450853329834,0.007763128083420384,5,0,4,1,0,0.7639587648072403,,,,
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_ap,drop,electrode,independent_rms,5,-0.0008849903786858571,0.0008161069685177922,-0.001898321020177614,0.0001283402628059,5,0,0,5,0,-1.084404879293177,,,,
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_ap,drop,mixed,independent_rms,5,-0.0014623093608059578,0.0012707985285566523,-0.003040214142685074,0.00011559542107315835,5,0,0,5,0,-1.1507011756354641,,,,
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_ap,drop,mixed,electrode,5,-0.0005773189821201008,0.0017162395502951784,-0.0027083118440150464,0.0015536738797748448,5,0,1,4,0,-0.3363860144236898,,,,
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_ap,retention,independent_rms,clean_only,5,0.003788670825844176,0.004960322969142622,-0.0023703836244034293,0.009947725276091782,5,0,4,1,0,0.7637951902351708,,,,
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_ap,retention,electrode,clean_only,5,0.004910918955873478,0.005085665175139819,-0.0014037683990162876,0.011225606310763244,5,0,4,1,0,0.965639456541388,,,,
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_ap,retention,mixed,clean_only,5,0.005641405480016348,0.006132607890796383,-0.001973232953085856,0.013256043913118552,5,0,5,0,0,0.9199031766702034,,,,
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_ap,retention,clean_only,independent_rms,5,-0.003788670825844176,0.004960322969142622,-0.009947725276091782,0.0023703836244034293,5,0,1,4,0,-0.7637951902351708,,,,
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_ap,retention,electrode,independent_rms,5,0.001122248130029302,0.0010376653836605147,-0.000166183619044258,0.002410679879102862,5,0,5,0,0,1.0815125450850152,,,,
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_ap,retention,mixed,independent_rms,5,0.0018527346541721724,0.0016241869716520627,-0.0001639598348797957,0.0038694291432241406,5,0,5,0,0,1.1407151310219164,,,,
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_ap,retention,mixed,electrode,5,0.0007304865241428704,0.0021923086612187477,-0.0019916242134427465,0.0034525972617284874,5,0,4,1,0,0.3332042321708379,,,,
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_auroc,absolute,independent_rms,clean_only,5,0.003227652942565484,0.0026876669851739424,-0.00010952639208585638,0.006564832277216825,5,0,5,0,0,1.200912523899085,,,0.0018409918195356396,0.0046209780488414
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_auroc,absolute,electrode,clean_only,5,0.0044751158799701376,0.0030875358867292805,0.0006414337262562477,0.008308798033684027,5,0,5,0,0,1.4494133976563306,,,0.002762391917009374,0.006243035576191267
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_auroc,absolute,mixed,clean_only,5,0.0033204543816363506,0.0018276248947884895,0.0010511583475565369,0.005589750415716164,5,0,5,0,0,1.816813937643712,,,0.0017004997302707242,0.005086890541584277
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_auroc,absolute,clean_only,independent_rms,5,-0.003227652942565484,0.0026876669851739424,-0.006564832277216825,0.00010952639208585638,5,0,0,5,0,-1.200912523899085,,,-0.004620978048841401,-0.0018409918195356402
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_auroc,absolute,electrode,independent_rms,5,0.001247462937404653,0.0006883230728150257,0.00039279695875724585,0.00210212891605206,5,0,5,0,0,1.8123218393695861,,,-0.00024638805022738074,0.0027230025454490878
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_auroc,absolute,mixed,independent_rms,5,9.280143907086646e-05,0.0013072548942860372,-0.0015303698996397767,0.0017159727777815096,5,0,3,2,0,0.07098955182841397,,,-0.0012470707917075692,0.001562767493921629
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_auroc,absolute,mixed,electrode,5,-0.0011546614983337865,0.001840960324329657,-0.0034405156551754515,0.0011311926585078785,5,0,2,3,0,-0.6272060745003994,,,-0.0027791708758941602,0.0004278656318248549
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_auroc,clean_cost,independent_rms,clean_only,5,-0.0013641168413217387,0.0011314152816524813,-0.002768954463567199,4.072078092372169e-05,5,0,0,5,0,-1.2056729862525692,,,-0.0026786064290873005,-1.1461742956368436e-06
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_auroc,clean_cost,electrode,clean_only,5,-0.0021684056865215904,0.0020839449585853182,-0.004755965115835219,0.0004191537427920382,5,0,0,5,0,-1.0405292508270507,,,-0.0037829514872234197,-0.0005739891166074151
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_auroc,clean_cost,mixed,clean_only,5,-0.0009681935738607983,0.0015849270125903136,-0.0029361403851748385,0.0009997532374532419,5,0,2,3,0,-0.6108758107910839,,,-0.0026568825400862407,0.0005306350351631704
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_auroc,clean_cost,clean_only,independent_rms,5,0.0013641168413217387,0.0011314152816524813,-4.072078092372169e-05,0.002768954463567199,5,0,5,0,0,1.2056729862525692,,,1.1461742956364635e-06,0.0026786064290873
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_auroc,clean_cost,electrode,independent_rms,5,-0.000804288845199852,0.0011024691600133346,-0.002173185110318357,0.000564607419918653,5,0,1,4,0,-0.7295340988859261,,,-0.0023436788277328155,0.0007233974629445087
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_auroc,clean_cost,mixed,independent_rms,5,0.0003959232674609403,0.0014670422251957056,-0.0014256502474093097,0.0022174967823311905,5,0,2,3,0,0.2698785765407151,,,-0.0011466594375088885,0.0017975624231568624
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_auroc,clean_cost,mixed,electrode,5,0.0012002121126607924,0.001922173899398594,-0.00118648201650939,0.0035869062418309745,5,0,4,1,0,0.6244035011797384,,,-0.00046000293995495376,0.0028271981982456334
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_auroc,drop,independent_rms,clean_only,5,-0.0018635361012437456,0.002280950822055329,-0.004695710618663133,0.0009686384161756423,5,0,1,4,0,-0.8169996841775582,,,-0.002508146552607435,-0.0012284722487819672
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_auroc,drop,electrode,clean_only,5,-0.0023067101934485467,0.0023731374408466096,-0.005253349516537203,0.000639929129640109,5,0,0,5,0,-0.9720086808902374,,,-0.003010369081161041,-0.00158766703970595
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_auroc,drop,mixed,clean_only,5,-0.0023522608077755523,0.0027193512811846568,-0.005728781392091828,0.0010242597765407237,5,0,0,5,0,-0.8650080716128792,,,-0.0030092735447455558,-0.0016983313121537865
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_auroc,drop,clean_only,independent_rms,5,0.0018635361012437456,0.002280950822055329,-0.0009686384161756423,0.004695710618663133,5,0,4,1,0,0.8169996841775582,,,0.0012284722487819672,0.002508146552607434
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_auroc,drop,electrode,independent_rms,5,-0.0004431740922048011,0.0005925196798232234,-0.0011788844468685203,0.0002925362624589181,5,0,1,4,0,-0.7479483083785855,,,-0.00080538069109148,-5.657851630725301e-05
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_auroc,drop,mixed,independent_rms,5,-0.0004887247065318068,0.0007215478856641319,-0.001384644739141007,0.00040719532607739345,5,0,2,3,0,-0.6773281666288461,,,-0.0009166275638201761,-4.160503487965031e-05
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_auroc,drop,mixed,electrode,5,-4.555061432700569e-05,0.0008040336931317884,-0.0010438903044315622,0.0009527890757775509,5,0,2,3,0,-0.05665261880951988,,,-0.0004811335625630097,0.0004146349857096977
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_auroc,retention,independent_rms,clean_only,5,0.0020572156737872936,0.002514632166684915,-0.0010651125563104985,0.005179543903885086,5,0,4,1,0,0.8180980506979508,,,0.0013558704262699006,0.0027679809051773968
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_auroc,retention,electrode,clean_only,5,0.002546097345901566,0.0026152529992285634,-0.0007011681494349638,0.0057933628412380955,5,0,5,0,0,0.9735568018285815,,,0.0017471007502868146,0.003334724301674962
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_auroc,retention,mixed,clean_only,5,0.0025949671514325255,0.0029963418659580375,-0.0011254826698382657,0.006315416972703316,5,0,5,0,0,0.8660450868154932,,,0.0018731878770166244,0.003330749318480977
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_auroc,retention,clean_only,independent_rms,5,-0.0020572156737872936,0.002514632166684915,-0.005179543903885086,0.0010651125563104985,5,0,1,4,0,-0.8180980506979508,,,-0.002767980905177397,-0.0013558704262699008
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_auroc,retention,electrode,independent_rms,5,0.0004888816721142719,0.0006497444795584784,-0.0003178826561851338,0.0012956460004136777,5,0,4,1,0,0.7524214325706657,,,6.226206082390607e-05,0.0008885571665425166
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_auroc,retention,mixed,independent_rms,5,0.0005377514776452319,0.0007942046369218238,-0.00044838382722709054,0.0015238867825175543,5,0,3,2,0,0.6770943565998905,,,4.885752860715742e-05,0.0010100689293270845
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_auroc,retention,mixed,electrode,5,4.8869805530959985e-05,0.0008843313870646112,-0.0010491726402687676,0.0011469122513306877,5,0,3,2,0,0.05526186930125262,,,-0.0004567398651396604,0.0005289181908819717
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_f1,absolute,independent_rms,clean_only,5,0.009078695837714123,0.006775633113064572,0.0006656361361845348,0.01749175553924371,5,0,5,0,0,1.339903694048731,,,,
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_f1,absolute,electrode,clean_only,5,0.01071327561803015,0.005388837170756669,0.004022150510919351,0.017404400725140948,5,0,5,0,0,1.9880496067254254,,,,
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_f1,absolute,mixed,clean_only,5,0.009427751718845778,0.00819177972924812,-0.0007436862521770105,0.019599189689868568,5,0,4,1,0,1.1508795439389947,,,,
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_f1,absolute,clean_only,independent_rms,5,-0.009078695837714123,0.006775633113064572,-0.01749175553924371,-0.0006656361361845348,5,0,0,5,0,-1.339903694048731,,,,
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_f1,absolute,electrode,independent_rms,5,0.0016345797803160255,0.002650266974216691,-0.0016561613071972695,0.004925320867829321,5,0,3,2,0,0.6167604230887492,,,,
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_f1,absolute,mixed,independent_rms,5,0.00034905588113165464,0.0025380101279806684,-0.0028022999218584753,0.0035004116841217845,5,0,3,2,0,0.13753131923448075,,,,
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_f1,absolute,mixed,electrode,5,-0.0012855238991843708,0.005119220923022526,-0.007641876218152897,0.005070828419784155,5,0,2,3,0,-0.25111709740890864,,,,
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_f1,clean_cost,independent_rms,clean_only,5,-0.0034594066400893244,0.0037038133513024917,-0.008058298334468068,0.0011394850542894193,5,0,0,5,0,-0.9340121415332069,,,,
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_f1,clean_cost,electrode,clean_only,5,-0.0046273747350235265,0.003025421163205599,-0.008383931272779682,-0.0008708181972673723,5,0,0,5,0,-1.5294977080548249,,,,
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_f1,clean_cost,mixed,clean_only,5,-0.0029015264970434274,0.0033746470504640446,-0.007091704246249161,0.0012886512521623054,5,0,1,4,0,-0.8598014706884506,,,,
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_f1,clean_cost,clean_only,independent_rms,5,0.0034594066400893244,0.0037038133513024917,-0.0011394850542894193,0.008058298334468068,5,0,5,0,0,0.9340121415332069,,,,
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_f1,clean_cost,electrode,independent_rms,5,-0.001167968094934202,0.0026522933122002813,-0.004461225213369914,0.0021252890235015096,5,0,2,3,0,-0.4403615880497329,,,,
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_f1,clean_cost,mixed,independent_rms,5,0.0005578801430458968,0.0029659048560105048,-0.003124777138760073,0.004240537424851866,5,0,3,2,0,0.18809778807143263,,,,
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_f1,clean_cost,mixed,electrode,5,0.0017258482379800988,0.0017153686920269684,-0.0004040633105556722,0.00385575978651587,5,0,5,0,0,1.00610920905916,,,,
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_f1,drop,independent_rms,clean_only,5,-0.0056192891976248,0.004720873581342706,-0.011481027963649318,0.00024244956839971927,5,0,1,4,0,-1.1903070694018811,,,,
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_f1,drop,electrode,clean_only,5,-0.006085900883006623,0.00408638143882023,-0.01115981359851781,-0.0010119881674954352,5,0,0,5,0,-1.4893129714204236,,,,
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_f1,drop,mixed,clean_only,5,-0.006526225221802351,0.0065676623403863495,-0.014681055102218772,0.00162860465861407,5,0,0,5,0,-0.9936907355408346,,,,
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_f1,drop,clean_only,independent_rms,5,0.0056192891976248,0.004720873581342706,-0.00024244956839971927,0.011481027963649318,5,0,4,1,0,1.1903070694018811,,,,
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_f1,drop,electrode,independent_rms,5,-0.00046661168538182364,0.0018090238652478364,-0.002712811490751484,0.0017795881199878366,5,0,3,2,0,-0.25793561618817995,,,,
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_f1,drop,mixed,independent_rms,5,-0.0009069360241775515,0.004431683514623216,-0.006409597895718334,0.004595725847363232,5,0,1,4,0,-0.20464819321707806,,,,
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_f1,drop,mixed,electrode,5,-0.0004403243387957279,0.004323874868153723,-0.005809124095320263,0.004928475417728806,5,0,2,3,0,-0.10183558780546871,,,,
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_f1,retention,independent_rms,clean_only,5,0.007872667191307081,0.006597745044258258,-0.00031951529947571444,0.016064849682089877,5,0,4,1,0,1.193236043299117,,,,
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_f1,retention,electrode,clean_only,5,0.0085191377401433,0.005725689367883828,0.0014097553871438703,0.01562852009314273,5,0,5,0,0,1.4878798329382492,,,,
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_f1,retention,mixed,clean_only,5,0.009120650867673618,0.00916634505019228,-0.0022608697762634324,0.02050217151161067,5,0,5,0,0,0.9950150051881689,,,,
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_f1,retention,clean_only,independent_rms,5,-0.007872667191307081,0.006597745044258258,-0.016064849682089877,0.00031951529947571444,5,0,1,4,0,-1.193236043299117,,,,
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_f1,retention,electrode,independent_rms,5,0.0006464705488362199,0.00250964586950574,-0.0024696663755698458,0.003762607473242285,5,0,2,3,0,0.25759433101353796,,,,
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_f1,retention,mixed,independent_rms,5,0.0012479836763665375,0.0061536871551993114,-0.0063928281204534,0.008888795473186476,5,0,4,1,0,0.20280258727681721,,,,
resnet,bandpass__combo_RA_LL__covariance__s15,bandpass,train,RA_LL,covariance,15,macro_f1,retention,mixed,electrode,5,0.0006015131275303176,0.006002284550465913,-0.006851307505757885,0.00805433376081852,5,0,3,2,0,0.10021403058667495,,,,
resnet,bandpass__combo_RA_LL__covariance__s20,bandpass,train,RA_LL,covariance,20,macro_ap,absolute,independent_rms,clean_only,5,0.004710304543207533,0.004641703988681416,-0.0010531321898570043,0.01047374127627207,5,0,5,0,0,1.01477917478008,,,,
resnet,bandpass__combo_RA_LL__covariance__s20,bandpass,train,RA_LL,covariance,20,macro_ap,absolute,electrode,clean_only,5,0.004381532950132039,0.004257154983400713,-0.00090442312753038,0.009667489027794457,5,0,5,0,0,1.0292162176891124,,,,
resnet,bandpass__combo_RA_LL__covariance__s20,bandpass,train,RA_LL,covariance,20,macro_ap,absolute,mixed,clean_only,5,0.0023056395397008877,0.004203889270703198,-0.002914178420166362,0.007525457499568138,5,0,4,1,0,0.5484539176064492,,,,
resnet,bandpass__combo_RA_LL__covariance__s20,bandpass,train,RA_LL,covariance,20,macro_ap,absolute,clean_only,independent_rms,5,-0.004710304543207533,0.004641703988681416,-0.01047374127627207,0.0010531321898570043,5,0,0,5,0,-1.01477917478008,,,,
resnet,bandpass__combo_RA_LL__covariance__s20,bandpass,train,RA_LL,covariance,20,macro_ap,absolute,electrode,independent_rms,5,-0.0003287715930754942,0.0010648343664447536,-0.0016509380899400617,0.0009933949037890734,5,0,1,4,0,-0.308753739957877,,,,
resnet,bandpass__combo_RA_LL__covariance__s20,bandpass,train,RA_LL,covariance,20,macro_ap,absolute,mixed,independent_rms,5,-0.0024046650035066453,0.0036073780802990964,-0.0068838164937234485,0.0020744864867101582,5,0,1,4,0,-0.6665963339521287,,,,
resnet,bandpass__combo_RA_LL__covariance__s20,bandpass,train,RA_LL,covariance,20,macro_ap,absolute,mixed,electrode,5,-0.002075893410431151,0.0029539504684382707,-0.005743707359568103,0.001591920538705801,5,0,1,4,0,-0.7027515974323898,,,,
resnet,bandpass__combo_RA_LL__covariance__s20,bandpass,train,RA_LL,covariance,20,macro_ap,clean_cost,independent_rms,clean_only,5,-0.003800373124561496,0.004183544188030386,-0.008994929327733435,0.001394183078610443,5,0,0,5,0,-0.9084099399343771,,,,
resnet,bandpass__combo_RA_LL__covariance__s20,bandpass,train,RA_LL,covariance,20,macro_ap,clean_cost,electrode,clean_only,5,-0.003141104206371126,0.004159406855395487,-0.008305689952597643,0.0020234815398553906,5,0,2,3,0,-0.7551808023532388,,,,
resnet,bandpass__combo_RA_LL__covariance__s20,bandpass,train,RA_LL,covariance,20,macro_ap,clean_cost,mixed,clean_only,5,-0.000671432728724497,0.004682055049474916,-0.006484971921265656,0.005142106463816662,5,0,3,2,0,-0.1434055605133897,,,,
resnet,bandpass__combo_RA_LL__covariance__s20,bandpass,train,RA_LL,covariance,20,macro_ap,clean_cost,clean_only,independent_rms,5,0.003800373124561496,0.004183544188030386,-0.001394183078610443,0.008994929327733435,5,0,5,0,0,0.9084099399343771,,,,
