epoch,train_loss,val_loss,val_macro_auroc,val_macro_ap,val_macro_f1_at_0p5,clean_count,clean_fraction,independent_count,independent_fraction,electrode_count,electrode_fraction,snr_20_count,snr_10_count,combo_RA_LA_LL_count,combo_V1_count,combo_V2_count,combo_V3_count,combo_V4_count,combo_V5_count,combo_V6_count,combo_RA_LA_count,combo_LA_LL_count,combo_RA_LL_count,actual_snr_db_count,actual_snr_db_mean,actual_snr_db_std,actual_snr_db_min,actual_snr_db_max,actual_snr_error_db_count,actual_snr_error_db_mean,actual_snr_error_db_std,actual_snr_error_db_min,actual_snr_error_db_max,rms_match_relative_error_count,rms_match_relative_error_mean,rms_match_relative_error_std,rms_match_relative_error_min,rms_match_relative_error_max,exposure_count,unique_records,exposure_min,exposure_max,order_sha256,epoch_seconds,elapsed_seconds
11,0.27546260062996775,0.31088241329286437,0.9153195464195673,0.795236371622891,0.6995660409880958,8490,0.49695621634277687,8594,0.5030437836572231,0,0.0,4358,4236,2090,746,728,729,718,778,691,680,722,712,8594,15.070979706435699,4.999496058065048,9.999999997483837,19.999999907320614,8594,-4.688056804951141e-08,1.0481641907249469e-07,-1.9999599842890348e-07,1.1543479949693847e-07,8594,3.6876369432968432e-09,2.174086688862751e-09,2.9842817128128985e-12,1.1805856794139221e-08,17084,17084,1,1,e538b8571529be78707de2e15d086388771c63a2d1329f2471289f8e37ebd544,47.81856299994979,537.9866816999856
12,0.26972413746179114,0.33557603807507114,0.9131822983256678,0.7918117053649185,0.6718747338336486,8544,0.5001170686022008,8540,0.4998829313977991,0,0.0,4345,4195,2009,762,686,733,721,688,744,763,748,686,8540,15.087821966772086,4.999228566087217,10.000000008058763,19.999999918249266,8540,-4.727943638051486e-08,1.045891743215279e-07,-2.1810662076404697e-07,1.3081900718248107e-07,8540,3.716849598570243e-09,2.2038191267718875e-09,2.85315238447438e-13,1.2822354626616213e-08,17084,17084,1,1,9504d1207884869acfd35df03ac58b8d544ce2bcd9601830a38e4c2c539a3c40,49.35210190003272,587.5198309000116
13,0.2693334425104164,0.29924092766067634,0.9169455135796403,0.7984580370746268,0.7006005816900542,8543,0.5000585343011005,8541,0.4999414656988996,0,0.0,4268,4273,2164,765,675,696,732,700,747,700,668,694,8541,14.99707289677537,4.999999039306078,10.00000000190957,19.999999909909867,8541,-4.5503052709514254e-08,1.0473256855611334e-07,-2.049526344194419e-07,1.1845918912456455e-07,8541,3.6977575866208477e-09,2.1790955169865826e-09,6.152224985509356e-15,1.1934501660287423e-08,17084,17084,1,1,3a8fa19ea31d5a8bcde347adc6e8796566529c1abda2e4532b879c71386ad70b,48.261671900050715,636.0593414000468
14,0.2676617934675357,0.30409530741192975,0.9188539570838301,0.8000312819444664,0.70585521554741,8620,0.5045656754858348,8464,0.4954343245141653,0,0.0,4265,4199,2175,717,660,691,737,694,691,701,667,731,8464,15.038988611783992,4.999847882137231,10.000000004712215,19.999999911551953,8464,-4.606099913351846e-08,1.0477145278184442e-07,-2.0378169196533236e-07,1.2577881136621727e-07,8464,3.740083121091972e-09,2.2060936713200212e-09,1.3963809812767013e-12,1.3316318894125218e-08,17084,17084,1,1,8e1692583d4de1e6a728bb4bd87f26315718766197b06d9aba8c4815f22386bd,47.54217039991636,683.7479342999868
15,0.26643352657800756,0.3653489507089012,0.9120892741410636,0.7874260148243997,0.6657944046481852,8567,0.5014633575275111,8517,0.49853664247248886,0,0.0,4295,4222,2086,731,695,775,735,693,720,734,656,692,8517,15.042855419370335,4.99981623364688,10.000000002420135,19.999999906139347,8517,-4.616917351283118e-08,1.0469057868125139e-07,-2.1039301145719946e-07,1.0776324188555009e-07,8517,3.726719671182124e-09,2.1836268668028416e-09,3.180971567793507e-13,1.1753341988656776e-08,17084,17084,1,1,e535c09a409735f7e95c1a8f6b4ac3cb27989055be460d421d4e9354bb711f16,47.94528540002648,731.8521990000736
16,0.26247380005060106,0.31936932896079023,0.9184866533180431,0.8009353663955368,0.6887559992779126,8466,0.4955513931163662,8618,0.5044486068836338,0,0.0,4295,4323,2138,709,724,729,752,717,740,693,735,681,8618,14.983754886430457,4.999973505822028,10.000000002993819,19.999999908066492,8618,-4.510818194161452e-08,1.0469974696765296e-07,-2.1399514338327208e-07,1.1883958883629475e-07,8618,3.707521288054016e-09,2.165341604645908e-09,1.2137298842461698e-12,1.2008023397311344e-08,17084,17084,1,1,ad625687cc74a8e33d1029ecd2da499575dea7cf006ee6094a4c90789299dd88,50.65172189997975,782.6185030000051
17,0.2619249222743877,0.31967654932578476,0.9178065306298698,0.7978086689500383,0.697258516174753,8614,0.504214469679232,8470,0.495785530320768,0,0.0,4263,4207,2146,760,705,680,708,709,668,691,703,700,8470,15.033057805110138,4.999890612891126,10.000000001945162,19.999999913173976,8470,-4.612953168171829e-08,1.0454622764392955e-07,-2.1028392183097822e-07,1.0862447830106703e-07,8470,3.741195031802599e-09,2.185555406911608e-09,7.260961869555231e-13,1.135764424564623e-08,17084,17084,1,1,542bad616272a7cc06fd6caf9b5eaaa3678c2a81a54c20fcc5b3ce5e460c696d,47.50796259997878,830.2391428999836
18,0.25642811937344434,0.3141235600591039,0.9186092569236687,0.7986715890233749,0.7020769771611006,8500,0.4975415593537813,8584,0.5024584406462187,0,0.0,4289,4295,2123,735,714,719,752,684,682,751,728,696,8584,14.996505080556751,4.99999867455939,9.999999998983295,19.999999899662587,8584,-4.525872044310501e-08,1.0479735262090248e-07,-2.01504725794166e-07,1.2578264652063353e-07,8584,3.7273783264082935e-09,2.174958477906463e-09,2.68775444565951e-13,1.1925032863563809e-08,17084,17084,1,1,d96a7714afed8b700b66e9ebe75883bbe5c6ab393a67f1031bc646dbc13ac2b8,48.06028460001107,878.4232002999634
19,0.25397014154591846,0.341909063717859,0.9174561185185652,0.7996596101861516,0.6734373786825819,8572,0.5017560290330133,8512,0.49824397096698664,0,0.0,4264,4248,2155,749,710,705,671,742,684,714,684,698,8512,15.009398450497262,4.999991062870919,10.000000000202878,19.99999990694925,8512,-4.574334003165439e-08,1.0474368154096591e-07,-2.0523776811387506e-07,1.1216618034382009e-07,8512,3.742388230944433e-09,2.179872314759287e-09,1.223466733768966e-12,1.1623954225723781e-08,17084,17084,1,1,75caf109b36e9a433db345649a650c7aea2c1a88e1abe464b2a0a01082892380,47.904267599922605,926.4486731999787
20,0.2533113095561338,0.34550041332493736,0.9166529020293194,0.7951497612232913,0.6920171288513728,8495,0.4972488878482791,8589,0.5027511121517209,0,0.0,4319,4270,2093,757,713,738,711,744,692,705,728,708,8589,15.028524811454249,4.999918528712856,9.999999992056791,19.999999915941295,8589,-4.592146294804423e-08,1.0465089970731231e-07,-2.2047893821763864e-07,1.1080341622005108e-07,8589,3.7196211279878607e-09,2.1803259156341793e-09,5.573896537066055e-13,1.187215611505286e-08,17084,17084,1,1,447d919b1545457380ce55cfc06034e0fb462b97c586e7336ea3d96dedf106f5,48.20080589991994,974.7879615999991
21,0.2532941651299641,0.34028868684119856,0.9170225282616341,0.7986921125726051,0.6947518929917168,8567,0.5014633575275111,8517,0.49853664247248886,0,0.0,4299,4218,2101,742,717,680,687,702,676,732,718,762,8517,15.047551908242415,4.999773772061428,10.000000007680715,19.99999990916414,8517,-4.667128607129516e-08,1.0473500154416695e-07,-2.2754230855071e-07,1.111294487543546e-07,8517,3.726340212398584e-09,2.1676639760585976e-09,2.97153792600188e-13,1.2577542639345888e-08,17084,17084,1,1,d69c82017db74676daa5369371dd9fca3b48e1b0593666fe54855109ea3ccd8e,48.26361469994299,1023.1914720999775
22,0.2533698984134172,0.30975280614623596,0.9198658087104221,0.8018752937489586,0.7138365889145507,8444,0.4942636384921564,8640,0.5057363615078436,0,0.0,4263,4377,2178,702,746,713,700,685,700,731,753,732,8640,14.934027733579443,4.9995646436733905,10.0000000003856,19.99999992266743,8640,-4.4198335343283416e-08,1.0471876564748693e-07,-2.122162428008778e-07,1.1052837045610886e-07,8640,3.744671117782883e-09,2.1510303877967834e-09,1.2308347751740558e-13,1.6742403671432063e-08,17084,17084,1,1,bad9f909dc2c606410d60702bc7b1fd9a5c094319178acf33c298ebac0dd4556,47.8543151000049,1071.177930500009
23,0.24970113957927478,0.3520869913494487,0.9181834750029368,0.7995773503708383,0.6817562633412365,8475,0.4960782018262702,8609,0.5039217981737298,0,0.0,4354,4255,2146,698,743,716,714,714,747,700,728,703,8609,15.05749792067394,4.9996692836532,10.000000004078576,19.99999991515555,8609,-4.6569641342614174e-08,1.0458530593397946e-07,-2.082224810351363e-07,1.1480881845216118e-07,8609,3.713346576006689e-09,2.1707739914956266e-09,2.3589609017615056e-13,1.1759358826357873e-08,17084,17084,1,1,e2dd568def4df3773b81f1aef2fa42426eea4616e962a225a2b207bd2c196205,47.4854706999613,1118.8123979000375
24,0.24869000921481613,0.32011700001478416,0.9193622235136326,0.8008507998171194,0.7044540689647057,8515,0.498419573870288,8569,0.501580426129712,0,0.0,4205,4364,2136,711,697,745,670,693,702,754,756,705,8569,14.907223669807722,4.999139077886378,10.00000000042011,19.999999905093826,8569,-4.357773756634084e-08,1.0484454290705982e-07,-2.0404664979878362e-07,1.2175013885951103e-07,8569,3.726532926495211e-09,2.1723588643607634e-09,3.6970252979815426e-13,1.2509883005266826e-08,17084,17084,1,1,ccc468fd17453743a8c426fd4860a41e943dc3907d9fbccbffa912e3080c2218,47.908114599995315,1166.8505623000674
25,0.24640049452358542,0.2932611165597743,0.9226906930457556,0.8056450005090576,0.7310558303777841,8490,0.49695621634277687,8594,0.5030437836572231,0,0.0,4384,4210,2158,690,711,689,735,739,728,749,699,696,8594,15.101233371042698,4.998974970648102,9.999999997001682,19.9999999129954,8594,-4.7621487427284705e-08,1.045514543711004e-07,-2.025878274025672e-07,1.0803666228298425e-07,8594,3.7339867653459065e-09,2.188888520335099e-09,7.851124469180718e-13,1.1866000448454192e-08,17084,17084,1,1,5311a64338232da15bdc5b355fb814c3fa45b891356fd4ffbfc717a52d0d48ca,47.78649600001518,1214.7609005999984
