epoch,train_loss,val_loss,val_macro_auroc,val_macro_ap,val_macro_f1_at_0p5,clean_count,clean_fraction,independent_count,independent_fraction,electrode_count,electrode_fraction,snr_20_count,snr_10_count,combo_RA_LA_LL_count,combo_V1_count,combo_V2_count,combo_V3_count,combo_V4_count,combo_V5_count,combo_V6_count,combo_RA_LA_count,combo_LA_LL_count,combo_RA_LL_count,actual_snr_db_count,actual_snr_db_mean,actual_snr_db_std,actual_snr_db_min,actual_snr_db_max,actual_snr_error_db_count,actual_snr_error_db_mean,actual_snr_error_db_std,actual_snr_error_db_min,actual_snr_error_db_max,rms_match_relative_error_count,rms_match_relative_error_mean,rms_match_relative_error_std,rms_match_relative_error_min,rms_match_relative_error_max,exposure_count,unique_records,exposure_min,exposure_max,order_sha256,epoch_seconds,elapsed_seconds
1,0.47887837339050454,0.40495384147760477,0.8394940399138072,0.6307108341114235,0.4845883112599997,8520,0.49871224537579023,8564,0.5012877546242098,0,0.0,4332,4232,2103,722,711,685,758,692,704,708,745,736,8564,15.058383885882993,4.999659016130759,10.000000004622422,19.999999906479246,8564,-4.685871760776796e-08,1.0464539228560233e-07,-2.0560332103514156e-07,1.1842403679906965e-07,8564,3.7039100790919073e-09,2.1818548941395777e-09,6.515212496071645e-14,1.1515900475801928e-08,17084,17084,1,1,e499188b7a93ebbfebed6f27f4f53be191601e228469a404b857c68505c0273d,51.62236300006043,51.669040699955076
2,0.3630495931428982,0.3981314455640727,0.8766727625125963,0.7053325047559,0.5550448040836193,8445,0.49432217279325685,8639,0.5056778272067431,0,0.0,4337,4302,2092,695,747,706,709,739,746,719,749,737,8639,15.020256928239855,4.999958861363254,9.99999999955892,19.9999999066252,8639,-4.594697165424978e-08,1.0474578125071186e-07,-2.0999204508598268e-07,1.2292033346739117e-07,8639,3.6963580878979114e-09,2.1699495504012953e-09,3.3727515821448583e-13,1.2053916500903666e-08,17084,17084,1,1,c6b3aa981fbd5703f92ec516d130d39600a1e28fb3c4054a50c5af80acf0c0fb,51.02937570004724,102.85381620004773
3,0.33671219558661114,0.3418243701004693,0.8901667512065305,0.7366719366863229,0.6253103486564439,8667,0.5073167876375556,8417,0.4926832123624444,0,0.0,4258,4159,2160,718,734,662,719,713,693,645,680,693,8417,15.058809505355454,4.999654027909639,10.000000001784787,19.999999918514312,8417,-4.674149219536544e-08,1.0457029318695749e-07,-2.0924197485783225e-07,1.208856925671853e-07,8417,3.709463433176602e-09,2.1738218832966687e-09,1.9846116512203919e-13,1.1681602782807593e-08,17084,17084,1,1,26c8edf45956229763fa05c4a72b0f61c4b304979d94cdc31f2d004586cce9ea,49.11450469994452,152.12154610001016
4,0.3186363038665599,0.33661196074636873,0.8947055916255993,0.7501928626017731,0.6446980083842736,8588,0.5026925778506205,8496,0.49730742214937956,0,0.0,4269,4227,2120,650,741,655,696,710,721,714,704,785,8496,15.024717468004924,4.99993880027913,10.000000001031468,19.999999912928914,8496,-4.6119369478456764e-08,1.0454870278603622e-07,-1.985966129325334e-07,1.1856049475511554e-07,8496,3.76492348012067e-09,2.173157834330815e-09,1.1676996334800691e-13,1.1096918388722837e-08,17084,17084,1,1,57383241e96086e404c866307f8688485947dc86097d70e734d79252f2eabaac,49.212101500015706,201.49257310002577
5,0.30918891548942945,0.33729769793605535,0.8999455458009079,0.7606095351391691,0.6542017112690487,8538,0.4997658627955982,8546,0.5002341372044018,0,0.0,4281,4265,2123,687,695,685,703,716,736,737,730,734,8546,15.009361058750262,4.999991133171571,10.000000005114586,19.99999990676791,8546,-4.586007988016445e-08,1.0457972580151989e-07,-2.16028478661201e-07,1.2771972102143536e-07,8546,3.761417286821445e-09,2.169332980941382e-09,1.0202476486258127e-13,1.3933706508407525e-08,17084,17084,1,1,ede9a333efa8c2a00ea55edf84cffca1eac09dc3ba5b6f0ff30c1222e12cb9ab,49.692669600015506,251.3552309999941
6,0.30443202324422675,0.3227577131981063,0.901728674487619,0.768461636503649,0.6808182398714404,8521,0.49877077967689065,8563,0.5012292203231093,0,0.0,4229,4334,2156,714,768,704,671,677,758,703,699,713,8563,14.93868966746758,4.9996239867373795,9.999999997658573,19.999999905046096,8563,-4.40821112795457e-08,1.0476976481591749e-07,-2.079281493649887e-07,1.2093801338153298e-07,8563,3.700397688089751e-09,2.1811381736333322e-09,5.159338922926352e-13,1.1884877326498783e-08,17084,17084,1,1,891201ba470dfdaba32dc49702b5bbde1655841052bf2e7be6d1e566028d9438,48.879597799968906,300.3952553999843
7,0.2954804434154721,0.3535514174503138,0.9025779648644947,0.7680693501249638,0.6403801606138744,8583,0.5023999063451182,8501,0.4976000936548818,0,0.0,4264,4237,2114,724,709,698,703,709,670,704,723,747,8501,15.015880438525572,4.999974677188211,9.99999999958727,19.999999909361755,8501,-4.612329274495771e-08,1.0450801484206327e-07,-2.1149879003701244e-07,1.1060395976869586e-07,8501,3.736647135146175e-09,2.1637160676376244e-09,1.1072918389728665e-14,1.299078927319617e-08,17084,17084,1,1,dbd9451b423ec78a6c3b0b6e62e5df6de2f67440b8d9d9861eade3188150a18d,48.82143210002687,349.41380830004346
8,0.2926372846628179,0.3420034167039983,0.9038621349584481,0.7728960163348318,0.6660562352375224,8583,0.5023999063451182,8501,0.4976000936548818,0,0.0,4281,4220,2043,780,695,738,723,670,751,701,738,662,8501,15.035878085621395,4.99987117049783,9.999999997340453,19.99999990197653,8501,-4.636307886520674e-08,1.046070999899747e-07,-2.0855196680713561e-07,1.169624130881175e-07,8501,3.7110814119594766e-09,2.1900869561175276e-09,1.382730525959348e-13,1.1520534206599353e-08,17084,17084,1,1,e8619dc843fb5356a82addbec01a265e89170905a4ef0dd9a042a6d9711690a8,48.62462499993853,398.1956807000097
9,0.2880892826798537,0.31123020822826325,0.9084697531158529,0.7808762147520675,0.6758369578200292,8528,0.49918051978459377,8556,0.5008194802154062,0,0.0,4208,4348,2108,726,721,758,697,741,652,688,741,724,8556,14.918186024384635,4.99933049921511,10.00000000313391,19.99999991418885,8556,-4.387155884227466e-08,1.0482375222426995e-07,-1.9956357277806092e-07,1.1694140766849159e-07,8556,3.7268514339479546e-09,2.185998362517348e-09,7.812765891665991e-16,1.0837963398811661e-08,17084,17084,1,1,a19d2b38422d7b32d5c5b41f778843e4832cc38d8d02347a2cb8efb818633987,49.25797160004731,447.60472010006197
10,0.28536144920518597,0.3393344444475325,0.9066999764776732,0.7787846578439097,0.6704126500211419,8471,0.4958440646218684,8613,0.5041559353781316,0,0.0,4314,4299,2119,705,751,698,673,742,732,732,727,734,8613,15.008707721722745,4.9999923134856905,10.00000000673616,19.999999905206007,8613,-4.560571393337797e-08,1.0476757530899607e-07,-2.0517504495387584e-07,1.311171278217671e-07,8613,3.729068016247461e-09,2.1709621746917656e-09,1.6984174596236774e-12,1.1741444193379159e-08,17084,17084,1,1,020424ff520efd0d375aa3ce70db07b3d49c93c139327043511f7c765d309c16,48.835550100076944,496.5955898000393
