kind,condition,frequency,power
ma,covariance,15.625,1.6028326173842194e-05
ma,covariance,16.015625,1.642835238768428e-05
ma,covariance,16.40625,1.7366752474910885e-05
ma,covariance,16.796875,1.7653196720790626e-05
ma,covariance,17.1875,1.8235173822575207e-05
ma,covariance,17.578125,1.9191010669305225e-05
ma,covariance,17.96875,1.880501991035498e-05
ma,covariance,18.359375,1.994427382518916e-05
ma,covariance,18.75,1.9949492096895972e-05
ma,covariance,19.140625,1.9992582332960062e-05
ma,covariance,19.53125,1.9157324995240453e-05
ma,covariance,19.921875,1.9746430748729383e-05
ma,covariance,20.3125,2.135663011509106e-05
ma,covariance,20.703125,2.31307842199486e-05
ma,covariance,21.09375,2.2888299425369676e-05
ma,covariance,21.484375,2.2596700439522062e-05
ma,covariance,21.875,2.108573014350443e-05
ma,covariance,22.265625,2.152658977256809e-05
ma,covariance,22.65625,2.2782204596315238e-05
ma,covariance,23.046875,2.3753580107715077e-05
ma,covariance,23.4375,2.4165286279508983e-05
ma,covariance,23.828125,2.2986818838810213e-05
ma,covariance,24.21875,2.4526107478439508e-05
ma,covariance,24.609375,2.2920245432433397e-05
ma,covariance,25.0,2.1961453887860787e-05
ma,covariance,25.390625,2.200976502384107e-05
ma,covariance,25.78125,2.126990310021406e-05
ma,covariance,26.171875,2.2056214647520776e-05
ma,covariance,26.5625,2.3048134992562227e-05
ma,covariance,26.953125,2.1924111304344185e-05
ma,covariance,27.34375,2.0588045448347834e-05
ma,covariance,27.734375,2.055070772910263e-05
ma,covariance,28.125,2.2985856141296886e-05
ma,covariance,28.515625,2.438309591547291e-05
ma,covariance,28.90625,2.5011269162847875e-05
ma,covariance,29.296875,2.6660685647624843e-05
ma,covariance,29.6875,3.444601197050951e-05
ma,covariance,30.078125,3.937915787617173e-05
ma,covariance,30.46875,2.58156952483105e-05
ma,covariance,30.859375,2.487976726543923e-05
ma,covariance,31.25,2.3865876531549948e-05
ma,covariance,31.640625,2.6083609672527047e-05
ma,covariance,32.03125,2.4540914798142784e-05
ma,covariance,32.421875,2.1590542633467224e-05
ma,covariance,32.8125,2.14806945202688e-05
ma,covariance,33.203125,2.2214772510538795e-05
ma,covariance,33.59375,2.2719990591254393e-05
ma,covariance,33.984375,2.13495011262492e-05
ma,covariance,34.375,2.132862288152355e-05
ma,covariance,34.765625,2.13108292518282e-05
ma,covariance,35.15625,2.121228655444005e-05
ma,covariance,35.546875,1.9236620805796618e-05
ma,covariance,35.9375,1.89959905935738e-05
ma,covariance,36.328125,1.7349904095081273e-05
ma,covariance,36.71875,1.6561391816605327e-05
ma,covariance,37.109375,1.6296289407616203e-05
ma,covariance,37.5,1.526839581448206e-05
ma,covariance,37.890625,1.4957825842043482e-05
ma,covariance,38.28125,1.5548406858820927e-05
ma,covariance,38.671875,1.4391184624378072e-05
ma,covariance,39.0625,1.4494578859786634e-05
ma,covariance,39.453125,1.5084327221308782e-05
ma,covariance,39.84375,1.5340812668788857e-05
ma,covariance,40.234375,1.4634279261956685e-05
ma,covariance,40.625,1.3647116688275057e-05
ma,covariance,41.015625,1.2914158232886938e-05
ma,covariance,41.40625,1.3051283912894042e-05
ma,covariance,41.796875,1.1624639516380797e-05
ma,covariance,42.1875,1.2423203449043658e-05
ma,covariance,42.578125,1.4423080676064293e-05
ma,covariance,42.96875,1.2640281422422401e-05
ma,covariance,43.359375,1.0838356842789003e-05
ma,covariance,43.75,1.0504892361275208e-05
ma,covariance,44.140625,1.0258873982031998e-05
ma,covariance,44.53125,9.604374307214694e-06
ma,covariance,44.921875,8.739748084442348e-06
ma,covariance,45.3125,7.862174592178892e-06
ma,covariance,45.703125,7.178686050055052e-06
ma,covariance,46.09375,6.555463970032461e-06
ma,covariance,46.484375,5.822582482211752e-06
ma,covariance,46.875,5.5877137719985e-06
ma,covariance,47.265625,5.646242162926976e-06
ma,covariance,47.65625,5.46675974060755e-06
ma,covariance,48.046875,4.863671568480149e-06
ma,covariance,48.4375,4.341870098720482e-06
ma,covariance,48.828125,3.4471516016207124e-06
ma,covariance,49.21875,3.176038459423935e-06
ma,covariance,49.609375,3.0596648240837627e-06
ma,covariance,50.0,1.5045389805336152e-06
em,independent,0.0,0.000236010337580457
em,independent,0.390625,0.0011922195626864072
em,independent,0.78125,0.0014868927101401065
em,independent,1.171875,0.0013548757086464273
em,independent,1.5625,0.0004326199848291935
em,independent,1.953125,0.0010846710029854877
em,independent,2.34375,0.0003708454540475321
em,independent,2.734375,0.00044160810284100233
em,independent,3.125,0.0004740523626484684
em,independent,3.515625,9.763741612319946e-05
em,independent,3.90625,0.00010592140155974257
em,independent,4.296875,6.469053381940629e-05
em,independent,4.6875,8.688837402435489e-05
em,independent,5.078125,0.00010087295080547212
em,independent,5.46875,7.584803304648396e-05
em,independent,5.859375,0.00017650364606985097
em,independent,6.25,0.00010897999964566437
em,independent,6.640625,8.674898303565595e-05
em,independent,7.03125,9.088464503617239e-05
em,independent,7.421875,3.643898476881989e-05
em,independent,7.8125,2.9703152903231187e-05
em,independent,8.203125,2.60264559362578e-05
em,independent,8.59375,3.329117769285103e-05
em,independent,8.984375,4.211162486566218e-05
em,independent,9.375,2.5051212993593965e-05
em,independent,9.765625,1.8318897940826505e-05
em,independent,10.15625,1.4192902657500612e-05
em,independent,10.546875,1.554182751764536e-05
em,independent,10.9375,2.3776598482026945e-05
em,independent,11.328125,1.9041823099334482e-05
em,independent,11.71875,1.377272568721221e-05
em,independent,12.109375,1.352925787599356e-05
em,independent,12.5,1.535340566216901e-05
em,independent,12.890625,1.6967506959463377e-05
