epoch,train_loss,val_loss,val_macro_auroc,val_macro_ap,val_macro_auroc_defined_classes,val_macro_ap_defined_classes,auroc_class_count,selection_metric,selection_score,epoch_compute_seconds,elapsed_seconds
1,0.3536897691525388,0.32523281815334226,0.899493437993464,0.7604259249724786,0.899493437993464,0.7604259249724786,5,macro_auroc,0.899493437993464,53.003230200032704,55.066492500016466
2,0.2897293260632843,0.30406517573638375,0.9109114923249937,0.7856850840777668,0.9109114923249937,0.7856850840777668,5,macro_auroc,0.9109114923249937,52.79544999997597,107.91633609996643
3,0.26964355119007083,0.30127212916260443,0.9129925518971416,0.7850267071768393,0.9129925518971416,0.7850267071768393,5,macro_auroc,0.9129925518971416,52.74120680009946,160.71452170005068
4,0.25426335914356596,0.31366846045932256,0.9140033418906865,0.7887582287890276,0.9140033418906865,0.7887582287890276,5,macro_auroc,0.9140033418906865,53.43264359992463,214.20599269995
5,0.24174120240707192,0.32355022074902934,0.9130282721956267,0.7855982606175456,0.9130282721956267,0.7855982606175456,5,macro_auroc,0.9130282721956267,53.17981829994824,267.44863160001114
6,0.22942041334098856,0.304116329853488,0.9128555303857213,0.7906616745808572,0.9128555303857213,0.7906616745808572,5,macro_auroc,0.9128555303857213,53.156744799925946,320.6363218999468
7,0.21709277045947276,0.3409043027770264,0.9065956836379069,0.7791045642753822,0.9065956836379069,0.7791045642753822,5,macro_auroc,0.9065956836379069,52.8957329998957,373.5642977999523
8,0.20723905621410058,0.40731075725484317,0.8982071363035894,0.7626077636424403,0.8982071363035894,0.7626077636424403,5,macro_auroc,0.8982071363035894,52.73630659992341,426.3372610999504
9,0.1894985645472152,0.3615828817788397,0.9081710927889091,0.7781430356585546,0.9081710927889091,0.7781430356585546,5,macro_auroc,0.9081710927889091,52.72947170003317,479.1000859000487
10,0.1705262707487478,0.4199902473324832,0.8970833011851651,0.7587067576055702,0.8970833011851651,0.7587067576055702,5,macro_auroc,0.8970833011851651,52.70085110003129,531.8415344000096
11,0.1555218737170334,0.43302053224229414,0.8992400498051065,0.7586350757166108,0.8992400498051065,0.7586350757166108,5,macro_auroc,0.8992400498051065,53.23342679999769,585.1069075999549
12,0.13867276797764086,0.4312613447025793,0.897849319882242,0.7584842801098162,0.897849319882242,0.7584842801098162,5,macro_auroc,0.897849319882242,56.78954160003923,641.9402382000117
13,0.12653847925977277,0.4494498651214326,0.8952101324885293,0.750689916753642,0.8952101324885293,0.750689916753642,5,macro_auroc,0.8952101324885293,52.88818849995732,694.8666953999782
14,0.10788346003297061,0.4336602199555332,0.8952038126761217,0.7581563841978134,0.8952038126761217,0.7581563841978134,5,macro_auroc,0.8952038126761217,52.851449899957515,747.7508365999674
15,0.09483966901566937,0.49147612606379215,0.8937672784254913,0.7437475043250305,0.8937672784254913,0.7437475043250305,5,macro_auroc,0.8937672784254913,54.01117970002815,801.8108949000016
16,0.08726175368055475,0.5283686101492164,0.8949807701062816,0.7502544995714409,0.8949807701062816,0.7502544995714409,5,macro_auroc,0.8949807701062816,56.204298199969344,858.0690094999736
17,0.06919812819098622,0.6080231033855804,0.8907823303499012,0.7396058555585436,0.8907823303499012,0.7396058555585436,5,macro_auroc,0.8907823303499012,52.75348339998163,910.8704855999677
18,0.05869044685612878,0.6302377091649527,0.8864292863215466,0.7420251093060264,0.8864292863215466,0.7420251093060264,5,macro_auroc,0.8864292863215466,52.81770829996094,963.72689359996
19,0.05709123303553339,0.5945145510838394,0.8823452458263962,0.7286716251521447,0.8823452458263962,0.7286716251521447,5,macro_auroc,0.8823452458263962,52.84596830001101,1016.6108765000245
20,0.055428344190288165,0.6472690455400266,0.8841395211915548,0.7313396233163474,0.8841395211915548,0.7313396233163474,5,macro_auroc,0.8841395211915548,52.90848450001795,1069.5586792000104
21,0.0461155515233043,0.6291570784550122,0.8926326089783799,0.7464309671577459,0.8926326089783799,0.7464309671577459,5,macro_auroc,0.8926326089783799,52.765918399905786,1122.3647193999495
22,0.039804345483513776,0.640316715056054,0.8834223613175926,0.7357740056563697,0.8834223613175926,0.7357740056563697,5,macro_auroc,0.8834223613175926,52.756058499915525,1175.170448699966
23,0.03644302127273586,0.710752115111871,0.8899552354068486,0.741792073759248,0.8899552354068486,0.741792073759248,5,macro_auroc,0.8899552354068486,52.75843170005828,1227.9655269000214
24,0.030849699716857155,0.6835869970659396,0.8854046437178937,0.7406325042254613,0.8854046437178937,0.7406325042254613,5,macro_auroc,0.8854046437178937,52.84161480003968,1280.8500387000386
25,0.044402227622093345,0.7317216225239237,0.8917667164719327,0.7469411919597204,0.8917667164719327,0.7469411919597204,5,macro_auroc,0.8917667164719327,52.82334969996009,1333.717330400017
