epoch,train_loss,val_loss,val_macro_auroc,val_macro_ap,val_macro_f1_at_0p5,clean_count,clean_fraction,independent_count,independent_fraction,electrode_count,electrode_fraction,snr_20_count,snr_10_count,combo_RA_LA_LL_count,combo_V1_count,combo_V2_count,combo_V3_count,combo_V4_count,combo_V5_count,combo_V6_count,combo_RA_LA_count,combo_LA_LL_count,combo_RA_LL_count,actual_snr_db_count,actual_snr_db_mean,actual_snr_db_std,actual_snr_db_min,actual_snr_db_max,actual_snr_error_db_count,actual_snr_error_db_mean,actual_snr_error_db_std,actual_snr_error_db_min,actual_snr_error_db_max,rms_match_relative_error_count,rms_match_relative_error_mean,rms_match_relative_error_std,rms_match_relative_error_min,rms_match_relative_error_max,exposure_count,unique_records,exposure_min,exposure_max,order_sha256,epoch_seconds,elapsed_seconds
1,0.464177534120252,0.4226941604927557,0.8337721695370485,0.614099604683288,0.41953288139945527,8561,0.5011121517209085,0,0.0,8523,0.49888784827909155,4381,4142,2116,727,727,686,713,701,740,710,682,721,8523,15.140208798556145,4.998033657670073,10.000000000934133,19.9999999137625,8523,-4.809409524297752e-08,1.0444017955602108e-07,-2.1492361668151716e-07,1.1559637869140715e-07,0,,,,,17084,17084,1,1,7b160a32602113665655291d4bb11f1c3439bd0a17bde695fc63c1bc3d9c8035,38.748659800039604,38.786034999997355
2,0.37111537792425303,0.3615665633269592,0.8701024104008696,0.6933901755372085,0.6116765935210563,8517,0.49853664247248886,0,0.0,8567,0.5014633575275111,4332,4235,2174,661,699,704,746,751,710,705,717,700,8567,15.056612536615477,4.999679387454898,9.999999991485934,19.999999921603933,8567,-4.655249428550274e-08,1.046235363882453e-07,-2.0039643189306844e-07,1.1941399868931057e-07,0,,,,,17084,17084,1,1,702a970c07a7e06e15e3d63ca928870b3959ae324716c57a04a09209ef10dc5d,38.881570199970156,77.82256060000509
3,0.339383967292306,0.4029828359729646,0.8839835133026843,0.7256480210152484,0.5480903367458951,8557,0.5008780145165067,0,0.0,8527,0.49912198548349335,4154,4373,2140,695,698,721,740,670,727,693,749,694,8527,14.871584336125421,4.998350566854553,10.000000000035724,19.99999991679981,8527,-4.2905892633291534e-08,1.0473042480189349e-07,-2.0360614882974915e-07,1.1355592732797959e-07,0,,,,,17084,17084,1,1,8a2ae16df489f5e9e49041b8a23d13f3888e3611260faabcdf64b5394b0c10b9,39.240068300045095,117.21679520001635
4,0.3183112375296912,0.35465054554241565,0.8956876092179437,0.7544989909869534,0.6389652124095164,8404,0.49192226644813863,0,0.0,8680,0.5080777335518614,4318,4362,2246,691,764,667,664,691,741,734,758,724,8680,14.97465433304258,4.9999356554880965,10.000000004732923,19.999999902724362,8680,-4.483760371978469e-08,1.0481801645687497e-07,-2.017991889147197e-07,1.1772724306524651e-07,0,,,,,17084,17084,1,1,65c8914bec6fa9fcb9b27fff30635d223d8e25a47448a9572882e918ab53211f,39.44985740003176,156.7993096000282
5,0.3056998342464021,0.36130814980594,0.8984671033919861,0.7630039380038964,0.6523313153315135,8627,0.5049754155935379,0,0.0,8457,0.4950245844064622,4266,4191,2073,730,732,762,664,698,718,664,724,692,8457,15.044341919150401,4.999803271342173,10.000000001529179,19.99999990659906,8457,-4.6085496623932514e-08,1.0462678573680511e-07,-2.0418256951870717e-07,1.1173954383991713e-07,0,,,,,17084,17084,1,1,6d73870553b0ed99b591cc90529451c8603dac4413e94d3154cd08fb5e4fe0a0,39.01038770005107,195.96239549992606
6,0.2987765697594466,0.3269835056429807,0.9038293176455554,0.7720209188850224,0.6893048960256023,8537,0.4997073284944978,0,0.0,8547,0.5002926715055023,4252,4295,2163,681,713,712,728,746,639,729,732,704,8547,14.974844929844112,4.999936617947138,10.000000003263203,19.999999914399723,8547,-4.5000863359691105e-08,1.0490800400961117e-07,-2.0643313192181267e-07,1.1615277450971462e-07,0,,,,,17084,17084,1,1,9a24f5970fb15a8502523e599a275410a899177e35b8f21de03f91c4fe6b2fa5,39.556094600004144,235.68871949997265
7,0.2944264954522521,0.32397345722221593,0.9064736842969758,0.7785964278462407,0.6824793860226115,8475,0.4960782018262702,0,0.0,8609,0.5039217981737298,4326,4283,2217,767,709,688,725,674,740,711,679,699,8609,15.024973818552995,4.99993752602835,9.999999991707796,19.999999903831007,8609,-4.600734908698217e-08,1.0494387981635502e-07,-1.9822557462134682e-07,1.1372250519059435e-07,0,,,,,17084,17084,1,1,0d1a841bd70049abf3fc32768bfe45d61f892a88b47f8beb0053acae4d72f276,39.576776800095104,275.419448700035
8,0.28568665259366177,0.3516347335247047,0.9063250019136031,0.7785241398225986,0.6704902711118395,8556,0.5008194802154062,0,0.0,8528,0.49918051978459377,4293,4235,2071,751,723,697,715,720,714,718,733,686,8528,15.03400558264719,4.999884256600247,9.99999999634242,19.99999990519018,8528,-4.5870633841034974e-08,1.0459586359959605e-07,-2.0814967172100296e-07,1.2249277325793173e-07,0,,,,,17084,17084,1,1,c964f517867c7a51f4026e7bd789cf2e4f41595cea9a7469b9fc11428de2fc18,40.478647799929604,316.052925099968
9,0.28663962515643654,0.36413727993734063,0.9061028495841196,0.7791764555391547,0.6390421826508843,8454,0.49484898150316087,0,0.0,8630,0.5051510184968392,4282,4348,2150,716,723,715,689,737,749,685,749,717,8630,14.96176125286467,4.999853673953638,10.00000000859633,19.99999990159057,8630,-4.4933706024943925e-08,1.0486903725606582e-07,-2.0127259503510686e-07,1.2099503621243457e-07,0,,,,,17084,17084,1,1,7d9523df1df85233b56ac723e5c6d8634af21d3daa80039bde81c22d25174c96,39.21335169998929,355.3932678999845
10,0.28013130843123013,0.33077548706742615,0.9105474233211591,0.7874980687132597,0.687091608744512,8475,0.4960782018262702,0,0.0,8609,0.5039217981737298,4316,4293,2130,696,716,704,740,715,702,709,765,732,8609,15.013358067734657,4.999982051887001,9.99999998107046,19.99999990423592,8609,-4.5867386196077394e-08,1.0494156009173203e-07,-2.0827107505283493e-07,1.094408386137502e-07,0,,,,,17084,17084,1,1,a9c869fe50e8fcbd3c99d24bd71f2dc31368d27f55aa7f05fe2a4ab70ec57da0,39.365979599999264,394.8849921999499
11,0.2755021679822859,0.30984927862465994,0.9155848519485563,0.7960882949050341,0.6978017675512102,8543,0.5000585343011005,0,0.0,8541,0.4999414656988996,4356,4185,2123,744,693,669,727,701,732,705,726,721,8541,15.100105326482696,4.998997687095599,10.000000007136787,19.999999930549855,8541,-4.759527900582384e-08,1.0464629330068197e-07,-2.0398151789891017e-07,1.1513461117829138e-07,0,,,,,17084,17084,1,1,e538b8571529be78707de2e15d086388771c63a2d1329f2471289f8e37ebd544,39.62824679992627,434.6590876999544
12,0.2705191091850864,0.33148745638348737,0.9137439820397123,0.7931512333856117,0.682468634182402,8575,0.5019316319363146,0,0.0,8509,0.4980683680636853,4271,4238,2118,743,679,703,743,728,696,680,668,751,8509,15.019391186964027,4.999962293832435,10.000000001264564,19.99999990786764,8509,-4.584828821090296e-08,1.0483985398010749e-07,-2.124352924681716e-07,1.2708775543046613e-07,0,,,,,17084,17084,1,1,9504d1207884869acfd35df03ac58b8d544ce2bcd9601830a38e4c2c539a3c40,40.33670839993283,475.15337079996243
13,0.2691375588650615,0.2994857028279478,0.9169751825061541,0.7987187635922354,0.6969818629177011,8551,0.500526808709904,0,0.0,8533,0.499473191290096,4314,4219,2184,694,683,736,724,693,714,684,729,692,8533,15.055666190056531,4.999690013617855,9.999999999805889,19.99999991255951,8533,-4.690585067693527e-08,1.0458001163746319e-07,-2.110416268408244e-07,1.1744023531434777e-07,0,,,,,17084,17084,1,1,3a8fa19ea31d5a8bcde347adc6e8796566529c1abda2e4532b879c71386ad70b,39.097527600009926,514.3975784999784
14,0.2682380786449506,0.3033311902532373,0.9186583836803273,0.8000390535206681,0.70558156884371,8505,0.4978342308592835,0,0.0,8579,0.5021657691407164,4228,4351,2151,686,708,718,691,743,700,738,692,752,8579,14.928313279282603,4.999485971956504,10.000000000636923,19.999999905039786,8579,-4.394854403421353e-08,1.0444544835740274e-07,-2.051673924086117e-07,1.2410685101826857e-07,0,,,,,17084,17084,1,1,8e1692583d4de1e6a728bb4bd87f26315718766197b06d9aba8c4815f22386bd,41.91191639995668,556.4554855999304
15,0.26764219881387985,0.3648386637629023,0.9116833301458112,0.7867747729917887,0.6643630596900314,8517,0.49853664247248886,0,0.0,8567,0.5014633575275111,4269,4298,2203,705,745,711,677,718,721,676,680,731,8567,14.983074543186934,4.9999712493312884,10.000000003525297,19.999999907375216,8567,-4.5350476822933085e-08,1.0438498754792989e-07,-2.0190080363136076e-07,1.1441689373725694e-07,0,,,,,17084,17084,1,1,e535c09a409735f7e95c1a8f6b4ac3cb27989055be460d421d4e9354bb711f16,39.91799710004125,596.5448379999725
16,0.26384790934268165,0.3224550929729447,0.918097537923806,0.8006409059633735,0.6876628306189684,8619,0.5045071411847343,0,0.0,8465,0.4954928588152657,4218,4247,2162,692,640,725,709,679,730,725,671,732,8465,14.982870599025247,4.999970554604514,10.000000001470175,19.999999905748062,8465,-4.480227948722527e-08,1.046030887284114e-07,-2.0458375971088572e-07,1.1762440088602943e-07,0,,,,,17084,17084,1,1,ad625687cc74a8e33d1029ecd2da499575dea7cf006ee6094a4c90789299dd88,39.34954990004189,636.0212071000133
17,0.2624631928102497,0.32210661291742815,0.9178821025579443,0.7981350633029408,0.6968206812138535,8519,0.49865371107468975,0,0.0,8565,0.5013462889253102,4292,4273,2140,715,706,728,733,724,704,734,676,705,8565,15.011091606492416,4.999987593700415,10.000000002570054,19.99999989482191,8565,-4.557997061388949e-08,1.0458500256038779e-07,-2.0274286782751005e-07,1.1710398162279034e-07,0,,,,,17084,17084,1,1,542bad616272a7cc06fd6caf9b5eaaa3678c2a81a54c20fcc5b3ce5e460c696d,39.502918699989095,675.6662014999893
18,0.25694905549071484,0.31218802165118537,0.9188563631232401,0.7999342604300353,0.7062234123423892,8585,0.5025169749473192,0,0.0,8499,0.4974830250526809,4215,4284,2173,668,660,721,687,740,713,718,732,687,8499,14.959406944619246,4.99983511389726,10.0000000052495,19.999999906188553,8499,-4.443828876653915e-08,1.0491106849981669e-07,-2.0025019509262165e-07,1.218573313366278e-07,0,,,,,17084,17084,1,1,d96a7714afed8b700b66e9ebe75883bbe5c6ab393a67f1031bc646dbc13ac2b8,39.53215290000662,715.3297851999523
19,0.2548211530091695,0.33664231639761627,0.9180786775616439,0.8006807300277515,0.6789040487195155,8609,0.5039217981737298,0,0.0,8475,0.4960782018262702,4294,4181,2124,713,748,688,682,665,721,691,716,727,8475,15.06666661985941,4.999555431974263,9.999999990393254,19.99999991114969,8475,-4.6807256510647437e-08,1.0460709337082202e-07,-2.053268168822342e-07,1.0972119035557171e-07,0,,,,,17084,17084,1,1,75caf109b36e9a433db345649a650c7aea2c1a88e1abe464b2a0a01082892380,39.289741400047205,754.7835473000305
20,0.25387216472243346,0.33806924773284686,0.9172033107276677,0.7966070444197602,0.69785789304046,8536,0.4996487941933973,0,0.0,8548,0.5003512058066026,4334,4214,2176,722,711,711,737,692,723,693,676,707,8548,15.070191810925179,4.999507182102638,9.999999995689802,19.999999907042813,8548,-4.6819323777567204e-08,1.0471343806835653e-07,-2.0653320120800345e-07,1.1203515448698909e-07,0,,,,,17084,17084,1,1,447d919b1545457380ce55cfc06034e0fb462b97c586e7336ea3d96dedf106f5,39.54810900008306,794.4552988000214
21,0.25355490370869666,0.33989987918848424,0.9172423906806216,0.7995656344433623,0.6964761705289915,8508,0.4980098337625849,0,0.0,8576,0.5019901662374151,4275,4301,2150,662,760,702,718,704,714,726,708,732,8576,14.98484137286576,4.999976917931824,9.999999998267313,19.99999991373159,8576,-4.504468592238512e-08,1.0455323533082966e-07,-2.1479390710510415e-07,1.1299565905176223e-07,0,,,,,17084,17084,1,1,d69c82017db74676daa5369371dd9fca3b48e1b0593666fe54855109ea3ccd8e,39.62823699996807,834.217129800003
22,0.255126849511166,0.3154064173022943,0.9195348302285782,0.8018859192842601,0.7096119458110524,8393,0.4912783891360337,0,0.0,8691,0.5087216108639663,4339,4352,2129,747,689,798,774,728,667,697,759,703,8691,14.992520953222371,4.999994302422188,9.999999999440405,19.999999914343526,8691,-4.5511953710188236e-08,1.0482669399729808e-07,-2.0767502206808786e-07,1.1820463186040797e-07,0,,,,,17084,17084,1,1,bad9f909dc2c606410d60702bc7b1fd9a5c094319178acf33c298ebac0dd4556,39.680423800018616,874.0102245999733
23,0.2511629165754026,0.35140412454280695,0.9179824876056853,0.7991795560023581,0.682525923306482,8650,0.5063217045188481,0,0.0,8434,0.49367829548115194,4224,4210,2102,711,670,736,731,714,647,704,673,746,8434,15.008299693598369,4.999993007455962,9.999999987897365,19.999999916266702,8434,-4.555268595244305e-08,1.0476352546470024e-07,-2.0341903805842776e-07,1.3688571343095646e-07,0,,,,,17084,17084,1,1,e2dd568def4df3773b81f1aef2fa42426eea4616e962a225a2b207bd2c196205,39.6659410999855,913.8247155999998
24,0.2504969543921978,0.3202277301964311,0.9197485446768863,0.8018480752504666,0.7034572264176282,8646,0.5060875673144463,0,0.0,8438,0.49391243268555374,4277,4161,2111,722,708,679,709,723,665,691,718,712,8438,15.068736620755834,4.9995274006045864,10.00000000277669,19.999999914600966,8438,-4.6700909224089716e-08,1.0492068897419292e-07,-2.2227436247135302e-07,1.1857433257489447e-07,0,,,,,17084,17084,1,1,ccc468fd17453743a8c426fd4860a41e943dc3907d9fbccbffa912e3080c2218,39.40440739993937,953.3633765999693
25,0.24949216302916027,0.2954051962603172,0.9221499573275246,0.8050239319656882,0.7288518678068906,8559,0.5009950831187076,0,0.0,8525,0.49900491688129245,4177,4348,2109,727,745,732,762,687,713,710,661,679,8525,14.89970670162855,4.99899392113366,9.999999996824581,19.999999921087618,8525,-4.323948615005495e-08,1.047788647395552e-07,-2.1185630316722381e-07,1.197546932729665e-07,0,,,,,17084,17084,1,1,5311a64338232da15bdc5b355fb814c3fa45b891356fd4ffbfc717a52d0d48ca,39.58009599999059,993.0886729999911
