stage,model,strategy,seed,case_id,kind,condition,combo_id,combo_set,snr,noise_seed,prediction_path,prediction_sha256,checkpoint_sha256,input_sha256,macro_auroc,macro_ap,macro_f1,micro_auroc,micro_ap,micro_f1,brier,ece,mean_loss,mean_confidence,mean_entropy,clean_agreement,probability_shift,auroc_NORM,ap_NORM,f1_NORM,auroc_MI,ap_MI,f1_MI,auroc_STTC,ap_STTC,f1_STTC,auroc_CD,ap_CD,f1_CD,auroc_HYP,ap_HYP,f1_HYP,tp_NORM,tp_MI,tp_STTC,tp_CD,tp_HYP,tn_NORM,tn_MI,tn_STTC,tn_CD,tn_HYP,fp_NORM,fp_MI,fp_STTC,fp_CD,fp_HYP,fn_NORM,fn_MI,fn_STTC,fn_CD,fn_HYP,sensitivity_NORM,sensitivity_denominator_NORM,sensitivity_MI,sensitivity_denominator_MI,sensitivity_STTC,sensitivity_denominator_STTC,sensitivity_CD,sensitivity_denominator_CD,sensitivity_HYP,sensitivity_denominator_HYP,macro_sensitivity,macro_sensitivity_n_defined,macro_sensitivity_n_undefined,specificity_NORM,specificity_denominator_NORM,specificity_MI,specificity_denominator_MI,specificity_STTC,specificity_denominator_STTC,specificity_CD,specificity_denominator_CD,specificity_HYP,specificity_denominator_HYP,macro_specificity,macro_specificity_n_defined,macro_specificity_n_undefined,ppv_NORM,ppv_denominator_NORM,ppv_MI,ppv_denominator_MI,ppv_STTC,ppv_denominator_STTC,ppv_CD,ppv_denominator_CD,ppv_HYP,ppv_denominator_HYP,macro_ppv,macro_ppv_n_defined,macro_ppv_n_undefined,npv_NORM,npv_denominator_NORM,npv_MI,npv_denominator_MI,npv_STTC,npv_denominator_STTC,npv_CD,npv_denominator_CD,npv_HYP,npv_denominator_HYP,macro_npv,macro_npv_n_defined,macro_npv_n_undefined
pilot,resnet,clean_only,17,bandpass_n20001_cRA_LA_LL_electrode_s5,bandpass,electrode,RA_LA_LL,train,5,20001,phase2/results/predictions/pilot/clean_only/resnet/seed_17/bandpass_n20001_cRA_LA_LL_electrode_s5.npz,6268b98e62acfb917001e0f8c1d6d0439fb56b1f1f026ac6e0d5f632c5770e49,40436b0f8bb760abf62d61c6ec845f8d82186e589259f323ee8d42b0fa2e673c,38fa5401513ef2c7d8b2b12e28ad13a5a95f98762dce658d3f4292a8221c213f,0.8469031451495965,0.66867788074422,0.6234902864187826,0.8455366899279793,0.6920433350549717,0.6545857988165681,0.1279422491788864,0.07948921775668862,0.41227459507219294,0.8467273712158203,0.3511312724598368,0.9078,0.07804075628519058,0.8701030265814198,0.8261026674104289,0.7708779443254818,0.811052481380553,0.5830158322002797,0.549165120593692,0.8792501517911354,0.7141716599929734,0.6548672566371682,0.8233900905046786,0.6611574046775751,0.6073298429319371,0.850719975490196,0.5589418394398423,0.5352112676056338,360,148,185,116,76,426,609,620,734,792,103,158,136,61,72,111,85,59,89,60,0.7643312101910829,471,0.6351931330472103,233,0.7581967213114754,244,0.5658536585365853,205,0.5588235294117647,136,0.6564796504996238,5,0,0.8052930056710775,529,0.7940026075619296,767,0.8201058201058201,756,0.9232704402515723,795,0.9166666666666666,864,0.8518677080514132,5,0,0.7775377969762419,463,0.48366013071895425,306,0.5763239875389408,321,0.655367231638418,177,0.5135135135135135,148,0.6012805320772137,5,0,0.7932960893854749,537,0.877521613832853,694,0.9131075110456554,679,0.8918590522478737,823,0.9295774647887324,852,0.8810723462601178,5,0
pilot,resnet,independent_rms,17,bandpass_n20001_cRA_LA_LL_electrode_s5,bandpass,electrode,RA_LA_LL,train,5,20001,phase2/results/predictions/pilot/independent_rms/resnet/seed_17/bandpass_n20001_cRA_LA_LL_electrode_s5.npz,f1b0082377b51654cd07bfceb208f053ca1da6e71f2db114f2c2491c6edbc379,fe842b18df15ec7075f8d413d922ac364c4be7594e7cd1538371183f03f4545a,38fa5401513ef2c7d8b2b12e28ad13a5a95f98762dce658d3f4292a8221c213f,0.854177959932079,0.6806308554162801,0.6280968478525895,0.857310338354156,0.7091169817396128,0.671581275340951,0.12356329709291458,0.07206662640571594,0.3978304083012852,0.8489728569984436,0.3472993099181436,0.9212,0.06870197504758835,0.8819749637781497,0.8405601400034686,0.8035714285714286,0.8234915589974875,0.5933443867023142,0.5416666666666666,0.8798681585566831,0.7302797449464005,0.6383647798742138,0.8280779260622795,0.6705780488837987,0.6141304347826086,0.8574771922657953,0.5683919565454187,0.5427509293680297,405,117,203,113,73,397,685,567,745,804,132,82,189,50,60,66,116,41,92,63,0.8598726114649682,471,0.5021459227467812,233,0.8319672131147541,244,0.551219512195122,205,0.5367647058823529,136,0.6563939930807956,5,0,0.7504725897920604,529,0.8930899608865711,767,0.75,756,0.9371069182389937,795,0.9305555555555556,864,0.8522450048946363,5,0,0.7541899441340782,537,0.5879396984924623,199,0.5178571428571429,392,0.6932515337423313,163,0.5488721804511278,133,0.6204220999354286,5,0,0.857451403887689,463,0.8551810237203495,801,0.9325657894736842,608,0.8900836320191159,837,0.9273356401384083,867,0.8925234978478492,5,0
pilot,resnet,electrode,17,bandpass_n20001_cRA_LA_LL_electrode_s5,bandpass,electrode,RA_LA_LL,train,5,20001,phase2/results/predictions/pilot/electrode/resnet/seed_17/bandpass_n20001_cRA_LA_LL_electrode_s5.npz,fbd7d51e17303b6ab7a72754ab0695cffd175a9d49318bd8132779c697c1dcc6,4d6d9da7119c3a3d499d9aebca5e706cb0a7253625210609e326fd6f0aaccaf7,38fa5401513ef2c7d8b2b12e28ad13a5a95f98762dce658d3f4292a8221c213f,0.8602206101075904,0.6958702649078904,0.6418663789377073,0.8671915357002716,0.7101356920266463,0.6784638554216867,0.12952223420143127,0.10040748314373199,0.4411130528417869,0.9059209227561951,0.23155812658482355,0.91,0.06584886461496353,0.8909190516898848,0.845586636372745,0.813953488372093,0.825640279557498,0.6031179618100048,0.59765625,0.8966356579061496,0.7432921756624193,0.6651982378854625,0.8340052155238534,0.6821633401062394,0.5938242280285035,0.8539028458605665,0.6051912105880439,0.5386996904024768,385,153,151,125,87,439,641,697,704,764,90,126,59,91,100,86,80,93,80,49,0.8174097664543525,471,0.6566523605150214,233,0.6188524590163934,244,0.6097560975609756,205,0.6397058823529411,136,0.6684753131799368,5,0,0.8298676748582231,529,0.8357235984354628,767,0.921957671957672,756,0.8855345911949686,795,0.8842592592592593,864,0.8714685591411172,5,0,0.8105263157894737,475,0.5483870967741935,279,0.719047619047619,210,0.5787037037037037,216,0.46524064171123,187,0.624381075405244,5,0,0.8361904761904762,525,0.8890429958391124,721,0.8822784810126583,790,0.8979591836734694,784,0.939729397293973,813,0.8890401068019378,5,0
pilot,resnet,mixed,17,bandpass_n20001_cRA_LA_LL_electrode_s5,bandpass,electrode,RA_LA_LL,train,5,20001,phase2/results/predictions/pilot/mixed/resnet/seed_17/bandpass_n20001_cRA_LA_LL_electrode_s5.npz,4ac06eafc42c1e6f469fe14308514b40e15984a892cd2cd6e6e352eef31e7c1b,3d0671513ed1769d05d533eb437ae53bcbd6b563712ca2871b2e9a84db175c4e,38fa5401513ef2c7d8b2b12e28ad13a5a95f98762dce658d3f4292a8221c213f,0.8522233416295325,0.6850999760917597,0.624353441494446,0.8540139927446113,0.6985393008532822,0.67421875,0.13171902298927307,0.10263689549490808,0.4539052266638381,0.9023572206497192,0.24120506888373142,0.9368,0.05082591623067856,0.8856071825621391,0.8433810961158466,0.806484295845998,0.8056191280894853,0.5927745401169668,0.5645756457564576,0.8914476537427357,0.7274749356855509,0.6877637130801688,0.8336800122718208,0.6752493601783521,0.5465116279069767,0.8447627314814814,0.586619948362082,0.5164319248826291,398,153,163,94,55,411,611,689,750,842,118,156,67,45,22,73,80,81,111,81,0.8450106157112527,471,0.6566523605150214,233,0.6680327868852459,244,0.4585365853658537,205,0.40441176470588236,136,0.6065288226366512,5,0,0.776937618147448,529,0.7966101694915254,767,0.9113756613756614,756,0.9433962264150944,795,0.9745370370370371,864,0.8805713424933532,5,0,0.7713178294573644,516,0.49514563106796117,309,0.7086956521739131,230,0.6762589928057554,139,0.7142857142857143,77,0.6731407639581416,5,0,0.8491735537190083,484,0.8842257597684515,691,0.8948051948051948,770,0.8710801393728222,861,0.9122426868905742,923,0.8823054669112104,5,0
pilot,tcn,clean_only,17,bandpass_n20001_cRA_LA_LL_electrode_s5,bandpass,electrode,RA_LA_LL,train,5,20001,phase2/results/predictions/pilot/clean_only/tcn/seed_17/bandpass_n20001_cRA_LA_LL_electrode_s5.npz,14d0760ea267c7710723a15248f9b33d88bca9cc19aca9998d36657222319370,7177f54d25e650e0763a94d1f2862da58793b24ecbbaeb6a181f60210ec39435,38fa5401513ef2c7d8b2b12e28ad13a5a95f98762dce658d3f4292a8221c213f,0.8548634532178403,0.6819721147825535,0.5972675704890673,0.8716195890062441,0.7303769113421176,0.6528735632183909,0.11848285049200058,0.055300093406811364,0.37823647161567586,0.8552529215812683,0.3396870173622041,0.9414,0.04828286170959473,0.8882159584843413,0.8596938023977497,0.7966728280961183,0.8209287620795587,0.6016305835884556,0.5342163355408388,0.8911657559198544,0.7232295139618269,0.6026200873362445,0.8237889246816996,0.6341717298766939,0.4794952681388013,0.8502178649237473,0.591134944088041,0.5733333333333334,431,121,138,76,86,349,668,680,759,786,180,99,76,36,78,40,112,106,129,50,0.9150743099787686,471,0.51931330472103,233,0.5655737704918032,244,0.37073170731707317,205,0.6323529411764706,136,0.6006092067370291,5,0,0.6597353497164461,529,0.8709256844850065,767,0.8994708994708994,756,0.9547169811320755,795,0.9097222222222222,864,0.85891422740533,5,0,0.7054009819967266,611,0.55,220,0.6448598130841121,214,0.6785714285714286,112,0.524390243902439,164,0.6206444935109413,5,0,0.897172236503856,389,0.8564102564102564,780,0.8651399491094147,786,0.8547297297297297,888,0.9401913875598086,836,0.8827287118626131,5,0
pilot,tcn,independent_rms,17,bandpass_n20001_cRA_LA_LL_electrode_s5,bandpass,electrode,RA_LA_LL,train,5,20001,phase2/results/predictions/pilot/independent_rms/tcn/seed_17/bandpass_n20001_cRA_LA_LL_electrode_s5.npz,ee1bbe08a51abb26ade9e5e5567f916dd1f7c974b9f7fe4085079db621520282,fdaf179fc1cebac76edf0d8908e01d6ad6137bafd85ae3642c5948d3a81fb529,38fa5401513ef2c7d8b2b12e28ad13a5a95f98762dce658d3f4292a8221c213f,0.8539232935533614,0.6795533461448444,0.6042476644032704,0.8684131361295825,0.7216025629001247,0.65600624024961,0.1205572858452797,0.0633842304676771,0.38554184781957884,0.8612197041511536,0.3283470685647194,0.9428,0.046874407678842545,0.8850131843521606,0.8534706890689904,0.8011472275334608,0.8181421401032952,0.5939850642798103,0.5272727272727272,0.8922445572035737,0.7273163246194205,0.6093023255813953,0.8238625556066881,0.6360702869701319,0.5187319884726225,0.8503540305010894,0.5869243657858693,0.5647840531561462,419,116,131,90,85,373,676,701,743,784,156,91,55,52,80,52,117,113,115,51,0.8895966029723992,471,0.4978540772532189,233,0.5368852459016393,244,0.43902439024390244,205,0.625,136,0.5976720632742321,5,0,0.7051039697542533,529,0.8813559322033898,767,0.9272486772486772,756,0.9345911949685535,795,0.9074074074074074,864,0.8711414363164562,5,0,0.7286956521739131,575,0.5603864734299517,207,0.7043010752688172,186,0.6338028169014085,142,0.5151515151515151,165,0.6284675065851212,5,0,0.8776470588235294,425,0.8524590163934426,793,0.8611793611793612,814,0.865967365967366,858,0.9389221556886228,835,0.8792349916104645,5,0
pilot,tcn,electrode,17,bandpass_n20001_cRA_LA_LL_electrode_s5,bandpass,electrode,RA_LA_LL,train,5,20001,phase2/results/predictions/pilot/electrode/tcn/seed_17/bandpass_n20001_cRA_LA_LL_electrode_s5.npz,bda2c51190523960db3a08b59286f2d703d464450f26dc84a7f2fb97c9242adc,3d60d1a1027fcec3538c6f638e1fecfb40e984db5cf846fbd9b493c3cedda5f3,38fa5401513ef2c7d8b2b12e28ad13a5a95f98762dce658d3f4292a8221c213f,0.8551616009969398,0.6825322839350485,0.6121282004675287,0.8741882215851684,0.7338631899253552,0.6641423703142749,0.1172594502568245,0.04775360263623297,0.3742068500207846,0.8522549867630005,0.34514648474582554,0.95,0.04371881112456322,0.8881557559630596,0.8588488049855012,0.7996289424860853,0.8197424892703863,0.5986702169223208,0.5235849056603774,0.8928191950732934,0.7261839611121497,0.6514522821576764,0.8259364933271974,0.6390235634359308,0.5257142857142857,0.8491540713507626,0.5899348732193402,0.5602605863192183,431,111,157,92,86,353,687,675,742,779,176,80,81,53,85,40,122,87,113,50,0.9150743099787686,471,0.47639484978540775,233,0.6434426229508197,244,0.44878048780487806,205,0.6323529411764706,136,0.6232090423392689,5,0,0.667296786389414,529,0.8956975228161669,767,0.8928571428571429,756,0.9333333333333333,795,0.9016203703703703,864,0.8581610311532855,5,0,0.7100494233937397,607,0.581151832460733,191,0.6596638655462185,238,0.6344827586206897,145,0.5029239766081871,171,0.6176543713259136,5,0,0.8982188295165394,393,0.8491965389369592,809,0.8858267716535433,762,0.8678362573099415,855,0.9396863691194209,829,0.8881529533072807,5,0
pilot,tcn,mixed,17,bandpass_n20001_cRA_LA_LL_electrode_s5,bandpass,electrode,RA_LA_LL,train,5,20001,phase2/results/predictions/pilot/mixed/tcn/seed_17/bandpass_n20001_cRA_LA_LL_electrode_s5.npz,b35c42058ff5b14c3f46560756096ab01b34a1a74513b317b6762dff69ad70d8,1fd670e7cbaed941b10d1e3208c394602848c770a65f75ba6c709251e3edf625,38fa5401513ef2c7d8b2b12e28ad13a5a95f98762dce658d3f4292a8221c213f,0.8551321090018439,0.6824187069462407,0.6104839943582748,0.8743092631952601,0.7353652279810429,0.6605029585798816,0.11702011525630951,0.04746763225831094,0.3730800375088209,0.8484074473381042,0.35190291493494036,0.948,0.044706232845783234,0.8887216596631067,0.8599269208942321,0.8003714020427113,0.8205986201185153,0.5999662064085494,0.5507246376811594,0.8921469771879608,0.7256472818449403,0.6357894736842106,0.8244945543795061,0.637000082817927,0.5144508670520231,0.8496987336601307,0.5895530427655552,0.5510835913312694,431,133,151,89,89,354,650,676,743,766,175,117,80,52,98,40,100,93,116,47,0.9150743099787686,471,0.5708154506437768,233,0.6188524590163934,244,0.43414634146341463,205,0.6544117647058824,136,0.6386600651616472,5,0,0.6691871455576559,529,0.847457627118644,767,0.8941798941798942,756,0.9345911949685535,795,0.8865740740740741,864,0.8463979871797644,5,0,0.7112211221122112,606,0.532,250,0.6536796536796536,231,0.6312056737588653,141,0.47593582887700536,187,0.6008084556855471,5,0,0.8984771573604061,394,0.8666666666666667,750,0.8790637191157347,769,0.8649592549476135,859,0.942189421894219,813,0.890271243996928,5,0
pilot,resnet,clean_only,17,bandpass_n20001_cRA_LA_LL_electrode_s0,bandpass,electrode,RA_LA_LL,train,0,20001,phase2/results/predictions/pilot/clean_only/resnet/seed_17/bandpass_n20001_cRA_LA_LL_electrode_s0.npz,7085163841578f52ed6c0008ca2765353d466ba25ccc10b83a5929c9c3d64767,40436b0f8bb760abf62d61c6ec845f8d82186e589259f323ee8d42b0fa2e673c,31638fa53302e0deba9a71d479dc851c2cb10020c60f459fe59529ef5a4125a7,0.781023302528796,0.5545846616252977,0.5290621001927742,0.7726223947047746,0.5765708051555214,0.552059925093633,0.15359453856945038,0.09057200819067654,0.48840104095034725,0.8091764450073242,0.41448691417625816,0.8134,0.1470363885164261,0.7915989388302249,0.7266208129356864,0.6574074074074074,0.745533291179614,0.48215358593062674,0.4637002341920375,0.7643551045190389,0.5134467710654234,0.5271966527196653,0.7723638594876515,0.5504514301055494,0.503030303030303,0.831265318627451,0.5002507080892032,0.4939759036144578,284,99,189,83,82,420,672,472,753,750,109,95,284,42,114,187,134,55,122,54,0.6029723991507431,471,0.4248927038626609,233,0.7745901639344263,244,0.40487804878048783,205,0.6029411764705882,136,0.5620548984397813,5,0,0.7939508506616257,529,0.8761408083441982,767,0.6243386243386243,756,0.9471698113207547,795,0.8680555555555556,864,0.8219311300441516,5,0,0.72264631043257,393,0.5103092783505154,194,0.39957716701902746,473,0.664,125,0.41836734693877553,196,0.5429800205481776,5,0,0.6919275123558485,607,0.8337468982630273,806,0.8956356736242884,527,0.8605714285714285,875,0.9328358208955224,804,0.842943466742023,5,0
pilot,resnet,independent_rms,17,bandpass_n20001_cRA_LA_LL_electrode_s0,bandpass,electrode,RA_LA_LL,train,0,20001,phase2/results/predictions/pilot/independent_rms/resnet/seed_17/bandpass_n20001_cRA_LA_LL_electrode_s0.npz,84960e115936074a8a3f5f75dc4d98ff21ce9ab7ff180c1e97962b1a2c86d239,fe842b18df15ec7075f8d413d922ac364c4be7594e7cd1538371183f03f4545a,31638fa53302e0deba9a71d479dc851c2cb10020c60f459fe59529ef5a4125a7,0.8063718014805789,0.5870979093255067,0.5371232281341285,0.7994685458010791,0.6173251346144752,0.5880640465793304,0.14428424835205078,0.08087777686789631,0.4583083810933837,0.8160539269447327,0.4053193287266525,0.8382,0.13065722584724426,0.8311519953122303,0.7900967535222707,0.7470119521912351,0.7726273144909939,0.5120456572359382,0.38968481375358166,0.8015114060196026,0.5635679679094789,0.533498759305211,0.7943242828654702,0.5784467954856028,0.5212121212121212,0.8322440087145969,0.49133237247424233,0.4942084942084942,375,68,215,86,64,371,719,409,756,805,158,48,347,39,59,96,165,29,119,72,0.7961783439490446,471,0.2918454935622318,233,0.8811475409836066,244,0.4195121951219512,205,0.47058823529411764,136,0.5718543617821904,5,0,0.7013232514177694,529,0.9374185136897001,767,0.541005291005291,756,0.9509433962264151,795,0.9317129629629629,864,0.8124806830604276,5,0,0.7035647279549718,533,0.5862068965517241,116,0.38256227758007116,562,0.688,125,0.5203252032520326,123,0.57613182106776,5,0,0.7944325481798715,467,0.8133484162895928,884,0.9337899543378996,438,0.864,875,0.9179019384264538,877,0.8646945714467634,5,0
pilot,resnet,electrode,17,bandpass_n20001_cRA_LA_LL_electrode_s0,bandpass,electrode,RA_LA_LL,train,0,20001,phase2/results/predictions/pilot/electrode/resnet/seed_17/bandpass_n20001_cRA_LA_LL_electrode_s0.npz,310a5548ed8d0006952685e52f247a2bebf81169c623778a672e4cd2f4dfeea9,4d6d9da7119c3a3d499d9aebca5e706cb0a7253625210609e326fd6f0aaccaf7,31638fa53302e0deba9a71d479dc851c2cb10020c60f459fe59529ef5a4125a7,0.8122953756396554,0.6117810795332738,0.5544717776781521,0.8165293502908657,0.626968736067134,0.6002381897578404,0.15736214816570282,0.1270982129320502,0.5213731394733523,0.9019312262535095,0.2497292366575743,0.8526,0.10776835680007935,0.8408165067286351,0.798917907945049,0.7541322314049587,0.7707471840009849,0.5139083067541254,0.5032822757111597,0.8394754532049614,0.6327464988772498,0.47368421052631576,0.7799723884031293,0.5809745785863383,0.5232273838630807,0.8304653458605664,0.5323581055036066,0.5180327868852459,365,115,90,107,79,397,658,710,698,774,132,109,46,97,90,106,118,154,98,57,0.7749469214437368,471,0.49356223175965663,233,0.36885245901639346,244,0.5219512195121951,205,0.5808823529411765,136,0.5480390369346317,5,0,0.7504725897920604,529,0.8578878748370273,767,0.9391534391534392,756,0.8779874213836478,795,0.8958333333333334,864,0.8642669316999015,5,0,0.7344064386317908,497,0.5133928571428571,224,0.6617647058823529,136,0.5245098039215687,204,0.46745562130177515,169,0.5803058853760689,5,0,0.7892644135188867,503,0.8479381443298969,776,0.8217592592592593,864,0.8768844221105527,796,0.9314079422382672,831,0.8534508362913726,5,0
pilot,resnet,mixed,17,bandpass_n20001_cRA_LA_LL_electrode_s0,bandpass,electrode,RA_LA_LL,train,0,20001,phase2/results/predictions/pilot/mixed/resnet/seed_17/bandpass_n20001_cRA_LA_LL_electrode_s0.npz,b43a2364658373d5d4412c1119693b661e82ca91c1ee9d7500e540a18d6f6d7b,3d0671513ed1769d05d533eb437ae53bcbd6b563712ca2871b2e9a84db175c4e,31638fa53302e0deba9a71d479dc851c2cb10020c60f459fe59529ef5a4125a7,0.8087346448557238,0.5958340878691344,0.5543709997874064,0.8067477666359568,0.6214886612838503,0.6078829744006501,0.15234263241291046,0.11184152286872268,0.5077423804201754,0.8844550848007202,0.2797452790526625,0.8734,0.09943900257349014,0.8330543949847287,0.7872727461736351,0.7460148777895855,0.7570099210457106,0.5131817775821956,0.5068762278978389,0.8258630410269754,0.5843607861768737,0.5836734693877551,0.7985826046939715,0.5730769636418382,0.5169230769230769,0.8291632625272332,0.5212781657711292,0.41836734693877553,351,129,143,84,41,410,620,653,759,845,119,147,103,36,19,120,104,101,121,95,0.7452229299363057,471,0.5536480686695279,233,0.5860655737704918,244,0.4097560975609756,205,0.3014705882352941,136,0.519232651634519,5,0,0.775047258979206,529,0.8083441981747066,767,0.8637566137566137,756,0.9547169811320755,795,0.9780092592592593,864,0.8759748622603724,5,0,0.7468085106382979,470,0.4673913043478261,276,0.5813008130081301,246,0.7,120,0.6833333333333333,60,0.6357667922655175,5,0,0.7735849056603774,530,0.856353591160221,724,0.8660477453580901,754,0.8625,880,0.898936170212766,940,0.8514844824782909,5,0
pilot,tcn,clean_only,17,bandpass_n20001_cRA_LA_LL_electrode_s0,bandpass,electrode,RA_LA_LL,train,0,20001,phase2/results/predictions/pilot/clean_only/tcn/seed_17/bandpass_n20001_cRA_LA_LL_electrode_s0.npz,f5093885a1428ec98ffdfa696f5e93c483688f92353125bfc0748a91a4649b5f,7177f54d25e650e0763a94d1f2862da58793b24ecbbaeb6a181f60210ec39435,31638fa53302e0deba9a71d479dc851c2cb10020c60f459fe59529ef5a4125a7,0.8340263440813516,0.644663737233772,0.5144413558520975,0.8475895890835936,0.6860075581778774,0.6024590163934426,0.13056309521198273,0.06369684890210629,0.40955368731287156,0.8371469974517822,0.3795673070608981,0.8714,0.10407090932130814,0.8661376871796724,0.8352429047440156,0.7712532865907099,0.8049980135526072,0.5919492053281237,0.5148514851485149,0.8677411310608032,0.6694915945661593,0.31438127090301005,0.7872495781561588,0.5590292577258735,0.44654088050314467,0.8440053104575163,0.5676057238046883,0.5251798561151079,440,104,47,71,73,299,700,748,753,795,230,67,8,42,69,31,129,197,134,63,0.9341825902335457,471,0.44635193133047213,233,0.19262295081967212,244,0.3463414634146341,205,0.5367647058823529,136,0.49125272833613537,5,0,0.5652173913043478,529,0.9126466753585397,767,0.9894179894179894,756,0.9471698113207547,795,0.9201388888888888,864,0.8669181512581041,5,0,0.6567164179104478,670,0.6081871345029239,171,0.8545454545454545,55,0.6283185840707964,113,0.5140845070422535,142,0.6523704196143753,5,0,0.906060606060606,330,0.8443908323281062,829,0.7915343915343915,945,0.8489289740698985,887,0.9265734265734266,858,0.8634976461132858,5,0
pilot,tcn,independent_rms,17,bandpass_n20001_cRA_LA_LL_electrode_s0,bandpass,electrode,RA_LA_LL,train,0,20001,phase2/results/predictions/pilot/independent_rms/tcn/seed_17/bandpass_n20001_cRA_LA_LL_electrode_s0.npz,48d96c4416f4d148c6487f9682cdb38f1c72fa09286bf6658fef6225e27ae1fe,fdaf179fc1cebac76edf0d8908e01d6ad6137bafd85ae3642c5948d3a81fb529,31638fa53302e0deba9a71d479dc851c2cb10020c60f459fe59529ef5a4125a7,0.835161280364134,0.6435621330360684,0.5025963765990149,0.8441897623047995,0.6744423766049561,0.5928721174004193,0.13355766236782074,0.07556883498430247,0.41765087007268564,0.8497509956359863,0.3578273686179189,0.871,0.0990837812423706,0.8625456034098709,0.8303306941432418,0.7716105550500455,0.8056806799805273,0.5844514303905773,0.49076517150395776,0.8706685315291873,0.6761106569404325,0.2638888888888889,0.7927105384261389,0.5661427677014049,0.47058823529411764,0.8442010484749456,0.5607751160046854,0.5161290322580645,424,93,38,80,72,325,714,750,740,793,204,53,6,55,71,47,140,206,125,64,0.9002123142250531,471,0.39914163090128757,233,0.1557377049180328,244,0.3902439024390244,205,0.5294117647058824,136,0.47494946343785605,5,0,0.6143667296786389,529,0.9308996088657105,767,0.9920634920634921,756,0.9308176100628931,795,0.9178240740740741,864,0.8771943029489618,5,0,0.6751592356687898,628,0.636986301369863,146,0.8636363636363636,44,0.5925925925925926,135,0.5034965034965035,143,0.6543741993528226,5,0,0.8736559139784946,372,0.8360655737704918,854,0.7845188284518828,956,0.8554913294797688,865,0.9253208868144691,857,0.8550105064990214,5,0
pilot,tcn,electrode,17,bandpass_n20001_cRA_LA_LL_electrode_s0,bandpass,electrode,RA_LA_LL,train,0,20001,phase2/results/predictions/pilot/electrode/tcn/seed_17/bandpass_n20001_cRA_LA_LL_electrode_s0.npz,933ba8c2ce9170e12f49e10e1906fbfef1b53338b9c824108b5be48e74f16690,3d60d1a1027fcec3538c6f638e1fecfb40e984db5cf846fbd9b493c3cedda5f3,31638fa53302e0deba9a71d479dc851c2cb10020c60f459fe59529ef5a4125a7,0.8382984055625847,0.651888410590039,0.5451964075668574,0.8559368610168456,0.7020937097385904,0.6155717761557178,0.12653303146362305,0.05403655662350356,0.3987076344618048,0.8309735059738159,0.3893589753116394,0.8866,0.09585481882095337,0.8702354721282394,0.8401105848455149,0.7742520398912058,0.8072866247740765,0.5929202347323274,0.5076923076923077,0.8736121953335068,0.6839307464498542,0.4332344213649852,0.7955269213069489,0.5708417410041534,0.4797687861271676,0.8448308142701525,0.571638745918345,0.5310344827586206,427,99,73,83,77,324,709,736,737,787,205,58,20,58,77,44,134,171,122,59,0.9065817409766455,471,0.4248927038626609,233,0.29918032786885246,244,0.40487804878048783,205,0.5661764705882353,136,0.5203418584153765,5,0,0.6124763705103969,529,0.924380704041721,767,0.9735449735449735,756,0.9270440251572327,795,0.9108796296296297,864,0.8696651405767908,5,0,0.6756329113924051,632,0.6305732484076433,157,0.7849462365591398,93,0.5886524822695035,141,0.5,154,0.6359609757257384,5,0,0.8804347826086957,368,0.8410438908659549,843,0.8114663726571113,907,0.8579743888242142,859,0.9302600472813238,846,0.8642358964474599,5,0
pilot,tcn,mixed,17,bandpass_n20001_cRA_LA_LL_electrode_s0,bandpass,electrode,RA_LA_LL,train,0,20001,phase2/results/predictions/pilot/mixed/tcn/seed_17/bandpass_n20001_cRA_LA_LL_electrode_s0.npz,059b38f679105426a31eaf8bab0cbfe1e53685d8740d10f01482e253309db394,1fd670e7cbaed941b10d1e3208c394602848c770a65f75ba6c709251e3edf625,31638fa53302e0deba9a71d479dc851c2cb10020c60f459fe59529ef5a4125a7,0.8371826316604449,0.6511686733286979,0.547814953434721,0.8571532351244773,0.7059421370623555,0.6144814090019569,0.12593016028404236,0.049787020533531894,0.39738786271311904,0.8249718546867371,0.3991172506538785,0.8858,0.09769663959741592,0.8704261134456311,0.8395800769635738,0.7721518987341772,0.8059101006653201,0.5922903549365098,0.5298013245033113,0.8724900251539596,0.6842534242032624,0.42729970326409494,0.7924773738303421,0.5682793535498183,0.4811594202898551,0.8446095452069718,0.5714401569903251,0.5286624203821656,427,120,72,83,83,321,667,735,738,769,208,100,21,57,95,44,113,172,122,53,0.9065817409766455,471,0.5150214592274678,233,0.29508196721311475,244,0.40487804878048783,205,0.6102941176470589,136,0.546371466768955,5,0,0.6068052930056711,529,0.8696219035202086,767,0.9722222222222222,756,0.9283018867924528,795,0.8900462962962963,864,0.8533995203673701,5,0,0.6724409448818898,635,0.5454545454545454,220,0.7741935483870968,93,0.5928571428571429,140,0.46629213483146065,178,0.6102476632824272,5,0,0.8794520547945206,365,0.8551282051282051,780,0.8103638368246968,907,0.858139534883721,860,0.9355231143552312,822,0.8677213491972748,5,0
