model,kind,snr,condition,active,metric,n_seeds,mean,std,ci95_low,ci95_high
resnet,bandpass,20,independent,all,micro_auroc,1,0.4899403561827958,,,
resnet,bandpass,20,independent,all,micro_ap,1,0.2887113085770627,,,
resnet,bandpass,20,independent,all,micro_f1,1,0.5015673981191222,,,
resnet,bandpass,20,independent,all,brier,1,0.252124935388565,,,
resnet,bandpass,20,independent,all,ece,1,0.2816430218070744,,,
resnet,bandpass,20,independent,all,mean_loss,1,0.7321346712407526,,,
resnet,bandpass,20,independent,all,mean_confidence,1,0.634602427482605,,,
resnet,bandpass,20,independent,all,mean_entropy,1,0.6181632769746831,,,
resnet,bandpass,20,independent,all,clean_agreement,1,0.97,,,
resnet,bandpass,20,independent,all,probability_shift,1,0.0057104881852865,,,
resnet,bandpass,20,independent,all,auroc_NORM,1,0.7102841136454583,,,
resnet,bandpass,20,independent,all,auroc_MI,1,0.6010396361273554,,,
resnet,bandpass,20,independent,all,auroc_STTC,1,0.5500992063492064,,,
resnet,bandpass,20,independent,all,auroc_CD,1,0.641025641025641,,,
resnet,bandpass,20,independent,all,auroc_HYP,1,0.8966666666666667,,,
resnet,bandpass,20,independent,all,ap_NORM,1,0.6654504493565656,,,
resnet,bandpass,20,independent,all,ap_MI,1,0.2903058803116055,,,
resnet,bandpass,20,independent,all,ap_STTC,1,0.385904660984862,,,
resnet,bandpass,20,independent,all,ap_CD,1,0.3521066557927295,,,
resnet,bandpass,20,independent,all,ap_HYP,1,0.5997712083238398,,,
resnet,bandpass,20,independent,all,f1_NORM,1,0.6976744186046512,,,
resnet,bandpass,20,independent,all,f1_MI,1,0.2352941176470588,,,
resnet,bandpass,20,independent,all,f1_STTC,1,0.4123711340206185,,,
resnet,bandpass,20,independent,all,f1_CD,1,0.3157894736842105,,,
resnet,bandpass,20,independent,all,f1_HYP,1,0.4761904761904761,,,
resnet,bandpass,20,independent_rms,all,macro_auroc,1,0.6785576526334304,,,
resnet,bandpass,20,independent_rms,all,macro_ap,1,0.4527215270310273,,,
resnet,bandpass,20,independent_rms,all,macro_f1,1,0.4287698759634413,,,
resnet,bandpass,20,independent_rms,all,micro_auroc,1,0.4897303427419354,,,
resnet,bandpass,20,independent_rms,all,micro_ap,1,0.2887410774267059,,,
resnet,bandpass,20,independent_rms,all,micro_f1,1,0.4984423676012461,,,
resnet,bandpass,20,independent_rms,all,brier,1,0.2520802319049835,,,
resnet,bandpass,20,independent_rms,all,ece,1,0.2815817051231861,,,
resnet,bandpass,20,independent_rms,all,mean_loss,1,0.7320497512105609,,,
resnet,bandpass,20,independent_rms,all,mean_confidence,1,0.6345748901367188,,,
resnet,bandpass,20,independent_rms,all,mean_entropy,1,0.6181954820932181,,,
resnet,bandpass,20,independent_rms,all,clean_agreement,1,0.97,,,
resnet,bandpass,20,independent_rms,all,probability_shift,1,0.0057220705784857,,,
resnet,bandpass,20,independent_rms,all,auroc_NORM,1,0.7102841136454583,,,
resnet,bandpass,20,independent_rms,all,auroc_MI,1,0.6016894087069526,,,
resnet,bandpass,20,independent_rms,all,auroc_STTC,1,0.5436507936507936,,,
resnet,bandpass,20,independent_rms,all,auroc_CD,1,0.6416083916083917,,,
resnet,bandpass,20,independent_rms,all,auroc_HYP,1,0.8955555555555557,,,
resnet,bandpass,20,independent_rms,all,ap_NORM,1,0.6659805315193008,,,
resnet,bandpass,20,independent_rms,all,ap_MI,1,0.2632283251078627,,,
resnet,bandpass,20,independent_rms,all,ap_STTC,1,0.382567296600643,,,
resnet,bandpass,20,independent_rms,all,ap_CD,1,0.3523849489281655,,,
resnet,bandpass,20,independent_rms,all,ap_HYP,1,0.5994465329991645,,,
resnet,bandpass,20,independent_rms,all,f1_NORM,1,0.6976744186046512,,,
resnet,bandpass,20,independent_rms,all,f1_MI,1,0.2222222222222222,,,
resnet,bandpass,20,independent_rms,all,f1_STTC,1,0.4081632653061224,,,
resnet,bandpass,20,independent_rms,all,f1_CD,1,0.3157894736842105,,,
resnet,bandpass,20,independent_rms,all,f1_HYP,1,0.5,,,
resnet,clean,100,clean,all,macro_auroc,1,0.6814478665046628,,,
resnet,clean,100,clean,all,macro_ap,1,0.4606974166244021,,,
resnet,clean,100,clean,all,macro_f1,1,0.4237279919741888,,,
resnet,clean,100,clean,all,micro_auroc,1,0.4946446572580645,,,
resnet,clean,100,clean,all,micro_ap,1,0.290884575482878,,,
resnet,clean,100,clean,all,micro_f1,1,0.49375,,,
resnet,clean,100,clean,all,brier,1,0.2506588697433471,,,
resnet,clean,100,clean,all,ece,1,0.2804071441292762,,,
resnet,clean,100,clean,all,mean_loss,1,0.7271453860150631,,,
resnet,clean,100,clean,all,mean_confidence,1,0.6335142254829407,,,
resnet,clean,100,clean,all,mean_entropy,1,0.6193100462521671,,,
resnet,clean,100,clean,all,clean_agreement,1,1.0,,,
resnet,clean,100,clean,all,probability_shift,1,0.0,,,
resnet,clean,100,clean,all,auroc_NORM,1,0.7106842737094838,,,
resnet,clean,100,clean,all,auroc_MI,1,0.5971410006497726,,,
resnet,clean,100,clean,all,auroc_STTC,1,0.5629960317460317,,,
resnet,clean,100,clean,all,auroc_CD,1,0.6375291375291374,,,
resnet,clean,100,clean,all,auroc_HYP,1,0.8988888888888888,,,
resnet,clean,100,clean,all,ap_NORM,1,0.6637085784687504,,,
resnet,clean,100,clean,all,ap_MI,1,0.2919282460446278,,,
resnet,clean,100,clean,all,ap_STTC,1,0.3905077347304957,,,
resnet,clean,100,clean,all,ap_CD,1,0.3514333127189256,,,
resnet,clean,100,clean,all,ap_HYP,1,0.6059092111592111,,,
resnet,clean,100,clean,all,f1_NORM,1,0.6976744186046512,,,
resnet,clean,100,clean,all,f1_MI,1,0.2162162162162162,,,
resnet,clean,100,clean,all,f1_STTC,1,0.4081632653061224,,,
resnet,clean,100,clean,all,f1_CD,1,0.2702702702702703,,,
resnet,clean,100,clean,all,f1_HYP,1,0.5263157894736842,,,
