epoch,train_loss,val_loss,val_macro_auroc,val_macro_ap,val_macro_f1_at_0p5,clean_count,clean_fraction,independent_count,independent_fraction,electrode_count,electrode_fraction,snr_20_count,snr_10_count,combo_RA_LA_LL_count,combo_V1_count,combo_V2_count,combo_V3_count,combo_V4_count,combo_V5_count,combo_V6_count,combo_RA_LA_count,combo_LA_LL_count,combo_RA_LL_count,actual_snr_db_count,actual_snr_db_mean,actual_snr_db_std,actual_snr_db_min,actual_snr_db_max,actual_snr_error_db_count,actual_snr_error_db_mean,actual_snr_error_db_std,actual_snr_error_db_min,actual_snr_error_db_max,rms_match_relative_error_count,rms_match_relative_error_mean,rms_match_relative_error_std,rms_match_relative_error_min,rms_match_relative_error_max,exposure_count,unique_records,exposure_min,exposure_max,order_sha256,epoch_seconds,elapsed_seconds
1,0.3556601722425779,0.3273924034495056,0.8980920960636569,0.7594647594950942,0.6526646449677675,8581,0.5022828377429174,8503,0.4977171622570826,0,0.0,4200,4303,2079,713,727,721,718,715,760,681,669,720,8503,14.939433096880974,4.99963304814107,10.0000000055351,19.999999915720412,8503,-4.436329156126272e-08,1.0474356841263673e-07,-2.0462418959255047e-07,1.1461199811435563e-07,8503,3.6787350570340934e-09,2.1899048059691052e-09,1.3648545627713227e-12,1.1915256354847999e-08,17084,17084,1,1,1e1263ade08efecb0a9a1d84f8ddd06b043a6fee9d3462bd2b7c7a84a43f3dc0,74.57842579996213,74.62227009993512
2,0.29245955678624536,0.3083603820118633,0.9101580918551019,0.7866082263798279,0.6826943407155663,8545,0.5001756029033013,8539,0.4998243970966987,0,0.0,4339,4200,2098,690,696,729,700,727,700,755,757,687,8539,15.081391216643421,4.999337398384502,10.00000000110132,19.99999991149027,8539,-4.697058613912049e-08,1.0472194728029758e-07,-2.144680486537709e-07,1.1401769306473852e-07,8539,3.746160748283003e-09,2.1802572175258136e-09,3.6099037333082296e-13,1.2346008187167794e-08,17084,17084,1,1,e4ee8dc433e89d18394bb8d2c1d9ffd22e126daf8bfba997bc78a910e33e319a,73.98852299991995,148.8007638999261
3,0.27281428988673206,0.3002988861080429,0.912092507218671,0.7854433221704309,0.7050965453196623,8594,0.5030437836572231,8490,0.49695621634277687,0,0.0,4233,4257,2102,693,670,675,720,716,696,725,771,722,8490,14.98586567911589,4.99997991830205,10.000000001761817,19.99999991050378,8490,-4.526573426174086e-08,1.0463944437374681e-07,-2.0409223111528263e-07,1.1385564846477791e-07,8490,3.748072626190485e-09,2.185352117796216e-09,5.3412755335319244e-12,1.4868692681466891e-08,17084,17084,1,1,731d0e55a5c33354760951f661312787542f8bc7e51f541c346a7b7445317b89,74.0814529999625,223.07793449994642
4,0.25894300106174073,0.3143806311979765,0.9136229437433929,0.790857984962415,0.6646574008703118,8425,0.4931514867712479,8659,0.506848513228752,0,0.0,4355,4304,2187,682,732,696,725,750,750,709,706,722,8659,15.029449082061184,4.999913170346082,9.999999994260587,19.999999908013805,8659,-4.601365088913572e-08,1.0458797381377214e-07,-2.1260840554759852e-07,1.2093270562729685e-07,8659,3.7245093748283553e-09,2.1731268297916978e-09,9.228676469122773e-13,1.1388801157283002e-08,17084,17084,1,1,b7ef6894b39e09be22728a0f7d42c930dc474af91d50ce311ca52a26624d02d5,75.44988710002508,298.71540320001077
5,0.24922437710132345,0.31924510515969373,0.9140987723343617,0.7890125506968945,0.6549836414853509,8613,0.5041559353781316,8471,0.4958440646218684,0,0.0,4250,4221,2120,700,696,731,747,702,718,676,615,766,8471,15.0171171775753,4.99997059608324,10.000000003198771,19.999999900939997,8471,-4.58930055199093e-08,1.0468883839145336e-07,-2.186465550835237e-07,1.1594929816283184e-07,8471,3.7022104773279132e-09,2.1830513828598775e-09,4.552892722106777e-13,1.1713678352501317e-08,17084,17084,1,1,16b772c13f722eac40a59b950d45477d22c2bbfef5479510c7e9f7c3bb377530,74.9544128999114,373.8877895999467
6,0.23859669751346152,0.30267389744992357,0.9140061373844672,0.7931554640513028,0.6991978756642473,8578,0.5021072348396161,8506,0.497892765160384,0,0.0,4271,4235,2105,708,708,725,715,663,705,742,701,734,8506,15.021161487147767,4.999955115042203,9.999999996704084,19.999999920766186,8506,-4.588773699166838e-08,1.045080548918716e-07,-2.1004573369509671e-07,1.1308451419722587e-07,8506,3.72859885941789e-09,2.2192014457362036e-09,4.2451452781258823e-13,1.319147489853519e-08,17084,17084,1,1,0459fdb30625629a62aef11a6421030140b9849d858970e56538eb96625c6cad,73.02114219998475,447.1122245999286
7,0.2289804307701604,0.3141145593966709,0.9094160925428953,0.7839963577438314,0.7011562766921988,8613,0.5041559353781316,8471,0.4958440646218684,0,0.0,4245,4226,2100,748,703,706,686,711,714,702,690,711,8471,15.011214687029442,4.999987319126158,9.9999999944569,19.99999990892607,8471,-4.55877205898202e-08,1.0462580422594445e-07,-2.1282684414813957e-07,1.1404008226634232e-07,8471,3.7010509365559055e-09,2.1637479052033365e-09,2.114480380128449e-12,1.1931034204557822e-08,17084,17084,1,1,d3da63a101790f4eb7a4e82e43456611b7ebaee0297ab6c961e4dacedc9ccb39,75.85686959989835,523.1184941999381
8,0.21922705200915313,0.38516322222693655,0.9065471741052615,0.7758928197749742,0.6406016840336645,8487,0.49678061343947555,8597,0.5032193865605245,0,0.0,4316,4281,2113,739,711,737,657,707,732,717,758,726,8597,15.020355892138578,4.999958459598365,10.000000007387875,19.999999902905373,8597,-4.597937021922202e-08,1.045815467576864e-07,-2.0495694386113428e-07,1.1232633312374674e-07,8597,3.726382524215338e-09,2.1786161320942724e-09,1.2779711813756858e-13,1.1736502940875615e-08,17084,17084,1,1,acf14fbf35837dd130770b797e0d42ea516628671403e5280d64afd303a603f1,74.25499829999171,597.5418882999802
9,0.20677907827712144,0.3246300312979468,0.9071893010513616,0.7784421599056988,0.6811609043757436,8583,0.5023999063451182,8501,0.4976000936548818,0,0.0,4234,4267,2120,663,732,731,687,703,759,726,679,701,8501,14.980590473519353,4.9999622231435,10.000000003715805,19.999999906771183,8501,-4.5243145913434924e-08,1.0468997119573767e-07,-2.0841675407723415e-07,1.1811872191458406e-07,8501,3.711961506389885e-09,2.1701455813297633e-09,3.089054493540285e-13,1.1407889545027444e-08,17084,17084,1,1,82c6f240d18dad21aad4925be57e694031c118096dc3a862409ae403455b513f,74.2997773999814,671.9859590999549
10,0.19602318675030703,0.33789476785610906,0.9054348338139429,0.7740334473603611,0.7006229644903083,8553,0.5006438773121049,8531,0.4993561226878951,0,0.0,4306,4225,2130,702,710,717,719,698,693,715,711,736,8531,15.04747387233261,4.999774513683428,10.000000007230806,19.99999990456797,8531,-4.6317021539706624e-08,1.0472778202687379e-07,-2.1323724297417357e-07,1.2490618672700293e-07,8531,3.7459302045752784e-09,2.1746005366988593e-09,5.1646563603499865e-15,1.1941867226825614e-08,17084,17084,1,1,cbe9c9b674f501411addb0e825f55d2fcf7071b36111a7828011bede0c1013e9,73.33906689996365,745.4856406999752
11,0.1834188927688076,0.3626603749680497,0.9022063932106977,0.7698594051827794,0.691712064274587,8453,0.4947904472020604,8631,0.5052095527979396,0,0.0,4297,4334,2197,696,730,720,745,708,708,726,719,682,8631,14.978565590210547,4.999953952714411,10.000000003986786,19.99999990763042,8631,-4.5289393771255334e-08,1.0467914213646371e-07,-2.0648874254902694e-07,1.1897850704656321e-07,8631,3.739031613680213e-09,2.1537677398795968e-09,2.41777756740608e-13,1.1994956364622523e-08,17084,17084,1,1,70e744983ac58fba895671e398d29011b0a855914beefd13da8099e2dfafb532,73.58020839991514,819.2099652999314
12,0.17223481917668773,0.3855320684340993,0.9013533581050066,0.7662385598250365,0.680963778263627,8452,0.49473191290095997,8632,0.50526808709904,0,0.0,4361,4271,2189,751,652,741,682,717,739,683,736,742,8632,15.052131556833722,4.999728118391264,9.99999999975535,19.999999906156788,8632,-4.6502700587179776e-08,1.0460030926554973e-07,-2.044906679543601e-07,1.1146108036541591e-07,8632,3.741385384137532e-09,2.1856713086598737e-09,2.3937039071059345e-13,1.380830231036621e-08,17084,17084,1,1,046889660a5ac341cacd896bcf42960c4df959892fbfbe080559b8de1eae1288,73.4329446000047,892.7816954000155
13,0.15822067941220408,0.40230487577290813,0.8993247695382645,0.7652241446924265,0.687188025116306,8490,0.49695621634277687,8594,0.5030437836572231,0,0.0,4311,4283,2198,749,707,724,638,737,712,713,696,720,8594,15.016290389471589,4.999973358013956,10.00000000577196,19.999999911242572,8594,-4.571575135493484e-08,1.0486303704876262e-07,-2.0837679670648868e-07,1.1631775542753076e-07,8594,3.75817994842703e-09,2.1817039429594394e-09,1.327784511061946e-13,1.1705580250383946e-08,17084,17084,1,1,bdf088512e15fde9f53f363ece43bae2a40edecd22b63676e4644f2b3ed345b6,73.57029299996793,966.4936516999733
14,0.14602335340606612,0.3930804713907802,0.9007837371989676,0.772493427515977,0.69771334940085,8486,0.49672207913837507,8598,0.5032779208616249,0,0.0,4310,4288,2145,769,693,745,718,710,689,685,727,717,8598,15.012793627239411,4.999983528406647,10.000000000792609,19.999999906542858,8598,-4.570778545656749e-08,1.0453093891384496e-07,-2.031705363947367e-07,1.1611322570104221e-07,8598,3.742277490885264e-09,2.1679106739744967e-09,6.278724550962102e-13,1.1324959535491568e-08,17084,17084,1,1,04dc68ccd7544745cc1e7f267ad3bd768be0b97f70c418d4c5c1ac71ef7d6036,73.31685080006719,1039.9574518000009
15,0.1350556221186375,0.4145096007453318,0.8957630550388371,0.7581348321374974,0.6840657327564814,8426,0.4932100210723484,8658,0.5067899789276517,0,0.0,4330,4328,2198,692,687,705,751,669,740,743,747,726,8658,15.00115495562755,4.999999762879943,9.999999993237317,19.999999916155836,8658,-4.552745197804592e-08,1.0446948718236797e-07,-2.0977628167884177e-07,1.1015999135111088e-07,8658,3.7831498220478206e-09,2.172402484034111e-09,1.7587024724062364e-12,1.4184381777604733e-08,17084,17084,1,1,0c3d8c08cba353a60ac5ee89d3951f8c370da8316fd5e00fbe1af46eeabbc89a,78.55139100004453,1118.6501779999817
16,0.12365007848489538,0.4092377342304557,0.8955500662512339,0.7595427080322162,0.6809215171193514,8650,0.5063217045188481,8434,0.49367829548115194,0,0.0,4172,4262,2119,707,691,683,709,719,678,704,730,694,8434,14.946644489737377,4.999715207146391,10.000000007485042,19.99999990776934,8434,-4.429155402812896e-08,1.0491698966458036e-07,-2.048137055510324e-07,1.1787422415920901e-07,8434,3.716993287403557e-09,2.1770733001375312e-09,1.5400325399695715e-12,1.3008684095633075e-08,17084,17084,1,1,8bf34bca045dec81fbc3a78cbeb2e9a516cb20f541fcd5c77251cbdff4780908,75.20340280001983,1194.0144187000114
17,0.1115352788303781,0.5272722913079027,0.891872473135656,0.7512110444345137,0.6259578091488867,8543,0.5000585343011005,8541,0.4999414656988996,0,0.0,4205,4336,2066,775,692,738,712,708,719,695,698,738,8541,14.923311044064286,4.999411742626336,10.000000000813738,19.99999990292216,8541,-4.363036288962405e-08,1.0463462457524575e-07,-2.0136808842607934e-07,1.16762970847617e-07,8541,3.7239021191310293e-09,2.179446192881602e-09,1.9075154691503565e-14,1.1351695189176448e-08,17084,17084,1,1,6cbb1c05f89d9612d5046eaee2c71610af2fd4e98c8c3b08b41caaf824a08da7,75.61254719994031,1269.781521899975
18,0.10131217778824554,0.4843810656197362,0.894106048789412,0.7546566830834264,0.6923425738811767,8465,0.4954928588152657,8619,0.5045071411847343,0,0.0,4276,4343,2197,698,652,750,738,767,729,697,725,666,8619,14.96113233725952,4.999848824668294,9.999999997446999,19.99999991365711,8619,-4.4687340861169104e-08,1.0463680826844087e-07,-2.0462427841039244e-07,1.1877112271463375e-07,8619,3.729590061598985e-09,2.178101612726602e-09,5.678345281818331e-13,1.2663247957960776e-08,17084,17084,1,1,226d63c797453383551ff4fff20c28bbb737a80ada53f64338aed0e8ceafe9a3,76.52733229997102,1346.4599196999334
19,0.09040295774541451,0.5286157828341659,0.8872545009696667,0.7364778852015046,0.6335636869693582,8555,0.5007609459143058,8529,0.4992390540856942,0,0.0,4228,4301,2134,656,747,716,694,696,738,735,676,737,8529,14.95720478611245,4.999816750342262,10.000000001414222,19.99999990691,8529,-4.446557700811346e-08,1.0446042668257673e-07,-2.0945361711710575e-07,1.167798551193755e-07,8529,3.740605374583916e-09,2.1637503817856506e-09,9.260549578800546e-13,1.0930625276505166e-08,17084,17084,1,1,11b4127dba2713a9f9afbbe9004920401f86ad01264cbb392a1f1ca4597daa42,75.63206890004221,1422.2720276999753
20,0.0868719558411866,0.4654613349166632,0.8850307114726561,0.7474225481485094,0.6817379278013413,8455,0.4949075158042613,8629,0.5050924841957387,0,0.0,4325,4304,2175,697,708,719,691,742,732,713,715,737,8629,15.012168224063602,4.999985089453536,9.999999997659064,19.999999908843947,8629,-4.572432171585192e-08,1.0461480073740277e-07,-2.0116626942012772e-07,1.1972938374071873e-07,8629,3.745502706047284e-09,2.1760837309940627e-09,1.4375015851009827e-12,1.2062811319539518e-08,17084,17084,1,1,d6cc6029cd83a670ac9a2e306950871df36eb0cf4b93d8f5a6bb63a9aed9c5fc,75.57200409995858,1497.991221299977
21,0.07820489082430487,0.5118133932602039,0.8970226370415049,0.7614224380733565,0.6916272539524825,8636,0.5055022243034418,8448,0.4944977756965582,0,0.0,4131,4317,2127,659,726,705,700,724,694,695,665,753,8448,14.88991472955286,4.998787873551575,10.000000002518608,19.99999991342211,8448,-4.3174413138468925e-08,1.0460642121711861e-07,-2.0799116029479592e-07,1.1744564432092375e-07,8448,3.717789673903834e-09,2.159737552433945e-09,4.037246744213299e-12,1.1887598692448248e-08,17084,17084,1,1,ccb91b53b21c6c7fcdf24c2f39c7831b9026461ffb51ebc8769235639e081e5a,75.5170761999907,1573.6857130000135
22,0.07125917234414636,0.5491159111400241,0.8865229801651674,0.7470548117172837,0.6704889502910494,8638,0.5056192929056427,8446,0.4943807070943573,0,0.0,4202,4244,2127,688,658,712,688,732,688,710,753,690,8446,14.975136114281549,4.999938074560323,9.999999998553939,19.999999903957793,8446,-4.484703334677154e-08,1.047641622301266e-07,-1.996445000429503e-07,1.201410206874698e-07,8446,3.7786015805827076e-09,2.1880319949589233e-09,5.81604252749511e-15,1.23819298297139e-08,17084,17084,1,1,8cac562fcd4757db89dfeb82c17692fb083328bf6109984b443757375e3e011b,74.76474480004981,1648.6179097000277
23,0.06838704773066362,0.5713352157151932,0.8845159919058739,0.7361276759822074,0.6681912238635522,8531,0.4993561226878951,8553,0.5006438773121049,0,0.0,4298,4255,2249,684,690,739,729,691,675,694,700,702,8553,15.02513733272795,4.999936706786147,9.999999994784506,19.999999908632663,8553,-4.596958461607164e-08,1.0480400011587044e-07,-2.034194181987914e-07,1.1569902014230138e-07,8553,3.750452368715054e-09,2.1666609550320035e-09,1.0020342810320102e-12,1.1473841171770253e-08,17084,17084,1,1,231c52b1524d7411ab1165431d800eb656bf18107735f99159c4266f7a773c2f,75.29880300001241,1724.0758976999205
24,0.058985475852851764,0.6042807561597975,0.8865512576976305,0.7397361048641098,0.6608413272528806,8531,0.4993561226878951,8553,0.5006438773121049,0,0.0,4251,4302,2119,713,676,682,710,714,762,741,711,725,8553,14.970185854660288,4.999911007364748,9.999999997920542,19.999999911428223,8553,-4.502403282980749e-08,1.0457240627744048e-07,-2.002932077971309e-07,1.1572171132456788e-07,8553,3.7206192367609864e-09,2.166083500097034e-09,2.742200227799941e-13,1.1974007428468585e-08,17084,17084,1,1,58ef1324cc4b582278890aebc980fc1352f805c1973f74f9e914f88eb3ef8c17,75.15690070006531,1799.3928006999195
25,0.05492448531661651,0.6811383549898224,0.887663507976517,0.748117546346101,0.654006514913285,8453,0.4947904472020604,8631,0.5052095527979396,0,0.0,4341,4290,2113,777,689,753,693,739,705,703,701,758,8631,15.029544618496198,4.999912606808091,10.00000000184315,19.99999990971295,8631,-4.608496358290904e-08,1.0450984502653926e-07,-2.1469030642151665e-07,1.1275722400228005e-07,8631,3.70066378100109e-09,2.1601443647669475e-09,2.056750945854619e-12,1.1099439059370285e-08,17084,17084,1,1,eee9dd522f5a92dd3101d65b5fcaadf394c139dc38b20289f91b68c030e08d89,75.16168079990894,1874.6984544999432
