epoch,train_loss,val_loss,val_macro_auroc,val_macro_ap,val_macro_f1_at_0p5,clean_count,clean_fraction,independent_count,independent_fraction,electrode_count,electrode_fraction,snr_20_count,snr_10_count,combo_RA_LA_LL_count,combo_V1_count,combo_V2_count,combo_V3_count,combo_V4_count,combo_V5_count,combo_V6_count,combo_RA_LA_count,combo_LA_LL_count,combo_RA_LL_count,actual_snr_db_count,actual_snr_db_mean,actual_snr_db_std,actual_snr_db_min,actual_snr_db_max,actual_snr_error_db_count,actual_snr_error_db_mean,actual_snr_error_db_std,actual_snr_error_db_min,actual_snr_error_db_max,rms_match_relative_error_count,rms_match_relative_error_mean,rms_match_relative_error_std,rms_match_relative_error_min,rms_match_relative_error_max,exposure_count,unique_records,exposure_min,exposure_max,order_sha256,epoch_seconds,elapsed_seconds
1,0.3615940609474535,0.34616484321508023,0.8903470638743671,0.7479874229867683,0.6601896412779185,8488,0.49683914774057597,8596,0.503160852259424,0,0.0,4294,4302,2111,745,689,737,749,710,687,726,692,750,8596,14.995346627474753,4.999997730563506,10.000000010785664,19.999999912377557,8596,-4.539635039112353e-08,1.0488512644989621e-07,-2.04568614492473e-07,1.1462587323762818e-07,8596,3.730436760964105e-09,2.193670421854933e-09,2.6686439742028666e-12,1.2088719520217354e-08,17084,17084,1,1,dd79ddcdd88e1eb2b42f54e9f26c7097f048086111c95340d588a7cf5423f0bb,78.10490309994202,78.1672438000096
2,0.2982580541336294,0.32041351248589167,0.9030283619618894,0.7694650130100216,0.6684414820111728,8495,0.4972488878482791,8589,0.5027511121517209,0,0.0,4232,4357,2141,698,699,690,765,727,731,709,710,719,8589,14.92723246266723,4.999470357274694,10.000000002087845,19.999999901038002,8589,-4.4027378572020516e-08,1.0465263813382533e-07,-1.995876424132348e-07,1.2316326447603387e-07,8589,3.713526800809537e-09,2.1783345817917146e-09,1.2863704516571246e-12,1.1787778787611204e-08,17084,17084,1,1,6a76c8291ac70284f98b9e46a2f5fb72b97a5fbf1826ddf1a52c7a26e0506abe,78.23141880007461,156.63201190007385
3,0.27697810332492095,0.3142862487150372,0.9065362795016298,0.7737903956221739,0.6731702663222539,8441,0.49408803558885506,8643,0.5059119644111449,0,0.0,4281,4362,2156,694,735,693,730,713,744,697,740,741,8643,14.953141225806348,4.999780317444406,9.99999998768525,19.99999991611839,8643,-4.458587547381231e-08,1.0446214429852228e-07,-2.1303538844108516e-07,1.1148944878414113e-07,8643,3.763792324236539e-09,2.1715303448527747e-09,9.01577653779829e-13,1.26898336587909e-08,17084,17084,1,1,1783fa2800479d5691fa2e1ad7a94ef1c02888e21ebb050454b58e6161168133,77.32648000004701,234.16192860004958
4,0.2645201875074383,0.30022166926285315,0.9125364602031073,0.7861201838409115,0.7146122572785327,8566,0.5014048232264107,8518,0.49859517677358933,0,0.0,4282,4236,2109,730,724,733,675,709,739,724,654,721,8518,15.027001597753667,4.9999269867075204,10.000000003562155,19.99999990722869,8518,-4.582463849801601e-08,1.0469847120779628e-07,-2.1495939606097636e-07,1.202881918516141e-07,8518,3.722754615934589e-09,2.1744414026603678e-09,9.056941425360585e-14,1.2807890276187476e-08,17084,17084,1,1,2dcbe16aea3bd2265a2a0eb3d0e3d161422c8e6c646ea7e681b45c0ece09ee39,77.97504729998764,312.33521320007276
5,0.250461735356415,0.30035311200301,0.9134004235764573,0.7937322628124251,0.7200678101858424,8625,0.5048583469913369,8459,0.4951416530086631,0,0.0,4207,4252,2071,740,741,723,665,732,689,698,689,711,8459,14.973401066375828,4.999929145575709,10.000000000490996,19.999999909539913,8459,-4.4866634414812684e-08,1.0462882673986326e-07,-2.0343669149269772e-07,1.1661757071124157e-07,8459,3.739513222987618e-09,2.1587892077302124e-09,2.377110133163103e-12,1.2548664423293935e-08,17084,17084,1,1,dcc0598f3e03e4af9d5c3e1a5c95db8fa32ce607b7ddf7bd189a73a45dd45360,78.28230749990325,390.8216270999983
6,0.24218601062353085,0.3097820342809156,0.9105111391918632,0.7886996126563577,0.7108720891950284,8454,0.49484898150316087,8630,0.5051510184968392,0,0.0,4270,4360,2222,649,703,734,757,712,685,718,725,725,8630,14.947856270812037,4.999727992192926,9.999999991079726,19.99999991202976,8630,-4.436756891952385e-08,1.0482087015462822e-07,-2.0500323927308273e-07,1.1971311941749718e-07,8630,3.7583963867046965e-09,2.1819426927017685e-09,1.682915370908131e-12,1.213463638027292e-08,17084,17084,1,1,4dbb1608aa1c1c0bc4634da88bc3d11895ac610286a05df7e3ee477618e99e40,76.65227890003007,467.6788091000635
7,0.23183762762731314,0.3348824637078395,0.9070942742127743,0.7792268363948157,0.6565028435823232,8527,0.49912198548349335,8557,0.5008780145165067,0,0.0,4135,4422,2106,716,724,723,716,754,713,704,690,711,8557,14.83230099829592,4.997186810737855,10.00000000218371,19.999999907238703,8557,-4.178822247357182e-08,1.0458354234117897e-07,-2.168856099160621e-07,1.3163265322191364e-07,8557,3.7189051354962454e-09,2.1822539674652184e-09,3.305702588018807e-13,1.2751004708007892e-08,17084,17084,1,1,49d77b004f52c6c2ab646dba123426d5699ef78ed9cfbcca1ab1f13218b355f7,76.44703749998007,544.2900869000005
8,0.2207917673607058,0.3310916337973585,0.9074362859143916,0.7860148989492879,0.7067997435695406,8657,0.5067314446265512,8427,0.4932685553734488,0,0.0,4202,4225,2034,697,727,730,721,658,701,692,731,736,8427,14.986353342698816,4.999981273386888,10.00000000738937,19.9999999052751,8427,-4.522096407729525e-08,1.0436067636482136e-07,-1.9661439765172872e-07,1.1604501892747976e-07,8427,3.7067719443475087e-09,2.1738879032990953e-09,8.088580226471464e-13,1.125078016180665e-08,17084,17084,1,1,8606379c14dfff0d34406773ec0ead6d95f8abfe76dc76a6687ff197837dd3d7,76.48954500001855,620.9475179000292
9,0.20818025592799155,0.36382062273501015,0.9037889256216743,0.7734954159959962,0.673866772963079,8647,0.5061461016155467,8437,0.4938538983844533,0,0.0,4260,4177,2077,704,662,695,714,668,759,728,738,692,8437,15.049188053555767,4.999757943197048,9.999999998540508,19.99999991875004,8437,-4.647979084191218e-08,1.0481100150966949e-07,-2.052574181732325e-07,1.1796057819424277e-07,8437,3.742991341688193e-09,2.178903523024877e-09,2.2366370982724215e-14,1.1445327222248157e-08,17084,17084,1,1,15deecc79ec03946693b6d73a2960e377133ce35cbb79f885dfca75ab1256ed0,79.84099930000957,700.9501084000804
10,0.195318027828399,0.40109827653448493,0.9080510819085047,0.7831987232221695,0.6687771250235487,8425,0.4931514867712479,8659,0.506848513228752,0,0.0,4300,4359,2199,712,675,723,752,731,657,702,732,776,8659,14.965931356236391,4.999883827831554,10.000000008672458,19.99999990498617,8659,-4.461821014197782e-08,1.046343131765756e-07,-2.1351220169663065e-07,1.1473489891500321e-07,8659,3.730667291065109e-09,2.176431459960608e-09,2.360690735012236e-13,1.2871857209248291e-08,17084,17084,1,1,3ae9bff607737790c290ba9f84d7fbb09ab02dfea0ea60b3438005e0e5cc3904,77.0083068999229,778.1120827000123
11,0.18301591717772617,0.34469346992345135,0.9011281074602822,0.7632382098463176,0.6926091480197769,8587,0.50263404354952,8497,0.49736595645048,0,0.0,4267,4230,2096,703,673,756,699,738,720,694,693,725,8497,15.021772344505365,4.999952492156415,9.99999999185425,19.999999914672628,8497,-4.5750020218606514e-08,1.04682256162197e-07,-2.0340861084378048e-07,1.0848923182038561e-07,8497,3.7029299415796663e-09,2.1769064904366004e-09,1.213507617353897e-15,1.2651230170941816e-08,17084,17084,1,1,1272944b8be32c28cf2d109e7512ce00bf6bddb4c4e13295e358655bc9b3cf70,76.5730228999164,854.8434775000205
12,0.16841964407956342,0.3877293495296432,0.8996641354881062,0.7645523865985848,0.6801705374520837,8502,0.4976586279559822,8582,0.5023413720440177,0,0.0,4361,4221,2144,758,697,695,695,701,737,734,720,701,8582,15.081566021388,4.999334549366345,10.000000002812541,19.99999989919602,8582,-4.712749769622471e-08,1.0479825966776108e-07,-2.0866053418444608e-07,1.3166671486430914e-07,8582,3.7313934081763935e-09,2.1886146624901863e-09,4.1181838870945073e-13,1.2241665429522378e-08,17084,17084,1,1,1139581385f09afb976b26edf118e0449bb2b0046e90d86c920d856503090eee,76.67226040002424,931.6921537000453
13,0.1582975760189495,0.40725447413861365,0.8966287809570741,0.7590353277813268,0.6588041515347028,8442,0.49414656988995553,8642,0.5058534301100445,0,0.0,4344,4298,2179,690,693,732,719,724,726,752,717,710,8642,15.02661416343013,4.9999290641049114,9.99999998696648,19.999999924483287,8642,-4.62435581874821e-08,1.045371985064467e-07,-2.1343711154031553e-07,1.2494481538283253e-07,8642,3.7087070078444205e-09,2.172833869352491e-09,1.2902103111008644e-12,1.1823922474114275e-08,17084,17084,1,1,a66b01cac11420822763ef0d68167e4c14b34d26705d1da8a43f8410c15ba9b7,76.54228249995504,1008.4179383000592
14,0.14660443268930903,0.47275821102187665,0.8939309392104698,0.7539224445956824,0.6184222650858684,8538,0.4997658627955982,8546,0.5002341372044018,0,0.0,4306,4240,2240,675,723,686,683,699,757,701,693,689,8546,15.038614510415645,4.999850785468884,10.00000000644183,19.999999907744975,8546,-4.610202524564114e-08,1.0468055603000136e-07,-2.061607702330548e-07,1.147978956339557e-07,8546,3.756180304579338e-09,2.1777767346525998e-09,2.7506787795917603e-13,1.1837179123550371e-08,17084,17084,1,1,8f4da853421afada707ac04945fb734f352ac750cd99cb39e8be26a9f13bef83,76.52965799998492,1085.112851700047
